item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator
1876,processing_teacher_forced,passive,passive,a frazemzom is skotafruded by a skozemdil .,the smepemgor smegafdiled the vrakudmur .,the vrakudmur was smegafdiled by the smepemgor .,a frazemzom is skotafruded by a skozemdil . ,full_sentence_processing,-7.050646781921387,-6.232471042209202,0.8181757397121849,-112.81034851074219,-112.18447875976562,0.6258697509765625,16,18,passive,1.0
1876,processing_teacher_forced,no_prime_eos,no_prime_eos,,the smepemgor smegafdiled the vrakudmur .,the vrakudmur was smegafdiled by the smepemgor .,<|endoftext|> ,full_sentence_processing,-8.447989463806152,-7.512361314561632,0.9356281492445202,-135.16783142089844,-135.22250366210938,-0.0546722412109375,16,18,passive,1.0
1876,processing_teacher_forced,no_prime_empty,no_prime_empty,,the smepemgor smegafdiled the vrakudmur .,the vrakudmur was smegafdiled by the smepemgor .,,full_sentence_processing,-7.794405460357666,-7.3358205159505205,0.4585849444071455,-124.71048736572266,-132.04476928710938,-7.334281921386719,16,18,passive,1.0
1876,processing_teacher_forced,filler,filler,The noster glimmed near varset .,the smepemgor smegafdiled the vrakudmur .,the vrakudmur was smegafdiled by the smepemgor .,The noster glimmed near varset . ,full_sentence_processing,-7.399211883544922,-6.9791993035210504,0.42001258002387143,-118.38739013671875,-125.6255874633789,-7.238197326660156,16,18,passive,1.0
1877,processing_teacher_forced,active,active,a zramolmur frafimvoled a zlosillom .,the smesilrab kvesornefs the tlumoldil .,the tlumoldil is kvesornefed by the smesilrab .,a zramolmur frafimvoled a zlosillom . ,full_sentence_processing,-7.5325188636779785,-6.789992862277561,0.7425260014004174,-120.52030181884766,-122.2198715209961,-1.6995697021484375,16,18,passive,1.0
1877,processing_teacher_forced,passive,passive,a zlosillom was frafimvoled by a zramolmur .,the smesilrab kvesornefs the tlumoldil .,the tlumoldil is kvesornefed by the smesilrab .,a zlosillom was frafimvoled by a zramolmur . ,full_sentence_processing,-7.307981491088867,-6.417200300428602,0.890781190660265,-116.92770385742188,-115.50960540771484,1.4180984497070312,16,18,passive,1.0
1877,processing_teacher_forced,no_prime_eos,no_prime_eos,,the smesilrab kvesornefs the tlumoldil .,the tlumoldil is kvesornefed by the smesilrab .,<|endoftext|> ,full_sentence_processing,-8.485509872436523,-7.500735812717014,0.9847740597195092,-135.76815795898438,-135.01324462890625,0.754913330078125,16,18,passive,1.0
1877,processing_teacher_forced,no_prime_empty,no_prime_empty,,the smesilrab kvesornefs the tlumoldil .,the tlumoldil is kvesornefed by the smesilrab .,,full_sentence_processing,-8.175028800964355,-7.197068956163195,0.9779598448011608,-130.8004608154297,-129.5472412109375,1.2532196044921875,16,18,passive,1.0
1877,processing_teacher_forced,filler,filler,The trasket draved on molven .,the smesilrab kvesornefs the tlumoldil .,the tlumoldil is kvesornefed by the smesilrab .,The trasket draved on molven . ,full_sentence_processing,-7.927325248718262,-7.046591440836589,0.8807338078816729,-126.83720397949219,-126.8386459350586,-0.00144195556640625,16,18,passive,1.0
1878,processing_teacher_forced,active,active,the grisortas smegafdils the plokudsel .,a vrasilvol vrerukgored a smekudlom .,a smekudlom was vrerukgored by a vrasilvol .,the grisortas smegafdils the plokudsel . ,full_sentence_processing,-6.260029961081112,-6.047192222193668,0.21283773888744406,-106.4205093383789,-114.89665222167969,-8.476142883300781,17,19,passive,1.0
1878,processing_teacher_forced,passive,passive,the plokudsel is smegafdiled by the grisortas .,a vrasilvol vrerukgored a smekudlom .,a smekudlom was vrerukgored by a vrasilvol .,the plokudsel is smegafdiled by the grisortas . ,full_sentence_processing,-6.251492668600643,-5.745450873123972,0.5060417954766709,-106.27537536621094,-109.16356658935547,-2.8881912231445312,17,19,passive,1.0
1878,processing_teacher_forced,no_prime_eos,no_prime_eos,,a vrasilvol vrerukgored a smekudlom .,a smekudlom was vrerukgored by a vrasilvol .,<|endoftext|> ,full_sentence_processing,-7.211501626407399,-6.6083221435546875,0.6031794828527115,-122.59552764892578,-125.55812072753906,-2.9625930786132812,17,19,passive,1.0
1878,processing_teacher_forced,no_prime_empty,no_prime_empty,,a vrasilvol vrerukgored a smekudlom .,a smekudlom was vrerukgored by a vrasilvol .,,full_sentence_processing,-6.670133702895221,-6.287271600020559,0.38286210287466194,-113.39227294921875,-119.45816040039062,-6.065887451171875,17,19,passive,1.0
1878,processing_teacher_forced,filler,filler,The krimble flened before narven .,a vrasilvol vrerukgored a smekudlom .,a smekudlom was vrerukgored by a vrasilvol .,The krimble flened before narven . ,full_sentence_processing,-6.800424014820772,-6.492063020405016,0.3083609944157555,-115.60720825195312,-123.34919738769531,-7.7419891357421875,17,19,passive,1.0
1879,processing_teacher_forced,active,active,a vravaknef mninorkuls a fradulvek .,the tlumoldil zrazemgored the kvenorvek .,the kvenorvek was zrazemgored by the tlumoldil .,a vravaknef mninorkuls a fradulvek . ,full_sentence_processing,-6.33161120944553,-6.0201057434082035,0.31150546603732643,-113.96900177001953,-120.40211486816406,-6.433113098144531,18,20,passive,1.0
1879,processing_teacher_forced,passive,passive,a fradulvek is mninorkuled by a vravaknef .,the tlumoldil zrazemgored the kvenorvek .,the kvenorvek was zrazemgored by the tlumoldil .,a fradulvek is mninorkuled by a vravaknef . ,full_sentence_processing,-6.117227342393663,-5.670707702636719,0.44651963975694464,-110.11009216308594,-113.41415405273438,-3.3040618896484375,18,20,passive,1.0
1879,processing_teacher_forced,no_prime_eos,no_prime_eos,,the tlumoldil zrazemgored the kvenorvek .,the kvenorvek was zrazemgored by the tlumoldil .,<|endoftext|> ,full_sentence_processing,-7.23001946343316,-6.5561058044433596,0.6739136589898003,-130.14035034179688,-131.1221160888672,-0.9817657470703125,18,20,passive,1.0
1879,processing_teacher_forced,no_prime_empty,no_prime_empty,,the tlumoldil zrazemgored the kvenorvek .,the kvenorvek was zrazemgored by the tlumoldil .,,full_sentence_processing,-7.013573540581597,-6.315401840209961,0.6981717003716366,-126.24432373046875,-126.30803680419922,-0.06371307373046875,18,20,passive,1.0
1879,processing_teacher_forced,filler,filler,The claven morged through selven .,the tlumoldil zrazemgored the kvenorvek .,the kvenorvek was zrazemgored by the tlumoldil .,The claven morged through selven . ,full_sentence_processing,-6.550309075249566,-6.2892578125,0.26105126274956625,-117.90556335449219,-125.78515625,-7.8795928955078125,18,20,passive,1.0
1880,processing_teacher_forced,active,active,a klogafrud vrezebzoms a kvedulrab .,the mnikudpav vragafmured the zlosillom .,the zlosillom was vragafmured by the mnikudpav .,a klogafrud vrezebzoms a kvedulrab . ,full_sentence_processing,-7.1225442325367645,-6.571428800884046,0.5511154316527183,-121.083251953125,-124.85714721679688,-3.773895263671875,17,19,passive,1.0
1880,processing_teacher_forced,passive,passive,a kvedulrab is vrezebzomed by a klogafrud .,the mnikudpav vragafmured the zlosillom .,the zlosillom was vragafmured by the mnikudpav .,a kvedulrab is vrezebzomed by a klogafrud . ,full_sentence_processing,-7.0590371524586395,-6.1513511256167765,0.907686026841863,-120.00363159179688,-116.87567138671875,3.127960205078125,17,19,passive,1.0
1880,processing_teacher_forced,no_prime_eos,no_prime_eos,,the mnikudpav vragafmured the zlosillom .,the zlosillom was vragafmured by the mnikudpav .,<|endoftext|> ,full_sentence_processing,-7.8942422305836395,-7.2761680201480265,0.618074210435613,-134.20211791992188,-138.2471923828125,-4.045074462890625,17,19,passive,1.0
1880,processing_teacher_forced,no_prime_empty,no_prime_empty,,the mnikudpav vragafmured the zlosillom .,the zlosillom was vragafmured by the mnikudpav .,,full_sentence_processing,-7.438316345214844,-6.8082114771792765,0.6301048680355672,-126.45137786865234,-129.35601806640625,-2.9046401977539062,17,19,passive,1.0
1880,processing_teacher_forced,filler,filler,The prindle rasped during forven .,the mnikudpav vragafmured the zlosillom .,the zlosillom was vragafmured by the mnikudpav .,The prindle rasped during forven . ,full_sentence_processing,-7.773195154526654,-6.9716941431949015,0.8015010113317524,-132.14431762695312,-132.46218872070312,-0.31787109375,17,19,passive,1.0
1881,processing_teacher_forced,active,active,a zramolmur kvesornefs a vratafsel .,the smepimzir klosorveked the vrakudmur .,the vrakudmur was klosorveked by the smepimzir .,a zramolmur kvesornefs a vratafsel . ,full_sentence_processing,-7.007184196920956,-6.3149671052631575,0.6922170916577981,-119.12213134765625,-119.984375,-0.86224365234375,17,19,passive,1.0
1881,processing_teacher_forced,passive,passive,a vratafsel is kvesornefed by a zramolmur .,the smepimzir klosorveked the vrakudmur .,the vrakudmur was klosorveked by the smepimzir .,a vratafsel is kvesornefed by a zramolmur . ,full_sentence_processing,-6.578692267922794,-5.765585648386102,0.8131066195366925,-111.8377685546875,-109.54612731933594,2.2916412353515625,17,19,passive,1.0
1881,processing_teacher_forced,no_prime_eos,no_prime_eos,,the smepimzir klosorveked the vrakudmur .,the vrakudmur was klosorveked by the smepimzir .,<|endoftext|> ,full_sentence_processing,-8.153720631318933,-7.17518455103824,0.9785360802806933,-138.61325073242188,-136.32850646972656,2.2847442626953125,17,19,passive,1.0
1881,processing_teacher_forced,no_prime_empty,no_prime_empty,,the smepimzir klosorveked the vrakudmur .,the vrakudmur was klosorveked by the smepimzir .,,full_sentence_processing,-7.74980702119715,-7.064146343030427,0.6856606781667232,-131.74671936035156,-134.21878051757812,-2.4720611572265625,17,19,passive,1.0
1881,processing_teacher_forced,filler,filler,The nasker plodded near hulven .,the smepimzir klosorveked the vrakudmur .,the vrakudmur was klosorveked by the smepimzir .,The nasker plodded near hulven . ,full_sentence_processing,-7.389386794146369,-6.782962196751645,0.6064245973947244,-125.61957550048828,-128.87628173828125,-3.2567062377929688,17,19,passive,1.0
1882,processing_teacher_forced,active,active,the brisilsel zlodulfins the kvezemzom .,a kverukvol bripemlomed a klotafdil .,a klotafdil was bripemlomed by a kverukvol .,the brisilsel zlodulfins the kvezemzom . ,full_sentence_processing,-7.3692725686466,-6.999843396638569,0.36942917200803027,-125.27763366699219,-132.9970245361328,-7.719390869140625,17,19,passive,1.0
1882,processing_teacher_forced,passive,passive,the kvezemzom is zlodulfined by the brisilsel .,a kverukvol bripemlomed a klotafdil .,a klotafdil was bripemlomed by a kverukvol .,the kvezemzom is zlodulfined by the brisilsel . ,full_sentence_processing,-6.882083668428309,-6.302061382092927,0.5800222863353817,-116.99542236328125,-119.73916625976562,-2.743743896484375,17,19,passive,1.0
1882,processing_teacher_forced,no_prime_eos,no_prime_eos,,a kverukvol bripemlomed a klotafdil .,a klotafdil was bripemlomed by a kverukvol .,<|endoftext|> ,full_sentence_processing,-8.427001953125,-7.77756058542352,0.6494413677014803,-143.259033203125,-147.77365112304688,-4.514617919921875,17,19,passive,1.0
1882,processing_teacher_forced,no_prime_empty,no_prime_empty,,a kverukvol bripemlomed a klotafdil .,a klotafdil was bripemlomed by a kverukvol .,,full_sentence_processing,-7.79494431439568,-7.028993305407073,0.7659510089886075,-132.51405334472656,-133.55087280273438,-1.0368194580078125,17,19,passive,1.0
1882,processing_teacher_forced,filler,filler,The noster glimmed near varset .,a kverukvol bripemlomed a klotafdil .,a klotafdil was bripemlomed by a kverukvol .,The noster glimmed near varset . ,full_sentence_processing,-7.541988597196691,-7.019597906815378,0.5223906903813127,-128.21380615234375,-133.3723602294922,-5.1585540771484375,17,19,passive,1.0
1883,processing_teacher_forced,active,active,a kvedulrab smevarbaved a frataflom .,the zraduldil vrasorkuls the kvelodzom .,the kvelodzom is vrasorkuled by the zraduldil .,a kvedulrab smevarbaved a frataflom . ,full_sentence_processing,-6.851085662841797,-6.3974193996853295,0.4536662631564674,-109.61737060546875,-115.15354919433594,-5.5361785888671875,16,18,passive,1.0
1883,processing_teacher_forced,passive,passive,a frataflom was smevarbaved by a kvedulrab .,the zraduldil vrasorkuls the kvelodzom .,the kvelodzom is vrasorkuled by the zraduldil .,a frataflom was smevarbaved by a kvedulrab . ,full_sentence_processing,-6.790044784545898,-6.045157962375217,0.744886822170681,-108.64071655273438,-108.8128433227539,-0.17212677001953125,16,18,passive,1.0
1883,processing_teacher_forced,no_prime_eos,no_prime_eos,,the zraduldil vrasorkuls the kvelodzom .,the kvelodzom is vrasorkuled by the zraduldil .,<|endoftext|> ,full_sentence_processing,-8.465807914733887,-7.703138563368055,0.7626693513658314,-135.4529266357422,-138.656494140625,-3.2035675048828125,16,18,passive,1.0
1883,processing_teacher_forced,no_prime_empty,no_prime_empty,,the zraduldil vrasorkuls the kvelodzom .,the kvelodzom is vrasorkuled by the zraduldil .,,full_sentence_processing,-8.189020156860352,-7.392906188964844,0.7961139678955078,-131.02432250976562,-133.0723114013672,-2.0479888916015625,16,18,passive,1.0
1883,processing_teacher_forced,filler,filler,The glimmer farned in jasken .,the zraduldil vrasorkuls the kvelodzom .,the kvelodzom is vrasorkuled by the zraduldil .,The glimmer farned in jasken . ,full_sentence_processing,-7.848128318786621,-7.155143737792969,0.6929845809936523,-125.57005310058594,-128.79258728027344,-3.2225341796875,16,18,passive,1.0
1884,processing_teacher_forced,active,active,a pnezebkul klosorveked a vranorked .,the bripimdil kvevarmurs the plokudsel .,the plokudsel is kvevarmured by the bripimdil .,a pnezebkul klosorveked a vranorked . ,full_sentence_processing,-6.876161911908318,-6.2490479318719165,0.6271139800364018,-116.8947525024414,-118.7319107055664,-1.837158203125,17,19,passive,1.0
1884,processing_teacher_forced,passive,passive,a vranorked was klosorveked by a pnezebkul .,the bripimdil kvevarmurs the plokudsel .,the plokudsel is kvevarmured by the bripimdil .,a vranorked was klosorveked by a pnezebkul . ,full_sentence_processing,-6.82666015625,-5.943186709755345,0.883473446494655,-116.05322265625,-112.92054748535156,3.1326751708984375,17,19,passive,1.0
1884,processing_teacher_forced,no_prime_eos,no_prime_eos,,the bripimdil kvevarmurs the plokudsel .,the plokudsel is kvevarmured by the bripimdil .,<|endoftext|> ,full_sentence_processing,-7.697935216567096,-7.172000282689145,0.5259349338779513,-130.86489868164062,-136.26800537109375,-5.403106689453125,17,19,passive,1.0
1884,processing_teacher_forced,no_prime_empty,no_prime_empty,,the bripimdil kvevarmurs the plokudsel .,the plokudsel is kvevarmured by the bripimdil .,,full_sentence_processing,-7.817494111902573,-6.962184705232319,0.855309406670254,-132.89739990234375,-132.28150939941406,0.6158905029296875,17,19,passive,1.0
1884,processing_teacher_forced,filler,filler,The flinder trassed across jorven .,the bripimdil kvevarmurs the plokudsel .,the plokudsel is kvevarmured by the bripimdil .,The flinder trassed across jorven . ,full_sentence_processing,-7.100209404440487,-6.676069560803865,0.42413984363662216,-120.70355987548828,-126.84532165527344,-6.141761779785156,17,19,passive,1.0
1885,processing_teacher_forced,active,active,a vrefimdil smenelmurs a vratafsel .,the smepimzir kvezemrabed the smevakkul .,the smevakkul was kvezemrabed by the smepimzir .,a vrefimdil smenelmurs a vratafsel . ,full_sentence_processing,-6.323594835069445,-5.805291748046875,0.51830308702257,-113.82470703125,-116.1058349609375,-2.2811279296875,18,20,passive,1.0
1885,processing_teacher_forced,passive,passive,a vratafsel is smenelmured by a vrefimdil .,the smepimzir kvezemrabed the smevakkul .,the smevakkul was kvezemrabed by the smepimzir .,a vratafsel is smenelmured by a vrefimdil . ,full_sentence_processing,-6.093116760253906,-5.495910263061523,0.5972064971923832,-109.67610168457031,-109.91820526123047,-0.24210357666015625,18,20,passive,1.0
1885,processing_teacher_forced,no_prime_eos,no_prime_eos,,the smepimzir kvezemrabed the smevakkul .,the smevakkul was kvezemrabed by the smepimzir .,<|endoftext|> ,full_sentence_processing,-7.189473470052083,-6.32526741027832,0.8642060597737631,-129.4105224609375,-126.5053482055664,2.9051742553710938,18,20,passive,1.0
1885,processing_teacher_forced,no_prime_empty,no_prime_empty,,the smepimzir kvezemrabed the smevakkul .,the smevakkul was kvezemrabed by the smepimzir .,,full_sentence_processing,-6.82254155476888,-6.096395874023438,0.7261456807454421,-122.80574798583984,-121.92791748046875,0.8778305053710938,18,20,passive,1.0
1885,processing_teacher_forced,filler,filler,The clorven wepted beside prasken .,the smepimzir kvezemrabed the smevakkul .,the smevakkul was kvezemrabed by the smepimzir .,The clorven wepted beside prasken . ,full_sentence_processing,-6.701738993326823,-5.985048294067383,0.7166906992594404,-120.63130187988281,-119.70096588134766,0.9303359985351562,18,20,passive,1.0
1886,processing_teacher_forced,active,active,a drutorked vrerukgored a fradulvek .,the zramolmur zlodulfins the brisilsel .,the brisilsel is zlodulfined by the zramolmur .,a drutorked vrerukgored a fradulvek . ,full_sentence_processing,-6.980231761932373,-6.340787251790364,0.6394445101420088,-111.68370819091797,-114.13417053222656,-2.4504623413085938,16,18,passive,1.0
1886,processing_teacher_forced,passive,passive,a fradulvek was vrerukgored by a drutorked .,the zramolmur zlodulfins the brisilsel .,the brisilsel is zlodulfined by the zramolmur .,a fradulvek was vrerukgored by a drutorked . ,full_sentence_processing,-7.152467250823975,-6.279032389322917,0.8734348615010576,-114.4394760131836,-113.0225830078125,1.4168930053710938,16,18,passive,1.0
1886,processing_teacher_forced,no_prime_eos,no_prime_eos,,the zramolmur zlodulfins the brisilsel .,the brisilsel is zlodulfined by the zramolmur .,<|endoftext|> ,full_sentence_processing,-8.361934661865234,-7.31431410047743,1.047620561387804,-133.79095458984375,-131.65765380859375,2.13330078125,16,18,passive,1.0
1886,processing_teacher_forced,no_prime_empty,no_prime_empty,,the zramolmur zlodulfins the brisilsel .,the brisilsel is zlodulfined by the zramolmur .,,full_sentence_processing,-7.923800468444824,-7.152296278211805,0.7715041902330189,-126.78080749511719,-128.7413330078125,-1.9605255126953125,16,18,passive,1.0
1886,processing_teacher_forced,filler,filler,The flinder trassed across jorven .,the zramolmur zlodulfins the brisilsel .,the brisilsel is zlodulfined by the zramolmur .,The flinder trassed across jorven . ,full_sentence_processing,-7.507440567016602,-6.580872853597005,0.9265677134195967,-120.11904907226562,-118.4557113647461,1.6633377075195312,16,18,passive,1.0
1887,processing_teacher_forced,active,active,a vrasilvol skotafruds a brisilsel .,the vrefimdil vregafvoled the kvenorvek .,the kvenorvek was vregafvoled by the vrefimdil .,a vrasilvol skotafruds a brisilsel . ,full_sentence_processing,-6.305258433024089,-6.030165481567383,0.2750929514567062,-113.4946517944336,-120.60330963134766,-7.1086578369140625,18,20,passive,1.0
1887,processing_teacher_forced,passive,passive,a brisilsel is skotafruded by a vrasilvol .,the vrefimdil vregafvoled the kvenorvek .,the kvenorvek was vregafvoled by the vrefimdil .,a brisilsel is skotafruded by a vrasilvol . ,full_sentence_processing,-6.085670895046658,-5.495259094238281,0.5904118008083765,-109.54207611083984,-109.90518188476562,-0.36310577392578125,18,20,passive,1.0
1887,processing_teacher_forced,no_prime_eos,no_prime_eos,,the vrefimdil vregafvoled the kvenorvek .,the kvenorvek was vregafvoled by the vrefimdil .,<|endoftext|> ,full_sentence_processing,-7.25862291124132,-6.6021980285644535,0.6564248826768662,-130.65521240234375,-132.04396057128906,-1.3887481689453125,18,20,passive,1.0
1887,processing_teacher_forced,no_prime_empty,no_prime_empty,,the vrefimdil vregafvoled the kvenorvek .,the kvenorvek was vregafvoled by the vrefimdil .,,full_sentence_processing,-6.872533586290148,-6.313183212280274,0.559350374009874,-123.70560455322266,-126.26366424560547,-2.5580596923828125,18,20,passive,1.0
1887,processing_teacher_forced,filler,filler,The vornet drissed near malden .,the vrefimdil vregafvoled the kvenorvek .,the kvenorvek was vregafvoled by the vrefimdil .,The vornet drissed near malden . ,full_sentence_processing,-6.517365349663629,-6.236626815795899,0.28073853386772996,-117.31257629394531,-124.73253631591797,-7.419960021972656,18,20,passive,1.0
1888,processing_teacher_forced,active,active,a plokudsel zlodulfins a vrasilvol .,the vratorrud vregafvoled the frapemsim .,the frapemsim was vregafvoled by the vratorrud .,a plokudsel zlodulfins a vrasilvol . ,full_sentence_processing,-7.424806118011475,-6.914551628960504,0.510254489050971,-118.7968978881836,-124.46192932128906,-5.665031433105469,16,18,passive,1.0
1888,processing_teacher_forced,passive,passive,a vrasilvol is zlodulfined by a plokudsel .,the vratorrud vregafvoled the frapemsim .,the frapemsim was vregafvoled by the vratorrud .,a vrasilvol is zlodulfined by a plokudsel . ,full_sentence_processing,-7.178742408752441,-6.385921054416233,0.7928213543362084,-114.85987854003906,-114.94657897949219,-0.086700439453125,16,18,passive,1.0
1888,processing_teacher_forced,no_prime_eos,no_prime_eos,,the vratorrud vregafvoled the frapemsim .,the frapemsim was vregafvoled by the vratorrud .,<|endoftext|> ,full_sentence_processing,-8.221512794494629,-7.454427931043837,0.7670848634507923,-131.54420471191406,-134.17970275878906,-2.635498046875,16,18,passive,1.0
1888,processing_teacher_forced,no_prime_empty,no_prime_empty,,the vratorrud vregafvoled the frapemsim .,the frapemsim was vregafvoled by the vratorrud .,,full_sentence_processing,-7.865024566650391,-7.127181159125434,0.7378434075249567,-125.84039306640625,-128.2892608642578,-2.4488677978515625,16,18,passive,1.0
1888,processing_teacher_forced,filler,filler,The prasket whaved during morden .,the vratorrud vregafvoled the frapemsim .,the frapemsim was vregafvoled by the vratorrud .,The prasket whaved during morden . ,full_sentence_processing,-7.936124324798584,-7.264400906032986,0.6717234187655983,-126.97798919677734,-130.75921630859375,-3.7812271118164062,16,18,passive,1.0
1889,processing_teacher_forced,active,active,the smevakrab grifimlomed the kvenorkul .,a vratorrud zranorzirs a tlunelsel .,a tlunelsel is zranorzired by a vratorrud .,the smevakrab grifimlomed the kvenorkul . ,full_sentence_processing,-6.448102165670956,-6.448879041169819,-0.0007768754988637383,-109.61773681640625,-122.52870178222656,-12.910964965820312,17,19,active,0.0
1889,processing_teacher_forced,passive,passive,the kvenorkul was grifimlomed by the smevakrab .,a vratorrud zranorzirs a tlunelsel .,a tlunelsel is zranorzired by a vratorrud .,the kvenorkul was grifimlomed by the smevakrab . ,full_sentence_processing,-6.455648983226103,-6.165872674239309,0.2897763089867942,-109.74603271484375,-117.15158081054688,-7.405548095703125,17,19,passive,1.0
1889,processing_teacher_forced,no_prime_eos,no_prime_eos,,a vratorrud zranorzirs a tlunelsel .,a tlunelsel is zranorzired by a vratorrud .,<|endoftext|> ,full_sentence_processing,-7.272741878733916,-7.720340126439145,-0.44759824770522894,-123.63661193847656,-146.68646240234375,-23.049850463867188,17,19,active,0.0
1889,processing_teacher_forced,no_prime_empty,no_prime_empty,,a vratorrud zranorzirs a tlunelsel .,a tlunelsel is zranorzired by a vratorrud .,,full_sentence_processing,-6.97452590044807,-6.757317793996711,0.21720810645135913,-118.56694030761719,-128.3890380859375,-9.822097778320312,17,19,passive,1.0
1889,processing_teacher_forced,filler,filler,The trasket draved on molven .,a vratorrud zranorzirs a tlunelsel .,a tlunelsel is zranorzired by a vratorrud .,The trasket draved on molven . ,full_sentence_processing,-6.987762451171875,-6.881721898129112,0.10604055304276283,-118.79196166992188,-130.75271606445312,-11.96075439453125,17,19,passive,1.0
1890,processing_teacher_forced,active,active,a smezemlom gritafmurs a vranorked .,the druvarmur frafimvoled the smevakkul .,the smevakkul was frafimvoled by the druvarmur .,a smezemlom gritafmurs a vranorked . ,full_sentence_processing,-6.3054805082433365,-5.798959029348273,0.5065214788950634,-107.19316864013672,-110.18022155761719,-2.9870529174804688,17,19,passive,1.0
1890,processing_teacher_forced,passive,passive,a vranorked is gritafmured by a smezemlom .,the druvarmur frafimvoled the smevakkul .,the smevakkul was frafimvoled by the druvarmur .,a vranorked is gritafmured by a smezemlom . ,full_sentence_processing,-6.323634428136489,-5.744480735377262,0.5791536927592276,-107.50178527832031,-109.14513397216797,-1.6433486938476562,17,19,passive,1.0
1890,processing_teacher_forced,no_prime_eos,no_prime_eos,,the druvarmur frafimvoled the smevakkul .,the smevakkul was frafimvoled by the druvarmur .,<|endoftext|> ,full_sentence_processing,-7.802590762867647,-6.829292698910362,0.9732980639572846,-132.64404296875,-129.75656127929688,2.887481689453125,17,19,passive,1.0
1890,processing_teacher_forced,no_prime_empty,no_prime_empty,,the druvarmur frafimvoled the smevakkul .,the smevakkul was frafimvoled by the druvarmur .,,full_sentence_processing,-7.3983288933249085,-6.437600386770148,0.9607285065547604,-125.77159118652344,-122.31440734863281,3.457183837890625,17,19,passive,1.0
1890,processing_teacher_forced,filler,filler,The flinder trassed across jorven .,the druvarmur frafimvoled the smevakkul .,the smevakkul was frafimvoled by the druvarmur .,The flinder trassed across jorven . ,full_sentence_processing,-7.087482227998621,-6.508520829050164,0.578961398948457,-120.48719787597656,-123.66189575195312,-3.1746978759765625,17,19,passive,1.0
1891,processing_teacher_forced,active,active,a bripimdil skopemkuled a vravaknef .,the smepimzir smedulpavs the smesilrab .,the smesilrab is smedulpaved by the smepimzir .,a bripimdil skopemkuled a vravaknef . ,full_sentence_processing,-6.523687923655791,-6.410807715521918,0.11288020813387245,-110.90269470214844,-115.39453887939453,-4.491844177246094,17,18,passive,1.0
1891,processing_teacher_forced,passive,passive,a vravaknef was skopemkuled by a bripimdil .,the smepimzir smedulpavs the smesilrab .,the smesilrab is smedulpaved by the smepimzir .,a vravaknef was skopemkuled by a bripimdil . ,full_sentence_processing,-6.5738669002757355,-6.086235046386719,0.48763185388901675,-111.7557373046875,-109.55223083496094,2.2035064697265625,17,18,passive,1.0
1891,processing_teacher_forced,no_prime_eos,no_prime_eos,,the smepimzir smedulpavs the smesilrab .,the smesilrab is smedulpaved by the smepimzir .,<|endoftext|> ,full_sentence_processing,-7.175927106071921,-7.153378804524739,0.02254830154718146,-121.99076080322266,-128.7608184814453,-6.770057678222656,17,18,passive,1.0
1891,processing_teacher_forced,no_prime_empty,no_prime_empty,,the smepimzir smedulpavs the smesilrab .,the smesilrab is smedulpaved by the smepimzir .,,full_sentence_processing,-6.7524548698874085,-6.863506740993923,-0.11105187110651471,-114.79173278808594,-123.54312133789062,-8.751388549804688,17,18,active,0.0
1891,processing_teacher_forced,filler,filler,The nasker plodded near hulven .,the smepimzir smedulpavs the smesilrab .,the smesilrab is smedulpaved by the smepimzir .,The nasker plodded near hulven . ,full_sentence_processing,-6.92193603515625,-6.982418484157986,-0.060482449001735716,-117.67291259765625,-125.68353271484375,-8.0106201171875,17,18,active,0.0
1892,processing_teacher_forced,active,active,a vratafsel pnegafloms a britorkul .,the kvedulrab skotafruded the kvelodzom .,the kvelodzom was skotafruded by the kvedulrab .,a vratafsel pnegafloms a britorkul . ,full_sentence_processing,-6.4629355037913605,-5.948534915321751,0.5144005884696092,-109.86990356445312,-113.02216339111328,-3.1522598266601562,17,19,passive,1.0
1892,processing_teacher_forced,passive,passive,a britorkul is pnegaflomed by a vratafsel .,the kvedulrab skotafruded the kvelodzom .,the kvelodzom was skotafruded by the kvedulrab .,a britorkul is pnegaflomed by a vratafsel . ,full_sentence_processing,-6.240674187155331,-5.503517150878906,0.7371570362764244,-106.09146118164062,-104.56682586669922,1.5246353149414062,17,19,passive,1.0
1892,processing_teacher_forced,no_prime_eos,no_prime_eos,,the kvedulrab skotafruded the kvelodzom .,the kvelodzom was skotafruded by the kvedulrab .,<|endoftext|> ,full_sentence_processing,-7.418180129107307,-7.005291587428043,0.4128885416792638,-126.10906219482422,-133.1005401611328,-6.991477966308594,17,19,passive,1.0
1892,processing_teacher_forced,no_prime_empty,no_prime_empty,,the kvedulrab skotafruded the kvelodzom .,the kvelodzom was skotafruded by the kvedulrab .,,full_sentence_processing,-7.237861184512868,-6.76141357421875,0.47644761029411775,-123.04364013671875,-128.46685791015625,-5.4232177734375,17,19,passive,1.0
