item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
1467,prompt_passive,passive,an attorney chases an aunt .,an aunt is chased by an attorney .,The aunt is chased by an attorney .,passive_structural
1467,prompt_no_demo,no_demo,an attorney chases an aunt .,an aunt is chased by an attorney .,The attorney was chasing the aunt .,active_structural
1467,prompt_filler,filler,an attorney chases an aunt .,an aunt is chased by an attorney .,The attorney was chased by the aunt .,other
1468,prompt_active,active,a candidate describes a captain .,a captain is described by a candidate .,The captain was described .,other
1468,prompt_passive,passive,a candidate describes a captain .,a captain is described by a candidate .,The captain was described by a candidate .,passive_structural
1468,prompt_no_demo,no_demo,a candidate describes a captain .,a captain is described by a candidate .,The candidate was describing the captain to me .,active_structural
1468,prompt_filler,filler,a candidate describes a captain .,a captain is described by a candidate .,The captain was elected .,other
1469,prompt_active,active,a champion follows a chief .,a chief is followed by a champion .,The champion defeated the chief .,other
1469,prompt_passive,passive,a champion follows a chief .,a chief is followed by a champion .,The chief is defeated by a champion .,other
1469,prompt_no_demo,no_demo,a champion follows a chief .,a chief is followed by a champion .,The champion was defeated by the chief .,other
1469,prompt_filler,filler,a champion follows a chief .,a chief is followed by a champion .,The champion defeated the chief .,other
1470,prompt_active,active,an attorney strikes an aunt .,an aunt is struck by an attorney .,The attorney helped the aunt .,other
1470,prompt_passive,passive,an attorney strikes an aunt .,an aunt is struck by an attorney .,The attorney helped the aunt .,other
1470,prompt_no_demo,no_demo,an attorney strikes an aunt .,an aunt is struck by an attorney .,The attorney did it to the aunt .,other
1470,prompt_filler,filler,an attorney strikes an aunt .,an aunt is struck by an attorney .,The attorney was sued by the aunt .,other
1471,prompt_active,active,a singer hurries a soldier .,a soldier is hurried by a singer .,The singer hurries a soldier .,active_structural
1471,prompt_passive,passive,a singer hurries a soldier .,a soldier is hurried by a singer .,The singer is hurrying the soldier .,active_structural
1471,prompt_no_demo,no_demo,a singer hurries a soldier .,a soldier is hurried by a singer .,The singer was singing and the soldier was running .,other
1471,prompt_filler,filler,a singer hurries a soldier .,a soldier is hurried by a singer .,The singer was attacked by the soldier .,other
1472,prompt_active,active,a lawyer protects a leader .,a leader is protected by a lawyer .,The lawyer protects the leader .,active_structural
1472,prompt_passive,passive,a lawyer protects a leader .,a leader is protected by a lawyer .,The lawyer protects the leader .,active_structural
1472,prompt_no_demo,no_demo,a lawyer protects a leader .,a leader is protected by a lawyer .,The lawyer was protecting the leader .,active_structural
1472,prompt_filler,filler,a lawyer protects a leader .,a leader is protected by a lawyer .,The lawyer protected the leader .,active_structural
1473,prompt_active,active,a guy drags a hero .,a hero is dragged by a guy .,The guy dragged the hero .,active_structural
1473,prompt_passive,passive,a guy drags a hero .,a hero is dragged by a guy .,The hero is dragged by a guy .,passive_structural
1473,prompt_no_demo,no_demo,a guy drags a hero .,a hero is dragged by a guy .,The guy dragged the hero .,active_structural
1473,prompt_filler,filler,a guy drags a hero .,a hero is dragged by a guy .,The guy dragged the hero .,active_structural
1474,prompt_active,active,a singer describes a soldier .,a soldier is described by a singer .,The singer describes a soldier .,active_structural
1474,prompt_passive,passive,a singer describes a soldier .,a soldier is described by a singer .,The soldier was described by a singer .,passive_structural
1474,prompt_no_demo,no_demo,a singer describes a soldier .,a soldier is described by a singer .,The singer was singing a song about a soldier .,other
1474,prompt_filler,filler,a singer describes a soldier .,a soldier is described by a singer .,The singer sang to the soldier .,other
1475,prompt_active,active,a hero discovers a husband .,a husband is discovered by a hero .,The hero saved the husband .,other
1475,prompt_passive,passive,a hero discovers a husband .,a husband is discovered by a hero .,The husband was rescued by the hero .,other
1475,prompt_no_demo,no_demo,a hero discovers a husband .,a husband is discovered by a hero .,The hero discovered the husband .,active_structural
1475,prompt_filler,filler,a hero discovers a husband .,a husband is discovered by a hero .,The signal flickered across the screen .,other
1476,prompt_active,active,a brother chases a buddy .,a buddy is chased by a brother .,The brother chases the buddy .,active_structural
1476,prompt_passive,passive,a brother chases a buddy .,a buddy is chased by a brother .,The one who did it was a brother .,other
1476,prompt_no_demo,no_demo,a brother chases a buddy .,a buddy is chased by a brother .,The brother chased the buddy .,active_structural
1476,prompt_filler,filler,a brother chases a buddy .,a buddy is chased by a brother .,The brother chased the buddy .,active_structural
1477,prompt_active,active,a physician raises a pilot .,a pilot is raised by a physician .,The physician raised the pilot .,active_structural
1477,prompt_passive,passive,a physician raises a pilot .,a pilot is raised by a physician .,The pilot was raised by a physician .,passive_structural
1477,prompt_no_demo,no_demo,a physician raises a pilot .,a pilot is raised by a physician .,The pilot was raised .,other
1477,prompt_filler,filler,a physician raises a pilot .,a pilot is raised by a physician .,The pilot was injured .,other
1478,prompt_active,active,a parent hurts a partner .,a partner is hurt by a parent .,The partner was hurt by a parent .,passive_structural
1478,prompt_passive,passive,a parent hurts a partner .,a partner is hurt by a parent .,The partner is hurt by a parent .,passive_structural
1478,prompt_no_demo,no_demo,a parent hurts a partner .,a partner is hurt by a parent .,The parent was angry and hurtful .,other
1478,prompt_filler,filler,a parent hurts a partner .,a partner is hurt by a parent .,The garden brightened after rain .,other
1479,prompt_active,active,a boy kills a brother .,a brother is killed by a boy .,The boy killed his brother .,active_structural
1479,prompt_passive,passive,a boy kills a brother .,a brother is killed by a boy .,The brother was killed by a boy .,passive_structural
1479,prompt_no_demo,no_demo,a boy kills a brother .,a brother is killed by a boy .,The boy killed his brother .,active_structural
1479,prompt_filler,filler,a boy kills a brother .,a brother is killed by a boy .,The jacket hung behind the chair .,other
1480,prompt_active,active,a husband drags a kid .,a kid is dragged by a husband .,The husband dragged the kid .,active_structural
1480,prompt_passive,passive,a husband drags a kid .,a kid is dragged by a husband .,The husband dragged the kid .,active_structural
1480,prompt_no_demo,no_demo,a husband drags a kid .,a kid is dragged by a husband .,The kid was dragged by the husband .,passive_structural
1480,prompt_filler,filler,a husband drags a kid .,a kid is dragged by a husband .,The husband dragged the kid .,active_structural
1481,prompt_active,active,an actor raises an actress .,an actress is raised by an actor .,The actor raised an actress .,active_structural
1481,prompt_passive,passive,an actor raises an actress .,an actress is raised by an actor .,The actor raised the actress .,active_structural
1481,prompt_no_demo,no_demo,an actor raises an actress .,an actress is raised by an actor .,The actor raised the money for the event .,other
1481,prompt_filler,filler,an actor raises an actress .,an actress is raised by an actor .,The witness paused near the doorway .,other
1482,prompt_active,active,an employer embraces a father .,a father is embraced by an employer .,The father is hugged by the employer .,other
1482,prompt_passive,passive,an employer embraces a father .,a father is embraced by an employer .,The father is hugged by the employer .,other
1482,prompt_no_demo,no_demo,an employer embraces a father .,a father is embraced by an employer .,The father was hugged by the employer .,other
1482,prompt_filler,filler,an employer embraces a father .,a father is embraced by an employer .,The package arrived before noon .,other
1483,prompt_active,active,an actress forgets an adult .,an adult is forgotten by an actress .,The adult forgot the actress .,other
1483,prompt_passive,passive,an actress forgets an adult .,an adult is forgotten by an actress .,The adult forgot the actress .,other
1483,prompt_no_demo,no_demo,an actress forgets an adult .,an adult is forgotten by an actress .,The actress forgot to bring her purse .,other
1483,prompt_filler,filler,an actress forgets an adult .,an adult is forgotten by an actress .,The actress forgot her lines .,other
1484,prompt_active,active,an opponent destroys a parent .,a parent is destroyed by an opponent .,The opponent destroys a parent .,active_structural
1484,prompt_passive,passive,an opponent destroys a parent .,a parent is destroyed by an opponent .,The parent was destroyed by an opponent .,passive_structural
1484,prompt_no_demo,no_demo,an opponent destroys a parent .,a parent is destroyed by an opponent .,The opponent destroyed the parent .,active_structural
1484,prompt_filler,filler,an opponent destroys a parent .,a parent is destroyed by an opponent .,The captain was destroyed by the opponent .,other
1485,prompt_active,active,a writer kisses an actor .,an actor is kissed by a writer .,The writer kissed the actor .,active_structural
1485,prompt_passive,passive,a writer kisses an actor .,an actor is kissed by a writer .,The actor was kissed by a writer .,passive_structural
1485,prompt_no_demo,no_demo,a writer kisses an actor .,an actor is kissed by a writer .,The writer kissed the actor .,active_structural
1485,prompt_filler,filler,a writer kisses an actor .,an actor is kissed by a writer .,The writer kissed the actor .,active_structural
1486,prompt_active,active,a daughter carries a doctor .,a doctor is carried by a daughter .,The daughter carried the doctor .,active_structural
1486,prompt_passive,passive,a daughter carries a doctor .,a doctor is carried by a daughter .,The doctor was carried by a daughter .,passive_structural
1486,prompt_no_demo,no_demo,a daughter carries a doctor .,a doctor is carried by a daughter .,The doctor was carrying the daughter .,other
1486,prompt_filler,filler,a daughter carries a doctor .,a doctor is carried by a daughter .,The doctor was carried by his daughter .,passive_structural
1487,prompt_active,active,a princess forgets a professor .,a professor is forgotten by a princess .,The princess forgets a professor .,active_structural
1487,prompt_passive,passive,a princess forgets a professor .,a professor is forgotten by a princess .,The professor is forgotten by the princess .,passive_structural
1487,prompt_no_demo,no_demo,a princess forgets a professor .,a professor is forgotten by a princess .,The princess forgot to bring her lunch .,other
1487,prompt_filler,filler,a princess forgets a professor .,a professor is forgotten by a princess .,The princess forgot the professor .,other
1488,prompt_active,active,a leader kisses a man .,a man is kissed by a leader .,The leader kisses a man .,active_structural
1488,prompt_passive,passive,a leader kisses a man .,a man is kissed by a leader .,The leader kissed the man .,active_structural
1488,prompt_no_demo,no_demo,a leader kisses a man .,a man is kissed by a leader .,The leader kissed the man .,active_structural
1488,prompt_filler,filler,a leader kisses a man .,a man is kissed by a leader .,The leader kissed the man .,active_structural
1489,prompt_active,active,a professor catches a reader .,a reader is caught by a professor .,The professor catches a reader .,active_structural
1489,prompt_passive,passive,a professor catches a reader .,a reader is caught by a professor .,The reader is caught by the professor .,passive_structural
1489,prompt_no_demo,no_demo,a professor catches a reader .,a reader is caught by a professor .,The professor caught the reader .,active_structural
1489,prompt_filler,filler,a professor catches a reader .,a reader is caught by a professor .,The professor caught the reader .,active_structural
1490,prompt_active,active,a boy chases a brother .,a brother is chased by a boy .,The boy chases the brother .,active_structural
1490,prompt_passive,passive,a boy chases a brother .,a brother is chased by a boy .,The boy is chasing his brother .,active_structural
1490,prompt_no_demo,no_demo,a boy chases a brother .,a brother is chased by a boy .,The boy chased his brother .,active_structural
1490,prompt_filler,filler,a boy chases a brother .,a brother is chased by a boy .,The boy chased the brother .,active_structural
1491,prompt_active,active,a parent selects a partner .,a partner is selected by a parent .,The parent selects a partner .,active_structural
1491,prompt_passive,passive,a parent selects a partner .,a partner is selected by a parent .,The partner is selected by a parent .,passive_structural
1491,prompt_no_demo,no_demo,a parent selects a partner .,a partner is selected by a parent .,The parent was selected to go to the event .,other
1491,prompt_filler,filler,a parent selects a partner .,a partner is selected by a parent .,The window rattled during the storm .,other
1492,prompt_active,active,a father describes a friend .,a friend is described by a father .,The father describes a friend .,active_structural
1492,prompt_passive,passive,a father describes a friend .,a friend is described by a father .,The father described his friend .,active_structural
1492,prompt_no_demo,no_demo,a father describes a friend .,a friend is described by a father .,The father and the friend were at the park .,other
1492,prompt_filler,filler,a father describes a friend .,a friend is described by a father .,The father gave his friend a gift .,other
1493,prompt_active,active,an employer helps a father .,a father is helped by an employer .,The employer helps the father .,active_structural
1493,prompt_passive,passive,an employer helps a father .,a father is helped by an employer .,The father is helped by an employer .,passive_structural
1493,prompt_no_demo,no_demo,an employer helps a father .,a father is helped by an employer .,The father was fired .,other
1493,prompt_filler,filler,an employer helps a father .,a father is helped by an employer .,The employer helped the father .,active_structural
1494,prompt_active,active,a leader joins a man .,a man is joined by a leader .,The leader joins a man .,active_structural
1494,prompt_passive,passive,a leader joins a man .,a man is joined by a leader .,The man is joined to the leader .,other
1494,prompt_no_demo,no_demo,a leader joins a man .,a man is joined by a leader .,The leader joined the man .,active_structural
1494,prompt_filler,filler,a leader joins a man .,a man is joined by a leader .,The engine cooled before dawn .,other
1495,prompt_active,active,a soldier chases a son .,a son is chased by a soldier .,The son was chased by a soldier .,passive_structural
1495,prompt_passive,passive,a soldier chases a son .,a son is chased by a soldier .,The son is chased by the soldier .,passive_structural
1495,prompt_no_demo,no_demo,a soldier chases a son .,a son is chased by a soldier .,The soldier was chasing the son .,active_structural
1495,prompt_filler,filler,a soldier chases a son .,a son is chased by a soldier .,The soldier chased the son .,active_structural
1496,prompt_active,active,a secretary helps a sheriff .,a sheriff is helped by a secretary .,The sheriff was helped by a secretary .,passive_structural
1496,prompt_passive,passive,a secretary helps a sheriff .,a sheriff is helped by a secretary .,The sheriff was helped by a secretary .,passive_structural
1496,prompt_no_demo,no_demo,a secretary helps a sheriff .,a sheriff is helped by a secretary .,The sheriff was robbed by a secretary .,other
1496,prompt_filler,filler,a secretary helps a sheriff .,a sheriff is helped by a secretary .,The sheriff was arrested .,other
1497,prompt_active,active,a minister describes a mother .,a mother is described by a minister .,The minister described the mother .,active_structural
1497,prompt_passive,passive,a minister describes a mother .,a mother is described by a minister .,The mother is described by a minister .,passive_structural
1497,prompt_no_demo,no_demo,a minister describes a mother .,a mother is described by a minister .,The minister was describing the mother to the children .,active_structural
1497,prompt_filler,filler,a minister describes a mother .,a mother is described by a minister .,The minister blessed the mother .,other
1498,prompt_active,active,a husband punches a kid .,a kid is punched by a husband .,The husband punched the kid .,active_structural
1498,prompt_passive,passive,a husband punches a kid .,a kid is punched by a husband .,The husband punched the kid .,active_structural
1498,prompt_no_demo,no_demo,a husband punches a kid .,a kid is punched by a husband .,The husband punched the kid .,active_structural
1498,prompt_filler,filler,a husband punches a kid .,a kid is punched by a husband .,The kid punched the husband .,other
1499,prompt_active,active,an author punches a bishop .,a bishop is punched by an author .,The author punched the bishop .,active_structural
1499,prompt_passive,passive,an author punches a bishop .,a bishop is punched by an author .,The bishop was punched by an author .,passive_structural
1499,prompt_no_demo,no_demo,an author punches a bishop .,a bishop is punched by an author .,The author punched the bishop .,active_structural
1499,prompt_filler,filler,an author punches a bishop .,a bishop is punched by an author .,The bishop was punched .,other
1500,prompt_active,active,a student drags a teacher .,a teacher is dragged by a student .,The student dragged the teacher .,active_structural
1500,prompt_passive,passive,a student drags a teacher .,a teacher is dragged by a student .,The teacher was dragged by a student .,passive_structural
1500,prompt_no_demo,no_demo,a student drags a teacher .,a teacher is dragged by a student .,The student dragged the teacher .,active_structural
1500,prompt_filler,filler,a student drags a teacher .,a teacher is dragged by a student .,The student dragged the teacher .,active_structural
1501,prompt_active,active,a lawyer selects a leader .,a leader is selected by a lawyer .,The lawyer selects a leader .,active_structural
1501,prompt_passive,passive,a lawyer selects a leader .,a leader is selected by a lawyer .,The lawyer selected the leader .,active_structural
1501,prompt_no_demo,no_demo,a lawyer selects a leader .,a leader is selected by a lawyer .,The lawyer was selected to be the leader .,active_structural
1501,prompt_filler,filler,a lawyer selects a leader .,a leader is selected by a lawyer .,The lawyer was sued by the leader .,other
1502,prompt_active,active,a doctor kisses an employee .,an employee is kissed by a doctor .,The doctor kissed the employee .,active_structural
1502,prompt_passive,passive,a doctor kisses an employee .,an employee is kissed by a doctor .,The doctor kissed the employee .,active_structural
1502,prompt_no_demo,no_demo,a doctor kisses an employee .,an employee is kissed by a doctor .,The doctor kissed the employee .,active_structural
1502,prompt_filler,filler,a doctor kisses an employee .,an employee is kissed by a doctor .,The doctor kissed the employee .,active_structural
1503,prompt_active,active,a pilot surprises a president .,a president is surprised by a pilot .,The pilot flew the president .,other
1503,prompt_passive,passive,a pilot surprises a president .,a president is surprised by a pilot .,The president was flown by a pilot .,other
1503,prompt_no_demo,no_demo,a pilot surprises a president .,a president is surprised by a pilot .,The pilot was flying the plane and the president was sitting in the back seat .,other
1503,prompt_filler,filler,a pilot surprises a president .,a president is surprised by a pilot .,The pilot was shot .,other
1504,prompt_active,active,a daughter kisses a doctor .,a doctor is kissed by a daughter .,The daughter kissed the doctor .,active_structural
1504,prompt_passive,passive,a daughter kisses a doctor .,a doctor is kissed by a daughter .,The daughter kissed the doctor .,active_structural
1504,prompt_no_demo,no_demo,a daughter kisses a doctor .,a doctor is kissed by a daughter .,The doctor kissed me .,other
1504,prompt_filler,filler,a daughter kisses a doctor .,a doctor is kissed by a daughter .,The doctor kissed the daughter .,other
1505,prompt_active,active,a friend embraces a girl .,a girl is embraced by a friend .,The girl was hugged by a friend .,other
1505,prompt_passive,passive,a friend embraces a girl .,a girl is embraced by a friend .,The girl was hugged by a friend .,other
1505,prompt_no_demo,no_demo,a friend embraces a girl .,a girl is embraced by a friend .,The one who did it was a friend .,other
1505,prompt_filler,filler,a friend embraces a girl .,a girl is embraced by a friend .,The witness paused near the doorway .,other
1506,prompt_active,active,an actor helps an actress .,an actress is helped by an actor .,The actor helps the actress .,active_structural
1506,prompt_passive,passive,an actor helps an actress .,an actress is helped by an actor .,The actor helped the actress .,active_structural
1506,prompt_no_demo,no_demo,an actor helps an actress .,an actress is helped by an actor .,The actor helped me .,other
1506,prompt_filler,filler,an actor helps an actress .,an actress is helped by an actor .,The package arrived before noon .,other
1507,prompt_active,active,an opponent surprises a parent .,a parent is surprised by an opponent .,The parent is an opponent .,other
1507,prompt_passive,passive,an opponent surprises a parent .,a parent is surprised by an opponent .,The parent is destroyed by an opponent .,other
1507,prompt_no_demo,no_demo,an opponent surprises a parent .,a parent is surprised by an opponent .,"The one who did it was an opponent, and the one it happened to was a parent .",other
1507,prompt_filler,filler,an opponent surprises a parent .,a parent is surprised by an opponent .,The opponent hit the parent .,other
1508,prompt_active,active,a worker follows a writer .,a writer is followed by a worker .,The worker helps the writer .,other
1508,prompt_passive,passive,a worker follows a writer .,a writer is followed by a worker .,The writer was helped by a worker .,other
1508,prompt_no_demo,no_demo,a worker follows a writer .,a writer is followed by a worker .,The worker did it .,other
1508,prompt_filler,filler,a worker follows a writer .,a writer is followed by a worker .,The worker wrote .,other
1509,prompt_active,active,a chief destroys a child .,a child is destroyed by a chief .,The chief destroys a child .,active_structural
1509,prompt_passive,passive,a chief destroys a child .,a child is destroyed by a chief .,The chief destroyed the child .,active_structural
1509,prompt_no_demo,no_demo,a chief destroys a child .,a child is destroyed by a chief .,The chief was destroyed by the child .,other
1509,prompt_filler,filler,a chief destroys a child .,a child is destroyed by a chief .,The chief destroyed the child .,active_structural
1510,prompt_active,active,a daughter judges a doctor .,a doctor is judged by a daughter .,The doctor was killed by a daughter .,other
1510,prompt_passive,passive,a daughter judges a doctor .,a doctor is judged by a daughter .,The doctor was killed by a daughter .,other
1510,prompt_no_demo,no_demo,a daughter judges a doctor .,a doctor is judged by a daughter .,"The doctor was a judge in the contest, and the daughter was the one who won .",other
1510,prompt_filler,filler,a daughter judges a doctor .,a doctor is judged by a daughter .,The doctor was judged .,other
1511,prompt_active,active,a mother forgives a nurse .,a nurse is forgiven by a mother .,The mother forgives the nurse .,active_structural
1511,prompt_passive,passive,a mother forgives a nurse .,a nurse is forgiven by a mother .,The nurse is forgiven by the mother .,passive_structural
1511,prompt_no_demo,no_demo,a mother forgives a nurse .,a nurse is forgiven by a mother .,The nurse was having a bad day .,other
1511,prompt_filler,filler,a mother forgives a nurse .,a nurse is forgiven by a mother .,The nurse was forgiven .,other
1512,prompt_active,active,a wife follows a winner .,a winner is followed by a wife .,The wife wins .,other
1512,prompt_passive,passive,a wife follows a winner .,a winner is followed by a wife .,The winner is followed by a wife .,passive_structural
1512,prompt_no_demo,no_demo,a wife follows a winner .,a winner is followed by a wife .,The one who did it was a wife .,other
1512,prompt_filler,filler,a wife follows a winner .,a winner is followed by a wife .,The wife won the award .,other
1513,prompt_active,active,a singer catches a soldier .,a soldier is caught by a singer .,The singer caught the soldier .,active_structural
1513,prompt_passive,passive,a singer catches a soldier .,a soldier is caught by a singer .,The singer was caught by a soldier .,other
1513,prompt_no_demo,no_demo,a singer catches a soldier .,a soldier is caught by a singer .,The singer caught the soldier .,active_structural
1513,prompt_filler,filler,a singer catches a soldier .,a soldier is caught by a singer .,The singer caught the soldier .,active_structural
1514,prompt_active,active,a student raises a teacher .,a teacher is raised by a student .,The student raised the teacher .,active_structural
1514,prompt_passive,passive,a student raises a teacher .,a teacher is raised by a student .,The teacher is raised by a student .,passive_structural
1514,prompt_no_demo,no_demo,a student raises a teacher .,a teacher is raised by a student .,The student raised the money .,other
1514,prompt_filler,filler,a student raises a teacher .,a teacher is raised by a student .,The student threw the book .,other
1515,prompt_active,active,a doctor catches an employee .,an employee is caught by a doctor .,The doctor caught an employee .,active_structural
1515,prompt_passive,passive,a doctor catches an employee .,an employee is caught by a doctor .,The doctor caught the employee .,active_structural
1515,prompt_no_demo,no_demo,a doctor catches an employee .,an employee is caught by a doctor .,The doctor caught the employee .,active_structural
1515,prompt_filler,filler,a doctor catches an employee .,an employee is caught by a doctor .,The doctor caught the employee .,active_structural
1516,prompt_active,active,a wife describes a winner .,a winner is described by a wife .,The wife describes a winner .,active_structural
1516,prompt_passive,passive,a wife describes a winner .,a winner is described by a wife .,The winner was described by a wife .,passive_structural
1516,prompt_no_demo,no_demo,a wife describes a winner .,a winner is described by a wife .,"The winner won the prize, and the wife won my heart .",other
1516,prompt_filler,filler,a wife describes a winner .,a winner is described by a wife .,The winner smiled after the rehearsal .,other
1517,prompt_active,active,a hero kills a husband .,a husband is killed by a hero .,The husband was killed by a hero .,passive_structural
1517,prompt_passive,passive,a hero kills a husband .,a husband is killed by a hero .,The husband was killed by a hero .,passive_structural
1517,prompt_no_demo,no_demo,a hero kills a husband .,a husband is killed by a hero .,The hero killed the husband .,active_structural
1517,prompt_filler,filler,a hero kills a husband .,a husband is killed by a hero .,The painter waited near the doorway .,other
1518,prompt_active,active,a parent kisses a partner .,a partner is kissed by a parent .,The parent kisses the partner .,active_structural
1518,prompt_passive,passive,a parent kisses a partner .,a partner is kissed by a parent .,The partner is kissed by a parent .,passive_structural
1518,prompt_no_demo,no_demo,a parent kisses a partner .,a partner is kissed by a parent .,The parent kissed the partner .,active_structural
1518,prompt_filler,filler,a parent kisses a partner .,a partner is kissed by a parent .,The engine cooled before dawn .,other
1519,prompt_active,active,a student judges a teacher .,a teacher is judged by a student .,The student judges the teacher .,active_structural
1519,prompt_passive,passive,a student judges a teacher .,a teacher is judged by a student .,The teacher is judged by a student .,passive_structural
1519,prompt_no_demo,no_demo,a student judges a teacher .,a teacher is judged by a student .,The student did it .,other
1519,prompt_filler,filler,a student judges a teacher .,a teacher is judged by a student .,The student won .,other
1520,prompt_active,active,an employee drags an employer .,an employer is dragged by an employee .,The employee drags the employer .,active_structural
1520,prompt_passive,passive,an employee drags an employer .,an employer is dragged by an employee .,The employer is dragged by the employee .,passive_structural
1520,prompt_no_demo,no_demo,an employee drags an employer .,an employer is dragged by an employee .,The employee was dragged by the employer .,other
1520,prompt_filler,filler,an employee drags an employer .,an employer is dragged by an employee .,The employee was fired .,other
1521,prompt_active,active,a boy washes a brother .,a brother is washed by a boy .,The boy washes a brother .,active_structural
1521,prompt_passive,passive,a boy washes a brother .,a brother is washed by a boy .,The brother is washed by a boy .,passive_structural
1521,prompt_no_demo,no_demo,a boy washes a brother .,a brother is washed by a boy .,The boy did it .,other
1521,prompt_filler,filler,a boy washes a brother .,a brother is washed by a boy .,The boy washed the brother .,active_structural
1522,prompt_active,active,a scientist hurts a secretary .,a secretary is hurt by a scientist .,The scientist hurt the secretary .,active_structural
1522,prompt_passive,passive,a scientist hurts a secretary .,a secretary is hurt by a scientist .,The secretary is hurt by a scientist .,passive_structural
1522,prompt_no_demo,no_demo,a scientist hurts a secretary .,a secretary is hurt by a scientist .,The scientist was angry with the secretary and hurt her .,other
1522,prompt_filler,filler,a scientist hurts a secretary .,a secretary is hurt by a scientist .,The scientist hurt the secretary .,active_structural
1523,prompt_active,active,a cousin drags a daughter .,a daughter is dragged by a cousin .,The cousin dragged the daughter .,active_structural
1523,prompt_passive,passive,a cousin drags a daughter .,a daughter is dragged by a cousin .,The daughter was dragged by the cousin .,passive_structural
1523,prompt_no_demo,no_demo,a cousin drags a daughter .,a daughter is dragged by a cousin .,The one who did it was a cousin .,other
1523,prompt_filler,filler,a cousin drags a daughter .,a daughter is dragged by a cousin .,The signal flickered across the screen .,other
1524,prompt_active,active,a sheriff selects a singer .,a singer is selected by a sheriff .,The sheriff selects a singer .,active_structural
1524,prompt_passive,passive,a sheriff selects a singer .,a singer is selected by a sheriff .,The singer was selected by the sheriff .,passive_structural
1524,prompt_no_demo,no_demo,a sheriff selects a singer .,a singer is selected by a sheriff .,"The sheriff was singing, and the singer was being selected .",other
1524,prompt_filler,filler,a sheriff selects a singer .,a singer is selected by a sheriff .,The sheriff arrested the singer .,other
1525,prompt_active,active,a scientist follows a secretary .,a secretary is followed by a scientist .,The scientist caught the secretary .,other
1525,prompt_passive,passive,a scientist follows a secretary .,a secretary is followed by a scientist .,The secretary was followed by a scientist .,passive_structural
1525,prompt_no_demo,no_demo,a scientist follows a secretary .,a secretary is followed by a scientist .,"The scientist was in the lab, and the secretary was in the office .",other
1525,prompt_filler,filler,a scientist follows a secretary .,a secretary is followed by a scientist .,The scientist spilled coffee on the secretary .,other
1526,prompt_active,active,a father discovers a friend .,a friend is discovered by a father .,The father discovers a friend .,active_structural
1526,prompt_passive,passive,a father discovers a friend .,a friend is discovered by a father .,The father discovered the friend .,active_structural
1526,prompt_no_demo,no_demo,a father discovers a friend .,a friend is discovered by a father .,The father discovered the friend's body .,other
1526,prompt_filler,filler,a father discovers a friend .,a friend is discovered by a father .,The father discovered something .,other
1527,prompt_active,active,a prince understands a princess .,a princess is understood by a prince .,The prince understands the princess .,active_structural
1527,prompt_passive,passive,a prince understands a princess .,a princess is understood by a prince .,The one who did it was a prince .,other
1527,prompt_no_demo,no_demo,a prince understands a princess .,a princess is understood by a prince .,The prince was in love with the princess and he did it for her .,other
1527,prompt_filler,filler,a prince understands a princess .,a princess is understood by a prince .,The prince kissed the princess .,other
1528,prompt_active,active,a hero joins a husband .,a husband is joined by a hero .,The hero joins a husband .,active_structural
1528,prompt_passive,passive,a hero joins a husband .,a husband is joined by a hero .,The husband of a hero is joined .,other
1528,prompt_no_demo,no_demo,a hero joins a husband .,a husband is joined by a hero .,The hero joined the husband .,active_structural
1528,prompt_filler,filler,a hero joins a husband .,a husband is joined by a hero .,The radio crackled in the attic .,other
1529,prompt_active,active,a boy hurries a brother .,a brother is hurried by a boy .,The boy hurried his brother .,active_structural
1529,prompt_passive,passive,a boy hurries a brother .,a brother is hurried by a boy .,The brother is hurried by a boy .,passive_structural
1529,prompt_no_demo,no_demo,a boy hurries a brother .,a brother is hurried by a boy .,The boy did it to the brother .,other
1529,prompt_filler,filler,a boy hurries a brother .,a brother is hurried by a boy .,The boy ran into the brother .,other
1530,prompt_active,active,an author hurts a bishop .,a bishop is hurt by an author .,The author hurt the bishop .,active_structural
1530,prompt_passive,passive,an author hurts a bishop .,a bishop is hurt by an author .,The bishop was hurt by the author .,passive_structural
1530,prompt_no_demo,no_demo,an author hurts a bishop .,a bishop is hurt by an author .,The bishop was hurt by the author .,passive_structural
1530,prompt_filler,filler,an author hurts a bishop .,a bishop is hurt by an author .,The bishop was hurt .,other
1531,prompt_active,active,a scientist catches a secretary .,a secretary is caught by a scientist .,The scientist catches a secretary .,active_structural
1531,prompt_passive,passive,a scientist catches a secretary .,a secretary is caught by a scientist .,The secretary was caught by the scientist .,passive_structural
1531,prompt_no_demo,no_demo,a scientist catches a secretary .,a secretary is caught by a scientist .,The scientist caught the secretary .,active_structural
1531,prompt_filler,filler,a scientist catches a secretary .,a secretary is caught by a scientist .,The scientist caught the secretary .,active_structural
1532,prompt_active,active,a reader strikes a scientist .,a scientist is struck by a reader .,The reader strikes a scientist .,active_structural
1532,prompt_passive,passive,a reader strikes a scientist .,a scientist is struck by a reader .,The scientist is struck by the reader .,passive_structural
1532,prompt_no_demo,no_demo,a reader strikes a scientist .,a scientist is struck by a reader .,The reader was a man .,other
1532,prompt_filler,filler,a reader strikes a scientist .,a scientist is struck by a reader .,The reader read the book .,other
