item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,greedy_answer_first_sentence_normalized,generation_class_detailed,generation_structure_reason,argument_structure_inferred,role_frame_inferred,argument_inference_note,generation_class_strict,generation_class_lax,needs_review_strict,needs_review_lax,prompt,greedy_completion_raw
1496,prompt_no_prime,no_prime,the girl hurried the guest .,the guest was hurried by the girl .,The girl did it to the guest .,the girl did it to the guest .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a hurrieding event involving the girl and the guest.
The one who did it was the girl.
The one it happened to was the guest.

Bridget asked, ""What happened?""
Mary answered, ""The"," girl did it to the guest.""

Bridget asked, ""What did the girl do to the guest?""
Mary answered"
1496,prompt_filler,filler,the girl hurried the guest .,the guest was hurried by the girl .,The blanket dried on the line .,the blanket dried on the line .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The blanket dried on the line.""

There was a hurrieding event involving the girl and the guest.
The one who did it was the girl.
The one it happened to was the guest.

Bridget asked, ""What happened?""
Mary answered, ""The"," blanket dried on the line.""

There was a hurrieding event involving the girl and the guest.
The one who did it"
1497,prompt_no_prime,no_prime,the guest hurries the guy .,the guy is hurried by the guest .,The guest did it to the guy .,the guest did it to the guy .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a hurrying event involving the guest and the guy.
The one who did it was the guest.
The one it happened to was the guy.

Bridget asked, ""What happened?""
Mary answered, ""The"," guest did it to the guy.""

Bridget asked, ""What did the guest do to the guy?""
Mary answered"
1497,prompt_filler,filler,the guest hurries the guy .,the guy is hurried by the guest .,The guest was hurrying .,the guest was hurrying .,active_progressive_intransitive,be_ing_no_object,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The planet shimmered above the valley.""

There was a hurrying event involving the guest and the guy.
The one who did it was the guest.
The one it happened to was the guy.

Bridget asked, ""What happened?""
Mary answered, ""The"," guest was hurrying.""

There was a hurrying event involving the guest and the guy.
The one who did it was"
1498,prompt_no_prime,no_prime,a guy hurried a hero .,a hero was hurried by a guy .,"The guy was trying to get the hero to do something, but the hero wouldn't do it .","the guy was trying to get the hero to do something, but the hero wouldn't do it .",other_coordinate_multiclause,coordination_with_punctuation,multiclause,mixed,coordination_detected,other,other,True,True,"There was a hurrieding event involving a guy and a hero.
The one who did it was a guy.
The one it happened to was a hero.

Bridget asked, ""What happened?""
Mary answered, ""The"," guy was trying to get the hero to do something, but the hero wouldn't do it. So the guy did it"
1498,prompt_filler,filler,a guy hurried a hero .,a hero was hurried by a guy .,The guy laughed during breakfast .,the guy laughed during breakfast .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The baker laughed during breakfast.""

There was a hurrieding event involving a guy and a hero.
The one who did it was a guy.
The one it happened to was a hero.

Bridget asked, ""What happened?""
Mary answered, ""The"," guy laughed during breakfast.""

There was a hurrieding event involving a guy and a hero.
The one who did it was"
1499,prompt_filler,filler,a hero hurries a husband .,a husband is hurried by a hero .,The signal flickered across the screen .,the signal flickered across the screen .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The signal flickered across the screen.""

There was a hurrying event involving a hero and a husband.
The one who did it was a hero.
The one it happened to was a husband.

Bridget asked, ""What happened?""
Mary answered, ""The"," signal flickered across the screen.""

There was a hurrying event involving a hero and a husband.
The one who did"
1500,prompt_no_prime,no_prime,the husband hurried the kid .,the kid was hurried by the husband .,"The husband was trying to get the kid to eat his vegetables, but the kid was throwing a fit .","the husband was trying to get the kid to eat his vegetables, but the kid was throwing a fit .",other_coordinate_multiclause,coordination_with_punctuation,multiclause,mixed,coordination_detected,other,other,True,True,"There was a hurrieding event involving the husband and the kid.
The one it happened to was the kid.
The one who did it was the husband.

Bridget asked, ""What happened?""
Mary answered, ""The"," husband was trying to get the kid to eat his vegetables, but the kid was throwing a fit. The husband got angry"
1500,prompt_filler,filler,the husband hurried the kid .,the kid was hurried by the husband .,The kid wandered through the plaza .,the kid wandered through the plaza .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The tourist wandered through the plaza.""

There was a hurrieding event involving the husband and the kid.
The one it happened to was the kid.
The one who did it was the husband.

Bridget asked, ""What happened?""
Mary answered, ""The"," kid wandered through the plaza.""

The husband asked, ""What happened?""
Mary answered, ""The kid wandered through the plaza"
1501,prompt_active,active,the kid hurries the king .,the king is hurried by the kid .,The king was hurrying .,the king was hurrying .,active_progressive_intransitive,be_ing_no_object,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was a killeding event involving a father and a friend.
The one it happened to was a friend.
The one who did it was a father.

Bridget asked, ""What happened?""
Mary answered, ""A father killed a friend.""

There was a hurrying event involving the kid and the king.
The one it happened to was the king.
The one who did it was the kid.

Bridget asked, ""What happened?""
Mary answered, ""The"," king was hurrying.""

There was a killing event involving the kid and the king.
The one it happened to was the"
1501,prompt_no_prime,no_prime,the kid hurries the king .,the king is hurried by the kid .,The kid hit the king .,the kid hit the king .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a hurrying event involving the kid and the king.
The one it happened to was the king.
The one who did it was the kid.

Bridget asked, ""What happened?""
Mary answered, ""The"," kid hit the king.""
Bridget asked, ""Why did the kid hit the king?""
Mary answered, ""The"
1501,prompt_filler,filler,the kid hurries the king .,the king is hurried by the kid .,The kid ran into the king .,the kid ran into the king .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The kettle whistled in the kitchen.""

There was a hurrying event involving the kid and the king.
The one it happened to was the king.
The one who did it was the kid.

Bridget asked, ""What happened?""
Mary answered, ""The"," kid ran into the king.""

There was a hurrying event involving the kid and the king.
The one it happened to"
1502,prompt_no_prime,no_prime,a king hurried a lady .,a lady was hurried by a king .,"The king was trying to kiss me, but I pushed him away .","the king was trying to kiss me, but i pushed him away .",other_coordinate_multiclause,coordination_with_punctuation,multiclause,mixed,coordination_detected,other,other,True,True,"There was a hurrieding event involving a king and a lady.
The one it happened to was a lady.
The one who did it was a king.

Bridget asked, ""What happened?""
Mary answered, ""The"," king was trying to kiss me, but I pushed him away.""
Bridget asked, ""Why did you push him"
1502,prompt_filler,filler,a king hurried a lady .,a lady was hurried by a king .,The garden brightened after rain .,the garden brightened after rain .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The garden brightened after rain.""

There was a hurrieding event involving a king and a lady.
The one it happened to was a lady.
The one who did it was a king.

Bridget asked, ""What happened?""
Mary answered, ""The"," garden brightened after rain.""

There was a hurrieding event involving a king and a lady.
The one it happened to"
1503,prompt_no_prime,no_prime,a lady hurries a lawyer .,a lawyer is hurried by a lady .,"The lawyer was hurrying to get to the courthouse, and the lady was hurrying to get to the courthouse, and they","the lawyer was hurrying to get to the courthouse, and the lady was hurrying to get to the courthouse, and they",other_coordinate_multiclause,coordination_with_punctuation,multiclause,mixed,coordination_detected,other,other,True,True,"There was a hurrying event involving a lady and a lawyer.
The one it happened to was a lawyer.
The one who did it was a lady.

Bridget asked, ""What happened?""
Mary answered, ""The"," lawyer was hurrying to get to the courthouse, and the lady was hurrying to get to the courthouse, and they"
1503,prompt_filler,filler,a lady hurries a lawyer .,a lawyer is hurried by a lady .,The lawyer was hurrying .,the lawyer was hurrying .,active_progressive_intransitive,be_ing_no_object,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The jacket hung behind the chair.""

There was a hurrying event involving a lady and a lawyer.
The one it happened to was a lawyer.
The one who did it was a lady.

Bridget asked, ""What happened?""
Mary answered, ""The"," lawyer was hurrying.""

There was a hurrying event involving a lady and a lawyer.
The one it happened to was"
1504,prompt_no_prime,no_prime,the lawyer hurried the leader .,the leader was hurried by the lawyer .,The lawyer did it to the leader .,the lawyer did it to the leader .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a hurrieding event involving the lawyer and the leader.
The one who did it was the lawyer.
The one it happened to was the leader.

Bridget asked, ""What happened?""
Mary answered, ""The"," lawyer did it to the leader.""

Bridget asked, ""What did the lawyer do to the leader?""
Mary answered"
1504,prompt_filler,filler,the lawyer hurried the leader .,the leader was hurried by the lawyer .,The radio crackled in the attic .,the radio crackled in the attic .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The radio crackled in the attic.""

There was a hurrieding event involving the lawyer and the leader.
The one who did it was the lawyer.
The one it happened to was the leader.

Bridget asked, ""What happened?""
Mary answered, ""The"," radio crackled in the attic.""

There was a hurrieding event involving the lawyer and the leader.
The one who did"
1505,prompt_passive,passive,the leader hurries the man .,the man is hurried by the leader .,The leader was hurrying .,the leader was hurrying .,active_progressive_intransitive,be_ing_no_object,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was an askeding event involving a mother and a nurse.
The one who did it was a mother.
The one it happened to was a nurse.

Bridget asked, ""What happened?""
Mary answered, ""A nurse was asked by a mother.""

There was a hurrying event involving the leader and the man.
The one who did it was the leader.
The one it happened to was the man.

Bridget asked, ""What happened?""
Mary answered, ""The"," leader was hurrying.""

There was a asking event involving the man and the leader.
The one who did it was the"
1505,prompt_no_prime,no_prime,the leader hurries the man .,the man is hurried by the leader .,The leader did it to the man .,the leader did it to the man .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a hurrying event involving the leader and the man.
The one who did it was the leader.
The one it happened to was the man.

Bridget asked, ""What happened?""
Mary answered, ""The"," leader did it to the man.""

Bridget asked, ""What did the leader do to the man?""
Mary answered"
1506,prompt_no_prime,no_prime,a man hurried a manager .,a manager was hurried by a man .,The man did it .,the man did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a hurrieding event involving a man and a manager.
The one who did it was a man.
The one it happened to was a manager.

Bridget asked, ""What happened?""
Mary answered, ""The"," man did it.""
Bridget asked, ""What did he do?""
Mary answered, ""He did it to the"
1506,prompt_filler,filler,a man hurried a manager .,a manager was hurried by a man .,The package arrived before noon .,the package arrived before noon .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The package arrived before noon.""

There was a hurrieding event involving a man and a manager.
The one who did it was a man.
The one it happened to was a manager.

Bridget asked, ""What happened?""
Mary answered, ""The"," package arrived before noon.""

There was a hurrieding event involving a man and a manager.
The one who did it was"
1507,prompt_no_prime,no_prime,a manager hurries a mayor .,a mayor is hurried by a manager .,"The mayor was trying to get the manager to do something, but the manager refused .","the mayor was trying to get the manager to do something, but the manager refused .",other_coordinate_multiclause,coordination_with_punctuation,multiclause,mixed,coordination_detected,other,other,True,True,"There was a hurrying event involving a manager and a mayor.
The one who did it was a manager.
The one it happened to was a mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," mayor was trying to get the manager to do something, but the manager refused.""
Bridget said, ""That's"
1507,prompt_filler,filler,a manager hurries a mayor .,a mayor is hurried by a manager .,The mayor was hurrying .,the mayor was hurrying .,active_progressive_intransitive,be_ing_no_object,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The sculpture stood in the hallway.""

There was a hurrying event involving a manager and a mayor.
The one who did it was a manager.
The one it happened to was a mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," mayor was hurrying.""

There was a hurrying event involving a manager and a mayor.
The one who did it was"
1508,prompt_no_prime,no_prime,the mayor hurried the minister .,the minister was hurried by the mayor .,"The mayor was trying to get the minister to do something, but the minister refused .","the mayor was trying to get the minister to do something, but the minister refused .",other_coordinate_multiclause,coordination_with_punctuation,multiclause,mixed,coordination_detected,other,other,True,True,"There was a hurrieding event involving the mayor and the minister.
The one it happened to was the minister.
The one who did it was the mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," mayor was trying to get the minister to do something, but the minister refused.""
Bridget asked, ""Why did"
1508,prompt_filler,filler,the mayor hurried the minister .,the minister was hurried by the mayor .,The mayor waited beside the harbor .,the mayor waited beside the harbor .,active_other,finite_verb_noncanonical_complement,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The captain waited beside the harbor.""

There was a hurrieding event involving the mayor and the minister.
The one it happened to was the minister.
The one who did it was the mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," mayor waited beside the harbor.""

There was a hurrieding event involving the mayor and the minister.
The one it happened to"
1509,prompt_no_prime,no_prime,the minister hurries the mother .,the mother is hurried by the minister .,"The minister was trying to get me to go to church, and I told him I was going to hell, and he said","the minister was trying to get me to go to church, and i told him i was going to hell, and he said",other_coordinate_multiclause,coordination_with_punctuation,multiclause,mixed,coordination_detected,other,other,True,True,"There was a hurrying event involving the minister and the mother.
The one it happened to was the mother.
The one who did it was the minister.

Bridget asked, ""What happened?""
Mary answered, ""The"," minister was trying to get me to go to church, and I told him I was going to hell, and he said"
1509,prompt_filler,filler,the minister hurries the mother .,the mother is hurried by the minister .,The minister listened during assembly .,the minister listened during assembly .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The teacher listened during assembly.""

There was a hurrying event involving the minister and the mother.
The one it happened to was the mother.
The one who did it was the minister.

Bridget asked, ""What happened?""
Mary answered, ""The"," minister listened during assembly.""

There was a hurrying event involving the minister and the mother.
The one it happened to was"
1510,prompt_no_prime,no_prime,a mother hurried a nurse .,a nurse was hurried by a mother .,The baby was born .,the baby was born .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a hurrieding event involving a mother and a nurse.
The one it happened to was a nurse.
The one who did it was a mother.

Bridget asked, ""What happened?""
Mary answered, ""The"," baby was born.""
Bridget asked, ""What color was the baby?""
Mary answered, ""It was a boy"
1511,prompt_no_prime,no_prime,a nurse hurries a parent .,a parent is hurried by a nurse .,"The nurse was trying to get the baby to sleep, and the baby was crying, so the nurse took the baby and put","the nurse was trying to get the baby to sleep, and the baby was crying, so the nurse took the baby and put",other_coordinate_multiclause,coordination_with_punctuation,multiclause,mixed,coordination_detected,other,other,True,True,"There was a hurrying event involving a nurse and a parent.
The one it happened to was a parent.
The one who did it was a nurse.

Bridget asked, ""What happened?""
Mary answered, ""The"," nurse was trying to get the baby to sleep, and the baby was crying, so the nurse took the baby and put"
1511,prompt_filler,filler,a nurse hurries a parent .,a parent is hurried by a nurse .,The nurse was hurrying .,the nurse was hurrying .,active_progressive_intransitive,be_ing_no_object,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The pillow rested on the sofa.""

There was a hurrying event involving a nurse and a parent.
The one it happened to was a parent.
The one who did it was a nurse.

Bridget asked, ""What happened?""
Mary answered, ""The"," nurse was hurrying.""

There was a hurrying event involving a nurse and a parent.
The one it happened to was"
1512,prompt_no_prime,no_prime,the parent hurried the partner .,the partner was hurried by the parent .,The parent was angry and hit the partner .,the parent was angry and hit the partner .,copular_adjectival,be_adjectival_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a hurrieding event involving the parent and the partner.
The one who did it was the parent.
The one it happened to was the partner.

Bridget asked, ""What happened?""
Mary answered, ""The"," parent was angry and hit the partner.""
Bridget asked, ""Why was the parent angry?""
Mary answered, """
1512,prompt_filler,filler,the parent hurried the partner .,the partner was hurried by the parent .,The lantern glowed near sunset .,the lantern glowed near sunset .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The lantern glowed near sunset.""

There was a hurrieding event involving the parent and the partner.
The one who did it was the parent.
The one it happened to was the partner.

Bridget asked, ""What happened?""
Mary answered, ""The"," lantern glowed near sunset.""

There was a hurrieding event involving the parent and the partner.
The one who did it"
1513,prompt_no_prime,no_prime,the partner hurries the physician .,the physician is hurried by the partner .,The partner did it to the physician .,the partner did it to the physician .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a hurrying event involving the partner and the physician.
The one who did it was the partner.
The one it happened to was the physician.

Bridget asked, ""What happened?""
Mary answered, ""The"," partner did it to the physician.""

Bridget asked, ""What did the partner do to the physician?""
Mary answered"
1513,prompt_filler,filler,the partner hurries the physician .,the physician is hurried by the partner .,The traveler rested beside the river .,the traveler rested beside the river .,active_other,finite_verb_noncanonical_complement,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The traveler rested beside the river.""

There was a hurrying event involving the partner and the physician.
The one who did it was the partner.
The one it happened to was the physician.

Bridget asked, ""What happened?""
Mary answered, ""The"," traveler rested beside the river.""

There was a hurrying event involving the partner and the physician.
The one who did it"
1514,prompt_no_prime,no_prime,a physician hurried a pilot .,a pilot was hurried by a physician .,The pilot was a physician .,the pilot was a physician .,copular_nominal,be_det_nominal_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a hurrieding event involving a physician and a pilot.
The one who did it was a physician.
The one it happened to was a pilot.

Bridget asked, ""What happened?""
Mary answered, ""The"," pilot was a physician.""

Bridget asked, ""What happened?""
Mary answered, ""The physician was a pilot.""

"
1515,prompt_no_prime,no_prime,a pilot hurries a president .,a president is hurried by a pilot .,The pilot did it to the president .,the pilot did it to the president .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a hurrying event involving a pilot and a president.
The one who did it was a pilot.
The one it happened to was a president.

Bridget asked, ""What happened?""
Mary answered, ""The"," pilot did it to the president.""

Bridget asked, ""What did the pilot do to the president?""
Mary answered"
1515,prompt_filler,filler,a pilot hurries a president .,a president is hurried by a pilot .,The president was hurrying .,the president was hurrying .,active_progressive_intransitive,be_ing_no_object,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The window rattled during the storm.""

There was a hurrying event involving a pilot and a president.
The one who did it was a pilot.
The one it happened to was a president.

Bridget asked, ""What happened?""
Mary answered, ""The"," president was hurrying.""

There was a hurrying event involving a pilot and a president.
The one who did it was"
1516,prompt_no_prime,no_prime,the president hurried the priest .,the priest was hurried by the president .,"The president was trying to get the priest to do something, but the priest wouldn't do it .","the president was trying to get the priest to do something, but the priest wouldn't do it .",other_coordinate_multiclause,coordination_with_punctuation,multiclause,mixed,coordination_detected,other,other,True,True,"There was a hurrieding event involving the president and the priest.
The one it happened to was the priest.
The one who did it was the president.

Bridget asked, ""What happened?""
Mary answered, ""The"," president was trying to get the priest to do something, but the priest wouldn't do it.""
Bridget asked,"
1516,prompt_filler,filler,the president hurried the priest .,the priest was hurried by the president .,The president smiled after the event .,the president smiled after the event .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The singer smiled after rehearsal.""

There was a hurrieding event involving the president and the priest.
The one it happened to was the priest.
The one who did it was the president.

Bridget asked, ""What happened?""
Mary answered, ""The"," president smiled after the event.""

There was a hurrieding event involving the president and the priest.
The one it happened to"
1517,prompt_no_prime,no_prime,the priest hurries the prince .,the prince is hurried by the priest .,The priest was hurrying to the prince's house .,the priest was hurrying to the prince's house .,active_progressive_intransitive_pp,be_ing_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was a hurrying event involving the priest and the prince.
The one it happened to was the prince.
The one who did it was the priest.

Bridget asked, ""What happened?""
Mary answered, ""The"," priest was hurrying to the prince's house.""
Bridget asked, ""Why was the priest hurrying to the"
1517,prompt_filler,filler,the priest hurries the prince .,the prince is hurried by the priest .,The painter waited near the doorway .,the painter waited near the doorway .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The painter waited near the doorway.""

There was a hurrying event involving the priest and the prince.
The one it happened to was the prince.
The one who did it was the priest.

Bridget asked, ""What happened?""
Mary answered, ""The"," painter waited near the doorway.""

There was a hurrying event involving the priest and the prince.
The one it happened to"
1518,prompt_no_prime,no_prime,a prince hurried a princess .,a princess was hurried by a prince .,"The prince was trying to kiss the princess, but she slapped him .","the prince was trying to kiss the princess, but she slapped him .",other_coordinate_multiclause,coordination_with_punctuation,multiclause,mixed,coordination_detected,other,other,True,True,"There was a hurrieding event involving a prince and a princess.
The one it happened to was a princess.
The one who did it was a prince.

Bridget asked, ""What happened?""
Mary answered, ""The"," prince was trying to kiss the princess, but she slapped him.""
Bridget asked, ""Why did she slap him"
1518,prompt_filler,filler,a prince hurried a princess .,a princess was hurried by a prince .,The engine cooled before dawn .,the engine cooled before dawn .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The engine cooled before dawn.""

There was a hurrieding event involving a prince and a princess.
The one it happened to was a princess.
The one who did it was a prince.

Bridget asked, ""What happened?""
Mary answered, ""The"," engine cooled before dawn.""

There was a hurrieding event involving a prince and a princess.
The one it happened to was"
1519,prompt_no_prime,no_prime,a princess hurries a professor .,a professor is hurried by a princess .,"The princess was hurrying to the professor's office, and the professor was hurrying to the princess's office .","the princess was hurrying to the professor's office, and the professor was hurrying to the princess's office .",active_target_ditransitive_like,target_active_structural_to_for,multiclause,mixed,coordination_detected,other,active,True,False,"There was a hurrying event involving a princess and a professor.
The one it happened to was a professor.
The one who did it was a princess.

Bridget asked, ""What happened?""
Mary answered, ""The"," princess was hurrying to the professor's office, and the professor was hurrying to the princess's office.""

Brid"
1519,prompt_filler,filler,a princess hurries a professor .,a professor is hurried by a princess .,The market opened after sunrise .,the market opened after sunrise .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The market opened after sunrise.""

There was a hurrying event involving a princess and a professor.
The one it happened to was a professor.
The one who did it was a princess.

Bridget asked, ""What happened?""
Mary answered, ""The"," market opened after sunrise.""

There was a hurrying event involving a princess and a professor.
The one it happened to was"
1520,prompt_no_prime,no_prime,the professor hurried the reader .,the reader was hurried by the professor .,The professor did it to the reader .,the professor did it to the reader .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a hurrieding event involving the professor and the reader.
The one who did it was the professor.
The one it happened to was the reader.

Bridget asked, ""What happened?""
Mary answered, ""The"," professor did it to the reader.""

Bridget asked, ""What did the professor do to the reader?""
Mary answered"
1520,prompt_filler,filler,the professor hurried the reader .,the reader was hurried by the professor .,The blanket dried on the line .,the blanket dried on the line .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The blanket dried on the line.""

There was a hurrieding event involving the professor and the reader.
The one who did it was the professor.
The one it happened to was the reader.

Bridget asked, ""What happened?""
Mary answered, ""The"," blanket dried on the line.""

There was a hurrieding event involving the professor and the reader.
The one who did it"
1521,prompt_no_prime,no_prime,the reader hurries the scientist .,the scientist is hurried by the reader .,The reader did it .,the reader did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a hurrying event involving the reader and the scientist.
The one who did it was the reader.
The one it happened to was the scientist.

Bridget asked, ""What happened?""
Mary answered, ""The"," reader did it.""
Bridget asked, ""Who did it?""
Mary answered, ""The reader did it.""
B"
1521,prompt_filler,filler,the reader hurries the scientist .,the scientist is hurried by the reader .,The planet shimmered above the valley .,the planet shimmered above the valley .,active_other,finite_verb_noncanonical_complement,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The planet shimmered above the valley.""

There was a hurrying event involving the reader and the scientist.
The one who did it was the reader.
The one it happened to was the scientist.

Bridget asked, ""What happened?""
Mary answered, ""The"," planet shimmered above the valley.""

There was a hurrying event involving the reader and the scientist.
The one who did"
1522,prompt_passive,passive,a scientist hurried a secretary .,a secretary was hurried by a scientist .,The secretary is hurrieding by the scientist .,the secretary is hurrieding by the scientist .,active_progressive_intransitive_pp,be_ing_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was a surprising event involving the employer and the father.
The one who did it was the employer.
The one it happened to was the father.

Bridget asked, ""What happened?""
Mary answered, ""The father is surprised by the employer.""

There was a hurrieding event involving a scientist and a secretary.
The one who did it was a scientist.
The one it happened to was a secretary.

Bridget asked, ""What happened?""
Mary answered, ""The"," secretary is hurrieding by the scientist.""

There was a surprising event involving a scientist and a secretary.
The one who did"
1522,prompt_no_prime,no_prime,a scientist hurried a secretary .,a secretary was hurried by a scientist .,The scientist did it to the secretary .,the scientist did it to the secretary .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a hurrieding event involving a scientist and a secretary.
The one who did it was a scientist.
The one it happened to was a secretary.

Bridget asked, ""What happened?""
Mary answered, ""The"," scientist did it to the secretary.""

Bridget asked, ""What did the scientist do to the secretary?""
Mary answered"
1522,prompt_filler,filler,a scientist hurried a secretary .,a secretary was hurried by a scientist .,The scientist laughed during breakfast .,the scientist laughed during breakfast .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The baker laughed during breakfast.""

There was a hurrieding event involving a scientist and a secretary.
The one who did it was a scientist.
The one it happened to was a secretary.

Bridget asked, ""What happened?""
Mary answered, ""The"," scientist laughed during breakfast.""

There was a hurrieding event involving a scientist and a secretary.
The one who did it was"
