item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
1958,prompt_active,active,a mother taught a nurse .,a nurse was taught by a mother .,The mother taught the nurse .,active_structural
1958,prompt_passive,passive,a mother taught a nurse .,a nurse was taught by a mother .,The nurse was taught by the mother .,passive_structural
1958,prompt_no_prime,no_prime,a mother taught a nurse .,a nurse was taught by a mother .,The nurse was taught by the mother .,passive_structural
1958,prompt_filler,filler,a mother taught a nurse .,a nurse was taught by a mother .,The nurse was taught by the mother .,passive_structural
1959,prompt_active,active,a nurse teaches a parent .,a parent is taught by a nurse .,The nurse taught the parent .,active_structural
1959,prompt_passive,passive,a nurse teaches a parent .,a parent is taught by a nurse .,The parent was taught by the nurse .,passive_structural
1959,prompt_no_prime,no_prime,a nurse teaches a parent .,a parent is taught by a nurse .,The nurse was teaching the parent how to give injections .,active_structural
1959,prompt_filler,filler,a nurse teaches a parent .,a parent is taught by a nurse .,The nurse gave the parent a shot .,other
1960,prompt_active,active,the parent taught the partner .,the partner was taught by the parent .,The parent taught the partner .,active_exact
1960,prompt_passive,passive,the parent taught the partner .,the partner was taught by the parent .,The partner was taught by the parent .,passive_exact
1960,prompt_no_prime,no_prime,the parent taught the partner .,the partner was taught by the parent .,The parent did it to the partner .,other
1960,prompt_filler,filler,the parent taught the partner .,the partner was taught by the parent .,The radio crackled in the attic .,other
1961,prompt_active,active,the partner teaches the physician .,the physician is taught by the partner .,The partner taught the physician .,active_structural
1961,prompt_passive,passive,the partner teaches the physician .,the physician is taught by the partner .,The physician was taught by the partner .,passive_structural
1961,prompt_no_prime,no_prime,the partner teaches the physician .,the physician is taught by the partner .,The partner did it .,other
1961,prompt_filler,filler,the partner teaches the physician .,the physician is taught by the partner .,The witness paused near the doorway .,other
1962,prompt_active,active,a physician taught a pilot .,a pilot was taught by a physician .,The physician taught the pilot .,active_structural
1962,prompt_passive,passive,a physician taught a pilot .,a pilot was taught by a physician .,The pilot was taught by the physician .,passive_structural
1962,prompt_no_prime,no_prime,a physician taught a pilot .,a pilot was taught by a physician .,The physician was teaching the pilot how to fly a plane .,other
1962,prompt_filler,filler,a physician taught a pilot .,a pilot was taught by a physician .,The pilot was taught by the physician .,passive_structural
1963,prompt_active,active,a pilot teaches a president .,a president is taught by a pilot .,The pilot taught the president .,active_structural
1963,prompt_passive,passive,a pilot teaches a president .,a president is taught by a pilot .,The president was taught by the pilot .,passive_structural
1963,prompt_no_prime,no_prime,a pilot teaches a president .,a president is taught by a pilot .,"The pilot was flying the plane, and the president was sitting in the back seat .",other
1963,prompt_filler,filler,a pilot teaches a president .,a president is taught by a pilot .,The pilot was involved in the event .,other
1964,prompt_active,active,the president taught the priest .,the priest was taught by the president .,The president taught the priest .,active_exact
1964,prompt_passive,passive,the president taught the priest .,the priest was taught by the president .,The president taught the priest .,active_exact
1964,prompt_no_prime,no_prime,the president taught the priest .,the priest was taught by the president .,The president was the one who taught the priest .,active_structural
1964,prompt_filler,filler,the president taught the priest .,the priest was taught by the president .,The president was taught by the priest .,other
1965,prompt_active,active,the priest teaches the prince .,the prince is taught by the priest .,The priest taught the prince .,active_structural
1965,prompt_passive,passive,the priest teaches the prince .,the prince is taught by the priest .,The priest taught the prince .,active_structural
1965,prompt_no_prime,no_prime,the priest teaches the prince .,the prince is taught by the priest .,The priest did it to the prince .,other
1965,prompt_filler,filler,the priest teaches the prince .,the prince is taught by the priest .,The teacher listened during assembly .,other
1966,prompt_active,active,a prince taught a princess .,a princess was taught by a prince .,The prince taught the princess .,active_structural
1966,prompt_passive,passive,a prince taught a princess .,a princess was taught by a prince .,The princess is taught by the prince .,passive_structural
1966,prompt_no_prime,no_prime,a prince taught a princess .,a princess was taught by a prince .,The prince was taught .,other
1966,prompt_filler,filler,a prince taught a princess .,a princess was taught by a prince .,The prince was taught .,other
1967,prompt_active,active,a princess teaches a professor .,a professor is taught by a princess .,The princess taught the professor .,active_structural
1967,prompt_passive,passive,a princess teaches a professor .,a professor is taught by a princess .,The professor was taught by the princess .,passive_structural
1967,prompt_no_prime,no_prime,a princess teaches a professor .,a professor is taught by a princess .,"The princess was the one who did it, and the professor was the one who got it .",other
1967,prompt_filler,filler,a princess teaches a professor .,a professor is taught by a princess .,The princess taught the professor .,active_structural
1968,prompt_active,active,the professor taught the reader .,the reader was taught by the professor .,The professor taught the reader .,active_exact
1968,prompt_passive,passive,the professor taught the reader .,the reader was taught by the professor .,The reader is taught by the professor .,passive_structural
1968,prompt_no_prime,no_prime,the professor taught the reader .,the reader was taught by the professor .,The professor taught the reader .,active_exact
1968,prompt_filler,filler,the professor taught the reader .,the reader was taught by the professor .,The lantern glowed near sunset .,other
1969,prompt_active,active,the reader teaches the scientist .,the scientist is taught by the reader .,The reader taught the scientist .,active_structural
1969,prompt_passive,passive,the reader teaches the scientist .,the scientist is taught by the reader .,The scientist was taught by the reader .,passive_structural
1969,prompt_no_prime,no_prime,the reader teaches the scientist .,the scientist is taught by the reader .,The reader read the book .,other
1969,prompt_filler,filler,the reader teaches the scientist .,the scientist is taught by the reader .,The reader taught the scientist .,active_structural
1970,prompt_active,active,a scientist taught a secretary .,a secretary was taught by a scientist .,The scientist taught the secretary .,active_structural
1970,prompt_passive,passive,a scientist taught a secretary .,a secretary was taught by a scientist .,The secretary was taught by the scientist .,passive_structural
1970,prompt_no_prime,no_prime,a scientist taught a secretary .,a secretary was taught by a scientist .,The scientist taught the secretary .,active_structural
1970,prompt_filler,filler,a scientist taught a secretary .,a secretary was taught by a scientist .,The scientist was lecturing .,other
1971,prompt_active,active,a secretary teaches a sheriff .,a sheriff is taught by a secretary .,The secretary taught the sheriff .,active_structural
1971,prompt_passive,passive,a secretary teaches a sheriff .,a sheriff is taught by a secretary .,The sheriff was taught by the secretary .,passive_structural
1971,prompt_no_prime,no_prime,a secretary teaches a sheriff .,a sheriff is taught by a secretary .,The sheriff was shot by the secretary .,other
1971,prompt_filler,filler,a secretary teaches a sheriff .,a sheriff is taught by a secretary .,The sheriff was hit by a bullet .,other
1972,prompt_active,active,the sheriff taught the singer .,the singer was taught by the sheriff .,The sheriff taught the singer .,active_exact
1972,prompt_passive,passive,the sheriff taught the singer .,the singer was taught by the sheriff .,The singer was taught by the sheriff .,passive_exact
1972,prompt_no_prime,no_prime,the sheriff taught the singer .,the singer was taught by the sheriff .,"The sheriff was the one who did it, and the singer was the one who was affected by it .",other
1972,prompt_filler,filler,the sheriff taught the singer .,the singer was taught by the sheriff .,The singer was arrested .,other
1973,prompt_active,active,the singer teaches the soldier .,the soldier is taught by the singer .,The singer taught the soldier .,active_structural
1973,prompt_passive,passive,the singer teaches the soldier .,the soldier is taught by the singer .,The soldier was taught by the singer .,passive_structural
1973,prompt_no_prime,no_prime,the singer teaches the soldier .,the soldier is taught by the singer .,"The singer was the one who did it, and the soldier was the one who was affected by it .",other
1973,prompt_filler,filler,the singer teaches the soldier .,the soldier is taught by the singer .,The singer performed at the event .,other
1974,prompt_active,active,a soldier taught a son .,a son was taught by a soldier .,The soldier taught the son .,active_structural
1974,prompt_passive,passive,a soldier taught a son .,a son was taught by a soldier .,The son is taught by the soldier .,passive_structural
1974,prompt_no_prime,no_prime,a soldier taught a son .,a son was taught by a soldier .,The soldier was teaching the son .,other
1974,prompt_filler,filler,a soldier taught a son .,a son was taught by a soldier .,The soldier was shot .,other
1975,prompt_active,active,a son teaches a student .,a student is taught by a son .,The son taught the student .,active_structural
1975,prompt_passive,passive,a son teaches a student .,a student is taught by a son .,The student was taught by the son .,passive_structural
1975,prompt_no_prime,no_prime,a son teaches a student .,a student is taught by a son .,The son did it .,other
1975,prompt_filler,filler,a son teaches a student .,a student is taught by a son .,The son taught the student .,active_structural
1976,prompt_active,active,the student taught the teacher .,the teacher was taught by the student .,The student taught the teacher .,active_exact
1976,prompt_passive,passive,the student taught the teacher .,the teacher was taught by the student .,The teacher is taught by the student .,passive_structural
1976,prompt_no_prime,no_prime,the student taught the teacher .,the teacher was taught by the student .,The student did it .,other
1976,prompt_filler,filler,the student taught the teacher .,the teacher was taught by the student .,The student threw the book .,other
1977,prompt_active,active,the teacher teaches the uncle .,the uncle is taught by the teacher .,The teacher taught the uncle .,active_structural
1977,prompt_passive,passive,the teacher teaches the uncle .,the uncle is taught by the teacher .,The uncle was taught by the teacher .,passive_structural
1977,prompt_no_prime,no_prime,the teacher teaches the uncle .,the uncle is taught by the teacher .,The teacher did it to the uncle .,other
1977,prompt_filler,filler,the teacher teaches the uncle .,the uncle is taught by the teacher .,The teacher taught the uncle .,active_structural
1978,prompt_active,active,an uncle taught a wife .,a wife was taught by an uncle .,The uncle taught the wife .,active_structural
1978,prompt_passive,passive,an uncle taught a wife .,a wife was taught by an uncle .,The wife was taught by the uncle .,passive_structural
1978,prompt_no_prime,no_prime,an uncle taught a wife .,a wife was taught by an uncle .,The uncle did it .,other
1978,prompt_filler,filler,an uncle taught a wife .,a wife was taught by an uncle .,The uncle was taught .,other
1979,prompt_active,active,a wife teaches a winner .,a winner is taught by a wife .,The wife taught the winner .,active_structural
1979,prompt_passive,passive,a wife teaches a winner .,a winner is taught by a wife .,The winner was taught by the wife .,passive_structural
1979,prompt_no_prime,no_prime,a wife teaches a winner .,a winner is taught by a wife .,"The winner won the prize, but the wife lost the argument .",other
1979,prompt_filler,filler,a wife teaches a winner .,a winner is taught by a wife .,The winner won .,other
1980,prompt_active,active,the winner taught the woman .,the woman was taught by the winner .,The winner taught the woman .,active_exact
1980,prompt_passive,passive,the winner taught the woman .,the woman was taught by the winner .,The winner taught the woman .,active_exact
1980,prompt_no_prime,no_prime,the winner taught the woman .,the woman was taught by the winner .,The winner did it to the woman .,other
1980,prompt_filler,filler,the winner taught the woman .,the woman was taught by the winner .,The winner was taught .,other
1981,prompt_active,active,the woman teaches the worker .,the worker is taught by the woman .,The woman taught the worker .,active_structural
1981,prompt_passive,passive,the woman teaches the worker .,the worker is taught by the woman .,The worker was taught by the woman .,passive_structural
1981,prompt_no_prime,no_prime,the woman teaches the worker .,the worker is taught by the woman .,The woman did it .,other
1981,prompt_filler,filler,the woman teaches the worker .,the worker is taught by the woman .,The worker was taught by the woman .,passive_structural
1982,prompt_active,active,a worker taught a writer .,a writer was taught by a worker .,The worker taught the writer .,active_structural
1982,prompt_passive,passive,a worker taught a writer .,a writer was taught by a worker .,The writer was taught by the worker .,passive_structural
1982,prompt_no_prime,no_prime,a worker taught a writer .,a writer was taught by a worker .,The worker was taught by the writer .,other
1982,prompt_filler,filler,a worker taught a writer .,a writer was taught by a worker .,The writer was taught .,other
1983,prompt_active,active,a writer teaches an actor .,an actor is taught by a writer .,The writer taught the actor .,active_structural
1983,prompt_passive,passive,a writer teaches an actor .,an actor is taught by a writer .,The actor was taught by the writer .,passive_structural
1983,prompt_no_prime,no_prime,a writer teaches an actor .,an actor is taught by a writer .,The writer was a guest at the event .,other
1983,prompt_filler,filler,a writer teaches an actor .,an actor is taught by a writer .,The writer did it to the actor .,other
1984,prompt_active,active,the actor understood the actress .,the actress was understood by the actor .,The actor understood the actress .,active_exact
1984,prompt_passive,passive,the actor understood the actress .,the actress was understood by the actor .,The actress was understood by the actor .,passive_exact
1984,prompt_no_prime,no_prime,the actor understood the actress .,the actress was understood by the actor .,The actor did it to the actress .,other
1984,prompt_filler,filler,the actor understood the actress .,the actress was understood by the actor .,The actor hit the actress .,other
1985,prompt_active,active,the actress understands the adult .,the adult is understood by the actress .,The actress was an adult .,other
1985,prompt_passive,passive,the actress understands the adult .,the adult is understood by the actress .,The adult was understood by the actress .,passive_structural
1985,prompt_no_prime,no_prime,the actress understands the adult .,the adult is understood by the actress .,The actress was involved in an event with an adult .,other
1985,prompt_filler,filler,the actress understands the adult .,the adult is understood by the actress .,The witness paused near the doorway .,other
1986,prompt_active,active,an adult understood an attorney .,an attorney was understood by an adult .,The adult is an attorney .,other
1986,prompt_passive,passive,an adult understood an attorney .,an attorney was understood by an adult .,The attorney is taught by the adult .,other
1986,prompt_no_prime,no_prime,an adult understood an attorney .,an attorney was understood by an adult .,"The adult was involved in the event, and the attorney was involved in the event .",other
1986,prompt_filler,filler,an adult understood an attorney .,an attorney was understood by an adult .,The package arrived before noon .,other
1987,prompt_active,active,an attorney understands an aunt .,an aunt is understood by an attorney .,The attorney had an understanding with the aunt .,active_structural
1987,prompt_passive,passive,an attorney understands an aunt .,an aunt is understood by an attorney .,The aunt was understood by the attorney .,passive_structural
1987,prompt_no_prime,no_prime,an attorney understands an aunt .,an aunt is understood by an attorney .,"The attorney was involved in the event, and the aunt was involved in the event .",other
1987,prompt_filler,filler,an attorney understands an aunt .,an aunt is understood by an attorney .,The attorney did it to the aunt .,other
1988,prompt_active,active,the aunt understood the author .,the author was understood by the aunt .,The aunt surprises the author .,other
1988,prompt_passive,passive,the aunt understood the author .,the author was understood by the aunt .,The author is understood by the aunt .,passive_structural
1988,prompt_no_prime,no_prime,the aunt understood the author .,the author was understood by the aunt .,The aunt did it .,other
1988,prompt_filler,filler,the aunt understood the author .,the author was understood by the aunt .,The captain waited beside the harbor .,other
1989,prompt_active,active,the author understands the bishop .,the bishop is understood by the author .,The author wrote to the bishop .,other
1989,prompt_passive,passive,the author understands the bishop .,the bishop is understood by the author .,The author wrote a letter to the bishop .,other
1989,prompt_no_prime,no_prime,the author understands the bishop .,the bishop is understood by the author .,"The author was the one who did it, and the bishop was the one who was affected .",other
1989,prompt_filler,filler,the author understands the bishop .,the bishop is understood by the author .,The author listened during assembly .,other
1990,prompt_active,active,a bishop understood a boy .,a boy was understood by a bishop .,The bishop asks the boy .,other
1990,prompt_passive,passive,a bishop understood a boy .,a boy was understood by a bishop .,The boy is being bishoped by the bishop .,other
1990,prompt_no_prime,no_prime,a bishop understood a boy .,a boy was understood by a bishop .,The bishop did it to the boy .,other
1990,prompt_filler,filler,a bishop understood a boy .,a boy was understood by a bishop .,The bishop was stung by a bee .,other
1991,prompt_active,active,a boy understands a brother .,a brother is understood by a boy .,The boy understood his brother .,active_structural
1991,prompt_passive,passive,a boy understands a brother .,a brother is understood by a boy .,The brother was understood by the boy .,passive_structural
1991,prompt_no_prime,no_prime,a boy understands a brother .,a brother is understood by a boy .,The boy did it to his brother .,other
1991,prompt_filler,filler,a boy understands a brother .,a brother is understood by a boy .,The boy hit his brother .,other
1992,prompt_active,active,the brother understood the buddy .,the buddy was understood by the brother .,The brother taught the buddy .,other
1992,prompt_passive,passive,the brother understood the buddy .,the buddy was understood by the brother .,The brother taught the buddy .,other
1992,prompt_no_prime,no_prime,the brother understood the buddy .,the buddy was understood by the brother .,The brother did it .,other
1992,prompt_filler,filler,the brother understood the buddy .,the buddy was understood by the brother .,The lantern glowed near sunset .,other
1993,prompt_active,active,the buddy understands the candidate .,the candidate is understood by the buddy .,The buddy destroyed the candidate .,other
1993,prompt_passive,passive,the buddy understands the candidate .,the candidate is understood by the buddy .,The candidate was destroyed by the buddy .,other
1993,prompt_no_prime,no_prime,the buddy understands the candidate .,the candidate is understood by the buddy .,The buddy did it .,other
1993,prompt_filler,filler,the buddy understands the candidate .,the candidate is understood by the buddy .,The traveler rested beside the river .,other
1994,prompt_active,active,a candidate understood a captain .,a captain was understood by a candidate .,The candidate captains the captain .,other
1994,prompt_passive,passive,a candidate understood a captain .,a captain was understood by a candidate .,The captain is elected by the candidate .,other
1994,prompt_no_prime,no_prime,a candidate understood a captain .,a captain was understood by a candidate .,"The candidate was involved in the event, but the captain was the one who was affected .",other
1994,prompt_filler,filler,a candidate understood a captain .,a captain was understood by a candidate .,The candidate was elected captain .,other
1995,prompt_active,active,a captain understands a champion .,a champion is understood by a captain .,The captain hurt the champion .,other
1995,prompt_passive,passive,a captain understands a champion .,a champion is understood by a captain .,The champion was defeated by the captain .,other
1995,prompt_no_prime,no_prime,a captain understands a champion .,a champion is understood by a captain .,"The captain was a champion, but the champion was not a captain .",other
1995,prompt_filler,filler,a captain understands a champion .,a champion is understood by a captain .,The captain was defeated by the champion .,other
1996,prompt_active,active,the champion understood the chief .,the chief was understood by the champion .,The champion drags the chief .,other
1996,prompt_passive,passive,the champion understood the chief .,the chief was understood by the champion .,The champion is defeated by the chief .,other
1996,prompt_no_prime,no_prime,the champion understood the chief .,the chief was understood by the champion .,"The champion was involved in the event, and the chief was the one it happened to .",other
1996,prompt_filler,filler,the champion understood the chief .,the chief was understood by the champion .,The champion was defeated by the chief .,other
1997,prompt_active,active,the chief understands the child .,the child is understood by the chief .,The chief understood the child .,active_structural
1997,prompt_passive,passive,the chief understands the child .,the child is understood by the chief .,The child was understood by the chief .,passive_structural
1997,prompt_no_prime,no_prime,the chief understands the child .,the child is understood by the chief .,The chief did it .,other
1997,prompt_filler,filler,the chief understands the child .,the child is understood by the chief .,The chief did it .,other
1998,prompt_active,active,a child understood a colonel .,a colonel was understood by a child .,The child colonel .,other
1998,prompt_passive,passive,a child understood a colonel .,a colonel was understood by a child .,The colonel was colonelled by the child .,other
1998,prompt_no_prime,no_prime,a child understood a colonel .,a colonel was understood by a child .,The child was playing with a toy gun and accidentally shot the colonel .,other
1998,prompt_filler,filler,a child understood a colonel .,a colonel was understood by a child .,The child shot the colonel .,other
1999,prompt_active,active,a colonel understands a cop .,a cop is understood by a colonel .,The colonel arrested the cop .,other
1999,prompt_passive,passive,a colonel understands a cop .,a cop is understood by a colonel .,The cop was arrested by the colonel .,other
1999,prompt_no_prime,no_prime,a colonel understands a cop .,a cop is understood by a colonel .,"The colonel was involved in the event, and the cop was involved in the event .",other
1999,prompt_filler,filler,a colonel understands a cop .,a cop is understood by a colonel .,The colonel was arrested .,other
2000,prompt_active,active,the cop understood the cousin .,the cousin was understood by the cop .,The cop protects the cousin .,other
2000,prompt_passive,passive,the cop understood the cousin .,the cousin was understood by the cop .,The cop is in charge of the cousin .,other
2000,prompt_no_prime,no_prime,the cop understood the cousin .,the cousin was understood by the cop .,"The cop was involved in the event, and the cousin was the one who was affected by it .",other
2000,prompt_filler,filler,the cop understood the cousin .,the cousin was understood by the cop .,The cop arrested the cousin .,other
2001,prompt_active,active,the cousin understands the daughter .,the daughter is understood by the cousin .,The cousin understood the daughter .,active_structural
2001,prompt_passive,passive,the cousin understands the daughter .,the daughter is understood by the cousin .,The cousin understood the daughter .,active_structural
2001,prompt_no_prime,no_prime,the cousin understands the daughter .,the daughter is understood by the cousin .,The cousin did it .,other
2001,prompt_filler,filler,the cousin understands the daughter .,the daughter is understood by the cousin .,The cousin did it to the daughter .,other
2002,prompt_active,active,a daughter understood a doctor .,a doctor was understood by a daughter .,The daughter cured the doctor .,other
2002,prompt_passive,passive,a daughter understood a doctor .,a doctor was understood by a daughter .,The doctor is treated by the daughter .,other
2002,prompt_no_prime,no_prime,a daughter understood a doctor .,a doctor was understood by a daughter .,The doctor was a daughter .,other
2002,prompt_filler,filler,a daughter understood a doctor .,a doctor was understood by a daughter .,The doctor's daughter did it .,other
2003,prompt_active,active,a doctor understands an employee .,an employee is understood by a doctor .,The doctor washed the employee .,other
2003,prompt_passive,passive,a doctor understands an employee .,an employee is understood by a doctor .,The employee was treated by the doctor .,other
2003,prompt_no_prime,no_prime,a doctor understands an employee .,an employee is understood by a doctor .,"The doctor was involved in the event, and the employee was the one it happened to .",other
2003,prompt_filler,filler,a doctor understands an employee .,an employee is understood by a doctor .,The doctor gave the employee a shot .,other
2004,prompt_active,active,the employee understood the employer .,the employer was understood by the employee .,The employee understands the employer .,other
2004,prompt_passive,passive,the employee understood the employer .,the employer was understood by the employee .,The employer was understood by the employee .,passive_exact
2004,prompt_no_prime,no_prime,the employee understood the employer .,the employer was understood by the employee .,The employee was fired .,other
2004,prompt_filler,filler,the employee understood the employer .,the employer was understood by the employee .,The employee was fired .,other
2005,prompt_active,active,the employer understands the father .,the father is understood by the employer .,The employer understood the father .,active_structural
2005,prompt_passive,passive,the employer understands the father .,the father is understood by the employer .,The father was understood by the employer .,passive_structural
2005,prompt_no_prime,no_prime,the employer understands the father .,the father is understood by the employer .,The father was attacked by the employer .,other
2005,prompt_filler,filler,the employer understands the father .,the father is understood by the employer .,The father was fired .,other
2006,prompt_active,active,a father understood a friend .,a friend was understood by a father .,The father strikes the friend .,other
2006,prompt_passive,passive,a father understood a friend .,a friend was understood by a father .,The friend is hit by the father .,other
2006,prompt_no_prime,no_prime,a father understood a friend .,a friend was understood by a father .,The father was angry with the friend .,other
2006,prompt_filler,filler,a father understood a friend .,a friend was understood by a father .,The garden brightened after rain .,other
2007,prompt_active,active,a friend understands a girl .,a girl is understood by a friend .,The friend befriended the girl .,other
2007,prompt_passive,passive,a friend understands a girl .,a girl is understood by a friend .,The girl was understood by a friend .,passive_structural
2007,prompt_no_prime,no_prime,a friend understands a girl .,a girl is understood by a friend .,The one who did it was a friend .,other
2007,prompt_filler,filler,a friend understands a girl .,a girl is understood by a friend .,The jacket was taken by a friend .,other
2008,prompt_active,active,the girl understood the guest .,the guest was understood by the girl .,The girl understands the guest .,other
2008,prompt_passive,passive,the girl understood the guest .,the guest was understood by the girl .,The guest was selected by the girl .,other
2008,prompt_no_prime,no_prime,the girl understood the guest .,the guest was understood by the girl .,The girl did it to me .,other
2008,prompt_filler,filler,the girl understood the guest .,the guest was understood by the girl .,The girl poured the water .,other
2009,prompt_active,active,the guest understands the guy .,the guy is understood by the guest .,The guest bothered the guy .,other
2009,prompt_passive,passive,the guest understands the guy .,the guy is understood by the guest .,The guest was understood by the guy .,other
2009,prompt_no_prime,no_prime,the guest understands the guy .,the guy is understood by the guest .,The guest did it to the guy .,other
2009,prompt_filler,filler,the guest understands the guy .,the guy is understood by the guest .,The guest did it to the guy .,other
2010,prompt_active,active,a guy understood a hero .,a hero was understood by a guy .,The guy saved the hero .,other
2010,prompt_passive,passive,a guy understood a hero .,a hero was understood by a guy .,The guy was caught by the hero .,other
2010,prompt_no_prime,no_prime,a guy understood a hero .,a hero was understood by a guy .,The guy who did it was a hero .,other
2010,prompt_filler,filler,a guy understood a hero .,a hero was understood by a guy .,The guy saved the hero .,other
2011,prompt_active,active,a hero understands a husband .,a husband is understood by a hero .,The hero understood the husband .,active_structural
2011,prompt_passive,passive,a hero understands a husband .,a husband is understood by a hero .,The husband was saved by the hero .,other
2011,prompt_no_prime,no_prime,a hero understands a husband .,a husband is understood by a hero .,The husband was a hero .,other
2011,prompt_filler,filler,a hero understands a husband .,a husband is understood by a hero .,The husband was saved .,other
2012,prompt_active,active,the husband understood the kid .,the kid was understood by the husband .,The husband hugged the kid .,other
2012,prompt_passive,passive,the husband understood the kid .,the kid was understood by the husband .,The kid was grabbed by the husband .,other
2012,prompt_no_prime,no_prime,the husband understood the kid .,the kid was understood by the husband .,The husband did it to the kid .,other
2012,prompt_filler,filler,the husband understood the kid .,the kid was understood by the husband .,The captain waited beside the harbor .,other
2013,prompt_active,active,the kid understands the king .,the king is understood by the kid .,The kid understood the king .,active_structural
2013,prompt_passive,passive,the kid understands the king .,the king is understood by the kid .,The king was joined by a kid .,other
2013,prompt_no_prime,no_prime,the kid understands the king .,the king is understood by the kid .,The kid did it .,other
2013,prompt_filler,filler,the kid understands the king .,the king is understood by the kid .,The kid threw a stone at the king .,other
2014,prompt_active,active,a king understood a lady .,a lady was understood by a king .,The king understood the lady .,active_structural
2014,prompt_passive,passive,a king understood a lady .,a lady was understood by a king .,The lady is forgotten by the one who is a king .,other
2014,prompt_no_prime,no_prime,a king understood a lady .,a lady was understood by a king .,The king did it .,other
2014,prompt_filler,filler,a king understood a lady .,a lady was understood by a king .,The lady was kissed by the king .,other
2015,prompt_active,active,a lady understands a lawyer .,a lawyer is understood by a lady .,The lady understood the lawyer .,active_structural
2015,prompt_passive,passive,a lady understands a lawyer .,a lawyer is understood by a lady .,The lawyer was understood by the lady .,passive_structural
2015,prompt_no_prime,no_prime,a lady understands a lawyer .,a lawyer is understood by a lady .,The lady did it to the lawyer .,other
2015,prompt_filler,filler,a lady understands a lawyer .,a lawyer is understood by a lady .,The lady was sued .,other
2016,prompt_active,active,the lawyer understood the leader .,the leader was understood by the lawyer .,The lawyer took the leader .,other
2016,prompt_passive,passive,the lawyer understood the leader .,the leader was understood by the lawyer .,The lawyer is leading the leader .,other
2016,prompt_no_prime,no_prime,the lawyer understood the leader .,the leader was understood by the lawyer .,The lawyer did it to the leader .,other
2016,prompt_filler,filler,the lawyer understood the leader .,the leader was understood by the lawyer .,The lawyer was attacked by the leader .,other
2017,prompt_active,active,the leader understands the man .,the man is understood by the leader .,The leader understood the man .,active_structural
2017,prompt_passive,passive,the leader understands the man .,the man is understood by the leader .,The man was understood by the leader .,passive_structural
2017,prompt_no_prime,no_prime,the leader understands the man .,the man is understood by the leader .,The leader did it to the man .,other
2017,prompt_filler,filler,the leader understands the man .,the man is understood by the leader .,The traveler rested beside the river .,other
2018,prompt_active,active,a man understood a manager .,a manager was understood by a man .,The man managed the manager .,other
2018,prompt_passive,passive,a man understood a manager .,a manager was understood by a man .,The manager is managed by a man .,other
2018,prompt_no_prime,no_prime,a man understood a manager .,a manager was understood by a man .,The man did it .,other
2018,prompt_filler,filler,a man understood a manager .,a manager was understood by a man .,The manager was fired .,other
2019,prompt_active,active,a manager understands a mayor .,a mayor is understood by a manager .,The manager made the mayor .,other
2019,prompt_passive,passive,a manager understands a mayor .,a mayor is understood by a manager .,The mayor was managed by the manager .,other
2019,prompt_no_prime,no_prime,a manager understands a mayor .,a mayor is understood by a manager .,The manager did it .,other
2019,prompt_filler,filler,a manager understands a mayor .,a mayor is understood by a manager .,The manager called the mayor .,other
2020,prompt_active,active,the mayor understood the minister .,the minister was understood by the mayor .,The mayor washed the minister .,other
2020,prompt_passive,passive,the mayor understood the minister .,the minister was understood by the mayor .,The minister is understood by the mayor .,passive_structural
2020,prompt_no_prime,no_prime,the mayor understood the minister .,the minister was understood by the mayor .,The mayor did it to the minister .,other
2020,prompt_filler,filler,the mayor understood the minister .,the minister was understood by the mayor .,The minister was given a gift by the mayor .,other
2021,prompt_active,active,the minister understands the mother .,the mother is understood by the minister .,The minister understood the mother .,active_structural
2021,prompt_passive,passive,the minister understands the mother .,the mother is understood by the minister .,The minister understood the mother .,active_structural
2021,prompt_no_prime,no_prime,the minister understands the mother .,the mother is understood by the minister .,The minister did it .,other
2021,prompt_filler,filler,the minister understands the mother .,the mother is understood by the minister .,The minister waited near the doorway .,other
2022,prompt_active,active,a mother understood a nurse .,a nurse was understood by a mother .,The mother understands the nurse .,other
2022,prompt_passive,passive,a mother understood a nurse .,a nurse was understood by a mother .,The nurse is understood by the mother .,passive_structural
2022,prompt_no_prime,no_prime,a mother understood a nurse .,a nurse was understood by a mother .,The nurse was attacked by the mother .,other
2022,prompt_filler,filler,a mother understood a nurse .,a nurse was understood by a mother .,The nurse was burned .,other
2023,prompt_active,active,a nurse understands a parent .,a parent is understood by a nurse .,The nurse understood the parent .,active_structural
2023,prompt_passive,passive,a nurse understands a parent .,a parent is understood by a nurse .,The parent was understood by the nurse .,passive_structural
2023,prompt_no_prime,no_prime,a nurse understands a parent .,a parent is understood by a nurse .,"The nurse was involved in the event, and the parent was the one who was affected .",other
2023,prompt_filler,filler,a nurse understands a parent .,a parent is understood by a nurse .,The nurse gave the parent medication .,other
2024,prompt_active,active,the parent understood the partner .,the partner was understood by the parent .,The parent partners with the partner .,other
2024,prompt_passive,passive,the parent understood the partner .,the partner was understood by the parent .,The partner is parented by the parent .,other
2024,prompt_no_prime,no_prime,the parent understood the partner .,the partner was understood by the parent .,The parent did it .,other
2024,prompt_filler,filler,the parent understood the partner .,the partner was understood by the parent .,The blanket dried on the line .,other
2025,prompt_active,active,the partner understands the physician .,the physician is understood by the partner .,The partner understood the physician .,active_structural
2025,prompt_passive,passive,the partner understands the physician .,the physician is understood by the partner .,The physician was understood by the partner .,passive_structural
