item_index,prompt_template,prime_structure,prime_sentence,target_active,target_passive,agent_noun,patient_noun,active_verb_form,passive_verb_form,prompt,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,chosen_structure
157,word_list,active,a vranorked grifimlomed a vrepimpav .,a sheriff drags a gun .,a gun is dragged by a sheriff .,sheriff,gun,drags,dragged,"Prime sentence: a vranorked grifimlomed a vrepimpav .
Use these words in one sentence: sheriff, gun, drags/dragged
Sentence: the",-4.494762897491455,-4.900999546051025,-0.4062366485595703,active
157,word_list,passive,a vrepimpav was grifimlomed by a vranorked .,a sheriff drags a gun .,a gun is dragged by a sheriff .,sheriff,gun,drags,dragged,"Prime sentence: a vrepimpav was grifimlomed by a vranorked .
Use these words in one sentence: sheriff, gun, drags/dragged
Sentence: the",-3.9848055839538574,-4.78926420211792,-0.8044586181640625,active
157,role_labeled,active,a vranorked grifimlomed a vrepimpav .,a sheriff drags a gun .,a gun is dragged by a sheriff .,sheriff,gun,drags,dragged,"Prime sentence: a vranorked grifimlomed a vrepimpav .
Event roles: AGENT=sheriff; PATIENT=gun; VERB=drags/dragged
Sentence: the",-5.928483009338379,-4.133212089538574,1.7952709197998047,passive
157,role_labeled,passive,a vrepimpav was grifimlomed by a vranorked .,a sheriff drags a gun .,a gun is dragged by a sheriff .,sheriff,gun,drags,dragged,"Prime sentence: a vrepimpav was grifimlomed by a vranorked .
Event roles: AGENT=sheriff; PATIENT=gun; VERB=drags/dragged
Sentence: the",-5.2316389083862305,-3.7421083450317383,1.4895305633544922,passive
158,word_list,active,the vranorked grineldils the britorkul .,a writer hurries an aunt .,an aunt is hurried by a writer .,writer,aunt,hurries,hurried,"Prime sentence: the vranorked grineldils the britorkul .
Use these words in one sentence: writer, aunt, hurries/hurried
Sentence: the",-5.597568511962891,-7.835940361022949,-2.2383718490600586,active
158,word_list,passive,the britorkul is grineldiled by the vranorked .,a writer hurries an aunt .,an aunt is hurried by a writer .,writer,aunt,hurries,hurried,"Prime sentence: the britorkul is grineldiled by the vranorked .
Use these words in one sentence: writer, aunt, hurries/hurried
Sentence: the",-5.479405403137207,-6.996288776397705,-1.516883373260498,active
158,role_labeled,active,the vranorked grineldils the britorkul .,a writer hurries an aunt .,an aunt is hurried by a writer .,writer,aunt,hurries,hurried,"Prime sentence: the vranorked grineldils the britorkul .
Event roles: AGENT=writer; PATIENT=aunt; VERB=hurries/hurried
Sentence: the",-8.770122528076172,-8.852649688720703,-0.08252716064453125,active
158,role_labeled,passive,the britorkul is grineldiled by the vranorked .,a writer hurries an aunt .,an aunt is hurried by a writer .,writer,aunt,hurries,hurried,"Prime sentence: the britorkul is grineldiled by the vranorked .
Event roles: AGENT=writer; PATIENT=aunt; VERB=hurries/hurried
Sentence: the",-8.47882080078125,-8.153008460998535,0.32581233978271484,passive
159,word_list,active,the vranorked vragafmured the frazemzom .,a cousin described a book .,a book was described by a cousin .,cousin,book,described,described,"Prime sentence: the vranorked vragafmured the frazemzom .
Use these words in one sentence: cousin, book, described
Sentence: the",-5.372798919677734,-5.847757339477539,-0.4749584197998047,active
159,word_list,passive,the frazemzom was vragafmured by the vranorked .,a cousin described a book .,a book was described by a cousin .,cousin,book,described,described,"Prime sentence: the frazemzom was vragafmured by the vranorked .
Use these words in one sentence: cousin, book, described
Sentence: the",-5.532148838043213,-5.512758731842041,0.019390106201171875,passive
159,role_labeled,active,the vranorked vragafmured the frazemzom .,a cousin described a book .,a book was described by a cousin .,cousin,book,described,described,"Prime sentence: the vranorked vragafmured the frazemzom .
Event roles: AGENT=cousin; PATIENT=book; VERB=described
Sentence: the",-8.576502799987793,-6.314554691314697,2.2619481086730957,passive
159,role_labeled,passive,the frazemzom was vragafmured by the vranorked .,a cousin described a book .,a book was described by a cousin .,cousin,book,described,described,"Prime sentence: the frazemzom was vragafmured by the vranorked .
Event roles: AGENT=cousin; PATIENT=book; VERB=described
Sentence: the",-7.862764358520508,-5.7144317626953125,2.1483325958251953,passive
160,word_list,active,the druvarmur zlorukruds the grisortas .,the guy surprised the scientist .,the scientist was surprised by the guy .,guy,scientist,surprised,surprised,"Prime sentence: the druvarmur zlorukruds the grisortas .
Use these words in one sentence: guy, scientist, surprised
Sentence: the",-4.610192775726318,-5.984531879425049,-1.3743391036987305,active
160,word_list,passive,the grisortas is zlorukruded by the druvarmur .,the guy surprised the scientist .,the scientist was surprised by the guy .,guy,scientist,surprised,surprised,"Prime sentence: the grisortas is zlorukruded by the druvarmur .
Use these words in one sentence: guy, scientist, surprised
Sentence: the",-5.293911457061768,-5.5787672996521,-0.28485584259033203,active
160,role_labeled,active,the druvarmur zlorukruds the grisortas .,the guy surprised the scientist .,the scientist was surprised by the guy .,guy,scientist,surprised,surprised,"Prime sentence: the druvarmur zlorukruds the grisortas .
Event roles: AGENT=guy; PATIENT=scientist; VERB=surprised
Sentence: the",-5.8704729080200195,-5.858844757080078,0.011628150939941406,passive
160,role_labeled,passive,the grisortas is zlorukruded by the druvarmur .,the guy surprised the scientist .,the scientist was surprised by the guy .,guy,scientist,surprised,surprised,"Prime sentence: the grisortas is zlorukruded by the druvarmur .
Event roles: AGENT=guy; PATIENT=scientist; VERB=surprised
Sentence: the",-5.926454067230225,-4.882946491241455,1.0435075759887695,passive
161,word_list,active,the smepemgor zranorzirs the fradulvek .,a boy understands a leader .,a leader is understood by a boy .,boy,leader,understands,understood,"Prime sentence: the smepemgor zranorzirs the fradulvek .
Use these words in one sentence: boy, leader, understands/understood
Sentence: the",-5.131018161773682,-6.913087368011475,-1.782069206237793,active
161,word_list,passive,the fradulvek is zranorzired by the smepemgor .,a boy understands a leader .,a leader is understood by a boy .,boy,leader,understands,understood,"Prime sentence: the fradulvek is zranorzired by the smepemgor .
Use these words in one sentence: boy, leader, understands/understood
Sentence: the",-4.589102745056152,-5.683722972869873,-1.0946202278137207,active
161,role_labeled,active,the smepemgor zranorzirs the fradulvek .,a boy understands a leader .,a leader is understood by a boy .,boy,leader,understands,understood,"Prime sentence: the smepemgor zranorzirs the fradulvek .
Event roles: AGENT=boy; PATIENT=leader; VERB=understands/understood
Sentence: the",-5.325763702392578,-7.523789882659912,-2.198026180267334,active
161,role_labeled,passive,the fradulvek is zranorzired by the smepemgor .,a boy understands a leader .,a leader is understood by a boy .,boy,leader,understands,understood,"Prime sentence: the fradulvek is zranorzired by the smepemgor .
Event roles: AGENT=boy; PATIENT=leader; VERB=understands/understood
Sentence: the",-4.184807300567627,-6.192200183868408,-2.0073928833007812,active
162,word_list,active,the bripimdil mnilodkeds the vramolsim .,the writer describes the coffee .,the coffee is described by the writer .,writer,coffee,describes,described,"Prime sentence: the bripimdil mnilodkeds the vramolsim .
Use these words in one sentence: writer, coffee, describes/described
Sentence: the",-5.344917297363281,-5.850942611694336,-0.5060253143310547,active
162,word_list,passive,the vramolsim is mnilodkeded by the bripimdil .,the writer describes the coffee .,the coffee is described by the writer .,writer,coffee,describes,described,"Prime sentence: the vramolsim is mnilodkeded by the bripimdil .
Use these words in one sentence: writer, coffee, describes/described
Sentence: the",-3.8458213806152344,-4.523677825927734,-0.6778564453125,active
162,role_labeled,active,the bripimdil mnilodkeds the vramolsim .,the writer describes the coffee .,the coffee is described by the writer .,writer,coffee,describes,described,"Prime sentence: the bripimdil mnilodkeds the vramolsim .
Event roles: AGENT=writer; PATIENT=coffee; VERB=describes/described
Sentence: the",-8.818984985351562,-7.700949192047119,1.1180357933044434,passive
162,role_labeled,passive,the vramolsim is mnilodkeded by the bripimdil .,the writer describes the coffee .,the coffee is described by the writer .,writer,coffee,describes,described,"Prime sentence: the vramolsim is mnilodkeded by the bripimdil .
Event roles: AGENT=writer; PATIENT=coffee; VERB=describes/described
Sentence: the",-7.362691879272461,-6.2649946212768555,1.0976972579956055,passive
163,word_list,active,the skozebsel kvesornefs the druvarmur .,the champion destroys the tea .,the tea is destroyed by the champion .,champion,tea,destroys,destroyed,"Prime sentence: the skozebsel kvesornefs the druvarmur .
Use these words in one sentence: champion, tea, destroys/destroyed
Sentence: the",-5.436589241027832,-7.345763683319092,-1.9091744422912598,active
163,word_list,passive,the druvarmur is kvesornefed by the skozebsel .,the champion destroys the tea .,the tea is destroyed by the champion .,champion,tea,destroys,destroyed,"Prime sentence: the druvarmur is kvesornefed by the skozebsel .
Use these words in one sentence: champion, tea, destroys/destroyed
Sentence: the",-3.6936333179473877,-5.989022254943848,-2.29538893699646,active
163,role_labeled,active,the skozebsel kvesornefs the druvarmur .,the champion destroys the tea .,the tea is destroyed by the champion .,champion,tea,destroys,destroyed,"Prime sentence: the skozebsel kvesornefs the druvarmur .
Event roles: AGENT=champion; PATIENT=tea; VERB=destroys/destroyed
Sentence: the",-7.55673360824585,-6.813563346862793,0.7431702613830566,passive
163,role_labeled,passive,the druvarmur is kvesornefed by the skozebsel .,the champion destroys the tea .,the tea is destroyed by the champion .,champion,tea,destroys,destroyed,"Prime sentence: the druvarmur is kvesornefed by the skozebsel .
Event roles: AGENT=champion; PATIENT=tea; VERB=destroys/destroyed
Sentence: the",-6.764156341552734,-5.342925071716309,1.4212312698364258,passive
164,word_list,active,the kverukvol grifimlomed the plolodnef .,the mother beats the son .,the son is beaten by the mother .,mother,son,beats,beaten,"Prime sentence: the kverukvol grifimlomed the plolodnef .
Use these words in one sentence: mother, son, beats/beaten
Sentence: the",-6.013717174530029,-5.300668239593506,0.7130489349365234,passive
164,word_list,passive,the plolodnef was grifimlomed by the kverukvol .,the mother beats the son .,the son is beaten by the mother .,mother,son,beats,beaten,"Prime sentence: the plolodnef was grifimlomed by the kverukvol .
Use these words in one sentence: mother, son, beats/beaten
Sentence: the",-5.326833724975586,-5.22414493560791,0.10268878936767578,passive
164,role_labeled,active,the kverukvol grifimlomed the plolodnef .,the mother beats the son .,the son is beaten by the mother .,mother,son,beats,beaten,"Prime sentence: the kverukvol grifimlomed the plolodnef .
Event roles: AGENT=mother; PATIENT=son; VERB=beats/beaten
Sentence: the",-6.72536563873291,-5.530074119567871,1.195291519165039,passive
164,role_labeled,passive,the plolodnef was grifimlomed by the kverukvol .,the mother beats the son .,the son is beaten by the mother .,mother,son,beats,beaten,"Prime sentence: the plolodnef was grifimlomed by the kverukvol .
Event roles: AGENT=mother; PATIENT=son; VERB=beats/beaten
Sentence: the",-5.5477681159973145,-5.4110236167907715,0.13674449920654297,passive
165,word_list,active,a tlumolvek vregafvoled a brikudtas .,the cousin raised the book .,the book was raised by the cousin .,cousin,book,raised,raised,"Prime sentence: a tlumolvek vregafvoled a brikudtas .
Use these words in one sentence: cousin, book, raised
Sentence: the",-6.765776634216309,-5.82204532623291,0.9437313079833984,passive
165,word_list,passive,a brikudtas was vregafvoled by a tlumolvek .,the cousin raised the book .,the book was raised by the cousin .,cousin,book,raised,raised,"Prime sentence: a brikudtas was vregafvoled by a tlumolvek .
Use these words in one sentence: cousin, book, raised
Sentence: the",-4.689299583435059,-4.7727155685424805,-0.08341598510742188,active
165,role_labeled,active,a tlumolvek vregafvoled a brikudtas .,the cousin raised the book .,the book was raised by the cousin .,cousin,book,raised,raised,"Prime sentence: a tlumolvek vregafvoled a brikudtas .
Event roles: AGENT=cousin; PATIENT=book; VERB=raised
Sentence: the",-8.605117797851562,-5.090697288513184,3.514420509338379,passive
165,role_labeled,passive,a brikudtas was vregafvoled by a tlumolvek .,the cousin raised the book .,the book was raised by the cousin .,cousin,book,raised,raised,"Prime sentence: a brikudtas was vregafvoled by a tlumolvek .
Event roles: AGENT=cousin; PATIENT=book; VERB=raised
Sentence: the",-7.508769512176514,-4.867558002471924,2.64121150970459,passive
166,word_list,active,the britorkul klonorruds the grivarbav .,a secretary hurries a hero .,a hero is hurried by a secretary .,secretary,hero,hurries,hurried,"Prime sentence: the britorkul klonorruds the grivarbav .
Use these words in one sentence: secretary, hero, hurries/hurried
Sentence: the",-6.402451992034912,-7.0100531578063965,-0.6076011657714844,active
166,word_list,passive,the grivarbav is klonorruded by the britorkul .,a secretary hurries a hero .,a hero is hurried by a secretary .,secretary,hero,hurries,hurried,"Prime sentence: the grivarbav is klonorruded by the britorkul .
Use these words in one sentence: secretary, hero, hurries/hurried
Sentence: the",-4.500532627105713,-5.723817348480225,-1.2232847213745117,active
166,role_labeled,active,the britorkul klonorruds the grivarbav .,a secretary hurries a hero .,a hero is hurried by a secretary .,secretary,hero,hurries,hurried,"Prime sentence: the britorkul klonorruds the grivarbav .
Event roles: AGENT=secretary; PATIENT=hero; VERB=hurries/hurried
Sentence: the",-10.438773155212402,-7.8792219161987305,2.559551239013672,passive
166,role_labeled,passive,the grivarbav is klonorruded by the britorkul .,a secretary hurries a hero .,a hero is hurried by a secretary .,secretary,hero,hurries,hurried,"Prime sentence: the grivarbav is klonorruded by the britorkul .
Event roles: AGENT=secretary; PATIENT=hero; VERB=hurries/hurried
Sentence: the",-7.752098083496094,-6.053175449371338,1.6989226341247559,passive
167,word_list,active,the kverukvol bripemlomed the smepemgor .,the king strikes the girl .,the girl is struck by the king .,king,girl,strikes,struck,"Prime sentence: the kverukvol bripemlomed the smepemgor .
Use these words in one sentence: king, girl, strikes/struck
Sentence: the",-3.7336220741271973,-7.626287937164307,-3.8926658630371094,active
167,word_list,passive,the smepemgor was bripemlomed by the kverukvol .,the king strikes the girl .,the girl is struck by the king .,king,girl,strikes,struck,"Prime sentence: the smepemgor was bripemlomed by the kverukvol .
Use these words in one sentence: king, girl, strikes/struck
Sentence: the",-3.131356954574585,-6.3104400634765625,-3.1790831089019775,active
167,role_labeled,active,the kverukvol bripemlomed the smepemgor .,the king strikes the girl .,the girl is struck by the king .,king,girl,strikes,struck,"Prime sentence: the kverukvol bripemlomed the smepemgor .
Event roles: AGENT=king; PATIENT=girl; VERB=strikes/struck
Sentence: the",-4.920266151428223,-8.040244102478027,-3.1199779510498047,active
167,role_labeled,passive,the smepemgor was bripemlomed by the kverukvol .,the king strikes the girl .,the girl is struck by the king .,king,girl,strikes,struck,"Prime sentence: the smepemgor was bripemlomed by the kverukvol .
Event roles: AGENT=king; PATIENT=girl; VERB=strikes/struck
Sentence: the",-4.055913925170898,-6.103941440582275,-2.048027515411377,active
168,word_list,active,the smevakkul vrasorkuls the vranorked .,a buddy killed a mayor .,a mayor was killed by a buddy .,buddy,mayor,killed,killed,"Prime sentence: the smevakkul vrasorkuls the vranorked .
Use these words in one sentence: buddy, mayor, killed
Sentence: the",-7.611095428466797,-5.613005638122559,1.9980897903442383,passive
168,word_list,passive,the vranorked is vrasorkuled by the smevakkul .,a buddy killed a mayor .,a mayor was killed by a buddy .,buddy,mayor,killed,killed,"Prime sentence: the vranorked is vrasorkuled by the smevakkul .
Use these words in one sentence: buddy, mayor, killed
Sentence: the",-7.26524543762207,-4.612184047698975,2.6530613899230957,passive
168,role_labeled,active,the smevakkul vrasorkuls the vranorked .,a buddy killed a mayor .,a mayor was killed by a buddy .,buddy,mayor,killed,killed,"Prime sentence: the smevakkul vrasorkuls the vranorked .
Event roles: AGENT=buddy; PATIENT=mayor; VERB=killed
Sentence: the",-9.829598426818848,-6.32414436340332,3.5054540634155273,passive
168,role_labeled,passive,the vranorked is vrasorkuled by the smevakkul .,a buddy killed a mayor .,a mayor was killed by a buddy .,buddy,mayor,killed,killed,"Prime sentence: the vranorked is vrasorkuled by the smevakkul .
Event roles: AGENT=buddy; PATIENT=mayor; VERB=killed
Sentence: the",-9.386362075805664,-5.167285442352295,4.219076633453369,passive
169,word_list,active,a vratafsel zrazemgors a kvezemzom .,an administration purchases a pie .,a pie is purchased by an administration .,administration,pie,purchases,purchased,"Prime sentence: a vratafsel zrazemgors a kvezemzom .
Use these words in one sentence: administration, pie, purchases/purchased
Sentence: the",-5.076596260070801,-6.931977272033691,-1.8553810119628906,active
169,word_list,passive,a kvezemzom is zrazemgored by a vratafsel .,an administration purchases a pie .,a pie is purchased by an administration .,administration,pie,purchases,purchased,"Prime sentence: a kvezemzom is zrazemgored by a vratafsel .
Use these words in one sentence: administration, pie, purchases/purchased
Sentence: the",-3.7285549640655518,-6.183724403381348,-2.455169439315796,active
169,role_labeled,active,a vratafsel zrazemgors a kvezemzom .,an administration purchases a pie .,a pie is purchased by an administration .,administration,pie,purchases,purchased,"Prime sentence: a vratafsel zrazemgors a kvezemzom .
Event roles: AGENT=administration; PATIENT=pie; VERB=purchases/purchased
Sentence: the",-6.777938365936279,-5.702494144439697,1.075444221496582,passive
169,role_labeled,passive,a kvezemzom is zrazemgored by a vratafsel .,an administration purchases a pie .,a pie is purchased by an administration .,administration,pie,purchases,purchased,"Prime sentence: a kvezemzom is zrazemgored by a vratafsel .
Event roles: AGENT=administration; PATIENT=pie; VERB=purchases/purchased
Sentence: the",-5.90696907043457,-5.02121639251709,0.8857526779174805,passive
170,word_list,active,a vrakudmur drusilfined a plovakzir .,the lawyer discovers the beer .,the beer is discovered by the lawyer .,lawyer,beer,discovers,discovered,"Prime sentence: a vrakudmur drusilfined a plovakzir .
Use these words in one sentence: lawyer, beer, discovers/discovered
Sentence: the",-4.518834114074707,-6.234379291534424,-1.7155451774597168,active
170,word_list,passive,a plovakzir was drusilfined by a vrakudmur .,the lawyer discovers the beer .,the beer is discovered by the lawyer .,lawyer,beer,discovers,discovered,"Prime sentence: a plovakzir was drusilfined by a vrakudmur .
Use these words in one sentence: lawyer, beer, discovers/discovered
Sentence: the",-3.760392904281616,-5.661629676818848,-1.9012367725372314,active
170,role_labeled,active,a vrakudmur drusilfined a plovakzir .,the lawyer discovers the beer .,the beer is discovered by the lawyer .,lawyer,beer,discovers,discovered,"Prime sentence: a vrakudmur drusilfined a plovakzir .
Event roles: AGENT=lawyer; PATIENT=beer; VERB=discovers/discovered
Sentence: the",-6.642791271209717,-6.535272598266602,0.10751867294311523,passive
170,role_labeled,passive,a plovakzir was drusilfined by a vrakudmur .,the lawyer discovers the beer .,the beer is discovered by the lawyer .,lawyer,beer,discovers,discovered,"Prime sentence: a plovakzir was drusilfined by a vrakudmur .
Event roles: AGENT=lawyer; PATIENT=beer; VERB=discovers/discovered
Sentence: the",-4.972034454345703,-5.263695240020752,-0.29166078567504883,active
171,word_list,active,a kvedulrab klonorruds a plovakzir .,the doctor taught the girl .,the girl was taught by the doctor .,doctor,girl,taught,taught,"Prime sentence: a kvedulrab klonorruds a plovakzir .
Use these words in one sentence: doctor, girl, taught
Sentence: the",-3.5765886306762695,-5.525735855102539,-1.9491472244262695,active
171,word_list,passive,a plovakzir is klonorruded by a kvedulrab .,the doctor taught the girl .,the girl was taught by the doctor .,doctor,girl,taught,taught,"Prime sentence: a plovakzir is klonorruded by a kvedulrab .
Use these words in one sentence: doctor, girl, taught
Sentence: the",-2.8809757232666016,-4.924901485443115,-2.0439257621765137,active
171,role_labeled,active,a kvedulrab klonorruds a plovakzir .,the doctor taught the girl .,the girl was taught by the doctor .,doctor,girl,taught,taught,"Prime sentence: a kvedulrab klonorruds a plovakzir .
Event roles: AGENT=doctor; PATIENT=girl; VERB=taught
Sentence: the",-3.837479829788208,-5.123787879943848,-1.2863080501556396,active
171,role_labeled,passive,a plovakzir is klonorruded by a kvedulrab .,the doctor taught the girl .,the girl was taught by the doctor .,doctor,girl,taught,taught,"Prime sentence: a plovakzir is klonorruded by a kvedulrab .
Event roles: AGENT=doctor; PATIENT=girl; VERB=taught
Sentence: the",-2.845425844192505,-4.4137163162231445,-1.5682904720306396,active
172,word_list,active,a frasorgor pnegafloms a klogafrud .,a buddy removed a knife .,a knife was removed by a buddy .,buddy,knife,removed,removed,"Prime sentence: a frasorgor pnegafloms a klogafrud .
Use these words in one sentence: buddy, knife, removed
Sentence: the",-7.764718055725098,-5.56019401550293,2.204524040222168,passive
172,word_list,passive,a klogafrud is pnegaflomed by a frasorgor .,a buddy removed a knife .,a knife was removed by a buddy .,buddy,knife,removed,removed,"Prime sentence: a klogafrud is pnegaflomed by a frasorgor .
Use these words in one sentence: buddy, knife, removed
Sentence: the",-7.484143257141113,-5.609416961669922,1.8747262954711914,passive
172,role_labeled,active,a frasorgor pnegafloms a klogafrud .,a buddy removed a knife .,a knife was removed by a buddy .,buddy,knife,removed,removed,"Prime sentence: a frasorgor pnegafloms a klogafrud .
Event roles: AGENT=buddy; PATIENT=knife; VERB=removed
Sentence: the",-8.544901847839355,-4.780805587768555,3.764096260070801,passive
172,role_labeled,passive,a klogafrud is pnegaflomed by a frasorgor .,a buddy removed a knife .,a knife was removed by a buddy .,buddy,knife,removed,removed,"Prime sentence: a klogafrud is pnegaflomed by a frasorgor .
Event roles: AGENT=buddy; PATIENT=knife; VERB=removed
Sentence: the",-8.025447845458984,-4.532951831817627,3.4924960136413574,passive
173,word_list,active,a britorkul grineldiled a tlunelsel .,a mayor uses a guitar .,a guitar is used by a mayor .,mayor,guitar,uses,used,"Prime sentence: a britorkul grineldiled a tlunelsel .
Use these words in one sentence: mayor, guitar, uses/used
Sentence: the",-2.8103904724121094,-5.538550853729248,-2.7281603813171387,active
173,word_list,passive,a tlunelsel was grineldiled by a britorkul .,a mayor uses a guitar .,a guitar is used by a mayor .,mayor,guitar,uses,used,"Prime sentence: a tlunelsel was grineldiled by a britorkul .
Use these words in one sentence: mayor, guitar, uses/used
Sentence: the",-3.0443859100341797,-5.767673492431641,-2.723287582397461,active
173,role_labeled,active,a britorkul grineldiled a tlunelsel .,a mayor uses a guitar .,a guitar is used by a mayor .,mayor,guitar,uses,used,"Prime sentence: a britorkul grineldiled a tlunelsel .
Event roles: AGENT=mayor; PATIENT=guitar; VERB=uses/used
Sentence: the",-4.578649044036865,-7.253744125366211,-2.6750950813293457,active
173,role_labeled,passive,a tlunelsel was grineldiled by a britorkul .,a mayor uses a guitar .,a guitar is used by a mayor .,mayor,guitar,uses,used,"Prime sentence: a tlunelsel was grineldiled by a britorkul .
Event roles: AGENT=mayor; PATIENT=guitar; VERB=uses/used
Sentence: the",-4.023693084716797,-6.780599594116211,-2.756906509399414,active
174,word_list,active,the vravaknef klonorruds the fradulvek .,the army wants the television .,the television is wanted by the army .,army,television,wants,wanted,"Prime sentence: the vravaknef klonorruds the fradulvek .
Use these words in one sentence: army, television, wants/wanted
Sentence: the",-4.952526092529297,-8.566823959350586,-3.614297866821289,active
174,word_list,passive,the fradulvek is klonorruded by the vravaknef .,the army wants the television .,the television is wanted by the army .,army,television,wants,wanted,"Prime sentence: the fradulvek is klonorruded by the vravaknef .
Use these words in one sentence: army, television, wants/wanted
Sentence: the",-3.7909536361694336,-7.510819911956787,-3.7198662757873535,active
174,role_labeled,active,the vravaknef klonorruds the fradulvek .,the army wants the television .,the television is wanted by the army .,army,television,wants,wanted,"Prime sentence: the vravaknef klonorruds the fradulvek .
Event roles: AGENT=army; PATIENT=television; VERB=wants/wanted
Sentence: the",-6.661623954772949,-8.778951644897461,-2.1173276901245117,active
174,role_labeled,passive,the fradulvek is klonorruded by the vravaknef .,the army wants the television .,the television is wanted by the army .,army,television,wants,wanted,"Prime sentence: the fradulvek is klonorruded by the vravaknef .
Event roles: AGENT=army; PATIENT=television; VERB=wants/wanted
Sentence: the",-5.5310258865356445,-7.225987911224365,-1.6949620246887207,active
175,word_list,active,the zramolmur klonorruds the smesormur .,a minister wrapped a guitar .,a guitar was wrapped by a minister .,minister,guitar,wrapped,wrapped,"Prime sentence: the zramolmur klonorruds the smesormur .
Use these words in one sentence: minister, guitar, wrapped
Sentence: the",-4.594812870025635,-5.112910747528076,-0.5180978775024414,active
175,word_list,passive,the smesormur is klonorruded by the zramolmur .,a minister wrapped a guitar .,a guitar was wrapped by a minister .,minister,guitar,wrapped,wrapped,"Prime sentence: the smesormur is klonorruded by the zramolmur .
Use these words in one sentence: minister, guitar, wrapped
Sentence: the",-3.845107316970825,-4.0813798904418945,-0.23627257347106934,active
175,role_labeled,active,the zramolmur klonorruds the smesormur .,a minister wrapped a guitar .,a guitar was wrapped by a minister .,minister,guitar,wrapped,wrapped,"Prime sentence: the zramolmur klonorruds the smesormur .
Event roles: AGENT=minister; PATIENT=guitar; VERB=wrapped
Sentence: the",-7.9372477531433105,-7.298091411590576,0.6391563415527344,passive
175,role_labeled,passive,the smesormur is klonorruded by the zramolmur .,a minister wrapped a guitar .,a guitar was wrapped by a minister .,minister,guitar,wrapped,wrapped,"Prime sentence: the smesormur is klonorruded by the zramolmur .
Event roles: AGENT=minister; PATIENT=guitar; VERB=wrapped
Sentence: the",-6.051146984100342,-5.947085857391357,0.10406112670898438,passive
176,word_list,active,the franorbav kvenelfined the kvelodzom .,a woman hurried a boy .,a boy was hurried by a woman .,woman,boy,hurried,hurried,"Prime sentence: the franorbav kvenelfined the kvelodzom .
Use these words in one sentence: woman, boy, hurried
Sentence: the",-5.023777961730957,-6.069859504699707,-1.04608154296875,active
176,word_list,passive,the kvelodzom was kvenelfined by the franorbav .,a woman hurried a boy .,a boy was hurried by a woman .,woman,boy,hurried,hurried,"Prime sentence: the kvelodzom was kvenelfined by the franorbav .
Use these words in one sentence: woman, boy, hurried
Sentence: the",-4.971771240234375,-5.786960124969482,-0.8151888847351074,active
176,role_labeled,active,the franorbav kvenelfined the kvelodzom .,a woman hurried a boy .,a boy was hurried by a woman .,woman,boy,hurried,hurried,"Prime sentence: the franorbav kvenelfined the kvelodzom .
Event roles: AGENT=woman; PATIENT=boy; VERB=hurried
Sentence: the",-5.564465045928955,-5.849898815155029,-0.2854337692260742,active
176,role_labeled,passive,the kvelodzom was kvenelfined by the franorbav .,a woman hurried a boy .,a boy was hurried by a woman .,woman,boy,hurried,hurried,"Prime sentence: the kvelodzom was kvenelfined by the franorbav .
Event roles: AGENT=woman; PATIENT=boy; VERB=hurried
Sentence: the",-5.610366344451904,-4.946005821228027,0.664360523223877,passive
177,word_list,active,the vratafsel mninorkuls the vrasilvol .,a colonel tastes a meal .,a meal is tasted by a colonel .,colonel,meal,tastes,tasted,"Prime sentence: the vratafsel mninorkuls the vrasilvol .
Use these words in one sentence: colonel, meal, tastes/tasted
Sentence: the",-5.454425811767578,-7.352330684661865,-1.897904872894287,active
177,word_list,passive,the vrasilvol is mninorkuled by the vratafsel .,a colonel tastes a meal .,a meal is tasted by a colonel .,colonel,meal,tastes,tasted,"Prime sentence: the vrasilvol is mninorkuled by the vratafsel .
Use these words in one sentence: colonel, meal, tastes/tasted
Sentence: the",-4.4342851638793945,-5.975807189941406,-1.5415220260620117,active
177,role_labeled,active,the vratafsel mninorkuls the vrasilvol .,a colonel tastes a meal .,a meal is tasted by a colonel .,colonel,meal,tastes,tasted,"Prime sentence: the vratafsel mninorkuls the vrasilvol .
Event roles: AGENT=colonel; PATIENT=meal; VERB=tastes/tasted
Sentence: the",-7.105951309204102,-7.684355735778809,-0.578404426574707,active
177,role_labeled,passive,the vrasilvol is mninorkuled by the vratafsel .,a colonel tastes a meal .,a meal is tasted by a colonel .,colonel,meal,tastes,tasted,"Prime sentence: the vrasilvol is mninorkuled by the vratafsel .
Event roles: AGENT=colonel; PATIENT=meal; VERB=tastes/tasted
Sentence: the",-6.118935585021973,-6.64439582824707,-0.5254602432250977,active
178,word_list,active,a franorbav vrezebzoms a plovakzir .,the prince accepted the key .,the key was accepted by the prince .,prince,key,accepted,accepted,"Prime sentence: a franorbav vrezebzoms a plovakzir .
Use these words in one sentence: prince, key, accepted
Sentence: the",-2.569007396697998,-4.685025691986084,-2.116018295288086,active
178,word_list,passive,a plovakzir is vrezebzomed by a franorbav .,the prince accepted the key .,the key was accepted by the prince .,prince,key,accepted,accepted,"Prime sentence: a plovakzir is vrezebzomed by a franorbav .
Use these words in one sentence: prince, key, accepted
Sentence: the",-2.5366523265838623,-4.052942276000977,-1.5162899494171143,active
