item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,greedy_answer_first_sentence_normalized,generation_class_detailed,generation_structure_reason,argument_structure_inferred,role_frame_inferred,argument_inference_note,generation_class_strict,generation_class_lax,needs_review_strict,needs_review_lax,prompt,greedy_completion_raw
1859,prompt_filler,filler,a priest kisses a prince .,a prince is kissed by a priest .,The signal flickered across the screen .,the signal flickered across the screen .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The signal flickered across the screen.""

There was a kissing event involving a priest and a prince.
The one who did it was a priest.
The one it happened to was a prince.

Bridget asked, ""What happened?""
Mary answered, ""The"," signal flickered across the screen.""

The priest kissed the prince.
The signal flickered across the screen.
The priest kissed"
1860,prompt_no_demo,no_demo,a buddy beats a candidate .,a candidate is beaten by a buddy .,The one who did it was a buddy .,the one who did it was a buddy .,other_relative_identity_clause,one_who_did_it_pattern,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a beating event involving a buddy and a candidate.
The one who did it was a buddy.
The one it happened to was a candidate.

Bridget asked, ""What happened?""
Mary answered, ""The"," one who did it was a buddy. The one it happened to was a candidate.""

Bridget asked, ""What"
1861,prompt_no_demo,no_demo,a boy forgives a brother .,a brother is forgiven by a boy .,The boy hit his brother .,the boy hit his brother .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,active,active,True,True,"There was a forgiving event involving a boy and a brother.
The one who did it was a boy.
The one it happened to was a brother.

Bridget asked, ""What happened?""
Mary answered, ""The"," boy hit his brother.""

Bridget asked, ""Why did he hit him?""
Mary answered, ""He was playing"
1861,prompt_filler,filler,a boy forgives a brother .,a brother is forgiven by a boy .,The boy hit his brother .,the boy hit his brother .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,active,active,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The kettle whistled in the kitchen.""

There was a forgiving event involving a boy and a brother.
The one who did it was a boy.
The one it happened to was a brother.

Bridget asked, ""What happened?""
Mary answered, ""The"," boy hit his brother.""

There was a forgiving event involving a boy and a sister.
The one who did it was a"
1862,prompt_no_demo,no_demo,a teacher forgives an uncle .,an uncle is forgiven by a teacher .,The teacher was forgiving .,the teacher was forgiving .,active_progressive_intransitive,be_ing_no_object,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was a forgiving event involving a teacher and an uncle.
The one who did it was a teacher.
The one it happened to was an uncle.

Bridget asked, ""What happened?""
Mary answered, ""The"," teacher was forgiving.""
Bridget asked, ""What did the teacher forgive?""
Mary answered, ""The uncle.""

B"
1862,prompt_filler,filler,a teacher forgives an uncle .,an uncle is forgiven by a teacher .,The teacher forgave the uncle .,the teacher forgave the uncle .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,active,active,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The garden brightened after rain.""

There was a forgiving event involving a teacher and an uncle.
The one who did it was a teacher.
The one it happened to was an uncle.

Bridget asked, ""What happened?""
Mary answered, ""The"," teacher forgave the uncle.""

There was a forgiving event involving a teacher and a student.
The one who did it was"
1863,prompt_filler,filler,an aunt catches an author .,an author is caught by an aunt .,The jacket hung behind the chair .,the jacket hung behind the chair .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The jacket hung behind the chair.""

There was a catching event involving an aunt and an author.
The one who did it was an aunt.
The one it happened to was an author.

Bridget asked, ""What happened?""
Mary answered, ""The"," jacket hung behind the chair.""

The aunt caught the author.
The author was writing a book.
The jacket hung behind the"
1864,prompt_filler,filler,a mother kills a nurse .,a nurse is killed by a mother .,The radio crackled in the attic .,the radio crackled in the attic .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The radio crackled in the attic.""

There was a killing event involving a mother and a nurse.
The one who did it was a mother.
The one it happened to was a nurse.

Bridget asked, ""What happened?""
Mary answered, ""The"," radio crackled in the attic.""

The one who did it was a nurse.
The one it happened to was a mother"
1865,prompt_passive,passive,a buddy kisses a candidate .,a candidate is kissed by a buddy .,The one who kissed the candidate was a buddy .,the one who kissed the candidate was a buddy .,copular_nominal,be_det_nominal_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a catching event involving a minister and a mother.
The one who did it was a minister.
The one it happened to was a mother.

Bridget asked, ""What happened?""
Mary answered, ""A mother is caught by a minister.""

There was a kissing event involving a buddy and a candidate.
The one who did it was a buddy.
The one it happened to was a candidate.

Bridget asked, ""What happened?""
Mary answered, ""The"," one who kissed the candidate was a buddy.""

There was a meeting event involving a friend and a candidate.
The one who"
1865,prompt_no_demo,no_demo,a buddy kisses a candidate .,a candidate is kissed by a buddy .,"The one who did it was a buddy, and the one it happened to was a candidate .","the one who did it was a buddy, and the one it happened to was a candidate .",other_coordinate_multiclause,coordination_with_punctuation,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a kissing event involving a buddy and a candidate.
The one who did it was a buddy.
The one it happened to was a candidate.

Bridget asked, ""What happened?""
Mary answered, ""The"," one who did it was a buddy, and the one it happened to was a candidate.""

Bridget asked, """
1865,prompt_filler,filler,a buddy kisses a candidate .,a candidate is kissed by a buddy .,The witness paused near the doorway .,the witness paused near the doorway .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The witness paused near the doorway.""

There was a kissing event involving a buddy and a candidate.
The one who did it was a buddy.
The one it happened to was a candidate.

Bridget asked, ""What happened?""
Mary answered, ""The"," witness paused near the doorway.""

The buddy was a witness.
The candidate was a witness.

Bridget asked, """
1866,prompt_no_demo,no_demo,a manager comforts a mayor .,a mayor is comforted by a manager .,The manager did it .,the manager did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,active,True,True,"There was a comforting event involving a manager and a mayor.
The one who did it was a manager.
The one it happened to was a mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," manager did it. The mayor was involved.""

Bridget asked, ""What did the manager do?""
Mary answered,"
1866,prompt_filler,filler,a manager comforts a mayor .,a mayor is comforted by a manager .,The manager met with the mayor .,the manager met with the mayor .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The package arrived before noon.""

There was a comforting event involving a manager and a mayor.
The one who did it was a manager.
The one it happened to was a mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," manager met with the mayor.""

The manager was a man.
The mayor was a woman.

Bridget asked, """
1867,prompt_no_demo,no_demo,an aunt describes an author .,an author is described by an aunt .,The author was writing a book about the aunt .,the author was writing a book about the aunt .,active_progressive_transitive,be_ing_object,active_monotransitive_theme,agent>theme,object_inferred_as_theme,other,active,True,False,"There was a describing event involving an aunt and an author.
The one who did it was an aunt.
The one it happened to was an author.

Bridget asked, ""What happened?""
Mary answered, ""The"," author was writing a book about the aunt.""

Bridget asked, ""What was the book about?""
Mary replied,"
1869,prompt_active,active,an adult forgets an attorney .,an attorney is forgotten by an adult .,The adult forgot an attorney .,the adult forgot an attorney .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,active,active,True,True,"There was a punching event involving a parent and a partner.
The one who did it was a parent.
The one it happened to was a partner.

Bridget asked, ""What happened?""
Mary answered, ""A parent punches a partner.""

There was a forgetting event involving an adult and an attorney.
The one who did it was an adult.
The one it happened to was an attorney.

Bridget asked, ""What happened?""
Mary answered, ""The"," adult forgot an attorney.""

There was a hitting event involving a parent and a partner.
The one who did it was a"
1869,prompt_passive,passive,an adult forgets an attorney .,an attorney is forgotten by an adult .,The adult forgot the attorney .,the adult forgot the attorney .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,active,active,True,True,"There was a punching event involving a parent and a partner.
The one who did it was a parent.
The one it happened to was a partner.

Bridget asked, ""What happened?""
Mary answered, ""A partner is punched by a parent.""

There was a forgetting event involving an adult and an attorney.
The one who did it was an adult.
The one it happened to was an attorney.

Bridget asked, ""What happened?""
Mary answered, ""The"," adult forgot the attorney.""

There was a hitting event involving a parent and a partner.
The one who did it was a"
1869,prompt_no_demo,no_demo,an adult forgets an attorney .,an attorney is forgotten by an adult .,The adult forgot to bring the documents .,the adult forgot to bring the documents .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,active,True,True,"There was a forgetting event involving an adult and an attorney.
The one who did it was an adult.
The one it happened to was an attorney.

Bridget asked, ""What happened?""
Mary answered, ""The"," adult forgot to bring the documents.""

Bridget asked, ""What happened to the documents?""
Mary answered, ""The"
1869,prompt_filler,filler,an adult forgets an attorney .,an attorney is forgotten by an adult .,The teacher listened during assembly .,the teacher listened during assembly .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The teacher listened during assembly.""

There was a forgetting event involving an adult and an attorney.
The one who did it was an adult.
The one it happened to was an attorney.

Bridget asked, ""What happened?""
Mary answered, ""The"," teacher listened during assembly.""

The one who did it was an adult.
The one it happened to was an attorney.
The"
1870,prompt_no_demo,no_demo,an adult strikes an attorney .,an attorney is struck by an adult .,The adult did it .,the adult did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,active,True,True,"There was a striking event involving an adult and an attorney.
The one who did it was an adult.
The one it happened to was an attorney.

Bridget asked, ""What happened?""
Mary answered, ""The"," adult did it.""
Bridget asked, ""Who did it?""
Mary answered, ""The attorney.""
Bridget"
1870,prompt_filler,filler,an adult strikes an attorney .,an attorney is struck by an adult .,The violin echoed in the theater .,the violin echoed in the theater .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The violin echoed in the theater.""

There was a striking event involving an adult and an attorney.
The one who did it was an adult.
The one it happened to was an attorney.

Bridget asked, ""What happened?""
Mary answered, ""The"," violin echoed in the theater.""

The adult was an attorney.
The attorney was an adult.
The violin echoed in the theater"
1871,prompt_no_demo,no_demo,a lawyer describes a leader .,a leader is described by a lawyer .,The lawyer was describing the event to the leader .,the lawyer was describing the event to the leader .,active_target_ditransitive_like,target_active_structural_to_for,active_ditransitive_prepositional,agent>theme>recipient,direct_object_plus_to_for_recipient,other,active,True,False,"There was a describing event involving a lawyer and a leader.
The one who did it was a lawyer.
The one it happened to was a leader.

Bridget asked, ""What happened?""
Mary answered, ""The"," lawyer was describing the event to the leader.""

Bridget asked, ""What was the event?""
Mary answered, """
1872,prompt_active,active,a minister surprises a mother .,a mother is surprised by a minister .,The minister caught the mother .,the minister caught the mother .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a catching event involving a cop and a cousin.
The one who did it was a cop.
The one it happened to was a cousin.

Bridget asked, ""What happened?""
Mary answered, ""A cop catches a cousin.""

There was a surprising event involving a minister and a mother.
The one who did it was a minister.
The one it happened to was a mother.

Bridget asked, ""What happened?""
Mary answered, ""The"," minister caught the mother.""

There was a surprising event involving a minister and a mother.
The one who did it was a"
1872,prompt_passive,passive,a minister surprises a mother .,a mother is surprised by a minister .,The minister caught the mother .,the minister caught the mother .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a catching event involving a cop and a cousin.
The one who did it was a cop.
The one it happened to was a cousin.

Bridget asked, ""What happened?""
Mary answered, ""A cousin is caught by a cop.""

There was a surprising event involving a minister and a mother.
The one who did it was a minister.
The one it happened to was a mother.

Bridget asked, ""What happened?""
Mary answered, ""The"," minister caught the mother.""

There was a surprising event involving a minister and a mother.
The one who did it was a"
1872,prompt_no_demo,no_demo,a minister surprises a mother .,a mother is surprised by a minister .,"The minister was at my house, and I was at his .","the minister was at my house, and i was at his .",other_coordinate_multiclause,coordination_with_punctuation,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a surprising event involving a minister and a mother.
The one who did it was a minister.
The one it happened to was a mother.

Bridget asked, ""What happened?""
Mary answered, ""The"," minister was at my house, and I was at his. We were both naked.""
Bridget asked, ""What"
1873,prompt_filler,filler,a leader raises a man .,a man is raised by a leader .,The leader was raised .,the leader was raised .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The traveler rested beside the river.""

There was a raising event involving a leader and a man.
The one who did it was a leader.
The one it happened to was a man.

Bridget asked, ""What happened?""
Mary answered, ""The"," leader was raised.""

The leader was raised.
The one who did it was a leader.
The one it happened to was"
1874,prompt_no_demo,no_demo,a wife washes a winner .,a winner is washed by a wife .,The washing machine broke down .,the washing machine broke down .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a washing event involving a wife and a winner.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The"," washing machine broke down.""

Bridget asked, ""Why did it break down?""
Mary answered, ""The wife was"
1875,prompt_filler,filler,a hero drags a husband .,a husband is dragged by a hero .,The husband was dragged .,the husband was dragged .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The window rattled during the storm.""

There was a dragging event involving a hero and a husband.
The one who did it was a hero.
The one it happened to was a husband.

Bridget asked, ""What happened?""
Mary answered, ""The"," husband was dragged.""

Bridget asked, ""What happened?""
Mary answered, ""The hero dragged him.""

Brid"
1877,prompt_active,active,a scientist forgets a secretary .,a secretary is forgotten by a scientist .,The secretary forgot a scientist .,the secretary forgot a scientist .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,active,active,True,True,"There was a washing event involving a child and a colonel.
The one who did it was a child.
The one it happened to was a colonel.

Bridget asked, ""What happened?""
Mary answered, ""A child washes a colonel.""

There was a forgetting event involving a scientist and a secretary.
The one who did it was a scientist.
The one it happened to was a secretary.

Bridget asked, ""What happened?""
Mary answered, ""The"," secretary forgot a scientist.""

There was a painting event involving a painter and a painter.
The one who did it was a"
1877,prompt_passive,passive,a scientist forgets a secretary .,a secretary is forgotten by a scientist .,The secretary forgot something .,the secretary forgot something .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,active,True,True,"There was a washing event involving a child and a colonel.
The one who did it was a child.
The one it happened to was a colonel.

Bridget asked, ""What happened?""
Mary answered, ""A colonel is washed by a child.""

There was a forgetting event involving a scientist and a secretary.
The one who did it was a scientist.
The one it happened to was a secretary.

Bridget asked, ""What happened?""
Mary answered, ""The"," secretary forgot something.""

There was a forgetting event involving a scientist and a secretary.
The one who did it was a secretary"
1877,prompt_no_demo,no_demo,a scientist forgets a secretary .,a secretary is forgotten by a scientist .,The scientist forgot to give the secretary a paper .,the scientist forgot to give the secretary a paper .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,active,True,True,"There was a forgetting event involving a scientist and a secretary.
The one who did it was a scientist.
The one it happened to was a secretary.

Bridget asked, ""What happened?""
Mary answered, ""The"," scientist forgot to give the secretary a paper.""

Bridget asked, ""Why did the scientist forget?""
Mary answered,"
1877,prompt_filler,filler,a scientist forgets a secretary .,a secretary is forgotten by a scientist .,The scientist forgot the secretary's name .,the scientist forgot the secretary's name .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,active,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The painter waited near the doorway.""

There was a forgetting event involving a scientist and a secretary.
The one who did it was a scientist.
The one it happened to was a secretary.

Bridget asked, ""What happened?""
Mary answered, ""The"," scientist forgot the secretary's name.""

There was a forgetting event involving a teacher and a student.
The one who did it"
1879,prompt_filler,filler,a secretary protects a sheriff .,a sheriff is protected by a secretary .,The sheriff was arrested .,the sheriff was arrested .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The market opened after sunrise.""

There was a protecting event involving a secretary and a sheriff.
The one who did it was a secretary.
The one it happened to was a sheriff.

Bridget asked, ""What happened?""
Mary answered, ""The"," sheriff was arrested.""

The one who did it was a sheriff.
The one it happened to was a secretary.

Brid"
1880,prompt_passive,passive,a woman discovers a worker .,a worker is discovered by a woman .,The worker discovered something .,the worker discovered something .,active_other,finite_verb_noncanonical_complement,active_monotransitive_theme,agent>theme,object_inferred_as_theme,other,active,True,False,"There was a catching event involving a teacher and an uncle.
The one who did it was a teacher.
The one it happened to was an uncle.

Bridget asked, ""What happened?""
Mary answered, ""An uncle is caught by a teacher.""

There was a discovering event involving a woman and a worker.
The one who did it was a woman.
The one it happened to was a worker.

Bridget asked, ""What happened?""
Mary answered, ""The"," worker discovered something.""

There was a finding event involving a man and a student.
The one who did it was a man"
1880,prompt_no_demo,no_demo,a woman discovers a worker .,a worker is discovered by a woman .,The woman who was working was attacked by a man .,the woman who was working was attacked by a man .,other_relative_identity_clause,one_who_did_it_pattern,passive_like,patient>(agent),passive_pattern_detected,other,other,True,True,"There was a discovering event involving a woman and a worker.
The one who did it was a woman.
The one it happened to was a worker.

Bridget asked, ""What happened?""
Mary answered, ""The"," woman who was working was attacked by a man.""

Bridget asked, ""Who attacked her?""
Mary answered, """
1880,prompt_filler,filler,a woman discovers a worker .,a worker is discovered by a woman .,The worker was injured .,the worker was injured .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The blanket dried on the line.""

There was a discovering event involving a woman and a worker.
The one who did it was a woman.
The one it happened to was a worker.

Bridget asked, ""What happened?""
Mary answered, ""The"," worker was injured.""

Bridget asked, ""What happened?""
Mary answered, ""The worker was injured.""

Brid"
1881,prompt_no_demo,no_demo,a mother teaches a nurse .,a nurse is taught by a mother .,The nurse was the one who did it .,the nurse was the one who did it .,copular_nominal,be_det_nominal_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a teaching event involving a mother and a nurse.
The one who did it was a mother.
The one it happened to was a nurse.

Bridget asked, ""What happened?""
Mary answered, ""The"," nurse was the one who did it.""
Bridget asked, ""What did the nurse do?""
Mary answered, """
1882,prompt_passive,passive,a president forgets a priest .,a priest is forgotten by a president .,The president forgot the priest .,the president forgot the priest .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,active,active,True,True,"There was a following event involving a nurse and an opponent.
The one who did it was a nurse.
The one it happened to was an opponent.

Bridget asked, ""What happened?""
Mary answered, ""An opponent is followed by a nurse.""

There was a forgetting event involving a president and a priest.
The one who did it was a president.
The one it happened to was a priest.

Bridget asked, ""What happened?""
Mary answered, ""The"," president forgot the priest.""

There was a following event involving a teacher and a student.
The one who did it was a"
1882,prompt_no_demo,no_demo,a president forgets a priest .,a priest is forgotten by a president .,The president forgot to give the priest a gift .,the president forgot to give the priest a gift .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,active,True,True,"There was a forgetting event involving a president and a priest.
The one who did it was a president.
The one it happened to was a priest.

Bridget asked, ""What happened?""
Mary answered, ""The"," president forgot to give the priest a gift.""

Bridget asked, ""Why did the president forget?""
Mary answered,"
1882,prompt_filler,filler,a president forgets a priest .,a priest is forgotten by a president .,The president forgot the priest .,the president forgot the priest .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,active,active,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The baker laughed during breakfast.""

There was a forgetting event involving a president and a priest.
The one who did it was a president.
The one it happened to was a priest.

Bridget asked, ""What happened?""
Mary answered, ""The"," president forgot the priest.""

There was a forgetting event involving a president and a priest.
The one who did it was a"
1883,prompt_no_demo,no_demo,a mother asks a nurse .,a nurse is asked by a mother .,The nurse was the one who did it .,the nurse was the one who did it .,copular_nominal,be_det_nominal_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a asking event involving a mother and a nurse.
The one who did it was a mother.
The one it happened to was a nurse.

Bridget asked, ""What happened?""
Mary answered, ""The"," nurse was the one who did it.""
Bridget asked, ""Who did it?""
Mary answered, ""The mother"
1883,prompt_filler,filler,a mother asks a nurse .,a nurse is asked by a mother .,The nurse was bitten .,the nurse was bitten .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The signal flickered across the screen.""

There was a asking event involving a mother and a nurse.
The one who did it was a mother.
The one it happened to was a nurse.

Bridget asked, ""What happened?""
Mary answered, ""The"," nurse was bitten.""

There was a asking event involving a mother and a nurse.
The one who did it was a nurse"
1884,prompt_filler,filler,a priest forgives a prince .,a prince is forgiven by a priest .,The priest forgave the prince .,the priest forgave the prince .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,active,active,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The tourist wandered through the plaza.""

There was a forgiving event involving a priest and a prince.
The one who did it was a priest.
The one it happened to was a prince.

Bridget asked, ""What happened?""
Mary answered, ""The"," priest forgave the prince.""

There was a forgiving event involving a priest and a prince.
The one who did it was"
1885,prompt_active,active,an employer forgets a father .,a father is forgotten by an employer .,The father forgot the employer .,the father forgot the employer .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,active,active,True,True,"There was a joining event involving a prince and a princess.
The one who did it was a prince.
The one it happened to was a princess.

Bridget asked, ""What happened?""
Mary answered, ""A prince joins a princess.""

There was a forgetting event involving an employer and a father.
The one who did it was an employer.
The one it happened to was a father.

Bridget asked, ""What happened?""
Mary answered, ""The"," father forgot the employer.""

There was a forgetting event involving a teacher and a mother.
The one who did it was a"
1885,prompt_no_demo,no_demo,an employer forgets a father .,a father is forgotten by an employer .,The employer forgot to pay the father .,the employer forgot to pay the father .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,active,True,True,"There was a forgetting event involving an employer and a father.
The one who did it was an employer.
The one it happened to was a father.

Bridget asked, ""What happened?""
Mary answered, ""The"," employer forgot to pay the father.""

Bridget asked, ""Why did the employer forget?""
Mary answered, ""The"
1885,prompt_filler,filler,an employer forgets a father .,a father is forgotten by an employer .,The employer forgot to pay the father .,the employer forgot to pay the father .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,active,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The kettle whistled in the kitchen.""

There was a forgetting event involving an employer and a father.
The one who did it was an employer.
The one it happened to was a father.

Bridget asked, ""What happened?""
Mary answered, ""The"," employer forgot to pay the father.""

There was a forgetting event involving a mother and a son.
The one who did it"
1887,prompt_no_demo,no_demo,a guest judges a guy .,a guy is judged by a guest .,The guest did it to the guy .,the guest did it to the guy .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,active,True,True,"There was a judging event involving a guest and a guy.
The one who did it was a guest.
The one it happened to was a guy.

Bridget asked, ""What happened?""
Mary answered, ""The"," guest did it to the guy.""

Bridget asked, ""Who did it?""
Mary answered, ""The guest did"
1887,prompt_filler,filler,a guest judges a guy .,a guy is judged by a guest .,The guest won .,the guest won .,active_intransitive,finite_verb_no_complement,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The jacket hung behind the chair.""

There was a judging event involving a guest and a guy.
The one who did it was a guest.
The one it happened to was a guy.

Bridget asked, ""What happened?""
Mary answered, ""The"," guest won.""

The guest was a guy.
The guy won.

Bridget asked, ""What happened?""
Mary answered"
1888,prompt_active,active,an author forgets a bishop .,a bishop is forgotten by an author .,The author forgot the bishop .,the author forgot the bishop .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,active,active,True,True,"There was a carrying event involving a minister and a mother.
The one who did it was a minister.
The one it happened to was a mother.

Bridget asked, ""What happened?""
Mary answered, ""A minister carries a mother.""

There was a forgetting event involving an author and a bishop.
The one who did it was an author.
The one it happened to was a bishop.

Bridget asked, ""What happened?""
Mary answered, ""The"," author forgot the bishop.""

There was a forgetting event involving a bishop and a minister.
The one who did it was a"
1888,prompt_no_demo,no_demo,an author forgets a bishop .,a bishop is forgotten by an author .,The author forgot the bishop .,the author forgot the bishop .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,active,active,True,True,"There was a forgetting event involving an author and a bishop.
The one who did it was an author.
The one it happened to was a bishop.

Bridget asked, ""What happened?""
Mary answered, ""The"," author forgot the bishop.""

Bridget asked, ""Why did the author forget the bishop?""
Mary replied, ""The"
1888,prompt_filler,filler,an author forgets a bishop .,a bishop is forgotten by an author .,The bishop was burned .,the bishop was burned .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The radio crackled in the attic.""

There was a forgetting event involving an author and a bishop.
The one who did it was an author.
The one it happened to was a bishop.

Bridget asked, ""What happened?""
Mary answered, ""The"," bishop was burned.""

There was a forgetting event involving a man and a woman.
The one who did it was a woman"
1889,prompt_no_demo,no_demo,an actress judges an adult .,an adult is judged by an actress .,The actress was in a movie and she was in a relationship with an adult .,the actress was in a movie and she was in a relationship with an adult .,copular_prepositional,be_prepositional_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a judging event involving an actress and an adult.
The one who did it was an actress.
The one it happened to was an adult.

Bridget asked, ""What happened?""
Mary answered, ""The",actress was in a movie and she was in a relationship with an adult. She was in a movie and she was in
1889,prompt_filler,filler,an actress judges an adult .,an adult is judged by an actress .,The witness paused near the doorway .,the witness paused near the doorway .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The witness paused near the doorway.""

There was a judging event involving an actress and an adult.
The one who did it was an actress.
The one it happened to was an adult.

Bridget asked, ""What happened?""
Mary answered, ""The"," witness paused near the doorway.""

The adult was an actress.
The one who did it was an adult.
The one who"
1891,prompt_no_demo,no_demo,a wife strikes a winner .,a winner is struck by a wife .,"The winner won the prize, but the wife lost her husband .","the winner won the prize, but the wife lost her husband .",other_coordinate_multiclause,coordination_with_punctuation,multiclause,mixed,coordination_detected,other,other,True,True,"There was a striking event involving a wife and a winner.
The one who did it was a wife.
The one it happened to was a winner.

Bridget asked, ""What happened?""
Mary answered, ""The"," winner won the prize, but the wife lost her husband.""

Bridget asked, ""What did the wife do?""
"
1892,prompt_no_demo,no_demo,a manager strikes a mayor .,a mayor is struck by a manager .,The manager did it .,the manager did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,active,True,True,"There was a striking event involving a manager and a mayor.
The one who did it was a manager.
The one it happened to was a mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," manager did it.""

Bridget asked, ""Who did it?""
Mary answered, ""The manager.""

Bridget"
