s_cong_Active,s_inc_Active,w_cong_Active,w_inc_Active,s_cong_Passive,s_inc_Passive,w_cong_Passive,w_inc_Passive,s_PE_Active,s_PE_Passive
-38.25,-39.5,-12.484375,-12.2734375,-42.78125,-43.375,-4.0078125,-4.4921875,1.25,0.59375
-41.625,-38.84375,-14.5625,-12.859375,-41.4375,-43.53125,-4.37890625,-5.6484375,-2.78125,2.09375
-38.5625,-37.96875,-11.71875,-12.4140625,-40.6875,-42.53125,-4.359375,-4.2890625,-0.59375,1.84375
-40.53125,-37.625,-11.96875,-12.3359375,-41.75,-44.15625,-4.72265625,-4.21875,-2.90625,2.40625
-38.59375,-38.5,-12.0703125,-12.015625,-43.625,-43.6875,-4.484375,-4.96484375,-0.09375,0.0625
-47.09375,-49.9375,-12.5546875,-12.796875,-48.96875,-49.4375,-5.85546875,-5.5625,2.84375,0.46875
-48.28125,-48.6875,-11.828125,-12.328125,-50.46875,-51.0625,-5.7890625,-5.3203125,0.40625,0.59375
-45.53125,-46.15625,-11.1171875,-11.1171875,-49.59375,-50.5,-5.7734375,-6.0859375,0.625,0.90625
-46.625,-45.75,-10.4140625,-11.3203125,-47.375,-50.84375,-4.90234375,-5.3515625,-0.875,3.46875
-46.90625,-46.53125,-11.421875,-12.1796875,-47.84375,-49.8125,-5.58203125,-5.54296875,-0.375,1.96875
-47.875,-48.40625,-12.296875,-12.078125,-48.90625,-50.3125,-5.0703125,-4.9453125,0.53125,1.40625
-51.5,-48.09375,-13.5859375,-12.671875,-49.5625,-53.65625,-5.703125,-6.3203125,-3.40625,4.09375
-46.75,-47.6875,-11.875,-12.2734375,-47.4375,-50.5,-5.46484375,-5.8359375,0.9375,3.0625
-47.65625,-50.625,-12.1015625,-12.578125,-49.53125,-50.8125,-4.98046875,-4.94921875,2.96875,1.28125
-46.03125,-46.0625,-11.2265625,-11.7421875,-49.65625,-51.40625,-5.85546875,-5.7421875,0.03125,1.75
-46.125,-43.78125,-11.3046875,-10.046875,-41.59375,-46.875,-4.65625,-5.2421875,-2.34375,5.28125
-44.78125,-42.53125,-11.3046875,-10.40625,-44.0625,-47.0,-4.0390625,-4.296875,-2.25,2.9375
-46.1875,-44.34375,-10.96875,-10.8359375,-47.90625,-49.28125,-4.44140625,-5.078125,-1.84375,1.375
-49.5,-46.46875,-11.3828125,-10.625,-46.5625,-51.53125,-4.453125,-5.08984375,-3.03125,4.96875
-45.59375,-43.4375,-11.71875,-11.1484375,-45.84375,-47.4375,-4.82421875,-4.85546875,-2.15625,1.59375
-46.625,-43.75,-9.4140625,-10.0,-45.75,-47.59375,-4.44921875,-4.29296875,-2.875,1.84375
-41.9375,-40.9375,-10.3671875,-10.3046875,-42.65625,-44.4375,-4.72265625,-3.572265625,-1.0,1.78125
-44.875,-46.125,-11.015625,-10.8125,-48.0,-47.75,-4.24609375,-4.44140625,1.25,-0.25
-50.21875,-45.15625,-11.3671875,-10.4296875,-45.96875,-52.25,-4.42578125,-5.60546875,-5.0625,6.28125
-42.1875,-39.875,-10.21875,-10.0078125,-41.09375,-44.125,-5.22265625,-5.328125,-2.3125,3.03125
-43.28125,-42.71875,-12.0546875,-11.7421875,-47.21875,-47.53125,-4.26953125,-4.28515625,-0.5625,0.3125
-39.84375,-37.6875,-10.9375,-9.8203125,-43.78125,-46.46875,-4.2109375,-4.6640625,-2.15625,2.6875
-43.0625,-40.375,-8.8046875,-8.609375,-44.09375,-45.6875,-3.888671875,-4.0078125,-2.6875,1.59375
-40.3125,-39.9375,-10.4609375,-10.9140625,-43.1875,-46.03125,-3.7734375,-4.49609375,-0.375,2.84375
-36.1875,-37.46875,-9.546875,-9.21875,-43.84375,-44.28125,-3.662109375,-3.607421875,1.28125,0.4375
-37.78125,-36.90625,-9.234375,-8.5859375,-40.875,-44.0625,-3.826171875,-4.62890625,-0.875,3.1875
-41.5,-38.28125,-9.0546875,-8.3515625,-43.5,-46.125,-3.68359375,-4.18359375,-3.21875,2.625
-40.125,-39.53125,-8.7734375,-9.140625,-44.3125,-46.09375,-4.46875,-4.0390625,-0.59375,1.78125
-44.65625,-42.25,-10.4296875,-9.6875,-44.46875,-47.59375,-3.9921875,-4.70703125,-2.40625,3.125
-35.875,-35.3125,-8.5703125,-8.8125,-41.84375,-43.625,-4.33203125,-4.59375,-0.5625,1.78125
-38.71875,-38.34375,-10.3671875,-10.640625,-39.9375,-43.125,-5.1796875,-5.56640625,-0.375,3.1875
-36.375,-35.25,-8.15625,-8.2265625,-37.4375,-40.96875,-4.82421875,-4.609375,-1.125,3.53125
-35.84375,-35.9375,-8.1640625,-9.3046875,-39.65625,-42.5625,-4.51953125,-5.34765625,0.09375,2.90625
-39.65625,-38.15625,-10.9140625,-11.6328125,-41.5,-43.5625,-4.9765625,-5.21875,-1.5,2.0625
-40.84375,-37.46875,-11.390625,-10.9921875,-41.15625,-45.25,-4.87109375,-5.71484375,-3.375,4.09375
-40.625,-38.84375,-10.40625,-10.03125,-42.59375,-44.34375,-5.03515625,-5.1015625,-1.78125,1.75
-41.25,-39.28125,-11.015625,-10.5859375,-42.8125,-45.71875,-4.84765625,-5.1640625,-1.96875,2.90625
-37.65625,-36.34375,-10.6015625,-10.8203125,-40.5,-42.875,-5.6484375,-5.546875,-1.3125,2.375
-38.3125,-38.03125,-9.03125,-10.0703125,-40.15625,-42.375,-4.96484375,-5.08203125,-0.28125,2.21875
-39.59375,-39.9375,-9.6875,-9.890625,-44.71875,-44.53125,-4.75390625,-5.27734375,0.34375,-0.1875
-36.96875,-36.5,-9.171875,-8.5390625,-38.75,-40.875,-4.3203125,-4.69140625,-0.46875,2.125
-42.0,-43.0625,-10.4609375,-11.1796875,-45.3125,-46.46875,-4.296875,-4.91015625,1.0625,1.15625
-40.1875,-39.03125,-9.2734375,-9.1015625,-42.25,-44.0625,-3.9140625,-4.71484375,-1.15625,1.8125
-38.09375,-37.59375,-8.6328125,-9.109375,-42.3125,-42.5,-4.86328125,-4.33203125,-0.5,0.1875
-41.90625,-40.625,-9.828125,-9.4375,-42.875,-44.1875,-4.20703125,-3.58984375,-1.28125,1.3125
-39.90625,-40.0,-9.0234375,-9.2578125,-42.375,-42.75,-4.38671875,-4.0859375,0.09375,0.375
-41.375,-39.46875,-9.8046875,-9.359375,-45.5,-45.84375,-5.01953125,-4.98828125,-1.90625,0.34375
-38.625,-39.53125,-9.46875,-9.3984375,-42.53125,-43.90625,-3.759765625,-4.640625,0.90625,1.375
-40.84375,-40.8125,-10.0390625,-10.5859375,-44.6875,-46.03125,-4.83203125,-4.95703125,-0.03125,1.34375
-43.0,-41.65625,-9.65625,-10.03125,-44.40625,-47.6875,-4.70703125,-5.21875,-1.34375,3.28125
-43.8125,-44.75,-9.828125,-9.6796875,-44.6875,-47.625,-4.51171875,-5.3046875,0.9375,2.9375
-43.71875,-42.0,-9.640625,-8.859375,-44.59375,-48.375,-4.48046875,-5.921875,-1.71875,3.78125
-46.8125,-46.34375,-9.8359375,-9.1015625,-50.15625,-51.75,-5.46875,-5.7890625,-0.46875,1.59375
-42.4375,-44.03125,-9.3671875,-9.421875,-46.6875,-46.28125,-4.75,-5.68359375,1.59375,-0.40625
-43.3125,-42.15625,-9.96875,-9.828125,-45.0625,-47.625,-5.15625,-5.48828125,-1.15625,2.5625
-46.25,-45.3125,-9.1015625,-9.265625,-48.03125,-49.9375,-4.859375,-4.76953125,-0.9375,1.90625
-45.53125,-44.75,-9.9765625,-9.9609375,-46.65625,-49.0,-5.01171875,-5.36328125,-0.78125,2.34375
-44.78125,-43.4375,-10.2421875,-10.15625,-44.96875,-47.78125,-4.80078125,-4.921875,-1.34375,2.8125
-43.28125,-43.5625,-9.890625,-9.8828125,-47.25,-49.625,-4.75,-5.45703125,0.28125,2.375
-44.0625,-42.59375,-10.1171875,-9.09375,-45.6875,-50.53125,-5.26171875,-5.515625,-1.46875,4.84375
-39.6875,-39.59375,-11.71875,-11.640625,-40.875,-41.6875,-3.951171875,-4.83203125,-0.09375,0.8125
-38.5625,-36.875,-11.3671875,-11.4609375,-36.28125,-38.96875,-4.3359375,-4.4453125,-1.6875,2.6875
-40.46875,-40.65625,-10.8515625,-10.9609375,-43.03125,-44.03125,-4.8046875,-5.3984375,0.1875,1.0
-39.8125,-38.5,-11.125,-11.765625,-38.75,-41.9375,-4.49609375,-3.806640625,-1.3125,3.1875
-40.8125,-40.1875,-10.390625,-10.9296875,-42.34375,-42.40625,-5.09375,-4.140625,-0.625,0.0625
-44.8125,-45.28125,-13.1953125,-13.4921875,-44.09375,-46.8125,-4.546875,-4.76953125,0.46875,2.71875
-41.875,-40.96875,-10.6484375,-10.8984375,-41.46875,-43.25,-3.943359375,-3.400390625,-0.90625,1.78125
-39.0625,-38.5625,-10.4765625,-10.2578125,-39.1875,-40.3125,-3.96484375,-4.27734375,-0.5,1.125
-41.90625,-41.78125,-10.140625,-10.46875,-42.875,-43.78125,-4.0625,-3.921875,-0.125,0.90625
-39.25,-39.09375,-10.453125,-10.734375,-39.3125,-41.3125,-4.640625,-4.16796875,-0.15625,2.0
-47.34375,-45.90625,-9.7578125,-10.7109375,-49.96875,-50.8125,-4.94921875,-3.78515625,-1.4375,0.84375
-48.09375,-45.65625,-11.375,-11.4296875,-52.8125,-52.8125,-4.94921875,-4.3671875,-2.4375,0.0
-42.21875,-41.53125,-10.234375,-10.0546875,-46.0,-47.3125,-4.21875,-3.751953125,-0.6875,1.3125
-46.1875,-44.625,-11.046875,-10.328125,-49.84375,-51.5,-4.58203125,-4.8515625,-1.5625,1.65625
-45.9375,-43.1875,-10.015625,-10.3984375,-50.375,-51.78125,-4.421875,-4.2421875,-2.75,1.40625
-44.625,-42.375,-10.5,-10.1484375,-45.53125,-47.5625,-4.109375,-4.23828125,-2.25,2.03125
-46.34375,-46.5625,-10.8671875,-10.8515625,-49.375,-50.1875,-5.0859375,-4.984375,0.21875,0.8125
-47.625,-45.46875,-10.1484375,-10.125,-49.28125,-50.8125,-5.0,-4.7109375,-2.15625,1.53125
-45.96875,-44.65625,-10.6875,-10.515625,-49.21875,-50.90625,-4.9453125,-5.10546875,-1.3125,1.6875
-44.75,-42.71875,-11.3515625,-10.8984375,-48.75,-50.3125,-4.265625,-4.83984375,-2.03125,1.5625
-48.5625,-46.8125,-13.28125,-12.625,-49.59375,-52.5625,-4.1875,-4.52734375,-1.75,2.96875
-45.8125,-45.5,-11.015625,-11.1328125,-49.90625,-51.125,-4.2734375,-4.421875,-0.3125,1.21875
-48.5625,-45.3125,-12.6484375,-12.0546875,-46.90625,-51.53125,-3.908203125,-4.18359375,-3.25,4.625
-47.5625,-48.125,-13.2734375,-13.2578125,-48.4375,-53.09375,-5.5234375,-5.8359375,0.5625,4.65625
-47.90625,-46.5625,-12.9140625,-11.8359375,-48.28125,-51.15625,-3.65234375,-5.13671875,-1.34375,2.875
-49.28125,-48.125,-9.390625,-9.5703125,-52.65625,-55.5625,-5.94921875,-7.00390625,-1.15625,2.90625
-47.8125,-46.8125,-13.0625,-12.4296875,-50.53125,-54.3125,-4.28125,-5.9609375,-1.0,3.78125
-47.5625,-47.875,-10.6796875,-12.03125,-49.21875,-50.4375,-4.1875,-4.01171875,0.3125,1.21875
-47.96875,-48.28125,-12.7890625,-12.625,-49.53125,-52.46875,-4.26953125,-5.4609375,0.3125,2.9375
-50.5625,-48.1875,-14.875,-12.5390625,-50.4375,-53.71875,-3.849609375,-4.49609375,-2.375,3.28125
-40.09375,-39.5625,-9.578125,-9.953125,-43.59375,-44.4375,-3.822265625,-3.3125,-0.53125,0.84375
-40.125,-39.0,-8.890625,-9.484375,-43.53125,-44.1875,-4.76171875,-4.6640625,-1.125,0.65625
-43.03125,-41.65625,-9.6640625,-9.8203125,-45.25,-46.9375,-5.0859375,-4.125,-1.375,1.6875
-42.25,-37.6875,-9.6484375,-9.3515625,-40.75,-44.6875,-4.578125,-3.771484375,-4.5625,3.9375
-42.40625,-39.875,-9.3828125,-9.2734375,-42.9375,-45.46875,-4.53125,-4.21875,-2.53125,2.53125
-42.71875,-41.875,-9.859375,-9.9296875,-44.96875,-45.5,-4.390625,-4.25390625,-0.84375,0.53125
-38.625,-39.34375,-9.0390625,-9.15625,-41.4375,-42.5625,-3.822265625,-3.970703125,0.71875,1.125
-40.46875,-41.59375,-9.5,-9.859375,-45.0,-43.4375,-4.8359375,-4.3359375,1.125,-1.5625
-42.75,-41.90625,-9.3359375,-9.9375,-45.71875,-46.9375,-5.109375,-4.19921875,-0.84375,1.21875
-39.65625,-39.25,-9.703125,-9.6640625,-42.78125,-44.96875,-5.4296875,-5.69140625,-0.40625,2.1875
-48.75,-45.65625,-8.265625,-8.34375,-46.5,-50.4375,-5.43359375,-6.16015625,-3.09375,3.9375
-46.59375,-42.46875,-8.8359375,-9.0390625,-44.625,-48.75,-5.7109375,-6.3828125,-4.125,4.125
-47.625,-45.0,-8.546875,-8.9609375,-49.5,-51.75,-5.8984375,-6.16796875,-2.625,2.25
-48.375,-46.1875,-8.6328125,-9.1796875,-47.53125,-49.03125,-5.59765625,-6.03515625,-2.1875,1.5
-45.28125,-46.0,-9.578125,-8.84375,-47.75,-48.0,-5.78125,-5.92578125,0.71875,0.25
-45.78125,-42.625,-8.6875,-9.234375,-45.625,-48.59375,-5.2421875,-5.8671875,-3.15625,2.96875
-44.75,-44.71875,-8.5390625,-9.1484375,-46.5625,-48.125,-5.77734375,-5.83984375,-0.03125,1.5625
-47.25,-44.0,-8.421875,-9.671875,-45.53125,-49.21875,-4.9765625,-5.53515625,-3.25,3.6875
-46.71875,-45.0625,-8.609375,-9.453125,-46.125,-49.8125,-5.5546875,-6.05078125,-1.65625,3.6875
-43.53125,-40.09375,-9.9453125,-9.0234375,-44.15625,-45.1875,-5.46484375,-6.02734375,-3.4375,1.03125
-41.875,-45.09375,-12.515625,-12.9609375,-45.375,-44.25,-5.515625,-4.51953125,3.21875,-1.125
-43.34375,-42.9375,-10.0078125,-10.4609375,-44.78125,-45.78125,-3.5390625,-3.427734375,-0.40625,1.0
-44.34375,-43.25,-9.8125,-10.765625,-44.96875,-47.5,-3.578125,-2.966796875,-1.09375,2.53125
-45.78125,-45.40625,-10.5,-11.171875,-46.9375,-48.375,-3.609375,-3.384765625,-0.375,1.4375
-43.59375,-42.6875,-11.8203125,-11.609375,-44.3125,-46.21875,-4.04296875,-3.634765625,-0.90625,1.90625
-45.03125,-44.8125,-11.2421875,-12.1171875,-47.03125,-48.78125,-4.72265625,-4.390625,-0.21875,1.75
-42.75,-42.28125,-9.9765625,-9.8515625,-44.0,-46.34375,-3.1328125,-3.419921875,-0.46875,2.34375
-45.125,-44.5,-10.3203125,-10.5390625,-48.1875,-49.625,-4.30078125,-5.43359375,-0.625,1.4375
-42.6875,-42.25,-10.671875,-11.40625,-42.9375,-45.375,-3.09765625,-2.955078125,-0.4375,2.4375
-44.875,-43.53125,-12.7578125,-12.8984375,-46.125,-47.0625,-4.078125,-3.822265625,-1.34375,0.9375
-40.9375,-40.625,-10.6328125,-10.7109375,-44.5,-45.0625,-4.0546875,-4.44140625,-0.3125,0.5625
-42.84375,-41.9375,-9.8515625,-9.71875,-45.40625,-47.46875,-4.625,-4.54296875,-0.90625,2.0625
-41.40625,-41.3125,-11.0,-11.0,-44.5625,-44.75,-4.30078125,-4.51171875,-0.09375,0.1875
-42.75,-43.09375,-11.2421875,-11.0078125,-45.28125,-45.125,-5.74609375,-5.24609375,0.34375,-0.15625
-37.53125,-39.5625,-10.0859375,-10.1328125,-44.65625,-43.09375,-4.35546875,-3.947265625,2.03125,-1.5625
-43.59375,-42.9375,-11.1328125,-11.0234375,-46.71875,-48.34375,-3.97265625,-4.2265625,-0.65625,1.625
-39.625,-39.5625,-10.9921875,-10.65625,-43.59375,-45.9375,-4.96875,-6.19140625,-0.0625,2.34375
-41.03125,-42.9375,-10.515625,-10.8515625,-46.09375,-46.21875,-5.06640625,-4.47265625,1.90625,0.125
-42.34375,-40.84375,-9.96875,-9.9765625,-43.40625,-44.59375,-3.9921875,-4.05859375,-1.5,1.1875
-39.9375,-42.03125,-10.09375,-10.8125,-45.375,-44.1875,-5.15625,-5.05859375,2.09375,-1.1875
-44.4375,-42.28125,-10.8203125,-10.5390625,-47.3125,-50.59375,-5.16796875,-6.1171875,-2.15625,3.28125
-45.96875,-43.53125,-11.46875,-11.171875,-46.59375,-49.75,-4.7890625,-5.5703125,-2.4375,3.15625
-46.9375,-42.375,-12.1015625,-11.4765625,-44.78125,-49.40625,-4.81640625,-5.90234375,-4.5625,4.625
-44.46875,-43.9375,-11.328125,-10.8984375,-43.9375,-46.78125,-4.15625,-5.109375,-0.53125,2.84375
-44.15625,-44.25,-10.828125,-11.03125,-48.75,-49.9375,-5.71484375,-5.86328125,0.09375,1.1875
-44.125,-45.40625,-11.0234375,-11.46875,-47.3125,-46.8125,-4.99609375,-4.7421875,1.28125,-0.5
-43.625,-44.03125,-10.9140625,-11.171875,-50.25,-51.34375,-6.76171875,-6.359375,0.40625,1.09375
-44.34375,-44.3125,-11.78125,-12.859375,-46.8125,-49.28125,-5.515625,-5.2265625,-0.03125,2.46875
-42.21875,-42.125,-11.0625,-12.015625,-47.09375,-48.625,-4.375,-5.41796875,-0.09375,1.53125
-45.53125,-46.0,-11.28125,-11.9453125,-45.5,-50.3125,-4.84375,-5.3359375,0.46875,4.8125
-43.59375,-42.96875,-9.3828125,-10.7734375,-43.875,-47.03125,-4.19140625,-4.3046875,-0.625,3.15625
-45.03125,-44.40625,-10.15625,-9.984375,-46.125,-46.4375,-5.12109375,-4.36328125,-0.625,0.3125
-45.5,-45.46875,-9.6328125,-9.8984375,-47.125,-48.5625,-5.328125,-5.3515625,-0.03125,1.4375
-46.5,-46.375,-10.6484375,-11.1484375,-46.25,-47.46875,-5.0,-4.84375,-0.125,1.21875
-42.625,-45.4375,-9.546875,-9.7265625,-47.9375,-46.0625,-4.4140625,-5.37890625,2.8125,-1.875
-44.625,-44.65625,-10.515625,-10.9765625,-46.0,-48.3125,-5.40234375,-5.25390625,0.03125,2.3125
-47.9375,-44.9375,-11.84375,-11.1328125,-45.34375,-49.0,-4.7421875,-4.5703125,-3.0,3.65625
-47.34375,-47.375,-10.9140625,-9.9296875,-49.15625,-50.65625,-4.8359375,-5.453125,0.03125,1.5
-41.875,-42.6875,-8.8515625,-9.8984375,-43.03125,-44.71875,-4.44921875,-4.03125,0.8125,1.6875
-42.9375,-44.46875,-8.7265625,-10.21875,-45.40625,-46.96875,-5.28125,-5.21484375,1.53125,1.5625
-42.625,-42.6875,-10.78125,-11.453125,-51.5625,-51.03125,-5.72265625,-5.43359375,0.0625,-0.53125
-40.59375,-38.625,-8.25,-7.9453125,-44.9375,-48.96875,-4.9296875,-5.27734375,-1.96875,4.03125
-40.96875,-40.96875,-9.1484375,-9.0703125,-46.28125,-49.25,-4.99609375,-5.36328125,0.0,2.96875
-42.75,-41.9375,-9.1328125,-9.015625,-47.65625,-52.34375,-4.8203125,-5.87890625,-0.8125,4.6875
-40.8125,-40.65625,-8.6640625,-8.6328125,-46.375,-49.4375,-5.23828125,-5.7109375,-0.15625,3.0625
-43.0625,-44.125,-9.890625,-10.0546875,-50.8125,-51.1875,-5.0546875,-5.18359375,1.0625,0.375
-39.8125,-40.09375,-10.1171875,-10.4296875,-47.09375,-45.4375,-4.8359375,-4.734375,0.28125,-1.65625
-40.28125,-39.78125,-8.109375,-8.1484375,-46.0,-49.1875,-4.97265625,-5.8125,-0.5,3.1875
-37.71875,-40.5,-9.0859375,-10.1171875,-46.34375,-46.34375,-4.16015625,-4.9296875,2.78125,0.0
-39.84375,-39.59375,-9.109375,-8.6875,-45.0625,-49.84375,-5.171875,-5.49609375,-0.25,4.78125
-46.71875,-47.375,-11.453125,-12.515625,-48.25,-50.1875,-5.03125,-5.375,0.65625,1.9375
-45.0,-43.6875,-11.5,-10.875,-45.8125,-49.15625,-5.59765625,-6.1953125,-1.3125,3.34375
-47.53125,-45.6875,-11.703125,-11.7265625,-46.84375,-50.71875,-5.2578125,-5.359375,-1.84375,3.875
-44.15625,-45.1875,-10.921875,-11.2109375,-45.375,-48.4375,-5.21875,-6.296875,1.03125,3.0625
-46.1875,-44.3125,-9.9609375,-10.1875,-46.71875,-50.53125,-5.46875,-5.7890625,-1.875,3.8125
-47.15625,-47.84375,-13.6796875,-13.421875,-48.75,-50.375,-5.8515625,-6.37890625,0.6875,1.625
-45.84375,-46.8125,-11.1328125,-11.125,-49.65625,-51.5625,-5.64453125,-5.7578125,0.96875,1.90625
-46.5,-47.65625,-10.859375,-13.2421875,-48.8125,-50.875,-5.6484375,-5.7109375,1.15625,2.0625
-44.625,-44.78125,-10.1328125,-10.7578125,-46.875,-49.6875,-5.2421875,-5.67578125,0.15625,2.8125
-43.8125,-44.09375,-12.359375,-11.90625,-45.625,-47.3125,-5.60546875,-5.90234375,0.28125,1.6875
-40.03125,-40.0625,-10.328125,-10.125,-46.5,-47.28125,-4.01953125,-4.62890625,0.03125,0.78125
-41.8125,-42.0,-12.1640625,-11.9453125,-47.78125,-51.0625,-4.5859375,-5.09765625,0.1875,3.28125
-41.78125,-41.09375,-10.6640625,-10.5234375,-49.03125,-48.875,-3.486328125,-3.947265625,-0.6875,-0.15625
-42.09375,-42.53125,-10.375,-10.6171875,-47.5625,-48.46875,-3.3359375,-3.478515625,0.4375,0.90625
-41.125,-40.375,-10.1640625,-10.6015625,-48.0625,-47.9375,-4.76953125,-4.09765625,-0.75,-0.125
-40.15625,-39.75,-11.25,-10.828125,-45.53125,-48.375,-4.80859375,-5.09375,-0.40625,2.84375
-43.5,-43.34375,-11.4921875,-11.859375,-48.375,-49.03125,-3.857421875,-3.62890625,-0.15625,0.65625
-40.53125,-39.28125,-10.8984375,-10.8359375,-47.25,-46.9375,-3.609375,-4.140625,-1.25,-0.3125
-43.5625,-44.78125,-12.0,-11.8359375,-50.6875,-50.25,-4.07421875,-4.1171875,1.21875,-0.4375
-40.75,-39.5625,-11.03125,-10.8984375,-47.4375,-48.71875,-4.05078125,-3.572265625,-1.1875,1.28125
-46.15625,-45.15625,-11.609375,-11.3515625,-46.75,-48.34375,-4.36328125,-4.19921875,-1.0,1.59375
-45.90625,-46.625,-9.5234375,-9.9765625,-48.25,-49.9375,-3.912109375,-3.78125,0.71875,1.6875
-47.34375,-46.0,-13.3125,-12.9609375,-47.21875,-49.59375,-4.359375,-5.2265625,-1.34375,2.375
-48.0,-46.6875,-11.96875,-11.5625,-47.34375,-51.40625,-3.744140625,-5.1328125,-1.3125,4.0625
-49.6875,-47.875,-12.28125,-12.4765625,-50.875,-51.84375,-4.98828125,-4.6875,-1.8125,0.96875
-47.4375,-45.9375,-11.96875,-10.96875,-46.34375,-50.3125,-4.61328125,-5.08203125,-1.5,3.96875
-45.8125,-43.59375,-11.5625,-10.71875,-42.875,-47.5625,-4.62109375,-4.49609375,-2.21875,4.6875
-47.90625,-47.15625,-12.7734375,-12.6484375,-47.84375,-49.21875,-4.625,-4.74609375,-0.75,1.375
-48.71875,-46.3125,-12.8984375,-12.171875,-50.28125,-52.75,-4.5625,-4.75390625,-2.40625,2.46875
-47.3125,-48.21875,-10.4140625,-10.9765625,-49.8125,-49.5,-3.9453125,-4.05859375,0.90625,-0.3125
-43.1875,-41.25,-12.3671875,-11.3671875,-47.3125,-49.1875,-4.953125,-5.109375,-1.9375,1.875
-39.6875,-39.5625,-10.578125,-10.6484375,-45.15625,-46.65625,-5.6015625,-5.19921875,-0.125,1.5
-41.1875,-40.125,-10.8203125,-9.9296875,-44.28125,-44.78125,-3.95703125,-4.3203125,-1.0625,0.5
-37.1875,-35.8125,-9.1796875,-8.390625,-41.0,-43.28125,-4.22265625,-5.11328125,-1.375,2.28125
-46.15625,-42.375,-14.5234375,-11.625,-45.25,-49.03125,-5.0234375,-5.8671875,-3.78125,3.78125
-41.78125,-39.8125,-9.265625,-8.75,-44.90625,-46.875,-4.1796875,-4.9453125,-1.96875,1.96875
-39.375,-39.5,-10.1171875,-10.1796875,-47.875,-46.71875,-5.14453125,-4.99609375,0.125,-1.15625
-40.34375,-40.4375,-10.828125,-10.5234375,-46.46875,-45.28125,-4.46875,-4.41796875,0.09375,-1.1875
-40.9375,-41.625,-10.8203125,-11.375,-44.96875,-46.4375,-4.1328125,-4.45703125,0.6875,1.46875
-39.4375,-39.3125,-9.28125,-9.546875,-44.90625,-45.96875,-5.0,-4.69140625,-0.125,1.0625
-43.4375,-44.15625,-11.3515625,-11.0078125,-43.03125,-44.40625,-5.06640625,-5.14453125,0.71875,1.375
-39.0625,-39.1875,-9.625,-9.9765625,-40.375,-41.15625,-4.078125,-4.26953125,0.125,0.78125
-41.3125,-43.75,-11.015625,-11.4375,-44.28125,-45.125,-3.990234375,-4.33203125,2.4375,0.84375
-36.5,-36.0625,-10.2734375,-10.2734375,-38.5625,-39.90625,-3.716796875,-4.1796875,-0.4375,1.34375
-40.3125,-38.28125,-10.0390625,-9.5,-38.625,-42.1875,-3.646484375,-4.8984375,-2.03125,3.5625
-38.03125,-38.625,-9.4296875,-10.0390625,-39.65625,-40.46875,-3.533203125,-4.1640625,0.59375,0.8125
-37.1875,-36.5625,-9.421875,-9.7109375,-39.1875,-41.15625,-3.51953125,-3.623046875,-0.625,1.96875
-41.4375,-41.1875,-10.6015625,-11.3828125,-42.5625,-43.4375,-4.9921875,-5.29296875,-0.25,0.875
-37.78125,-36.90625,-10.734375,-10.5390625,-38.96875,-42.84375,-3.90234375,-5.28515625,-0.875,3.875
-39.25,-37.65625,-10.7109375,-9.90625,-38.6875,-41.1875,-3.630859375,-4.01171875,-1.59375,2.5
-45.125,-44.59375,-10.28125,-9.84375,-46.15625,-48.0625,-4.26953125,-4.37890625,-0.53125,1.90625
-42.5,-42.9375,-9.6328125,-10.046875,-44.3125,-45.84375,-5.046875,-5.03125,0.4375,1.53125
-46.9375,-45.75,-10.0859375,-9.9765625,-46.96875,-48.375,-4.734375,-5.05078125,-1.1875,1.40625
-42.28125,-41.875,-10.7421875,-11.1640625,-44.125,-45.09375,-4.97265625,-5.31640625,-0.40625,0.96875
-44.46875,-43.28125,-10.6640625,-10.3125,-46.96875,-48.0,-4.72265625,-5.0546875,-1.1875,1.03125
-44.78125,-43.59375,-11.2265625,-11.4921875,-46.0,-49.21875,-5.38671875,-5.5546875,-1.1875,3.21875
-43.4375,-41.0625,-10.96875,-10.21875,-43.21875,-45.4375,-5.08984375,-5.12109375,-2.375,2.21875
-45.75,-45.25,-10.59375,-9.6328125,-46.21875,-47.53125,-5.16015625,-6.1328125,-0.5,1.3125
-44.84375,-44.375,-11.6875,-11.140625,-48.125,-48.4375,-4.59375,-5.62890625,-0.46875,0.3125
-42.84375,-43.1875,-11.515625,-11.4140625,-46.5625,-46.25,-5.10546875,-5.23828125,0.34375,-0.3125
-47.03125,-42.125,-11.859375,-9.859375,-47.125,-52.40625,-5.3828125,-6.328125,-4.90625,5.28125
-44.625,-44.96875,-11.1796875,-10.7734375,-48.5,-50.125,-5.51953125,-6.0,0.34375,1.625
-44.5625,-42.90625,-10.015625,-10.734375,-46.6875,-48.84375,-5.10546875,-5.953125,-1.65625,2.15625
-45.125,-44.625,-10.890625,-10.9609375,-46.6875,-48.25,-5.51953125,-5.7734375,-0.5,1.5625
-43.96875,-45.21875,-8.765625,-9.1484375,-46.4375,-49.03125,-5.42578125,-5.79296875,1.25,2.59375
-42.90625,-43.375,-9.421875,-9.4609375,-44.65625,-46.40625,-5.2421875,-5.98828125,0.46875,1.75
-44.5625,-44.03125,-10.8359375,-10.671875,-46.59375,-49.4375,-5.5859375,-5.70703125,-0.53125,2.84375
-46.46875,-45.75,-11.5078125,-10.890625,-46.5,-49.53125,-5.41796875,-5.54296875,-0.71875,3.03125
