condition,prompt,alpha,direction_type,random_id,group,prob_mass
jabberwocky_subjects,The glorp,0.0,random,17,Passive Entry (Auxiliaries),0.04571757838129997
jabberwocky_subjects,The glorp,0.0,random,17,Active Entry (Main Verbs),0.0002255143626825884
jabberwocky_subjects,The glorp,0.0,random,17,Unrelated (Control),0.0017951750196516514
jabberwocky_subjects,The snorp,0.0,random,17,Passive Entry (Auxiliaries),0.08755260705947876
jabberwocky_subjects,The snorp,0.0,random,17,Active Entry (Main Verbs),0.00026555691147223115
jabberwocky_subjects,The snorp,0.0,random,17,Unrelated (Control),0.005279941484332085
jabberwocky_subjects,The frindle,0.0,random,17,Passive Entry (Auxiliaries),0.23574404418468475
jabberwocky_subjects,The frindle,0.0,random,17,Active Entry (Main Verbs),0.0004953483585268259
jabberwocky_subjects,The frindle,0.0,random,17,Unrelated (Control),0.008043293841183186
jabberwocky_subjects,The blim,0.0,random,17,Passive Entry (Auxiliaries),0.00038854885497130454
jabberwocky_subjects,The blim,0.0,random,17,Active Entry (Main Verbs),3.966733856941573e-06
jabberwocky_subjects,The blim,0.0,random,17,Unrelated (Control),6.313720950856805e-05
jabberwocky_subjects,The glorp,0.0,random,18,Passive Entry (Auxiliaries),0.04571757838129997
jabberwocky_subjects,The glorp,0.0,random,18,Active Entry (Main Verbs),0.0002255143626825884
jabberwocky_subjects,The glorp,0.0,random,18,Unrelated (Control),0.0017951750196516514
jabberwocky_subjects,The snorp,0.0,random,18,Passive Entry (Auxiliaries),0.08755260705947876
jabberwocky_subjects,The snorp,0.0,random,18,Active Entry (Main Verbs),0.00026555691147223115
jabberwocky_subjects,The snorp,0.0,random,18,Unrelated (Control),0.005279941484332085
jabberwocky_subjects,The frindle,0.0,random,18,Passive Entry (Auxiliaries),0.23574404418468475
jabberwocky_subjects,The frindle,0.0,random,18,Active Entry (Main Verbs),0.0004953483585268259
jabberwocky_subjects,The frindle,0.0,random,18,Unrelated (Control),0.008043293841183186
jabberwocky_subjects,The blim,0.0,random,18,Passive Entry (Auxiliaries),0.00038854885497130454
jabberwocky_subjects,The blim,0.0,random,18,Active Entry (Main Verbs),3.966733856941573e-06
jabberwocky_subjects,The blim,0.0,random,18,Unrelated (Control),6.313720950856805e-05
jabberwocky_subjects,The glorp,0.0,random,19,Passive Entry (Auxiliaries),0.04571757838129997
jabberwocky_subjects,The glorp,0.0,random,19,Active Entry (Main Verbs),0.0002255143626825884
jabberwocky_subjects,The glorp,0.0,random,19,Unrelated (Control),0.0017951750196516514
jabberwocky_subjects,The snorp,0.0,random,19,Passive Entry (Auxiliaries),0.08755260705947876
jabberwocky_subjects,The snorp,0.0,random,19,Active Entry (Main Verbs),0.00026555691147223115
jabberwocky_subjects,The snorp,0.0,random,19,Unrelated (Control),0.005279941484332085
jabberwocky_subjects,The frindle,0.0,random,19,Passive Entry (Auxiliaries),0.23574404418468475
jabberwocky_subjects,The frindle,0.0,random,19,Active Entry (Main Verbs),0.0004953483585268259
jabberwocky_subjects,The frindle,0.0,random,19,Unrelated (Control),0.008043293841183186
jabberwocky_subjects,The blim,0.0,random,19,Passive Entry (Auxiliaries),0.00038854885497130454
jabberwocky_subjects,The blim,0.0,random,19,Active Entry (Main Verbs),3.966733856941573e-06
jabberwocky_subjects,The blim,0.0,random,19,Unrelated (Control),6.313720950856805e-05
jabberwocky_subjects,The glorp,0.25,PC1,-1,Passive Entry (Auxiliaries),0.05567534640431404
jabberwocky_subjects,The glorp,0.25,PC1,-1,Active Entry (Main Verbs),0.0005558716366067529
jabberwocky_subjects,The glorp,0.25,PC1,-1,Unrelated (Control),0.001727738999761641
jabberwocky_subjects,The snorp,0.25,PC1,-1,Passive Entry (Auxiliaries),0.10996295511722565
jabberwocky_subjects,The snorp,0.25,PC1,-1,Active Entry (Main Verbs),0.0005112769431434572
jabberwocky_subjects,The snorp,0.25,PC1,-1,Unrelated (Control),0.004272126127034426
jabberwocky_subjects,The frindle,0.25,PC1,-1,Passive Entry (Auxiliaries),0.20471307635307312
jabberwocky_subjects,The frindle,0.25,PC1,-1,Active Entry (Main Verbs),0.0006063856417313218
jabberwocky_subjects,The frindle,0.25,PC1,-1,Unrelated (Control),0.009950583800673485
jabberwocky_subjects,The blim,0.25,PC1,-1,Passive Entry (Auxiliaries),0.007224370259791613
jabberwocky_subjects,The blim,0.25,PC1,-1,Active Entry (Main Verbs),0.00018051352526526898
jabberwocky_subjects,The blim,0.25,PC1,-1,Unrelated (Control),0.001158336759544909
jabberwocky_subjects,The glorp,0.25,random,0,Passive Entry (Auxiliaries),0.041568122804164886
jabberwocky_subjects,The glorp,0.25,random,0,Active Entry (Main Verbs),0.00019460341718513519
jabberwocky_subjects,The glorp,0.25,random,0,Unrelated (Control),0.001348824705928564
jabberwocky_subjects,The snorp,0.25,random,0,Passive Entry (Auxiliaries),0.09938808530569077
jabberwocky_subjects,The snorp,0.25,random,0,Active Entry (Main Verbs),0.00025952814030461013
jabberwocky_subjects,The snorp,0.25,random,0,Unrelated (Control),0.0028378195129334927
jabberwocky_subjects,The frindle,0.25,random,0,Passive Entry (Auxiliaries),0.23639780282974243
jabberwocky_subjects,The frindle,0.25,random,0,Active Entry (Main Verbs),0.0008630004012957215
jabberwocky_subjects,The frindle,0.25,random,0,Unrelated (Control),0.008884258568286896
jabberwocky_subjects,The blim,0.25,random,0,Passive Entry (Auxiliaries),0.01773630455136299
jabberwocky_subjects,The blim,0.25,random,0,Active Entry (Main Verbs),0.00013985615805722773
jabberwocky_subjects,The blim,0.25,random,0,Unrelated (Control),0.001325872726738453
jabberwocky_subjects,The glorp,0.25,random,1,Passive Entry (Auxiliaries),0.05983675271272659
jabberwocky_subjects,The glorp,0.25,random,1,Active Entry (Main Verbs),0.0003092559636570513
jabberwocky_subjects,The glorp,0.25,random,1,Unrelated (Control),0.002599992323666811
jabberwocky_subjects,The snorp,0.25,random,1,Passive Entry (Auxiliaries),0.11640065163373947
jabberwocky_subjects,The snorp,0.25,random,1,Active Entry (Main Verbs),0.00034865603083744645
jabberwocky_subjects,The snorp,0.25,random,1,Unrelated (Control),0.004820550326257944
jabberwocky_subjects,The frindle,0.25,random,1,Passive Entry (Auxiliaries),0.22240276634693146
jabberwocky_subjects,The frindle,0.25,random,1,Active Entry (Main Verbs),0.0007296120747923851
jabberwocky_subjects,The frindle,0.25,random,1,Unrelated (Control),0.007562743499875069
jabberwocky_subjects,The blim,0.25,random,1,Passive Entry (Auxiliaries),0.003803001483902335
jabberwocky_subjects,The blim,0.25,random,1,Active Entry (Main Verbs),2.09530317079043e-05
jabberwocky_subjects,The blim,0.25,random,1,Unrelated (Control),0.00042019292595796287
jabberwocky_subjects,The glorp,0.25,random,2,Passive Entry (Auxiliaries),0.062278274446725845
jabberwocky_subjects,The glorp,0.25,random,2,Active Entry (Main Verbs),0.000355132098775357
jabberwocky_subjects,The glorp,0.25,random,2,Unrelated (Control),0.003840999212116003
jabberwocky_subjects,The snorp,0.25,random,2,Passive Entry (Auxiliaries),0.09160613268613815
jabberwocky_subjects,The snorp,0.25,random,2,Active Entry (Main Verbs),0.00016822200268507004
jabberwocky_subjects,The snorp,0.25,random,2,Unrelated (Control),0.004081461112946272
jabberwocky_subjects,The frindle,0.25,random,2,Passive Entry (Auxiliaries),0.21502816677093506
jabberwocky_subjects,The frindle,0.25,random,2,Active Entry (Main Verbs),0.0005164885660633445
jabberwocky_subjects,The frindle,0.25,random,2,Unrelated (Control),0.014348898082971573
jabberwocky_subjects,The blim,0.25,random,2,Passive Entry (Auxiliaries),0.008201047778129578
jabberwocky_subjects,The blim,0.25,random,2,Active Entry (Main Verbs),5.8187648392049596e-05
jabberwocky_subjects,The blim,0.25,random,2,Unrelated (Control),0.0017033953918144107
jabberwocky_subjects,The glorp,0.25,random,3,Passive Entry (Auxiliaries),0.03492216393351555
jabberwocky_subjects,The glorp,0.25,random,3,Active Entry (Main Verbs),0.00022692976926919073
jabberwocky_subjects,The glorp,0.25,random,3,Unrelated (Control),0.0011699283495545387
jabberwocky_subjects,The snorp,0.25,random,3,Passive Entry (Auxiliaries),0.10144099593162537
jabberwocky_subjects,The snorp,0.25,random,3,Active Entry (Main Verbs),0.0001844747457653284
jabberwocky_subjects,The snorp,0.25,random,3,Unrelated (Control),0.002718791365623474
jabberwocky_subjects,The frindle,0.25,random,3,Passive Entry (Auxiliaries),0.24440014362335205
jabberwocky_subjects,The frindle,0.25,random,3,Active Entry (Main Verbs),0.0007546932902187109
jabberwocky_subjects,The frindle,0.25,random,3,Unrelated (Control),0.010476776398718357
jabberwocky_subjects,The blim,0.25,random,3,Passive Entry (Auxiliaries),0.0008196879061870277
jabberwocky_subjects,The blim,0.25,random,3,Active Entry (Main Verbs),9.575994226906914e-06
jabberwocky_subjects,The blim,0.25,random,3,Unrelated (Control),0.00011097673996118829
jabberwocky_subjects,The glorp,0.25,random,4,Passive Entry (Auxiliaries),0.03766947239637375
jabberwocky_subjects,The glorp,0.25,random,4,Active Entry (Main Verbs),0.00020509370369836688
jabberwocky_subjects,The glorp,0.25,random,4,Unrelated (Control),0.0017236784333363175
jabberwocky_subjects,The snorp,0.25,random,4,Passive Entry (Auxiliaries),0.06929260492324829
jabberwocky_subjects,The snorp,0.25,random,4,Active Entry (Main Verbs),0.0002131581277353689
jabberwocky_subjects,The snorp,0.25,random,4,Unrelated (Control),0.0039839367382228374
jabberwocky_subjects,The frindle,0.25,random,4,Passive Entry (Auxiliaries),0.17980125546455383
jabberwocky_subjects,The frindle,0.25,random,4,Active Entry (Main Verbs),0.0003999138716608286
jabberwocky_subjects,The frindle,0.25,random,4,Unrelated (Control),0.0047746202908456326
jabberwocky_subjects,The blim,0.25,random,4,Passive Entry (Auxiliaries),0.004973171278834343
jabberwocky_subjects,The blim,0.25,random,4,Active Entry (Main Verbs),3.8826030504424125e-05
jabberwocky_subjects,The blim,0.25,random,4,Unrelated (Control),0.0004595080390572548
jabberwocky_subjects,The glorp,0.25,random,5,Passive Entry (Auxiliaries),0.043197035789489746
jabberwocky_subjects,The glorp,0.25,random,5,Active Entry (Main Verbs),0.00021418524556793272
jabberwocky_subjects,The glorp,0.25,random,5,Unrelated (Control),0.0016735781682655215
jabberwocky_subjects,The snorp,0.25,random,5,Passive Entry (Auxiliaries),0.07982741296291351
jabberwocky_subjects,The snorp,0.25,random,5,Active Entry (Main Verbs),0.0002079314144793898
jabberwocky_subjects,The snorp,0.25,random,5,Unrelated (Control),0.004665351938456297
jabberwocky_subjects,The frindle,0.25,random,5,Passive Entry (Auxiliaries),0.15687459707260132
jabberwocky_subjects,The frindle,0.25,random,5,Active Entry (Main Verbs),0.0007248622714541852
jabberwocky_subjects,The frindle,0.25,random,5,Unrelated (Control),0.0072838906198740005
jabberwocky_subjects,The blim,0.25,random,5,Passive Entry (Auxiliaries),0.0029161053244024515
jabberwocky_subjects,The blim,0.25,random,5,Active Entry (Main Verbs),3.723632835317403e-05
jabberwocky_subjects,The blim,0.25,random,5,Unrelated (Control),0.0006048771901987493
jabberwocky_subjects,The glorp,0.25,random,6,Passive Entry (Auxiliaries),0.0783417671918869
jabberwocky_subjects,The glorp,0.25,random,6,Active Entry (Main Verbs),0.000314151169732213
jabberwocky_subjects,The glorp,0.25,random,6,Unrelated (Control),0.0028967545367777348
jabberwocky_subjects,The snorp,0.25,random,6,Passive Entry (Auxiliaries),0.1312951147556305
jabberwocky_subjects,The snorp,0.25,random,6,Active Entry (Main Verbs),0.0003196558391209692
jabberwocky_subjects,The snorp,0.25,random,6,Unrelated (Control),0.005223633721470833
jabberwocky_subjects,The frindle,0.25,random,6,Passive Entry (Auxiliaries),0.1373448222875595
jabberwocky_subjects,The frindle,0.25,random,6,Active Entry (Main Verbs),0.0003931865212507546
jabberwocky_subjects,The frindle,0.25,random,6,Unrelated (Control),0.012382247485220432
jabberwocky_subjects,The blim,0.25,random,6,Passive Entry (Auxiliaries),0.0004382779006846249
jabberwocky_subjects,The blim,0.25,random,6,Active Entry (Main Verbs),6.541436505358433e-06
jabberwocky_subjects,The blim,0.25,random,6,Unrelated (Control),8.944877481553704e-05
jabberwocky_subjects,The glorp,0.25,random,7,Passive Entry (Auxiliaries),0.03493817523121834
jabberwocky_subjects,The glorp,0.25,random,7,Active Entry (Main Verbs),0.00017547866445966065
jabberwocky_subjects,The glorp,0.25,random,7,Unrelated (Control),0.0017849771538749337
jabberwocky_subjects,The snorp,0.25,random,7,Passive Entry (Auxiliaries),0.08099963515996933
jabberwocky_subjects,The snorp,0.25,random,7,Active Entry (Main Verbs),0.000340743747074157
jabberwocky_subjects,The snorp,0.25,random,7,Unrelated (Control),0.0028892240952700377
jabberwocky_subjects,The frindle,0.25,random,7,Passive Entry (Auxiliaries),0.2189212143421173
jabberwocky_subjects,The frindle,0.25,random,7,Active Entry (Main Verbs),0.0006056842976249754
jabberwocky_subjects,The frindle,0.25,random,7,Unrelated (Control),0.012285836972296238
jabberwocky_subjects,The blim,0.25,random,7,Passive Entry (Auxiliaries),0.0011900386307388544
jabberwocky_subjects,The blim,0.25,random,7,Active Entry (Main Verbs),1.661248279560823e-05
jabberwocky_subjects,The blim,0.25,random,7,Unrelated (Control),0.00015377445379272103
jabberwocky_subjects,The glorp,0.25,random,8,Passive Entry (Auxiliaries),0.05534840747714043
jabberwocky_subjects,The glorp,0.25,random,8,Active Entry (Main Verbs),0.00019560311920940876
jabberwocky_subjects,The glorp,0.25,random,8,Unrelated (Control),0.0019246750744059682
jabberwocky_subjects,The snorp,0.25,random,8,Passive Entry (Auxiliaries),0.11146503686904907
jabberwocky_subjects,The snorp,0.25,random,8,Active Entry (Main Verbs),0.00029651238583028316
jabberwocky_subjects,The snorp,0.25,random,8,Unrelated (Control),0.005909032188355923
jabberwocky_subjects,The frindle,0.25,random,8,Passive Entry (Auxiliaries),0.21529234945774078
jabberwocky_subjects,The frindle,0.25,random,8,Active Entry (Main Verbs),0.0006303798290900886
jabberwocky_subjects,The frindle,0.25,random,8,Unrelated (Control),0.008904932998120785
jabberwocky_subjects,The blim,0.25,random,8,Passive Entry (Auxiliaries),0.0001971821766346693
jabberwocky_subjects,The blim,0.25,random,8,Active Entry (Main Verbs),2.240342837467324e-06
jabberwocky_subjects,The blim,0.25,random,8,Unrelated (Control),2.2610411178902723e-05
jabberwocky_subjects,The glorp,0.25,random,9,Passive Entry (Auxiliaries),0.02415422536432743
jabberwocky_subjects,The glorp,0.25,random,9,Active Entry (Main Verbs),0.0001984661939786747
jabberwocky_subjects,The glorp,0.25,random,9,Unrelated (Control),0.0008488890598528087
jabberwocky_subjects,The snorp,0.25,random,9,Passive Entry (Auxiliaries),0.055627573281526566
jabberwocky_subjects,The snorp,0.25,random,9,Active Entry (Main Verbs),0.00018055674445349723
jabberwocky_subjects,The snorp,0.25,random,9,Unrelated (Control),0.0037736534141004086
jabberwocky_subjects,The frindle,0.25,random,9,Passive Entry (Auxiliaries),0.18974356353282928
jabberwocky_subjects,The frindle,0.25,random,9,Active Entry (Main Verbs),0.0006674195174127817
jabberwocky_subjects,The frindle,0.25,random,9,Unrelated (Control),0.009585310705006123
jabberwocky_subjects,The blim,0.25,random,9,Passive Entry (Auxiliaries),0.0006625058595091105
jabberwocky_subjects,The blim,0.25,random,9,Active Entry (Main Verbs),5.359950137062697e-06
jabberwocky_subjects,The blim,0.25,random,9,Unrelated (Control),8.881836401997134e-05
jabberwocky_subjects,The glorp,0.25,random,10,Passive Entry (Auxiliaries),0.050732262432575226
jabberwocky_subjects,The glorp,0.25,random,10,Active Entry (Main Verbs),0.0003081140457652509
jabberwocky_subjects,The glorp,0.25,random,10,Unrelated (Control),0.0017672659596428275
jabberwocky_subjects,The snorp,0.25,random,10,Passive Entry (Auxiliaries),0.10067395120859146
jabberwocky_subjects,The snorp,0.25,random,10,Active Entry (Main Verbs),0.00020507651788648218
jabberwocky_subjects,The snorp,0.25,random,10,Unrelated (Control),0.0031197452917695045
jabberwocky_subjects,The frindle,0.25,random,10,Passive Entry (Auxiliaries),0.1929682344198227
jabberwocky_subjects,The frindle,0.25,random,10,Active Entry (Main Verbs),0.00026626509497873485
jabberwocky_subjects,The frindle,0.25,random,10,Unrelated (Control),0.006537663750350475
jabberwocky_subjects,The blim,0.25,random,10,Passive Entry (Auxiliaries),0.00017498087254352868
jabberwocky_subjects,The blim,0.25,random,10,Active Entry (Main Verbs),2.0329530343587976e-06
jabberwocky_subjects,The blim,0.25,random,10,Unrelated (Control),2.8169202778371982e-05
jabberwocky_subjects,The glorp,0.25,random,11,Passive Entry (Auxiliaries),0.08259990066289902
jabberwocky_subjects,The glorp,0.25,random,11,Active Entry (Main Verbs),0.0003508398949634284
jabberwocky_subjects,The glorp,0.25,random,11,Unrelated (Control),0.002124930266290903
jabberwocky_subjects,The snorp,0.25,random,11,Passive Entry (Auxiliaries),0.10963982343673706
jabberwocky_subjects,The snorp,0.25,random,11,Active Entry (Main Verbs),0.00025788816856220365
jabberwocky_subjects,The snorp,0.25,random,11,Unrelated (Control),0.004397252108901739
jabberwocky_subjects,The frindle,0.25,random,11,Passive Entry (Auxiliaries),0.2079879194498062
jabberwocky_subjects,The frindle,0.25,random,11,Active Entry (Main Verbs),0.0005758731858804822
jabberwocky_subjects,The frindle,0.25,random,11,Unrelated (Control),0.007924195379018784
jabberwocky_subjects,The blim,0.25,random,11,Passive Entry (Auxiliaries),0.01155528612434864
jabberwocky_subjects,The blim,0.25,random,11,Active Entry (Main Verbs),6.317451334325597e-05
jabberwocky_subjects,The blim,0.25,random,11,Unrelated (Control),0.0018444773741066456
jabberwocky_subjects,The glorp,0.25,random,12,Passive Entry (Auxiliaries),0.015902157872915268
jabberwocky_subjects,The glorp,0.25,random,12,Active Entry (Main Verbs),0.00014604430180042982
jabberwocky_subjects,The glorp,0.25,random,12,Unrelated (Control),0.0008420817903243005
jabberwocky_subjects,The snorp,0.25,random,12,Passive Entry (Auxiliaries),0.06951481848955154
jabberwocky_subjects,The snorp,0.25,random,12,Active Entry (Main Verbs),0.00016625842545181513
jabberwocky_subjects,The snorp,0.25,random,12,Unrelated (Control),0.003398631466552615
jabberwocky_subjects,The frindle,0.25,random,12,Passive Entry (Auxiliaries),0.24254074692726135
jabberwocky_subjects,The frindle,0.25,random,12,Active Entry (Main Verbs),0.0011125477030873299
jabberwocky_subjects,The frindle,0.25,random,12,Unrelated (Control),0.008941820822656155
jabberwocky_subjects,The blim,0.25,random,12,Passive Entry (Auxiliaries),0.003384420182555914
jabberwocky_subjects,The blim,0.25,random,12,Active Entry (Main Verbs),3.261152596678585e-05
jabberwocky_subjects,The blim,0.25,random,12,Unrelated (Control),0.0005082096322439611
jabberwocky_subjects,The glorp,0.25,random,13,Passive Entry (Auxiliaries),0.03414987027645111
jabberwocky_subjects,The glorp,0.25,random,13,Active Entry (Main Verbs),0.00017229770310223103
jabberwocky_subjects,The glorp,0.25,random,13,Unrelated (Control),0.0012714869808405638
jabberwocky_subjects,The snorp,0.25,random,13,Passive Entry (Auxiliaries),0.10193891823291779
jabberwocky_subjects,The snorp,0.25,random,13,Active Entry (Main Verbs),0.0002314548473805189
jabberwocky_subjects,The snorp,0.25,random,13,Unrelated (Control),0.002482776530086994
jabberwocky_subjects,The frindle,0.25,random,13,Passive Entry (Auxiliaries),0.26438671350479126
jabberwocky_subjects,The frindle,0.25,random,13,Active Entry (Main Verbs),0.0004134599003009498
jabberwocky_subjects,The frindle,0.25,random,13,Unrelated (Control),0.008243056014180183
jabberwocky_subjects,The blim,0.25,random,13,Passive Entry (Auxiliaries),0.000568478717468679
jabberwocky_subjects,The blim,0.25,random,13,Active Entry (Main Verbs),3.6235901461623143e-06
jabberwocky_subjects,The blim,0.25,random,13,Unrelated (Control),7.244935841299593e-05
jabberwocky_subjects,The glorp,0.25,random,14,Passive Entry (Auxiliaries),0.0355173796415329
jabberwocky_subjects,The glorp,0.25,random,14,Active Entry (Main Verbs),0.00015195309242699295
jabberwocky_subjects,The glorp,0.25,random,14,Unrelated (Control),0.0010641973931342363
jabberwocky_subjects,The snorp,0.25,random,14,Passive Entry (Auxiliaries),0.08036768436431885
jabberwocky_subjects,The snorp,0.25,random,14,Active Entry (Main Verbs),0.00021726526028942317
jabberwocky_subjects,The snorp,0.25,random,14,Unrelated (Control),0.002406397834420204
jabberwocky_subjects,The frindle,0.25,random,14,Passive Entry (Auxiliaries),0.21082766354084015
jabberwocky_subjects,The frindle,0.25,random,14,Active Entry (Main Verbs),0.0006492945831269026
jabberwocky_subjects,The frindle,0.25,random,14,Unrelated (Control),0.009434238076210022
jabberwocky_subjects,The blim,0.25,random,14,Passive Entry (Auxiliaries),0.0021547966171056032
jabberwocky_subjects,The blim,0.25,random,14,Active Entry (Main Verbs),1.4806226317887194e-05
jabberwocky_subjects,The blim,0.25,random,14,Unrelated (Control),0.00025719281984493136
jabberwocky_subjects,The glorp,0.25,random,15,Passive Entry (Auxiliaries),0.031672053039073944
jabberwocky_subjects,The glorp,0.25,random,15,Active Entry (Main Verbs),0.00015768935554660857
jabberwocky_subjects,The glorp,0.25,random,15,Unrelated (Control),0.0017058763187378645
jabberwocky_subjects,The snorp,0.25,random,15,Passive Entry (Auxiliaries),0.08811885863542557
jabberwocky_subjects,The snorp,0.25,random,15,Active Entry (Main Verbs),0.0002640089951455593
jabberwocky_subjects,The snorp,0.25,random,15,Unrelated (Control),0.006603715941309929
jabberwocky_subjects,The frindle,0.25,random,15,Passive Entry (Auxiliaries),0.24464212357997894
jabberwocky_subjects,The frindle,0.25,random,15,Active Entry (Main Verbs),0.00035292765824124217
jabberwocky_subjects,The frindle,0.25,random,15,Unrelated (Control),0.00694964500144124
jabberwocky_subjects,The blim,0.25,random,15,Passive Entry (Auxiliaries),0.00013237842358648777
jabberwocky_subjects,The blim,0.25,random,15,Active Entry (Main Verbs),2.171310825360706e-06
jabberwocky_subjects,The blim,0.25,random,15,Unrelated (Control),3.5760498576564714e-05
jabberwocky_subjects,The glorp,0.25,random,16,Passive Entry (Auxiliaries),0.020699365064501762
jabberwocky_subjects,The glorp,0.25,random,16,Active Entry (Main Verbs),6.864523311378434e-05
jabberwocky_subjects,The glorp,0.25,random,16,Unrelated (Control),0.0011262900661677122
jabberwocky_subjects,The snorp,0.25,random,16,Passive Entry (Auxiliaries),0.10799504071474075
jabberwocky_subjects,The snorp,0.25,random,16,Active Entry (Main Verbs),0.0002467477461323142
jabberwocky_subjects,The snorp,0.25,random,16,Unrelated (Control),0.004182375501841307
jabberwocky_subjects,The frindle,0.25,random,16,Passive Entry (Auxiliaries),0.19519367814064026
jabberwocky_subjects,The frindle,0.25,random,16,Active Entry (Main Verbs),0.000594256620388478
jabberwocky_subjects,The frindle,0.25,random,16,Unrelated (Control),0.00500314449891448
jabberwocky_subjects,The blim,0.25,random,16,Passive Entry (Auxiliaries),0.0019447484519332647
jabberwocky_subjects,The blim,0.25,random,16,Active Entry (Main Verbs),1.4443761756410822e-05
jabberwocky_subjects,The blim,0.25,random,16,Unrelated (Control),0.00017078747623600066
jabberwocky_subjects,The glorp,0.25,random,17,Passive Entry (Auxiliaries),0.024488111957907677
jabberwocky_subjects,The glorp,0.25,random,17,Active Entry (Main Verbs),0.0001724469766486436
jabberwocky_subjects,The glorp,0.25,random,17,Unrelated (Control),0.0014092788333073258
jabberwocky_subjects,The snorp,0.25,random,17,Passive Entry (Auxiliaries),0.08093790709972382
jabberwocky_subjects,The snorp,0.25,random,17,Active Entry (Main Verbs),0.0001772409159457311
jabberwocky_subjects,The snorp,0.25,random,17,Unrelated (Control),0.003644251497462392
jabberwocky_subjects,The frindle,0.25,random,17,Passive Entry (Auxiliaries),0.25553789734840393
jabberwocky_subjects,The frindle,0.25,random,17,Active Entry (Main Verbs),0.0007447509560734034
jabberwocky_subjects,The frindle,0.25,random,17,Unrelated (Control),0.00909289252012968
jabberwocky_subjects,The blim,0.25,random,17,Passive Entry (Auxiliaries),0.0003886877675540745
jabberwocky_subjects,The blim,0.25,random,17,Active Entry (Main Verbs),3.3030887607310433e-06
jabberwocky_subjects,The blim,0.25,random,17,Unrelated (Control),7.919638301245868e-05
jabberwocky_subjects,The glorp,0.25,random,18,Passive Entry (Auxiliaries),0.043439555913209915
jabberwocky_subjects,The glorp,0.25,random,18,Active Entry (Main Verbs),0.0001516776974312961
jabberwocky_subjects,The glorp,0.25,random,18,Unrelated (Control),0.001994357444345951
jabberwocky_subjects,The snorp,0.25,random,18,Passive Entry (Auxiliaries),0.10257831960916519
jabberwocky_subjects,The snorp,0.25,random,18,Active Entry (Main Verbs),0.00022071176499594003
jabberwocky_subjects,The snorp,0.25,random,18,Unrelated (Control),0.006218058988451958
jabberwocky_subjects,The frindle,0.25,random,18,Passive Entry (Auxiliaries),0.17560160160064697
jabberwocky_subjects,The frindle,0.25,random,18,Active Entry (Main Verbs),0.0005594268441200256
jabberwocky_subjects,The frindle,0.25,random,18,Unrelated (Control),0.010027378797531128
jabberwocky_subjects,The blim,0.25,random,18,Passive Entry (Auxiliaries),0.00014635032857768238
jabberwocky_subjects,The blim,0.25,random,18,Active Entry (Main Verbs),4.7237222133844625e-06
jabberwocky_subjects,The blim,0.25,random,18,Unrelated (Control),3.148447649437003e-05
jabberwocky_subjects,The glorp,0.25,random,19,Passive Entry (Auxiliaries),0.04335779324173927
jabberwocky_subjects,The glorp,0.25,random,19,Active Entry (Main Verbs),0.00021517177810892463
jabberwocky_subjects,The glorp,0.25,random,19,Unrelated (Control),0.0011131033534184098
jabberwocky_subjects,The snorp,0.25,random,19,Passive Entry (Auxiliaries),0.0909724310040474
jabberwocky_subjects,The snorp,0.25,random,19,Active Entry (Main Verbs),0.0003312273765914142
jabberwocky_subjects,The snorp,0.25,random,19,Unrelated (Control),0.003439758438616991
jabberwocky_subjects,The frindle,0.25,random,19,Passive Entry (Auxiliaries),0.27848362922668457
jabberwocky_subjects,The frindle,0.25,random,19,Active Entry (Main Verbs),0.0006317594088613987
jabberwocky_subjects,The frindle,0.25,random,19,Unrelated (Control),0.004391063936054707
jabberwocky_subjects,The blim,0.25,random,19,Passive Entry (Auxiliaries),0.002719440031796694
jabberwocky_subjects,The blim,0.25,random,19,Active Entry (Main Verbs),5.30899123987183e-05
jabberwocky_subjects,The blim,0.25,random,19,Unrelated (Control),0.0003016387636307627
jabberwocky_subjects,The glorp,0.5,PC1,-1,Passive Entry (Auxiliaries),0.03911512717604637
jabberwocky_subjects,The glorp,0.5,PC1,-1,Active Entry (Main Verbs),0.0008923630230128765
jabberwocky_subjects,The glorp,0.5,PC1,-1,Unrelated (Control),0.0018049739301204681
jabberwocky_subjects,The snorp,0.5,PC1,-1,Passive Entry (Auxiliaries),0.09446490556001663
jabberwocky_subjects,The snorp,0.5,PC1,-1,Active Entry (Main Verbs),0.0006431053625419736
jabberwocky_subjects,The snorp,0.5,PC1,-1,Unrelated (Control),0.0038737684953957796
jabberwocky_subjects,The frindle,0.5,PC1,-1,Passive Entry (Auxiliaries),0.10152926295995712
jabberwocky_subjects,The frindle,0.5,PC1,-1,Active Entry (Main Verbs),0.000708643055986613
jabberwocky_subjects,The frindle,0.5,PC1,-1,Unrelated (Control),0.00563326571136713
jabberwocky_subjects,The blim,0.5,PC1,-1,Passive Entry (Auxiliaries),0.04892316460609436
jabberwocky_subjects,The blim,0.5,PC1,-1,Active Entry (Main Verbs),0.0006499719456769526
jabberwocky_subjects,The blim,0.5,PC1,-1,Unrelated (Control),0.0015873978845775127
jabberwocky_subjects,The glorp,0.5,random,0,Passive Entry (Auxiliaries),0.09941879659891129
jabberwocky_subjects,The glorp,0.5,random,0,Active Entry (Main Verbs),0.0006602914072573185
jabberwocky_subjects,The glorp,0.5,random,0,Unrelated (Control),0.0028498901519924402
