item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
1597,prompt_passive,passive,the woman kills the worker .,the worker is killed by the woman .,The worker was killed by the woman .,passive_structural
1597,prompt_no_prime,no_prime,the woman kills the worker .,the worker is killed by the woman .,The woman killed the worker .,active_structural
1597,prompt_filler,filler,the woman kills the worker .,the worker is killed by the woman .,The kettle whistled in the kitchen .,other
1598,prompt_active,active,a worker killed a writer .,a writer was killed by a worker .,The worker killed the writer .,active_structural
1598,prompt_passive,passive,a worker killed a writer .,a writer was killed by a worker .,The writer is killed by the worker .,passive_structural
1598,prompt_no_prime,no_prime,a worker killed a writer .,a writer was killed by a worker .,The worker killed the writer .,active_structural
1598,prompt_filler,filler,a worker killed a writer .,a writer was killed by a worker .,The garden brightened after rain .,other
1599,prompt_active,active,a writer kills an actor .,an actor is killed by a writer .,The writer killed the actor .,active_structural
1599,prompt_passive,passive,a writer kills an actor .,an actor is killed by a writer .,The actor was killed by the writer .,passive_structural
1599,prompt_no_prime,no_prime,a writer kills an actor .,an actor is killed by a writer .,The writer killed the actor .,active_structural
1599,prompt_filler,filler,a writer kills an actor .,an actor is killed by a writer .,The jacket hung behind the chair .,other
1600,prompt_active,active,the actor kissed the actress .,the actress was kissed by the actor .,The actor kissed the actress .,active_exact
1600,prompt_passive,passive,the actor kissed the actress .,the actress was kissed by the actor .,The actress is kissed by the actor .,passive_structural
1600,prompt_no_prime,no_prime,the actor kissed the actress .,the actress was kissed by the actor .,The actor kissed the actress .,active_exact
1600,prompt_filler,filler,the actor kissed the actress .,the actress was kissed by the actor .,The radio crackled in the attic .,other
1601,prompt_active,active,the actress kisses the adult .,the adult is kissed by the actress .,The actress kissed the adult .,active_structural
1601,prompt_passive,passive,the actress kisses the adult .,the adult is kissed by the actress .,The actress kissed the adult .,active_structural
1601,prompt_no_prime,no_prime,the actress kisses the adult .,the adult is kissed by the actress .,The one who did it was the actress .,other
1601,prompt_filler,filler,the actress kisses the adult .,the adult is kissed by the actress .,The witness paused near the doorway .,other
1602,prompt_active,active,an adult kissed an attorney .,an attorney was kissed by an adult .,The adult kisses the attorney .,other
1602,prompt_passive,passive,an adult kissed an attorney .,an attorney was kissed by an adult .,The attorney is kissed by an adult .,passive_structural
1602,prompt_no_prime,no_prime,an adult kissed an attorney .,an attorney was kissed by an adult .,The one who did it was an adult .,other
1602,prompt_filler,filler,an adult kissed an attorney .,an attorney was kissed by an adult .,The package arrived before noon .,other
1603,prompt_active,active,an attorney kisses an aunt .,an aunt is kissed by an attorney .,The attorney kissed the aunt .,active_structural
1603,prompt_passive,passive,an attorney kisses an aunt .,an aunt is kissed by an attorney .,The aunt was kissed by the attorney .,passive_structural
1603,prompt_no_prime,no_prime,an attorney kisses an aunt .,an aunt is kissed by an attorney .,The one who did it was an attorney .,other
1603,prompt_filler,filler,an attorney kisses an aunt .,an aunt is kissed by an attorney .,The attorney kissed the aunt .,active_structural
1604,prompt_active,active,the aunt kissed the author .,the author was kissed by the aunt .,The author kissed the aunt .,other
1604,prompt_passive,passive,the aunt kissed the author .,the author was kissed by the aunt .,The author is kissed by the aunt .,passive_structural
1604,prompt_no_prime,no_prime,the aunt kissed the author .,the author was kissed by the aunt .,The aunt kissed me .,other
1604,prompt_filler,filler,the aunt kissed the author .,the author was kissed by the aunt .,The captain waited beside the harbor .,other
1605,prompt_active,active,the author kisses the bishop .,the bishop is kissed by the author .,The author kissed the bishop .,active_structural
1605,prompt_passive,passive,the author kisses the bishop .,the bishop is kissed by the author .,The author kissed the bishop .,active_structural
1605,prompt_no_prime,no_prime,the author kisses the bishop .,the bishop is kissed by the author .,The bishop kissed me .,other
1605,prompt_filler,filler,the author kisses the bishop .,the bishop is kissed by the author .,The teacher listened during assembly .,other
1606,prompt_active,active,a bishop kissed a boy .,a boy was kissed by a bishop .,The bishop kisses the boy .,other
1606,prompt_passive,passive,a bishop kissed a boy .,a boy was kissed by a bishop .,The boy is kissed by the bishop .,passive_structural
1606,prompt_no_prime,no_prime,a bishop kissed a boy .,a boy was kissed by a bishop .,The bishop kissed the boy .,active_structural
1606,prompt_filler,filler,a bishop kissed a boy .,a boy was kissed by a bishop .,The bishop kissed the boy .,active_structural
1607,prompt_active,active,a boy kisses a brother .,a brother is kissed by a boy .,The boy kissed the brother .,active_structural
1607,prompt_passive,passive,a boy kisses a brother .,a brother is kissed by a boy .,The brother was kissed by the boy .,passive_structural
1607,prompt_no_prime,no_prime,a boy kisses a brother .,a brother is kissed by a boy .,The boy kissed my brother .,active_structural
1607,prompt_filler,filler,a boy kisses a brother .,a brother is kissed by a boy .,The boy kissed the brother .,active_structural
1608,prompt_active,active,the brother kissed the buddy .,the buddy was kissed by the brother .,The brother kisses the buddy .,other
1608,prompt_passive,passive,the brother kissed the buddy .,the buddy was kissed by the brother .,The brother kissed the buddy .,active_exact
1608,prompt_no_prime,no_prime,the brother kissed the buddy .,the buddy was kissed by the brother .,The brother kissed the buddy .,active_exact
1608,prompt_filler,filler,the brother kissed the buddy .,the buddy was kissed by the brother .,The lantern glowed near sunset .,other
1609,prompt_active,active,the buddy kisses the candidate .,the candidate is kissed by the buddy .,The buddy kissed the candidate .,active_structural
1609,prompt_passive,passive,the buddy kisses the candidate .,the candidate is kissed by the buddy .,The candidate was kissed by the buddy .,passive_structural
1609,prompt_no_prime,no_prime,the buddy kisses the candidate .,the candidate is kissed by the buddy .,The buddy kissed the candidate .,active_structural
1609,prompt_filler,filler,the buddy kisses the candidate .,the candidate is kissed by the buddy .,The traveler rested beside the river .,other
1610,prompt_active,active,a candidate kissed a captain .,a captain was kissed by a candidate .,The candidate kisses the captain .,other
1610,prompt_passive,passive,a candidate kissed a captain .,a captain was kissed by a candidate .,The captain is kissed by the candidate .,passive_structural
1610,prompt_no_prime,no_prime,a candidate kissed a captain .,a captain was kissed by a candidate .,The candidate kissed the captain .,active_structural
1610,prompt_filler,filler,a candidate kissed a captain .,a captain was kissed by a candidate .,The candidate kissed the captain .,active_structural
1611,prompt_active,active,a captain kisses a champion .,a champion is kissed by a captain .,The captain kissed the champion .,active_structural
1611,prompt_passive,passive,a captain kisses a champion .,a champion is kissed by a captain .,The champion was kissed by the captain .,passive_structural
1611,prompt_no_prime,no_prime,a captain kisses a champion .,a champion is kissed by a captain .,The captain kissed the champion .,active_structural
1611,prompt_filler,filler,a captain kisses a champion .,a champion is kissed by a captain .,The window rattled during the storm .,other
1612,prompt_active,active,the champion kissed the chief .,the chief was kissed by the champion .,The champion kisses the chief .,other
1612,prompt_passive,passive,the champion kissed the chief .,the chief was kissed by the champion .,The chief is kissed by the champion .,passive_structural
1612,prompt_no_prime,no_prime,the champion kissed the chief .,the chief was kissed by the champion .,The chief kissed the champion .,other
1612,prompt_filler,filler,the champion kissed the chief .,the chief was kissed by the champion .,The champion kissed the chief .,active_exact
1613,prompt_active,active,the chief kisses the child .,the child is kissed by the chief .,The chief kissed the child .,active_structural
1613,prompt_passive,passive,the chief kisses the child .,the child is kissed by the chief .,The child was kissed by the chief .,passive_structural
1613,prompt_no_prime,no_prime,the chief kisses the child .,the child is kissed by the chief .,The chief kissed me .,other
1613,prompt_filler,filler,the chief kisses the child .,the child is kissed by the chief .,The child kissed the chief .,other
1614,prompt_active,active,a child kissed a colonel .,a colonel was kissed by a child .,The colonel kisses the child .,other
1614,prompt_passive,passive,a child kissed a colonel .,a colonel was kissed by a child .,The colonel is kissensed by the child .,other
1614,prompt_no_prime,no_prime,a child kissed a colonel .,a colonel was kissed by a child .,The colonel kissed the child .,other
1614,prompt_filler,filler,a child kissed a colonel .,a colonel was kissed by a child .,The engine cooled before dawn .,other
1615,prompt_active,active,a colonel kisses a cop .,a cop is kissed by a colonel .,The colonel kissed the cop .,active_structural
1615,prompt_passive,passive,a colonel kisses a cop .,a cop is kissed by a colonel .,The cop was kissed by the colonel .,passive_structural
1615,prompt_no_prime,no_prime,a colonel kisses a cop .,a cop is kissed by a colonel .,The colonel kissed me .,other
1615,prompt_filler,filler,a colonel kisses a cop .,a cop is kissed by a colonel .,The market opened after sunrise .,other
1616,prompt_active,active,the cop kissed the cousin .,the cousin was kissed by the cop .,The cop kisses the cousin .,other
1616,prompt_passive,passive,the cop kissed the cousin .,the cousin was kissed by the cop .,The cop is kissed by the cousin .,other
1616,prompt_no_prime,no_prime,the cop kissed the cousin .,the cousin was kissed by the cop .,The cop kissed my cousin .,active_structural
1616,prompt_filler,filler,the cop kissed the cousin .,the cousin was kissed by the cop .,The blanket dried on the line .,other
1617,prompt_active,active,the cousin kisses the daughter .,the daughter is kissed by the cousin .,The cousin kissed the daughter .,active_structural
1617,prompt_passive,passive,the cousin kisses the daughter .,the daughter is kissed by the cousin .,The cousin kissed the daughter .,active_structural
1617,prompt_no_prime,no_prime,the cousin kisses the daughter .,the daughter is kissed by the cousin .,The cousin kissed the daughter .,active_structural
1617,prompt_filler,filler,the cousin kisses the daughter .,the daughter is kissed by the cousin .,The cousin kissed the daughter .,active_structural
1618,prompt_active,active,a daughter kissed a doctor .,a doctor was kissed by a daughter .,The daughter kisses the doctor .,other
1618,prompt_passive,passive,a daughter kissed a doctor .,a doctor was kissed by a daughter .,The doctor is kissensed by the daughter .,other
1618,prompt_no_prime,no_prime,a daughter kissed a doctor .,a doctor was kissed by a daughter .,The doctor kissed my daughter .,other
1618,prompt_filler,filler,a daughter kissed a doctor .,a doctor was kissed by a daughter .,The doctor laughed during breakfast .,other
1619,prompt_active,active,a doctor kisses an employee .,an employee is kissed by a doctor .,The doctor kissed the employee .,active_structural
1619,prompt_passive,passive,a doctor kisses an employee .,an employee is kissed by a doctor .,The doctor kissed the employee .,active_structural
1619,prompt_no_prime,no_prime,a doctor kisses an employee .,an employee is kissed by a doctor .,The doctor kissed me .,other
1619,prompt_filler,filler,a doctor kisses an employee .,an employee is kissed by a doctor .,The doctor kissed the employee .,active_structural
1620,prompt_active,active,the employee kissed the employer .,the employer was kissed by the employee .,The employer kissed the employee .,other
1620,prompt_passive,passive,the employee kissed the employer .,the employer was kissed by the employee .,The employer is kissed by the employee .,passive_structural
1620,prompt_no_prime,no_prime,the employee kissed the employer .,the employer was kissed by the employee .,The employee kissed the employer .,active_exact
1620,prompt_filler,filler,the employee kissed the employer .,the employer was kissed by the employee .,The employee kissed the employer .,active_exact
1621,prompt_active,active,the employer kisses the father .,the father is kissed by the employer .,The father kissed the employer .,other
1621,prompt_passive,passive,the employer kisses the father .,the father is kissed by the employer .,The father was kissed by the employer .,passive_structural
1621,prompt_no_prime,no_prime,the employer kisses the father .,the father is kissed by the employer .,The father kissed me .,other
1621,prompt_filler,filler,the employer kisses the father .,the father is kissed by the employer .,The kettle whistled in the kitchen .,other
1622,prompt_active,active,a father kissed a friend .,a friend was kissed by a father .,The father kisses the friend .,other
1622,prompt_passive,passive,a father kissed a friend .,a friend was kissed by a father .,The friend is kissed by the father .,passive_structural
1622,prompt_no_prime,no_prime,a father kissed a friend .,a friend was kissed by a father .,The father kissed the friend .,active_structural
1622,prompt_filler,filler,a father kissed a friend .,a friend was kissed by a father .,The garden brightened after rain .,other
1623,prompt_active,active,a friend kisses a girl .,a girl is kissed by a friend .,The friend kissed the girl .,active_structural
1623,prompt_passive,passive,a friend kisses a girl .,a girl is kissed by a friend .,The girl was kissed by the friend .,passive_structural
1623,prompt_no_prime,no_prime,a friend kisses a girl .,a girl is kissed by a friend .,The one it happened to was a girl .,other
1623,prompt_filler,filler,a friend kisses a girl .,a girl is kissed by a friend .,The girl kissed the friend .,other
1624,prompt_active,active,the girl kissed the guest .,the guest was kissed by the girl .,The girl kisses the guest .,other
1624,prompt_passive,passive,the girl kissed the guest .,the guest was kissed by the girl .,The guest was kissed by the girl .,passive_exact
1624,prompt_no_prime,no_prime,the girl kissed the guest .,the guest was kissed by the girl .,The girl kissed the guest .,active_exact
1624,prompt_filler,filler,the girl kissed the guest .,the guest was kissed by the girl .,The radio crackled in the attic .,other
1625,prompt_active,active,the guest kisses the guy .,the guy is kissed by the guest .,The guest kissed the guy .,active_structural
1625,prompt_passive,passive,the guest kisses the guy .,the guy is kissed by the guest .,The guest kissed the guy .,active_structural
1625,prompt_no_prime,no_prime,the guest kisses the guy .,the guy is kissed by the guest .,The guest kissed the guy .,active_structural
1625,prompt_filler,filler,the guest kisses the guy .,the guy is kissed by the guest .,The guest kissed the guy .,active_structural
1626,prompt_active,active,a guy kissed a hero .,a hero was kissed by a guy .,The guy kisses the hero .,other
1626,prompt_passive,passive,a guy kissed a hero .,a hero was kissed by a guy .,The hero is kissed by the guy .,passive_structural
1626,prompt_no_prime,no_prime,a guy kissed a hero .,a hero was kissed by a guy .,The guy kissed the hero .,active_structural
1626,prompt_filler,filler,a guy kissed a hero .,a hero was kissed by a guy .,The package arrived before noon .,other
1627,prompt_active,active,a hero kisses a husband .,a husband is kissed by a hero .,The hero kissed the husband .,active_structural
1627,prompt_passive,passive,a hero kisses a husband .,a husband is kissed by a hero .,The hero kissed the husband .,active_structural
1627,prompt_no_prime,no_prime,a hero kisses a husband .,a husband is kissed by a hero .,The hero kissed the husband .,active_structural
1627,prompt_filler,filler,a hero kisses a husband .,a husband is kissed by a hero .,The hero kissed the husband .,active_structural
1628,prompt_active,active,the husband kissed the kid .,the kid was kissed by the husband .,The husband kisses the kid .,other
1628,prompt_passive,passive,the husband kissed the kid .,the kid was kissed by the husband .,The kid is kissed by the husband .,passive_structural
1628,prompt_no_prime,no_prime,the husband kissed the kid .,the kid was kissed by the husband .,"The husband was kissing the kid, and the kid was kissing the husband .",active_structural
1628,prompt_filler,filler,the husband kissed the kid .,the kid was kissed by the husband .,The captain waited beside the harbor .,other
1629,prompt_active,active,the kid kisses the king .,the king is kissed by the kid .,The king kissed the kid .,other
1629,prompt_passive,passive,the kid kisses the king .,the king is kissed by the kid .,The king was kissed by the kid .,passive_structural
1629,prompt_no_prime,no_prime,the kid kisses the king .,the king is kissed by the kid .,The king kissed the kid .,other
1629,prompt_filler,filler,the kid kisses the king .,the king is kissed by the kid .,The king kissed the kid .,other
1630,prompt_active,active,a king kissed a lady .,a lady was kissed by a king .,The king kisses the lady .,other
1630,prompt_passive,passive,a king kissed a lady .,a lady was kissed by a king .,The lady is kissed by the king .,passive_structural
1630,prompt_no_prime,no_prime,a king kissed a lady .,a lady was kissed by a king .,The king kissed me .,other
1630,prompt_filler,filler,a king kissed a lady .,a lady was kissed by a king .,The violin echoed in the theater .,other
1631,prompt_active,active,a lady kisses a lawyer .,a lawyer is kissed by a lady .,The lady kissed the lawyer .,active_structural
1631,prompt_passive,passive,a lady kisses a lawyer .,a lawyer is kissed by a lady .,The lawyer was kissed by the lady .,passive_structural
1631,prompt_no_prime,no_prime,a lady kisses a lawyer .,a lawyer is kissed by a lady .,The lawyer kissed me .,other
1631,prompt_filler,filler,a lady kisses a lawyer .,a lawyer is kissed by a lady .,The lawyer kissed the lady .,other
1632,prompt_active,active,the lawyer kissed the leader .,the leader was kissed by the lawyer .,The lawyer kisses the leader .,other
1632,prompt_passive,passive,the lawyer kissed the leader .,the leader was kissed by the lawyer .,The lawyer kisses the leader .,other
1632,prompt_no_prime,no_prime,the lawyer kissed the leader .,the leader was kissed by the lawyer .,The lawyer kissed the leader .,active_exact
1632,prompt_filler,filler,the lawyer kissed the leader .,the leader was kissed by the lawyer .,The lawyer kissed the leader .,active_exact
1633,prompt_active,active,the leader kisses the man .,the man is kissed by the leader .,The leader kissed the man .,active_structural
1633,prompt_passive,passive,the leader kisses the man .,the man is kissed by the leader .,The leader kissed the man .,active_structural
1633,prompt_no_prime,no_prime,the leader kisses the man .,the man is kissed by the leader .,The leader kissed the man .,active_structural
1633,prompt_filler,filler,the leader kisses the man .,the man is kissed by the leader .,The leader kissed the man .,active_structural
1634,prompt_active,active,a man kissed a manager .,a manager was kissed by a man .,The man kisses the manager .,other
1634,prompt_passive,passive,a man kissed a manager .,a manager was kissed by a man .,The manager is kissensed by the man .,other
1634,prompt_no_prime,no_prime,a man kissed a manager .,a manager was kissed by a man .,The man kissed me .,other
1634,prompt_filler,filler,a man kissed a manager .,a manager was kissed by a man .,The manager was kissed .,other
1635,prompt_active,active,a manager kisses a mayor .,a mayor is kissed by a manager .,The manager kissed the mayor .,active_structural
1635,prompt_passive,passive,a manager kisses a mayor .,a mayor is kissed by a manager .,The mayor was kissed by the manager .,passive_structural
1635,prompt_no_prime,no_prime,a manager kisses a mayor .,a mayor is kissed by a manager .,The mayor was kissing the manager .,other
1635,prompt_filler,filler,a manager kisses a mayor .,a mayor is kissed by a manager .,The mayor was kissing the manager .,other
1636,prompt_active,active,the mayor kissed the minister .,the minister was kissed by the mayor .,The mayor kisses the minister .,other
1636,prompt_passive,passive,the mayor kissed the minister .,the minister was kissed by the mayor .,The minister is kissed by the mayor .,passive_structural
1636,prompt_no_prime,no_prime,the mayor kissed the minister .,the minister was kissed by the mayor .,The mayor kissed me .,other
1636,prompt_filler,filler,the mayor kissed the minister .,the minister was kissed by the mayor .,The mayor kissed the minister .,active_exact
1637,prompt_active,active,the minister kisses the mother .,the mother is kissed by the minister .,The minister kissed the mother .,active_structural
1637,prompt_passive,passive,the minister kisses the mother .,the mother is kissed by the minister .,The mother was kissed by the minister .,passive_structural
1637,prompt_no_prime,no_prime,the minister kisses the mother .,the mother is kissed by the minister .,The minister kissed me .,other
1637,prompt_filler,filler,the minister kisses the mother .,the mother is kissed by the minister .,The minister kissed the mother .,active_structural
1638,prompt_active,active,a mother kissed a nurse .,a nurse was kissed by a mother .,The nurse kisses the mother .,other
1638,prompt_passive,passive,a mother kissed a nurse .,a nurse was kissed by a mother .,The nurse is kissed by the mother .,passive_structural
1638,prompt_no_prime,no_prime,a mother kissed a nurse .,a nurse was kissed by a mother .,The nurse kissed me .,other
1638,prompt_filler,filler,a mother kissed a nurse .,a nurse was kissed by a mother .,The engine cooled before dawn .,other
1639,prompt_active,active,a nurse kisses a parent .,a parent is kissed by a nurse .,The nurse kissed the parent .,active_structural
1639,prompt_passive,passive,a nurse kisses a parent .,a parent is kissed by a nurse .,The parent was kissed by the nurse .,passive_structural
1639,prompt_no_prime,no_prime,a nurse kisses a parent .,a parent is kissed by a nurse .,The nurse kissed me .,other
1639,prompt_filler,filler,a nurse kisses a parent .,a parent is kissed by a nurse .,The market opened after sunrise .,other
1640,prompt_active,active,the parent kissed the partner .,the partner was kissed by the parent .,The parent kisses the partner .,other
1640,prompt_passive,passive,the parent kissed the partner .,the partner was kissed by the parent .,The partner is kissed by the parent .,passive_structural
1640,prompt_no_prime,no_prime,the parent kissed the partner .,the partner was kissed by the parent .,The parent kissed the partner .,active_exact
1640,prompt_filler,filler,the parent kissed the partner .,the partner was kissed by the parent .,The blanket dried on the line .,other
1641,prompt_active,active,the partner kisses the physician .,the physician is kissed by the partner .,The partner kissed the physician .,active_structural
1641,prompt_passive,passive,the partner kisses the physician .,the physician is kissed by the partner .,The partner kissed the physician .,active_structural
1641,prompt_no_prime,no_prime,the partner kisses the physician .,the physician is kissed by the partner .,The physician kissed me .,other
1641,prompt_filler,filler,the partner kisses the physician .,the physician is kissed by the partner .,The planet shimmered above the valley .,other
1642,prompt_active,active,a physician kissed a pilot .,a pilot was kissed by a physician .,The physician kisses the pilot .,other
1642,prompt_passive,passive,a physician kissed a pilot .,a pilot was kissed by a physician .,The pilot is kissed by the physician .,passive_structural
1642,prompt_no_prime,no_prime,a physician kissed a pilot .,a pilot was kissed by a physician .,The pilot was kissing the physician .,other
1642,prompt_filler,filler,a physician kissed a pilot .,a pilot was kissed by a physician .,The pilot laughed during breakfast .,other
1643,prompt_active,active,a pilot kisses a president .,a president is kissed by a pilot .,The pilot kissed the president .,active_structural
1643,prompt_passive,passive,a pilot kisses a president .,a president is kissed by a pilot .,The president was kissed by the pilot .,passive_structural
1643,prompt_no_prime,no_prime,a pilot kisses a president .,a president is kissed by a pilot .,The pilot kissed the president .,active_structural
1643,prompt_filler,filler,a pilot kisses a president .,a president is kissed by a pilot .,The signal flickered across the screen .,other
1644,prompt_active,active,the president kissed the priest .,the priest was kissed by the president .,The president kissed the priest .,active_exact
1644,prompt_passive,passive,the president kissed the priest .,the priest was kissed by the president .,The priest is kissed by the president .,passive_structural
1644,prompt_no_prime,no_prime,the president kissed the priest .,the priest was kissed by the president .,The president kissed the priest .,active_exact
1644,prompt_filler,filler,the president kissed the priest .,the priest was kissed by the president .,The president kissed the priest .,active_exact
1645,prompt_active,active,the priest kisses the prince .,the prince is kissed by the priest .,The priest kissed the prince .,active_structural
1645,prompt_passive,passive,the priest kisses the prince .,the prince is kissed by the priest .,The prince was kissed by the priest .,passive_structural
1645,prompt_no_prime,no_prime,the priest kisses the prince .,the prince is kissed by the priest .,The priest kissed the prince .,active_structural
1645,prompt_filler,filler,the priest kisses the prince .,the prince is kissed by the priest .,The prince kissed the priest .,other
1646,prompt_active,active,a prince kissed a princess .,a princess was kissed by a prince .,The prince kisses the princess .,other
1646,prompt_passive,passive,a prince kissed a princess .,a princess was kissed by a prince .,The princess is kissed by the prince .,passive_structural
1646,prompt_no_prime,no_prime,a prince kissed a princess .,a princess was kissed by a prince .,The prince kissed the princess .,active_structural
1646,prompt_filler,filler,a prince kissed a princess .,a princess was kissed by a prince .,The garden brightened after rain .,other
1647,prompt_active,active,a princess kisses a professor .,a professor is kissed by a princess .,The professor kissed the princess .,other
1647,prompt_passive,passive,a princess kisses a professor .,a professor is kissed by a princess .,The professor was kissed by the princess .,passive_structural
1647,prompt_no_prime,no_prime,a princess kisses a professor .,a professor is kissed by a princess .,The professor kissed me .,other
1647,prompt_filler,filler,a princess kisses a professor .,a professor is kissed by a princess .,The professor kissed the princess .,other
1648,prompt_active,active,the professor kissed the reader .,the reader was kissed by the professor .,The professor kisses the reader .,other
1648,prompt_passive,passive,the professor kissed the reader .,the reader was kissed by the professor .,The professor kissed the reader .,active_exact
1648,prompt_no_prime,no_prime,the professor kissed the reader .,the reader was kissed by the professor .,The professor kissed me .,other
1648,prompt_filler,filler,the professor kissed the reader .,the reader was kissed by the professor .,The radio crackled in the attic .,other
1649,prompt_active,active,the reader kisses the scientist .,the scientist is kissed by the reader .,The reader kissed the scientist .,active_structural
1649,prompt_passive,passive,the reader kisses the scientist .,the scientist is kissed by the reader .,The reader kissed the scientist .,active_structural
1649,prompt_no_prime,no_prime,the reader kisses the scientist .,the scientist is kissed by the reader .,The reader kissed me .,other
1649,prompt_filler,filler,the reader kisses the scientist .,the scientist is kissed by the reader .,The witness paused near the doorway .,other
1650,prompt_active,active,a scientist kissed a secretary .,a secretary was kissed by a scientist .,The scientist kisses the secretary .,other
1650,prompt_passive,passive,a scientist kissed a secretary .,a secretary was kissed by a scientist .,The secretary is kissed by the scientist .,passive_structural
1650,prompt_no_prime,no_prime,a scientist kissed a secretary .,a secretary was kissed by a scientist .,The scientist kissed me .,other
1650,prompt_filler,filler,a scientist kissed a secretary .,a secretary was kissed by a scientist .,The package arrived before noon .,other
1651,prompt_active,active,a secretary kisses a sheriff .,a sheriff is kissed by a secretary .,The secretary kissed the sheriff .,active_structural
1651,prompt_passive,passive,a secretary kisses a sheriff .,a sheriff is kissed by a secretary .,The sheriff was kissed by the secretary .,passive_structural
1651,prompt_no_prime,no_prime,a secretary kisses a sheriff .,a sheriff is kissed by a secretary .,The one who did it was a secretary .,other
1651,prompt_filler,filler,a secretary kisses a sheriff .,a sheriff is kissed by a secretary .,The secretary kissed the sheriff .,active_structural
1652,prompt_active,active,the sheriff kissed the singer .,the singer was kissed by the sheriff .,The sheriff kisses the singer .,other
1652,prompt_passive,passive,the sheriff kissed the singer .,the singer was kissed by the sheriff .,The sheriff kisses the singer .,other
1652,prompt_no_prime,no_prime,the sheriff kissed the singer .,the singer was kissed by the sheriff .,The sheriff kissed me .,other
1652,prompt_filler,filler,the sheriff kissed the singer .,the singer was kissed by the sheriff .,The sheriff kissed the singer .,active_exact
1653,prompt_active,active,the singer kisses the soldier .,the soldier is kissed by the singer .,The singer kissed the soldier .,active_structural
1653,prompt_passive,passive,the singer kisses the soldier .,the soldier is kissed by the singer .,The singer was kissed by the soldier .,other
1653,prompt_no_prime,no_prime,the singer kisses the soldier .,the soldier is kissed by the singer .,The soldier kissed Bridget .,other
1653,prompt_filler,filler,the singer kisses the soldier .,the soldier is kissed by the singer .,The soldier kissed the singer .,other
1654,prompt_active,active,a soldier kissed a son .,a son was kissed by a soldier .,The soldier kissed the son .,active_structural
1654,prompt_passive,passive,a soldier kissed a son .,a son was kissed by a soldier .,The son is kissed by the soldier .,passive_structural
1654,prompt_no_prime,no_prime,a soldier kissed a son .,a son was kissed by a soldier .,The soldier kissed my son .,active_structural
1654,prompt_filler,filler,a soldier kissed a son .,a son was kissed by a soldier .,The violin echoed in the theater .,other
1655,prompt_active,active,a son kisses a student .,a student is kissed by a son .,The student kissed the son .,other
1655,prompt_passive,passive,a son kisses a student .,a student is kissed by a son .,The student was kissed by the son .,passive_structural
1655,prompt_no_prime,no_prime,a son kisses a student .,a student is kissed by a son .,The son kissed the student .,active_structural
1655,prompt_filler,filler,a son kisses a student .,a student is kissed by a son .,The student kissed the son .,other
1656,prompt_active,active,the student kissed the teacher .,the teacher was kissed by the student .,The student kisses the teacher .,other
1656,prompt_passive,passive,the student kissed the teacher .,the teacher was kissed by the student .,The student kissed the teacher .,active_exact
1656,prompt_no_prime,no_prime,the student kissed the teacher .,the teacher was kissed by the student .,The student kissed the teacher .,active_exact
1656,prompt_filler,filler,the student kissed the teacher .,the teacher was kissed by the student .,The lantern glowed near sunset .,other
1657,prompt_active,active,the teacher kisses the uncle .,the uncle is kissed by the teacher .,The teacher kissed the uncle .,active_structural
1657,prompt_passive,passive,the teacher kisses the uncle .,the uncle is kissed by the teacher .,The teacher kissed the uncle .,active_structural
1657,prompt_no_prime,no_prime,the teacher kisses the uncle .,the uncle is kissed by the teacher .,The teacher kissed the uncle .,active_structural
1657,prompt_filler,filler,the teacher kisses the uncle .,the uncle is kissed by the teacher .,The teacher kissed the uncle .,active_structural
1658,prompt_active,active,an uncle kissed a wife .,a wife was kissed by an uncle .,The uncle kisses the wife .,other
1658,prompt_passive,passive,an uncle kissed a wife .,a wife was kissed by an uncle .,The wife is kissed by the uncle .,passive_structural
1658,prompt_no_prime,no_prime,an uncle kissed a wife .,a wife was kissed by an uncle .,The uncle kissed the wife .,active_structural
1658,prompt_filler,filler,an uncle kissed a wife .,a wife was kissed by an uncle .,The uncle kissed the wife .,active_structural
1659,prompt_active,active,a wife kisses a winner .,a winner is kissed by a wife .,The wife kissed the winner .,active_structural
1659,prompt_passive,passive,a wife kisses a winner .,a winner is kissed by a wife .,The winner was kissed by the wife .,passive_structural
1659,prompt_no_prime,no_prime,a wife kisses a winner .,a winner is kissed by a wife .,The winner kissed me .,other
1659,prompt_filler,filler,a wife kisses a winner .,a winner is kissed by a wife .,The window rattled during the storm .,other
1660,prompt_active,active,the winner kissed the woman .,the woman was kissed by the winner .,The winner kisses the woman .,other
1660,prompt_passive,passive,the winner kissed the woman .,the woman was kissed by the winner .,The winner kissed the woman .,active_exact
1660,prompt_no_prime,no_prime,the winner kissed the woman .,the woman was kissed by the winner .,The winner kissed me .,other
1660,prompt_filler,filler,the winner kissed the woman .,the woman was kissed by the winner .,The winner kissed the woman .,active_exact
1661,prompt_active,active,the woman kisses the worker .,the worker is kissed by the woman .,The woman kissed the worker .,active_structural
1661,prompt_passive,passive,the woman kisses the worker .,the worker is kissed by the woman .,The worker was kissed by the woman .,passive_structural
1661,prompt_no_prime,no_prime,the woman kisses the worker .,the worker is kissed by the woman .,The woman kissed the worker .,active_structural
1661,prompt_filler,filler,the woman kisses the worker .,the worker is kissed by the woman .,The painter waited near the doorway .,other
