item_id,item_index,complexity_condition,source_label,target_cell,prime_cell,prime_active,prime_passive,target_active_simple,target_passive_simple,target_active_complex,target_passive_complex,agent_modifier_noun,patient_modifier_noun,agent_modifier_prep,patient_modifier_prep,prime_active_det_family,target_active_det_family,prime_passive_aux,target_passive_aux,prime_active_verb_or_fragment,target_active_verb_or_fragment,target_agent,target_patient
exp4_core_1390_both_complex,1390,both_complex,core,indef_past,def_present,the teacher forgets the uncle .,the uncle is forgotten by the teacher .,a prince embraced a princess .,a princess was embraced by a prince .,a prince below a child embraced a princess near a girl .,a princess near a girl was embraced by a prince below a child .,child,girl,below,near,def,indef,is,was,forgets,embraced,prince,princess
exp4_core_1391_agent_complex,1391,agent_complex,core,indef_present,def_past,the champion judged the chief .,the chief was judged by the champion .,a princess embraces a professor .,a professor is embraced by a princess .,a princess on a soldier embraces a professor .,a professor is embraced by a princess on a soldier .,soldier,,on,,def,indef,was,is,judged,embraces,princess,professor
exp4_core_1391_patient_complex,1391,patient_complex,core,indef_present,def_past,the champion judged the chief .,the chief was judged by the champion .,a princess embraces a professor .,a professor is embraced by a princess .,a princess embraces a professor below a man .,a professor below a man is embraced by a princess .,,man,,below,def,indef,was,is,judged,embraces,princess,professor
exp4_core_1391_both_complex,1391,both_complex,core,indef_present,def_past,the champion judged the chief .,the chief was judged by the champion .,a princess embraces a professor .,a professor is embraced by a princess .,a princess near a king embraces a professor below a husband .,a professor below a husband is embraced by a princess near a king .,king,husband,near,below,def,indef,was,is,judged,embraces,princess,professor
exp4_core_1392_agent_complex,1392,agent_complex,core,def_past,indef_present,a captain hurts a champion .,a champion is hurt by a captain .,the professor embraced the reader .,the reader was embraced by the professor .,the professor below the bishop embraced the reader .,the reader was embraced by the professor below the bishop .,bishop,,below,,indef,def,is,was,hurts,embraced,professor,reader
exp4_core_1392_patient_complex,1392,patient_complex,core,def_past,indef_present,a captain hurts a champion .,a champion is hurt by a captain .,the professor embraced the reader .,the reader was embraced by the professor .,the professor embraced the reader near the girl .,the reader near the girl was embraced by the professor .,,girl,,near,indef,def,is,was,hurts,embraced,professor,reader
exp4_core_1392_both_complex,1392,both_complex,core,def_past,indef_present,a captain hurts a champion .,a champion is hurt by a captain .,the professor embraced the reader .,the reader was embraced by the professor .,the professor above the doctor embraced the reader near the author .,the reader near the author was embraced by the professor above the doctor .,doctor,author,above,near,indef,def,is,was,hurts,embraced,professor,reader
exp4_core_1393_agent_complex,1393,agent_complex,core,def_present,indef_past,a soldier judged a son .,a son was judged by a soldier .,the reader embraces the scientist .,the scientist is embraced by the reader .,the reader near the president embraces the scientist .,the scientist is embraced by the reader near the president .,president,,near,,indef,def,was,is,judged,embraces,reader,scientist
exp4_core_1393_patient_complex,1393,patient_complex,core,def_present,indef_past,a soldier judged a son .,a son was judged by a soldier .,the reader embraces the scientist .,the scientist is embraced by the reader .,the reader embraces the scientist above the husband .,the scientist above the husband is embraced by the reader .,,husband,,above,indef,def,was,is,judged,embraces,reader,scientist
exp4_core_1393_both_complex,1393,both_complex,core,def_present,indef_past,a soldier judged a son .,a son was judged by a soldier .,the reader embraces the scientist .,the scientist is embraced by the reader .,the reader with the manager embraces the scientist from the candidate .,the scientist from the candidate is embraced by the reader with the manager .,manager,candidate,with,from,indef,def,was,is,judged,embraces,reader,scientist
exp4_core_1394_agent_complex,1394,agent_complex,core,indef_past,def_present,the singer follows the soldier .,the soldier is followed by the singer .,a scientist embraced a secretary .,a secretary was embraced by a scientist .,a scientist above a friend embraced a secretary .,a secretary was embraced by a scientist above a friend .,friend,,above,,def,indef,is,was,follows,embraced,scientist,secretary
exp4_core_1394_patient_complex,1394,patient_complex,core,indef_past,def_present,the singer follows the soldier .,the soldier is followed by the singer .,a scientist embraced a secretary .,a secretary was embraced by a scientist .,a scientist embraced a secretary with an author .,a secretary with an author was embraced by a scientist .,,author,,with,def,indef,is,was,follows,embraced,scientist,secretary
exp4_core_1394_both_complex,1394,both_complex,core,indef_past,def_present,the singer follows the soldier .,the soldier is followed by the singer .,a scientist embraced a secretary .,a secretary was embraced by a scientist .,a scientist from a mayor embraced a secretary with an adult .,a secretary with an adult was embraced by a scientist from a mayor .,mayor,adult,from,with,def,indef,is,was,follows,embraced,scientist,secretary
exp4_core_1395_agent_complex,1395,agent_complex,core,indef_present,def_past,the student dragged the teacher .,the teacher was dragged by the student .,a secretary embraces a sheriff .,a sheriff is embraced by a secretary .,a secretary with a daughter embraces a sheriff .,a sheriff is embraced by a secretary with a daughter .,daughter,,with,,def,indef,was,is,dragged,embraces,secretary,sheriff
exp4_core_1395_patient_complex,1395,patient_complex,core,indef_present,def_past,the student dragged the teacher .,the teacher was dragged by the student .,a secretary embraces a sheriff .,a sheriff is embraced by a secretary .,a secretary embraces a sheriff from a candidate .,a sheriff from a candidate is embraced by a secretary .,,candidate,,from,def,indef,was,is,dragged,embraces,secretary,sheriff
exp4_core_1395_both_complex,1395,both_complex,core,indef_present,def_past,the student dragged the teacher .,the teacher was dragged by the student .,a secretary embraces a sheriff .,a sheriff is embraced by a secretary .,a secretary in a hero embraces a sheriff on a winner .,a sheriff on a winner is embraced by a secretary in a hero .,hero,winner,in,on,def,indef,was,is,dragged,embraces,secretary,sheriff
exp4_core_1396_agent_complex,1396,agent_complex,core,def_past,indef_present,a nurse chases a parent .,a parent is chased by a nurse .,the sheriff embraced the singer .,the singer was embraced by the sheriff .,the sheriff from the professor embraced the singer .,the singer was embraced by the sheriff from the professor .,professor,,from,,indef,def,is,was,chases,embraced,sheriff,singer
exp4_core_1396_patient_complex,1396,patient_complex,core,def_past,indef_present,a nurse chases a parent .,a parent is chased by a nurse .,the sheriff embraced the singer .,the singer was embraced by the sheriff .,the sheriff embraced the singer in the adult .,the singer in the adult was embraced by the sheriff .,,adult,,in,indef,def,is,was,chases,embraced,sheriff,singer
exp4_core_1396_both_complex,1396,both_complex,core,def_past,indef_present,a nurse chases a parent .,a parent is chased by a nurse .,the sheriff embraced the singer .,the singer was embraced by the sheriff .,the sheriff on the worker embraced the singer in the aunt .,the singer in the aunt was embraced by the sheriff on the worker .,worker,aunt,on,in,indef,def,is,was,chases,embraced,sheriff,singer
exp4_core_1397_agent_complex,1397,agent_complex,core,def_present,indef_past,a mother struck a nurse .,a nurse was struck by a mother .,the singer embraces the soldier .,the soldier is embraced by the singer .,the singer in the writer embraces the soldier .,the soldier is embraced by the singer in the writer .,writer,,in,,indef,def,was,is,struck,embraces,singer,soldier
exp4_core_1397_patient_complex,1397,patient_complex,core,def_present,indef_past,a mother struck a nurse .,a nurse was struck by a mother .,the singer embraces the soldier .,the soldier is embraced by the singer .,the singer embraces the soldier on the winner .,the soldier on the winner is embraced by the singer .,,winner,,on,indef,def,was,is,struck,embraces,singer,soldier
exp4_core_1397_both_complex,1397,both_complex,core,def_present,indef_past,a mother struck a nurse .,a nurse was struck by a mother .,the singer embraces the soldier .,the soldier is embraced by the singer .,the singer below the scientist embraces the soldier near the champion .,the soldier near the champion is embraced by the singer below the scientist .,scientist,champion,below,near,indef,def,was,is,struck,embraces,singer,soldier
exp4_core_1398_agent_complex,1398,agent_complex,core,indef_past,def_present,the buddy comforts the candidate .,the candidate is comforted by the buddy .,a soldier embraced a son .,a son was embraced by a soldier .,a soldier on a parent embraced a son .,a son was embraced by a soldier on a parent .,parent,,on,,def,indef,is,was,comforts,embraced,soldier,son
exp4_core_1398_patient_complex,1398,patient_complex,core,indef_past,def_present,the buddy comforts the candidate .,the candidate is comforted by the buddy .,a soldier embraced a son .,a son was embraced by a soldier .,a soldier embraced a son below an aunt .,a son below an aunt was embraced by a soldier .,,aunt,,below,def,indef,is,was,comforts,embraced,soldier,son
exp4_core_1398_both_complex,1398,both_complex,core,indef_past,def_present,the buddy comforts the candidate .,the candidate is comforted by the buddy .,a soldier embraced a son .,a son was embraced by a soldier .,a soldier near a princess embraced a son above a physician .,a son above a physician was embraced by a soldier near a princess .,princess,physician,near,above,def,indef,is,was,comforts,embraced,soldier,son
exp4_core_1399_agent_complex,1399,agent_complex,core,indef_present,def_past,the president punched the priest .,the priest was punched by the president .,a son embraces a student .,a student is embraced by a son .,a son below an actor embraces a student .,a student is embraced by a son below an actor .,actor,,below,,def,indef,was,is,punched,embraces,son,student
exp4_core_1399_patient_complex,1399,patient_complex,core,indef_present,def_past,the president punched the priest .,the priest was punched by the president .,a son embraces a student .,a student is embraced by a son .,a son embraces a student near a champion .,a student near a champion is embraced by a son .,,champion,,near,def,indef,was,is,punched,embraces,son,student
exp4_core_1399_both_complex,1399,both_complex,core,indef_present,def_past,the president punched the priest .,the priest was punched by the president .,a son embraces a student .,a student is embraced by a son .,a son above a father embraces a student near a guy .,a student near a guy is embraced by a son above a father .,father,guy,above,near,def,indef,was,is,punched,embraces,son,student
exp4_core_1400_agent_complex,1400,agent_complex,core,def_past,indef_present,a doctor washes an employee .,an employee is washed by a doctor .,the student embraced the teacher .,the teacher was embraced by the student .,the student near the cop embraced the teacher .,the teacher was embraced by the student near the cop .,cop,,near,,indef,def,is,was,washes,embraced,student,teacher
exp4_core_1400_patient_complex,1400,patient_complex,core,def_past,indef_present,a doctor washes an employee .,an employee is washed by a doctor .,the student embraced the teacher .,the teacher was embraced by the student .,the student embraced the teacher above the physician .,the teacher above the physician was embraced by the student .,,physician,,above,indef,def,is,was,washes,embraced,student,teacher
exp4_core_1400_both_complex,1400,both_complex,core,def_past,indef_present,a doctor washes an employee .,an employee is washed by a doctor .,the student embraced the teacher .,the teacher was embraced by the student .,the student with the boy embraced the teacher from the king .,the teacher from the king was embraced by the student with the boy .,boy,king,with,from,indef,def,is,was,washes,embraced,student,teacher
exp4_core_1401_agent_complex,1401,agent_complex,core,def_present,indef_past,a worker struck a writer .,a writer was struck by a worker .,the teacher embraces the uncle .,the uncle is embraced by the teacher .,the teacher above the priest embraces the uncle .,the uncle is embraced by the teacher above the priest .,priest,,above,,indef,def,was,is,struck,embraces,teacher,uncle
exp4_core_1401_patient_complex,1401,patient_complex,core,def_present,indef_past,a worker struck a writer .,a writer was struck by a worker .,the teacher embraces the uncle .,the uncle is embraced by the teacher .,the teacher embraces the uncle with the guy .,the uncle with the guy is embraced by the teacher .,,guy,,with,indef,def,was,is,struck,embraces,teacher,uncle
exp4_core_1401_both_complex,1401,both_complex,core,def_present,indef_past,a worker struck a writer .,a writer was struck by a worker .,the teacher embraces the uncle .,the uncle is embraced by the teacher .,the teacher from the chief embraces the uncle with the doctor .,the uncle with the doctor is embraced by the teacher from the chief .,chief,doctor,from,with,indef,def,was,is,struck,embraces,teacher,uncle
exp4_core_1402_agent_complex,1402,agent_complex,core,indef_past,def_present,the author judges the bishop .,the bishop is judged by the author .,an uncle embraced a wife .,a wife was embraced by an uncle .,an uncle with an opponent embraced a wife .,a wife was embraced by an uncle with an opponent .,opponent,,with,,def,indef,is,was,judges,embraced,uncle,wife
exp4_core_1402_patient_complex,1402,patient_complex,core,indef_past,def_present,the author judges the bishop .,the bishop is judged by the author .,an uncle embraced a wife .,a wife was embraced by an uncle .,an uncle embraced a wife from a student .,a wife from a student was embraced by an uncle .,,student,,from,def,indef,is,was,judges,embraced,uncle,wife
exp4_core_1402_both_complex,1402,both_complex,core,indef_past,def_present,the author judges the bishop .,the bishop is judged by the author .,an uncle embraced a wife .,a wife was embraced by an uncle .,an uncle in a lady embraced a wife on an attorney .,a wife on an attorney was embraced by an uncle in a lady .,lady,attorney,in,on,def,indef,is,was,judges,embraced,uncle,wife
exp4_core_1403_agent_complex,1403,agent_complex,core,indef_present,def_past,the brother taught the buddy .,the buddy was taught by the brother .,a wife embraces a winner .,a winner is embraced by a wife .,a wife from a child embraces a winner .,a winner is embraced by a wife from a child .,child,,from,,def,indef,was,is,taught,embraces,wife,winner
exp4_core_1403_patient_complex,1403,patient_complex,core,indef_present,def_past,the brother taught the buddy .,the buddy was taught by the brother .,a wife embraces a winner .,a winner is embraced by a wife .,a wife embraces a winner in a teacher .,a winner in a teacher is embraced by a wife .,,teacher,,in,def,indef,was,is,taught,embraces,wife,winner
exp4_core_1403_both_complex,1403,both_complex,core,indef_present,def_past,the brother taught the buddy .,the buddy was taught by the brother .,a wife embraces a winner .,a winner is embraced by a wife .,a wife on a lawyer embraces a winner in a minister .,a winner in a minister is embraced by a wife on a lawyer .,lawyer,minister,on,in,def,indef,was,is,taught,embraces,wife,winner
exp4_core_1404_agent_complex,1404,agent_complex,core,def_past,indef_present,a doctor drags an employee .,an employee is dragged by a doctor .,the winner embraced the woman .,the woman was embraced by the winner .,the winner in the king embraced the woman .,the woman was embraced by the winner in the king .,king,,in,,indef,def,is,was,drags,embraced,winner,woman
exp4_core_1404_patient_complex,1404,patient_complex,core,def_past,indef_present,a doctor drags an employee .,an employee is dragged by a doctor .,the winner embraced the woman .,the woman was embraced by the winner .,the winner embraced the woman on the attorney .,the woman on the attorney was embraced by the winner .,,attorney,,on,indef,def,is,was,drags,embraced,winner,woman
exp4_core_1404_both_complex,1404,both_complex,core,def_past,indef_present,a doctor drags an employee .,an employee is dragged by a doctor .,the winner embraced the woman .,the woman was embraced by the winner .,the winner below the guest embraced the woman near the buddy .,the woman near the buddy was embraced by the winner below the guest .,guest,buddy,below,near,indef,def,is,was,drags,embraced,winner,woman
exp4_core_1405_agent_complex,1405,agent_complex,core,def_present,indef_past,a father beat a friend .,a friend was beaten by a father .,the woman embraces the worker .,the worker is embraced by the woman .,the woman on the doctor embraces the worker .,the worker is embraced by the woman on the doctor .,doctor,,on,,indef,def,was,is,beat,embraces,woman,worker
exp4_core_1405_patient_complex,1405,patient_complex,core,def_present,indef_past,a father beat a friend .,a friend was beaten by a father .,the woman embraces the worker .,the worker is embraced by the woman .,the woman embraces the worker below the minister .,the worker below the minister is embraced by the woman .,,minister,,below,indef,def,was,is,beat,embraces,woman,worker
exp4_core_1405_both_complex,1405,both_complex,core,def_present,indef_past,a father beat a friend .,a friend was beaten by a father .,the woman embraces the worker .,the worker is embraced by the woman .,the woman near the nurse embraces the worker below the pilot .,the worker below the pilot is embraced by the woman near the nurse .,nurse,pilot,near,below,indef,def,was,is,beat,embraces,woman,worker
exp4_core_1406_agent_complex,1406,agent_complex,core,indef_past,def_present,the buddy forgets the candidate .,the candidate is forgotten by the buddy .,a worker embraced a writer .,a writer was embraced by a worker .,a worker below a manager embraced a writer .,a writer was embraced by a worker below a manager .,manager,,below,,def,indef,is,was,forgets,embraced,worker,writer
exp4_core_1406_patient_complex,1406,patient_complex,core,indef_past,def_present,the buddy forgets the candidate .,the candidate is forgotten by the buddy .,a worker embraced a writer .,a writer was embraced by a worker .,a worker embraced a writer near a hero .,a writer near a hero was embraced by a worker .,,hero,,near,def,indef,is,was,forgets,embraced,worker,writer
exp4_core_1406_both_complex,1406,both_complex,core,indef_past,def_present,the buddy forgets the candidate .,the candidate is forgotten by the buddy .,a worker embraced a writer .,a writer was embraced by a worker .,a worker above a singer embraced a writer near a cousin .,a writer near a cousin was embraced by a worker above a singer .,singer,cousin,above,near,def,indef,is,was,forgets,embraced,worker,writer
exp4_core_1407_agent_complex,1407,agent_complex,core,indef_present,def_past,the cop understood the cousin .,the cousin was understood by the cop .,a writer embraces an actor .,an actor is embraced by a writer .,a writer near a mayor embraces an actor .,an actor is embraced by a writer near a mayor .,mayor,,near,,def,indef,was,is,understood,embraces,writer,actor
exp4_core_1407_patient_complex,1407,patient_complex,core,indef_present,def_past,the cop understood the cousin .,the cousin was understood by the cop .,a writer embraces an actor .,an actor is embraced by a writer .,a writer embraces an actor above a pilot .,an actor above a pilot is embraced by a writer .,,pilot,,above,def,indef,was,is,understood,embraces,writer,actor
exp4_core_1407_both_complex,1407,both_complex,core,indef_present,def_past,the cop understood the cousin .,the cousin was understood by the cop .,a writer embraces an actor .,an actor is embraced by a writer .,a writer with an employer embraces an actor from a colonel .,an actor from a colonel is embraced by a writer with an employer .,employer,colonel,with,from,def,indef,was,is,understood,embraces,writer,actor
exp4_core_1408_agent_complex,1408,agent_complex,core,def_past,indef_present,a princess embraces a professor .,a professor is embraced by a princess .,the actor helped the actress .,the actress was helped by the actor .,the actor above the hero helped the actress .,the actress was helped by the actor above the hero .,hero,,above,,indef,def,is,was,embraces,helped,actor,actress
exp4_core_1408_patient_complex,1408,patient_complex,core,def_past,indef_present,a princess embraces a professor .,a professor is embraced by a princess .,the actor helped the actress .,the actress was helped by the actor .,the actor helped the actress with the cousin .,the actress with the cousin was helped by the actor .,,cousin,,with,indef,def,is,was,embraces,helped,actor,actress
exp4_core_1408_both_complex,1408,both_complex,core,def_past,indef_present,a princess embraces a professor .,a professor is embraced by a princess .,the actor helped the actress .,the actress was helped by the actor .,the actor from the mother helped the actress with the woman .,the actress with the woman was helped by the actor from the mother .,mother,woman,from,with,indef,def,is,was,embraces,helped,actor,actress
exp4_core_1409_agent_complex,1409,agent_complex,core,def_present,indef_past,a king kissed a lady .,a lady was kissed by a king .,the actress helps the adult .,the adult is helped by the actress .,the actress with the worker helps the adult .,the adult is helped by the actress with the worker .,worker,,with,,indef,def,was,is,kissed,helps,actress,adult
exp4_core_1409_patient_complex,1409,patient_complex,core,def_present,indef_past,a king kissed a lady .,a lady was kissed by a king .,the actress helps the adult .,the adult is helped by the actress .,the actress helps the adult from the colonel .,the adult from the colonel is helped by the actress .,,colonel,,from,indef,def,was,is,kissed,helps,actress,adult
exp4_core_1409_both_complex,1409,both_complex,core,def_present,indef_past,a king kissed a lady .,a lady was kissed by a king .,the actress helps the adult .,the adult is helped by the actress .,the actress in the son helps the adult on the wife .,the adult on the wife is helped by the actress in the son .,son,wife,in,on,indef,def,was,is,kissed,helps,actress,adult
exp4_core_1410_agent_complex,1410,agent_complex,core,indef_past,def_present,the buddy embraces the candidate .,the candidate is embraced by the buddy .,an adult helped an attorney .,an attorney was helped by an adult .,an adult from a scientist helped an attorney .,an attorney was helped by an adult from a scientist .,scientist,,from,,def,indef,is,was,embraces,helped,adult,attorney
exp4_core_1410_patient_complex,1410,patient_complex,core,indef_past,def_present,the buddy embraces the candidate .,the candidate is embraced by the buddy .,an adult helped an attorney .,an attorney was helped by an adult .,an adult helped an attorney in a woman .,an attorney in a woman was helped by an adult .,,woman,,in,def,indef,is,was,embraces,helped,adult,attorney
exp4_core_1410_both_complex,1410,both_complex,core,indef_past,def_present,the buddy embraces the candidate .,the candidate is embraced by the buddy .,an adult helped an attorney .,an attorney was helped by an adult .,an adult on a brother helped an attorney in a kid .,an attorney in a kid was helped by an adult on a brother .,brother,kid,on,in,def,indef,is,was,embraces,helped,adult,attorney
exp4_core_1411_agent_complex,1411,agent_complex,core,indef_present,def_past,the winner kissed the woman .,the woman was kissed by the winner .,an attorney helps an aunt .,an aunt is helped by an attorney .,an attorney in a princess helps an aunt .,an aunt is helped by an attorney in a princess .,princess,,in,,def,indef,was,is,kissed,helps,attorney,aunt
exp4_core_1411_patient_complex,1411,patient_complex,core,indef_present,def_past,the winner kissed the woman .,the woman was kissed by the winner .,an attorney helps an aunt .,an aunt is helped by an attorney .,an attorney helps an aunt on a wife .,an aunt on a wife is helped by an attorney .,,wife,,on,def,indef,was,is,kissed,helps,attorney,aunt
exp4_core_1411_both_complex,1411,both_complex,core,indef_present,def_past,the winner kissed the woman .,the woman was kissed by the winner .,an attorney helps an aunt .,an aunt is helped by an attorney .,an attorney below a leader helps an aunt near a secretary .,an aunt near a secretary is helped by an attorney below a leader .,leader,secretary,below,near,def,indef,was,is,kissed,helps,attorney,aunt
exp4_core_1412_agent_complex,1412,agent_complex,core,def_past,indef_present,a wife teaches a winner .,a winner is taught by a wife .,the aunt helped the author .,the author was helped by the aunt .,the aunt on the father helped the author .,the author was helped by the aunt on the father .,father,,on,,indef,def,is,was,teaches,helped,aunt,author
exp4_core_1412_patient_complex,1412,patient_complex,core,def_past,indef_present,a wife teaches a winner .,a winner is taught by a wife .,the aunt helped the author .,the author was helped by the aunt .,the aunt helped the author below the kid .,the author below the kid was helped by the aunt .,,kid,,below,indef,def,is,was,teaches,helped,aunt,author
exp4_core_1412_both_complex,1412,both_complex,core,def_past,indef_present,a wife teaches a winner .,a winner is taught by a wife .,the aunt helped the author .,the author was helped by the aunt .,the aunt near the partner helped the author above the captain .,the author above the captain was helped by the aunt near the partner .,partner,captain,near,above,indef,def,is,was,teaches,helped,aunt,author
exp4_core_1413_agent_complex,1413,agent_complex,core,def_present,indef_past,an uncle destroyed a wife .,a wife was destroyed by an uncle .,the author helps the bishop .,the bishop is helped by the author .,the author below the boy helps the bishop .,the bishop is helped by the author below the boy .,boy,,below,,indef,def,was,is,destroyed,helps,author,bishop
exp4_core_1413_patient_complex,1413,patient_complex,core,def_present,indef_past,an uncle destroyed a wife .,a wife was destroyed by an uncle .,the author helps the bishop .,the bishop is helped by the author .,the author helps the bishop near the secretary .,the bishop near the secretary is helped by the author .,,secretary,,near,indef,def,was,is,destroyed,helps,author,bishop
exp4_core_1413_both_complex,1413,both_complex,core,def_present,indef_past,an uncle destroyed a wife .,a wife was destroyed by an uncle .,the author helps the bishop .,the bishop is helped by the author .,the author above the reader helps the bishop near the guest .,the bishop near the guest is helped by the author above the reader .,reader,guest,above,near,indef,def,was,is,destroyed,helps,author,bishop
exp4_core_1414_agent_complex,1414,agent_complex,core,indef_past,def_present,the cousin forgets the daughter .,the daughter is forgotten by the cousin .,a bishop helped a boy .,a boy was helped by a bishop .,a bishop near a chief helped a boy .,a boy was helped by a bishop near a chief .,chief,,near,,def,indef,is,was,forgets,helped,bishop,boy
exp4_core_1414_patient_complex,1414,patient_complex,core,indef_past,def_present,the cousin forgets the daughter .,the daughter is forgotten by the cousin .,a bishop helped a boy .,a boy was helped by a bishop .,a bishop helped a boy above a captain .,a boy above a captain was helped by a bishop .,,captain,,above,def,indef,is,was,forgets,helped,bishop,boy
exp4_core_1414_both_complex,1414,both_complex,core,indef_past,def_present,the cousin forgets the daughter .,the daughter is forgotten by the cousin .,a bishop helped a boy .,a boy was helped by a bishop .,a bishop with a prince helped a boy from an employee .,a boy from an employee was helped by a bishop with a prince .,prince,employee,with,from,def,indef,is,was,forgets,helped,bishop,boy
exp4_core_1415_agent_complex,1415,agent_complex,core,indef_present,def_past,the champion kissed the chief .,the chief was kissed by the champion .,a boy helps a brother .,a brother is helped by a boy .,a boy above a lady helps a brother .,a brother is helped by a boy above a lady .,lady,,above,,def,indef,was,is,kissed,helps,boy,brother
exp4_core_1415_patient_complex,1415,patient_complex,core,indef_present,def_past,the champion kissed the chief .,the chief was kissed by the champion .,a boy helps a brother .,a brother is helped by a boy .,a boy helps a brother with a reader .,a brother with a reader is helped by a boy .,,reader,,with,def,indef,was,is,kissed,helps,boy,brother
exp4_core_1415_both_complex,1415,both_complex,core,indef_present,def_past,the champion kissed the chief .,the chief was kissed by the champion .,a boy helps a brother .,a brother is helped by a boy .,a boy from a sheriff helps a brother with a soldier .,a brother with a soldier is helped by a boy from a sheriff .,sheriff,soldier,from,with,def,indef,was,is,kissed,helps,boy,brother
exp4_core_1416_agent_complex,1416,agent_complex,core,def_past,indef_present,a colonel understands a cop .,a cop is understood by a colonel .,the brother helped the buddy .,the buddy was helped by the brother .,the brother with the lawyer helped the buddy .,the buddy was helped by the brother with the lawyer .,lawyer,,with,,indef,def,is,was,understands,helped,brother,buddy
exp4_core_1416_patient_complex,1416,patient_complex,core,def_past,indef_present,a colonel understands a cop .,a cop is understood by a colonel .,the brother helped the buddy .,the buddy was helped by the brother .,the brother helped the buddy from the employee .,the buddy from the employee was helped by the brother .,,employee,,from,indef,def,is,was,understands,helped,brother,buddy
exp4_core_1416_both_complex,1416,both_complex,core,def_past,indef_present,a colonel understands a cop .,a cop is understood by a colonel .,the brother helped the buddy .,the buddy was helped by the brother .,the brother in the actress helped the buddy on the bishop .,the buddy on the bishop was helped by the brother in the actress .,actress,bishop,in,on,indef,def,is,was,understands,helped,brother,buddy
exp4_core_1417_agent_complex,1417,agent_complex,core,def_present,indef_past,a man judged a manager .,a manager was judged by a man .,the buddy helps the candidate .,the candidate is helped by the buddy .,the buddy from the guest helps the candidate .,the candidate is helped by the buddy from the guest .,guest,,from,,indef,def,was,is,judged,helps,buddy,candidate
exp4_core_1417_patient_complex,1417,patient_complex,core,def_present,indef_past,a man judged a manager .,a manager was judged by a man .,the buddy helps the candidate .,the candidate is helped by the buddy .,the buddy helps the candidate in the soldier .,the candidate in the soldier is helped by the buddy .,,soldier,,in,indef,def,was,is,judged,helps,buddy,candidate
exp4_core_1417_both_complex,1417,both_complex,core,def_present,indef_past,a man judged a manager .,a manager was judged by a man .,the buddy helps the candidate .,the candidate is helped by the buddy .,the buddy on the president helps the candidate in the mother .,the candidate in the mother is helped by the buddy on the president .,president,mother,on,in,indef,def,was,is,judged,helps,buddy,candidate
exp4_core_1418_agent_complex,1418,agent_complex,core,indef_past,def_present,the priest forgets the prince .,the prince is forgotten by the priest .,a candidate helped a captain .,a captain was helped by a candidate .,a candidate in a nurse helped a captain .,a captain was helped by a candidate in a nurse .,nurse,,in,,def,indef,is,was,forgets,helped,candidate,captain
exp4_core_1418_patient_complex,1418,patient_complex,core,indef_past,def_present,the priest forgets the prince .,the prince is forgotten by the priest .,a candidate helped a captain .,a captain was helped by a candidate .,a candidate helped a captain on a bishop .,a captain on a bishop was helped by a candidate .,,bishop,,on,def,indef,is,was,forgets,helped,candidate,captain
exp4_core_1418_both_complex,1418,both_complex,core,indef_past,def_present,the priest forgets the prince .,the prince is forgotten by the priest .,a candidate helped a captain .,a captain was helped by a candidate .,a candidate below a girl helped a captain near a friend .,a captain near a friend was helped by a candidate below a girl .,girl,friend,below,near,def,indef,is,was,forgets,helped,candidate,captain
exp4_core_1419_agent_complex,1419,agent_complex,core,indef_present,def_past,the brother judged the buddy .,the buddy was judged by the brother .,a captain helps a champion .,a champion is helped by a captain .,a captain on a singer helps a champion .,a champion is helped by a captain on a singer .,singer,,on,,def,indef,was,is,judged,helps,captain,champion
exp4_core_1419_patient_complex,1419,patient_complex,core,indef_present,def_past,the brother judged the buddy .,the buddy was judged by the brother .,a captain helps a champion .,a champion is helped by a captain .,a captain helps a champion below a president .,a champion below a president is helped by a captain .,,president,,below,def,indef,was,is,judged,helps,captain,champion
exp4_core_1419_both_complex,1419,both_complex,core,indef_present,def_past,the brother judged the buddy .,the buddy was judged by the brother .,a captain helps a champion .,a champion is helped by a captain .,a captain near a husband helps a champion below a daughter .,a champion below a daughter is helped by a captain near a husband .,husband,daughter,near,below,def,indef,was,is,judged,helps,captain,champion
exp4_core_1420_agent_complex,1420,agent_complex,core,def_past,indef_present,a boy judges a brother .,a brother is judged by a boy .,the champion helped the chief .,the chief was helped by the champion .,the champion below the employer helped the chief .,the chief was helped by the champion below the employer .,employer,,below,,indef,def,is,was,judges,helped,champion,chief
exp4_core_1420_patient_complex,1420,patient_complex,core,def_past,indef_present,a boy judges a brother .,a brother is judged by a boy .,the champion helped the chief .,the chief was helped by the champion .,the champion helped the chief near the friend .,the chief near the friend was helped by the champion .,,friend,,near,indef,def,is,was,judges,helped,champion,chief
exp4_core_1420_both_complex,1420,both_complex,core,def_past,indef_present,a boy judges a brother .,a brother is judged by a boy .,the champion helped the chief .,the chief was helped by the champion .,the champion above the author helped the chief near the professor .,the chief near the professor was helped by the champion above the author .,author,professor,above,near,indef,def,is,was,judges,helped,champion,chief
exp4_core_1421_agent_complex,1421,agent_complex,core,def_present,indef_past,an uncle washed a wife .,a wife was washed by an uncle .,the chief helps the child .,the child is helped by the chief .,the chief near the mother helps the child .,the child is helped by the chief near the mother .,mother,,near,,indef,def,was,is,washed,helps,chief,child
