s_cong_DO,s_inc_DO,w_cong_DO,w_inc_DO,s_cong_PO,s_inc_PO,w_cong_PO,w_inc_PO,s_PE_DO,s_PE_PO,w_PE_DO,w_PE_PO
-72.5625,-75.0625,-4.0078125,-4.859375,-76.25,-75.9375,-6.58203125,-7.0546875,2.5,-0.3125,0.8515625,0.47265625
-72.5,-71.875,-7.16015625,-7.15234375,-74.8125,-76.125,-6.0546875,-6.28125,-0.625,1.3125,-0.0078125,0.2265625
-79.625,-81.375,-2.6796875,-2.873046875,-85.125,-85.625,-4.9296875,-5.921875,1.75,0.5,0.193359375,0.9921875
-73.3125,-73.75,-3.552734375,-4.09375,-73.0625,-74.25,-3.708984375,-4.359375,0.4375,1.1875,0.541015625,0.650390625
-79.0,-81.0625,-4.66796875,-4.88671875,-82.375,-82.9375,-6.7421875,-6.875,2.0625,0.5625,0.21875,0.1328125
-75.625,-76.0625,-4.609375,-4.46484375,-78.25,-79.375,-4.9453125,-5.31640625,0.4375,1.125,-0.14453125,0.37109375
-80.1875,-81.0,-3.701171875,-3.84375,-83.9375,-84.0,-3.9609375,-4.46875,0.8125,0.0625,0.142578125,0.5078125
-77.8125,-77.6875,-5.125,-5.203125,-78.5625,-79.5,-3.97265625,-4.4296875,-0.125,0.9375,0.078125,0.45703125
-71.25,-74.8125,-5.421875,-6.4140625,-75.8125,-73.6875,-4.94140625,-5.64453125,3.5625,-2.125,0.9921875,0.703125
-75.75,-76.625,-2.416015625,-2.8984375,-80.1875,-81.25,-5.3828125,-6.19140625,0.875,1.0625,0.482421875,0.80859375
-74.25,-74.8125,-4.15234375,-4.33203125,-75.375,-75.3125,-3.9609375,-4.29296875,0.5625,-0.0625,0.1796875,0.33203125
-77.375,-81.8125,-3.583984375,-4.75390625,-84.25,-80.6875,-4.984375,-5.37890625,4.4375,-3.5625,1.169921875,0.39453125
-81.5625,-82.875,-4.08203125,-5.453125,-86.125,-84.9375,-3.947265625,-4.3125,1.3125,-1.1875,1.37109375,0.365234375
-75.125,-75.625,-2.994140625,-3.78125,-77.0,-77.875,-5.67578125,-6.1015625,0.5,0.875,0.787109375,0.42578125
-82.0625,-83.0625,-3.212890625,-4.13671875,-84.625,-85.625,-4.546875,-4.33203125,1.0,1.0,0.923828125,-0.21484375
-80.0625,-81.5625,-2.9609375,-3.875,-83.9375,-83.5625,-4.2421875,-4.4609375,1.5,-0.375,0.9140625,0.21875
-75.25,-78.125,-4.7265625,-5.03125,-79.125,-78.375,-5.7734375,-6.04296875,2.875,-0.75,0.3046875,0.26953125
-74.9375,-73.5625,-3.353515625,-3.78125,-73.3125,-74.5,-5.3984375,-5.84375,-1.375,1.1875,0.427734375,0.4453125
-81.0,-80.6875,-3.78515625,-4.00390625,-82.0,-83.75,-5.37109375,-5.8359375,-0.3125,1.75,0.21875,0.46484375
-64.8125,-64.375,-2.263671875,-2.73828125,-68.25,-70.625,-4.99609375,-6.0625,-0.4375,2.375,0.474609375,1.06640625
-86.3125,-87.1875,-3.611328125,-4.15234375,-87.125,-87.6875,-3.044921875,-3.45703125,0.875,0.5625,0.541015625,0.412109375
-72.6875,-72.875,-5.05078125,-4.9609375,-74.8125,-75.125,-5.24609375,-5.4765625,0.1875,0.3125,-0.08984375,0.23046875
-83.125,-84.0,-4.0390625,-4.671875,-85.75,-86.4375,-4.0625,-4.68359375,0.875,0.6875,0.6328125,0.62109375
-77.125,-78.3125,-5.03515625,-5.44140625,-78.8125,-78.5625,-5.81640625,-5.9140625,1.1875,-0.25,0.40625,0.09765625
-75.5,-78.4375,-5.1015625,-5.5859375,-78.0625,-75.0625,-4.1484375,-4.625,2.9375,-3.0,0.484375,0.4765625
-82.125,-85.75,-3.453125,-5.12890625,-83.6875,-83.75,-5.1171875,-5.73828125,3.625,0.0625,1.67578125,0.62109375
-79.0,-78.875,-5.40625,-5.5078125,-82.125,-83.4375,-6.32421875,-6.625,-0.125,1.3125,0.1015625,0.30078125
-83.5625,-85.125,-3.9453125,-4.59375,-86.4375,-86.4375,-3.431640625,-4.0625,1.5625,0.0,0.6484375,0.630859375
-72.0,-71.25,-5.46875,-5.875,-74.0625,-76.0625,-5.015625,-5.796875,-0.75,2.0,0.40625,0.78125
-90.0,-87.875,-4.27734375,-4.4375,-89.0625,-92.9375,-7.88671875,-7.96484375,-2.125,3.875,0.16015625,0.078125
-82.3125,-85.5,-4.2421875,-4.9921875,-83.0625,-81.625,-3.849609375,-4.19921875,3.1875,-1.4375,0.75,0.349609375
-75.75,-75.3125,-2.98046875,-3.884765625,-79.375,-79.75,-4.921875,-5.4375,-0.4375,0.375,0.904296875,0.515625
-68.6875,-68.875,-3.74609375,-4.42578125,-70.4375,-71.5,-4.71484375,-5.0234375,0.1875,1.0625,0.6796875,0.30859375
-78.8125,-80.375,-4.46484375,-4.9296875,-81.0625,-80.3125,-3.41015625,-3.56640625,1.5625,-0.75,0.46484375,0.15625
-73.25,-74.625,-2.44921875,-3.611328125,-76.4375,-76.75,-3.005859375,-3.55859375,1.375,0.3125,1.162109375,0.552734375
-93.5,-93.375,-6.2734375,-6.15625,-92.75,-93.25,-5.7421875,-6.109375,-0.125,0.5,-0.1171875,0.3671875
-81.9375,-84.9375,-4.484375,-5.11328125,-87.625,-84.4375,-5.6640625,-5.9140625,3.0,-3.1875,0.62890625,0.25
-78.3125,-79.875,-2.474609375,-3.1171875,-80.8125,-79.875,-4.30078125,-5.1328125,1.5625,-0.9375,0.642578125,0.83203125
-72.875,-74.375,-4.1640625,-4.90234375,-76.75,-76.5625,-4.5546875,-5.28515625,1.5,-0.1875,0.73828125,0.73046875
-72.5,-74.625,-3.72265625,-4.109375,-76.6875,-75.8125,-5.0078125,-5.67578125,2.125,-0.875,0.38671875,0.66796875
-75.1875,-76.5,-3.521484375,-3.935546875,-77.3125,-77.6875,-5.12109375,-5.40234375,1.3125,0.375,0.4140625,0.28125
-80.9375,-82.0,-4.140625,-4.66015625,-83.1875,-82.6875,-4.9296875,-5.09375,1.0625,-0.5,0.51953125,0.1640625
-65.4375,-68.125,-3.580078125,-4.60546875,-70.125,-69.125,-6.15234375,-6.6171875,2.6875,-1.0,1.025390625,0.46484375
-78.75,-79.8125,-4.30859375,-4.7109375,-81.4375,-80.5,-4.234375,-4.5,1.0625,-0.9375,0.40234375,0.265625
-81.875,-82.625,-4.37109375,-4.4765625,-83.5,-83.25,-3.837890625,-4.46484375,0.75,-0.25,0.10546875,0.626953125
-72.375,-74.125,-3.22265625,-4.21484375,-77.875,-77.8125,-5.6953125,-6.015625,1.75,-0.0625,0.9921875,0.3203125
-79.125,-81.5625,-2.61328125,-3.630859375,-81.5625,-81.0,-3.052734375,-3.408203125,2.4375,-0.5625,1.017578125,0.35546875
-81.5,-82.5,-4.2890625,-4.6015625,-83.1875,-82.8125,-3.2109375,-3.5703125,1.0,-0.375,0.3125,0.359375
-78.8125,-78.3125,-5.984375,-6.453125,-79.0625,-80.3125,-3.74609375,-4.26171875,-0.5,1.25,0.46875,0.515625
-89.9375,-91.0625,-4.4609375,-4.83984375,-87.3125,-87.125,-6.2265625,-6.60546875,1.125,-0.1875,0.37890625,0.37890625
-78.75,-81.25,-4.51953125,-5.015625,-82.3125,-80.1875,-3.92578125,-4.1171875,2.5,-2.125,0.49609375,0.19140625
-75.0625,-76.3125,-2.779296875,-3.697265625,-75.3125,-75.1875,-5.80078125,-6.40625,1.25,-0.125,0.91796875,0.60546875
-78.375,-79.4375,-3.078125,-3.44140625,-83.8125,-83.5,-4.8359375,-5.328125,1.0625,-0.3125,0.36328125,0.4921875
-73.3125,-75.5,-3.638671875,-4.875,-75.8125,-77.5625,-4.03515625,-4.81640625,2.1875,1.75,1.236328125,0.78125
-68.5625,-71.9375,-4.83203125,-5.2265625,-73.875,-70.875,-5.2421875,-5.62890625,3.375,-3.0,0.39453125,0.38671875
-72.75,-77.9375,-3.125,-4.90234375,-78.5,-76.0625,-5.00390625,-6.26171875,5.1875,-2.4375,1.77734375,1.2578125
-68.5,-71.9375,-4.03515625,-5.2734375,-72.25,-71.1875,-4.703125,-5.53515625,3.4375,-1.0625,1.23828125,0.83203125
-73.3125,-75.9375,-3.59375,-3.830078125,-76.9375,-75.25,-4.55078125,-5.125,2.625,-1.6875,0.236328125,0.57421875
-70.3125,-71.1875,-3.501953125,-3.814453125,-74.0625,-74.0,-3.498046875,-3.6953125,0.875,-0.0625,0.3125,0.197265625
-85.625,-86.75,-3.708984375,-4.015625,-89.75,-89.4375,-5.74609375,-6.20703125,1.125,-0.3125,0.306640625,0.4609375
-72.125,-73.6875,-4.87109375,-5.27734375,-74.375,-73.625,-5.0234375,-5.578125,1.5625,-0.75,0.40625,0.5546875
-72.25,-73.75,-5.97265625,-6.08984375,-74.8125,-73.625,-5.67578125,-6.12890625,1.5,-1.1875,0.1171875,0.453125
-84.5625,-86.0625,-3.904296875,-4.42578125,-87.75,-87.8125,-5.42578125,-5.82421875,1.5,0.0625,0.521484375,0.3984375
-65.375,-66.625,-3.931640625,-4.6015625,-67.5625,-67.25,-5.37890625,-5.54296875,1.25,-0.3125,0.669921875,0.1640625
-79.0625,-79.9375,-5.03515625,-5.49609375,-82.0625,-82.9375,-5.65625,-5.984375,0.875,0.875,0.4609375,0.328125
-72.75,-72.4375,-3.685546875,-4.1796875,-73.875,-74.4375,-4.26171875,-4.734375,-0.3125,0.5625,0.494140625,0.47265625
-74.4375,-75.4375,-2.60546875,-3.53515625,-76.4375,-78.25,-4.66015625,-5.640625,1.0,1.8125,0.9296875,0.98046875
-81.125,-81.125,-3.056640625,-3.6484375,-83.5,-85.1875,-5.0546875,-4.34375,0.0,1.6875,0.591796875,-0.7109375
-71.25,-71.3125,-3.87109375,-4.16015625,-70.9375,-72.375,-4.09765625,-4.55078125,0.0625,1.4375,0.2890625,0.453125
-80.875,-80.6875,-6.44921875,-6.45703125,-80.3125,-81.0,-6.4375,-6.43359375,-0.1875,0.6875,0.0078125,-0.00390625
-77.625,-79.25,-5.6015625,-6.29296875,-78.125,-80.5625,-4.1875,-4.51171875,1.625,2.4375,0.69140625,0.32421875
-64.6875,-67.1875,-2.23828125,-3.53125,-69.5625,-69.875,-5.640625,-6.27734375,2.5,0.3125,1.29296875,0.63671875
-69.9375,-70.9375,-3.748046875,-4.0546875,-70.625,-72.4375,-6.84375,-7.109375,1.0,1.8125,0.306640625,0.265625
-85.1875,-87.125,-2.8359375,-3.599609375,-89.5625,-89.25,-4.87109375,-5.3671875,1.9375,-0.3125,0.763671875,0.49609375
-71.9375,-75.0,-3.708984375,-4.20703125,-78.0,-77.125,-4.45703125,-5.17578125,3.0625,-0.875,0.498046875,0.71875
-76.3125,-79.625,-3.052734375,-5.29296875,-76.625,-77.125,-4.23046875,-4.515625,3.3125,0.5,2.240234375,0.28515625
-68.0,-73.1875,-3.708984375,-4.87890625,-75.6875,-72.25,-3.638671875,-4.26953125,5.1875,-3.4375,1.169921875,0.630859375
-76.8125,-77.875,-3.521484375,-4.4375,-81.9375,-81.1875,-4.16015625,-4.64453125,1.0625,-0.75,0.916015625,0.484375
-72.6875,-78.0625,-3.287109375,-5.296875,-78.75,-77.0,-5.1328125,-5.4375,5.375,-1.75,2.009765625,0.3046875
-74.5625,-75.5,-3.576171875,-4.125,-75.875,-77.625,-5.390625,-5.33984375,0.9375,1.75,0.548828125,-0.05078125
-78.75,-78.4375,-4.6484375,-4.9453125,-80.0625,-81.0625,-4.84765625,-5.15625,-0.3125,1.0,0.296875,0.30859375
-72.8125,-72.1875,-3.86328125,-4.59765625,-72.9375,-74.9375,-3.875,-4.078125,-0.625,2.0,0.734375,0.203125
-72.0625,-72.9375,-3.15625,-3.958984375,-75.8125,-76.5,-4.93359375,-5.27734375,0.875,0.6875,0.802734375,0.34375
-98.5,-97.3125,-4.72265625,-4.87890625,-95.9375,-97.1875,-5.0,-5.32421875,-1.1875,1.25,0.15625,0.32421875
-76.9375,-77.1875,-3.80078125,-4.28125,-77.75,-78.25,-2.595703125,-3.19921875,0.25,0.5,0.48046875,0.603515625
-70.0625,-71.6875,-2.43359375,-3.38671875,-71.8125,-72.8125,-5.51953125,-6.62109375,1.625,1.0,0.953125,1.1015625
-79.6875,-80.6875,-2.828125,-3.84375,-85.4375,-85.8125,-5.29296875,-5.44140625,1.0,0.375,1.015625,0.1484375
-78.75,-78.75,-2.900390625,-3.990234375,-79.5,-82.0,-5.11328125,-5.578125,0.0,2.5,1.08984375,0.46484375
-78.1875,-78.75,-2.806640625,-3.462890625,-79.4375,-81.6875,-3.982421875,-4.734375,0.5625,2.25,0.65625,0.751953125
-85.3125,-89.375,-3.625,-4.75,-90.1875,-87.0,-3.8359375,-4.10546875,4.0625,-3.1875,1.125,0.26953125
-67.8125,-71.25,-3.0390625,-4.80859375,-73.5625,-72.5625,-5.84765625,-6.6640625,3.4375,-1.0,1.76953125,0.81640625
-72.875,-76.5,-3.435546875,-4.53125,-79.625,-77.6875,-5.7421875,-5.74609375,3.625,-1.9375,1.095703125,0.00390625
-74.625,-75.9375,-3.685546875,-3.919921875,-78.5625,-78.5625,-3.59375,-3.916015625,1.3125,0.0,0.234375,0.322265625
-78.4375,-80.6875,-4.1015625,-4.61328125,-80.6875,-79.6875,-4.84375,-4.99609375,2.25,-1.0,0.51171875,0.15234375
-75.25,-77.0625,-3.279296875,-4.171875,-79.125,-79.8125,-3.68359375,-4.11328125,1.8125,0.6875,0.892578125,0.4296875
-64.75,-67.125,-2.982421875,-3.693359375,-69.8125,-69.0625,-3.8828125,-4.4609375,2.375,-0.75,0.7109375,0.578125
-76.5625,-79.0625,-8.8046875,-9.40625,-83.1875,-79.75,-5.09375,-5.265625,2.5,-3.4375,0.6015625,0.171875
-69.9375,-73.0,-4.98828125,-6.0546875,-71.5,-71.5,-5.82421875,-6.1328125,3.0625,0.0,1.06640625,0.30859375
-79.1875,-80.375,-5.4296875,-6.07421875,-77.5,-77.4375,-3.927734375,-4.14453125,1.1875,-0.0625,0.64453125,0.216796875
-74.9375,-76.0625,-3.779296875,-4.140625,-78.8125,-78.4375,-4.2578125,-4.359375,1.125,-0.375,0.361328125,0.1015625
-78.9375,-79.125,-4.10546875,-4.3359375,-79.9375,-80.625,-6.015625,-6.19140625,0.1875,0.6875,0.23046875,0.17578125
-74.75,-78.125,-7.21484375,-7.27734375,-79.1875,-77.3125,-4.95703125,-5.44140625,3.375,-1.875,0.0625,0.484375
-72.1875,-72.75,-7.1796875,-7.19140625,-72.1875,-71.9375,-4.890625,-5.55078125,0.5625,-0.25,0.01171875,0.66015625
-73.375,-78.6875,-3.4765625,-5.66015625,-79.8125,-76.125,-3.556640625,-4.453125,5.3125,-3.6875,2.18359375,0.896484375
-79.875,-81.0625,-5.04296875,-5.44921875,-82.375,-82.375,-4.3671875,-4.8203125,1.1875,0.0,0.40625,0.453125
-74.0,-77.0,-3.3125,-3.919921875,-78.8125,-77.4375,-6.09765625,-6.453125,3.0,-1.375,0.607421875,0.35546875
-85.875,-87.0625,-2.87890625,-3.642578125,-88.3125,-88.9375,-4.0859375,-4.14453125,1.1875,0.625,0.763671875,0.05859375
-78.5625,-78.9375,-2.86328125,-3.55859375,-81.875,-83.0625,-5.33984375,-5.84765625,0.375,1.1875,0.6953125,0.5078125
-70.75,-73.625,-3.87890625,-4.48828125,-73.6875,-72.75,-5.78125,-5.54296875,2.875,-0.9375,0.609375,-0.23828125
-80.625,-79.0,-5.21875,-5.18359375,-81.875,-84.8125,-6.35546875,-6.625,-1.625,2.9375,-0.03515625,0.26953125
-74.3125,-78.375,-3.8046875,-5.17578125,-79.0,-77.125,-9.234375,-8.890625,4.0625,-1.875,1.37109375,-0.34375
-84.5625,-85.4375,-3.78125,-4.38671875,-87.0625,-86.8125,-5.9765625,-6.03125,0.875,-0.25,0.60546875,0.0546875
-76.6875,-76.8125,-5.5,-5.4140625,-77.625,-78.75,-6.109375,-6.546875,0.125,1.125,-0.0859375,0.4375
-75.625,-77.25,-4.5078125,-5.71484375,-85.0,-83.6875,-3.958984375,-4.71875,1.625,-1.3125,1.20703125,0.759765625
-76.25,-76.8125,-3.138671875,-3.435546875,-79.0,-79.8125,-3.4296875,-3.986328125,0.5625,0.8125,0.296875,0.556640625
-72.8125,-74.6875,-2.271484375,-3.27734375,-76.25,-76.6875,-3.9140625,-5.171875,1.875,0.4375,1.005859375,1.2578125
-74.9375,-81.125,-3.59375,-5.234375,-80.75,-77.875,-3.673828125,-4.40625,6.1875,-2.875,1.640625,0.732421875
-75.75,-76.6875,-7.06640625,-7.44140625,-78.4375,-80.0,-5.96484375,-6.125,0.9375,1.5625,0.375,0.16015625
-73.9375,-74.0,-2.326171875,-3.248046875,-76.0,-77.6875,-3.23046875,-4.125,0.0625,1.6875,0.921875,0.89453125
-86.125,-85.875,-4.57421875,-5.33203125,-84.0,-85.0,-3.779296875,-4.5078125,-0.25,1.0,0.7578125,0.728515625
-70.875,-73.5,-4.70703125,-5.359375,-73.125,-73.5625,-5.0703125,-5.6171875,2.625,0.4375,0.65234375,0.546875
-79.0,-79.9375,-3.70703125,-4.546875,-83.0,-83.4375,-4.79296875,-5.5078125,0.9375,0.4375,0.83984375,0.71484375
-72.6875,-73.3125,-8.4921875,-9.0703125,-74.9375,-75.375,-5.875,-6.46484375,0.625,0.4375,0.578125,0.58984375
-84.3125,-84.25,-3.251953125,-3.97265625,-85.875,-87.125,-4.640625,-4.96484375,-0.0625,1.25,0.720703125,0.32421875
-73.5,-74.125,-4.07421875,-4.82421875,-75.25,-75.5,-5.78125,-6.09375,0.625,0.25,0.75,0.3125
-76.375,-77.1875,-4.5,-4.75390625,-78.375,-78.5,-6.7890625,-6.88671875,0.8125,0.125,0.25390625,0.09765625
-75.9375,-77.0625,-3.189453125,-3.7578125,-78.25,-77.6875,-4.41796875,-4.89453125,1.125,-0.5625,0.568359375,0.4765625
-82.1875,-84.9375,-3.27734375,-4.73046875,-85.625,-85.8125,-4.66796875,-5.81640625,2.75,0.1875,1.453125,1.1484375
-88.0625,-86.5,-2.85546875,-3.890625,-88.8125,-90.1875,-6.53515625,-7.12109375,-1.5625,1.375,1.03515625,0.5859375
-73.625,-76.125,-4.140625,-5.08203125,-76.5625,-77.1875,-5.625,-6.46875,2.5,0.625,0.94140625,0.84375
-77.5625,-79.6875,-3.861328125,-4.51171875,-81.0,-80.25,-5.0859375,-5.53515625,2.125,-0.75,0.650390625,0.44921875
-82.125,-82.6875,-4.5703125,-4.75,-84.125,-84.8125,-5.53515625,-5.7734375,0.5625,0.6875,0.1796875,0.23828125
-77.8125,-80.3125,-3.20703125,-3.904296875,-84.5,-83.625,-5.54296875,-5.35546875,2.5,-0.875,0.697265625,-0.1875
-81.75,-81.5625,-9.0234375,-8.734375,-82.875,-83.3125,-3.970703125,-4.34375,-0.1875,0.4375,-0.2890625,0.373046875
-74.125,-74.6875,-2.611328125,-3.365234375,-77.6875,-78.875,-4.51953125,-5.28515625,0.5625,1.1875,0.75390625,0.765625
-69.5,-71.75,-4.40234375,-5.859375,-69.5,-71.25,-6.32421875,-7.1875,2.25,1.75,1.45703125,0.86328125
-74.5,-76.6875,-4.29296875,-4.53515625,-77.875,-76.4375,-6.09765625,-6.4765625,2.1875,-1.4375,0.2421875,0.37890625
-83.6875,-84.8125,-2.65234375,-3.169921875,-87.5625,-87.375,-5.42578125,-5.7890625,1.125,-0.1875,0.517578125,0.36328125
-80.9375,-82.875,-4.5703125,-4.73046875,-84.375,-83.4375,-3.380859375,-3.693359375,1.9375,-0.9375,0.16015625,0.3125
-78.0,-80.4375,-3.220703125,-4.11328125,-80.4375,-81.6875,-5.12109375,-5.609375,2.4375,1.25,0.892578125,0.48828125
-89.9375,-89.8125,-5.03515625,-5.34375,-94.0625,-94.5625,-6.06640625,-6.58984375,-0.125,0.5,0.30859375,0.5234375
-76.4375,-78.0625,-5.1171875,-5.03515625,-78.3125,-77.25,-5.61328125,-5.83203125,1.625,-1.0625,-0.08203125,0.21875
-76.8125,-78.0,-2.587890625,-3.263671875,-81.625,-83.3125,-4.65625,-5.76953125,1.1875,1.6875,0.67578125,1.11328125
-85.6875,-87.6875,-4.140625,-4.6171875,-87.5625,-86.9375,-3.86328125,-3.951171875,2.0,-0.625,0.4765625,0.087890625
-83.0,-82.625,-4.61328125,-4.8828125,-83.0625,-85.25,-4.92578125,-5.33984375,-0.375,2.1875,0.26953125,0.4140625
-79.6875,-84.3125,-4.9296875,-5.90234375,-82.375,-80.1875,-4.55078125,-4.72265625,4.625,-2.1875,0.97265625,0.171875
-66.25,-71.1875,-5.140625,-6.796875,-71.5,-69.0,-4.08984375,-5.359375,4.9375,-2.5,1.65625,1.26953125
-77.375,-80.125,-7.0625,-7.8515625,-80.1875,-78.9375,-4.51953125,-4.7421875,2.75,-1.25,0.7890625,0.22265625
-70.25,-71.875,-5.2265625,-5.60546875,-72.875,-72.3125,-3.99609375,-4.80078125,1.625,-0.5625,0.37890625,0.8046875
-75.8125,-73.875,-3.318359375,-4.12890625,-75.625,-79.0,-3.4765625,-3.857421875,-1.9375,3.375,0.810546875,0.380859375
-73.1875,-72.625,-3.59375,-4.1015625,-74.3125,-75.0,-5.65625,-5.625,-0.5625,0.6875,0.5078125,-0.03125
-73.9375,-78.0625,-6.984375,-7.390625,-75.9375,-73.0,-4.37890625,-4.58203125,4.125,-2.9375,0.40625,0.203125
-97.6875,-100.5625,-5.53125,-6.046875,-98.4375,-96.6875,-6.046875,-6.51953125,2.875,-1.75,0.515625,0.47265625
-74.5,-78.1875,-2.541015625,-4.5078125,-82.3125,-82.375,-3.947265625,-4.83203125,3.6875,0.0625,1.966796875,0.884765625
-74.1875,-76.5625,-4.5,-5.12890625,-77.875,-77.375,-5.640625,-6.34375,2.375,-0.5,0.62890625,0.703125
-69.5,-71.375,-3.826171875,-4.46875,-74.5625,-73.8125,-5.05078125,-5.39453125,1.875,-0.75,0.642578125,0.34375
-70.875,-71.25,-2.947265625,-3.4609375,-71.5625,-73.0625,-3.83203125,-4.8203125,0.375,1.5,0.513671875,0.98828125
-74.5,-75.4375,-2.568359375,-3.796875,-78.6875,-79.375,-5.94140625,-6.328125,0.9375,0.6875,1.228515625,0.38671875
-76.75,-78.0,-4.6171875,-4.69140625,-78.375,-79.0625,-4.69140625,-5.234375,1.25,0.6875,0.07421875,0.54296875
-78.625,-79.5625,-3.677734375,-4.21875,-78.0,-76.6875,-4.01171875,-4.4609375,0.9375,-1.3125,0.541015625,0.44921875
-86.625,-86.3125,-3.580078125,-4.390625,-88.0,-89.8125,-5.57421875,-5.85546875,-0.3125,1.8125,0.810546875,0.28125
-78.625,-78.75,-6.28515625,-6.45703125,-79.0,-79.4375,-5.8671875,-6.23046875,0.125,0.4375,0.171875,0.36328125
-77.0,-77.1875,-4.39453125,-4.71875,-78.6875,-79.9375,-5.62109375,-5.8359375,0.1875,1.25,0.32421875,0.21484375
-74.375,-75.125,-2.408203125,-2.990234375,-79.3125,-80.0,-4.5703125,-4.94921875,0.75,0.6875,0.58203125,0.37890625
-81.5625,-83.0625,-3.896484375,-5.2265625,-83.25,-83.0,-3.09765625,-3.333984375,1.5,-0.25,1.330078125,0.236328125
-71.0625,-74.75,-4.1484375,-4.26953125,-76.625,-73.625,-3.189453125,-3.7578125,3.6875,-3.0,0.12109375,0.568359375
-87.375,-87.3125,-4.8984375,-5.04296875,-90.0,-90.1875,-6.6328125,-7.0625,-0.0625,0.1875,0.14453125,0.4296875
-72.125,-71.5,-3.9375,-4.40625,-72.375,-74.375,-4.19140625,-4.75390625,-0.625,2.0,0.46875,0.5625
-71.4375,-73.5625,-5.546875,-6.38671875,-74.1875,-74.0625,-4.83984375,-6.18359375,2.125,-0.125,0.83984375,1.34375
-86.4375,-87.9375,-4.3359375,-5.34375,-88.8125,-88.4375,-7.68359375,-7.60546875,1.5,-0.375,1.0078125,-0.078125
-77.0625,-77.9375,-3.583984375,-4.328125,-82.9375,-82.25,-5.9921875,-6.41015625,0.875,-0.6875,0.744140625,0.41796875
-79.625,-81.125,-4.68359375,-4.6796875,-82.0625,-81.25,-4.05078125,-4.63671875,1.5,-0.8125,-0.00390625,0.5859375
-72.375,-74.625,-2.837890625,-3.541015625,-75.875,-75.0625,-4.23828125,-4.60546875,2.25,-0.8125,0.703125,0.3671875
-74.625,-75.9375,-3.59765625,-4.39453125,-75.3125,-76.3125,-2.9609375,-3.310546875,1.3125,1.0,0.796875,0.349609375
-84.1875,-84.25,-6.953125,-7.1171875,-84.75,-85.5625,-5.83984375,-5.9375,0.0625,0.8125,0.1640625,0.09765625
-71.0,-71.3125,-3.9140625,-4.140625,-72.625,-72.75,-5.6796875,-5.9609375,0.3125,0.125,0.2265625,0.28125
-71.4375,-71.625,-3.58984375,-4.13671875,-74.125,-75.75,-5.84375,-6.23046875,0.1875,1.625,0.546875,0.38671875
-72.1875,-73.9375,-4.25390625,-5.4296875,-73.875,-74.0625,-3.716796875,-4.26171875,1.75,0.1875,1.17578125,0.544921875
-69.5,-69.1875,-4.33984375,-4.31640625,-71.0625,-72.125,-5.578125,-6.04296875,-0.3125,1.0625,-0.0234375,0.46484375
-71.5,-71.875,-3.947265625,-4.98828125,-73.1875,-74.25,-5.1015625,-5.4609375,0.375,1.0625,1.041015625,0.359375
-85.5625,-85.1875,-4.39453125,-4.6796875,-82.4375,-83.75,-5.66796875,-5.98828125,-0.375,1.3125,0.28515625,0.3203125
-78.125,-76.4375,-3.490234375,-4.01953125,-78.25,-80.9375,-5.6328125,-6.203125,-1.6875,2.6875,0.529296875,0.5703125
-77.8125,-78.875,-3.44921875,-3.876953125,-80.5625,-80.75,-5.03515625,-5.9375,1.0625,0.1875,0.427734375,0.90234375
-83.0625,-88.5625,-3.876953125,-4.88671875,-87.6875,-85.3125,-3.501953125,-4.19921875,5.5,-2.375,1.009765625,0.697265625
-82.125,-83.5625,-6.265625,-7.35546875,-82.75,-84.3125,-6.11328125,-5.88671875,1.4375,1.5625,1.08984375,-0.2265625
-81.0625,-83.75,-4.6875,-5.0078125,-85.125,-81.9375,-4.35546875,-5.015625,2.6875,-3.1875,0.3203125,0.66015625
-78.1875,-79.75,-3.83203125,-5.234375,-80.5,-81.1875,-4.953125,-5.90625,1.5625,0.6875,1.40234375,0.953125
-85.0,-87.625,-3.79296875,-4.68359375,-85.625,-84.25,-3.96875,-4.765625,2.625,-1.375,0.890625,0.796875
-73.75,-73.375,-5.51171875,-5.6953125,-74.6875,-75.6875,-5.14453125,-5.6015625,-0.375,1.0,0.18359375,0.45703125
-79.375,-87.3125,-5.47265625,-6.11328125,-85.3125,-77.5625,-4.08984375,-4.953125,7.9375,-7.75,0.640625,0.86328125
-75.25,-75.375,-3.658203125,-3.685546875,-77.4375,-78.125,-5.1953125,-5.49609375,0.125,0.6875,0.02734375,0.30078125
-85.25,-87.9375,-2.94140625,-4.1953125,-92.1875,-91.8125,-7.69140625,-7.57421875,2.6875,-0.375,1.25390625,-0.1171875
-69.4375,-72.75,-4.34375,-4.83984375,-73.375,-72.0625,-4.15625,-4.5078125,3.3125,-1.3125,0.49609375,0.3515625
-74.75,-77.4375,-6.34765625,-7.25390625,-75.5625,-75.375,-4.0546875,-4.5390625,2.6875,-0.1875,0.90625,0.484375
-76.875,-78.375,-3.666015625,-4.54296875,-82.1875,-83.25,-5.796875,-6.11328125,1.5,1.0625,0.876953125,0.31640625
-81.0,-81.1875,-4.2578125,-4.8828125,-80.375,-80.5,-7.9375,-7.83203125,0.1875,0.125,0.625,-0.10546875
-80.4375,-82.3125,-2.50390625,-3.51171875,-84.1875,-85.5625,-5.04296875,-5.91796875,1.875,1.375,1.0078125,0.875
-84.6875,-86.375,-3.296875,-3.8984375,-87.25,-86.4375,-3.443359375,-4.3046875,1.6875,-0.8125,0.6015625,0.861328125
