s_cong_DO,s_inc_DO,w_cong_DO,w_inc_DO,s_cong_PO,s_inc_PO,w_cong_PO,w_inc_PO,s_PE_DO,s_PE_PO,w_PE_DO,w_PE_PO
-53.65625,-56.78125,-4.9453125,-5.7421875,-59.0625,-55.0625,-5.203125,-5.08984375,3.125,-4.0,0.796875,-0.11328125
-52.375,-53.90625,-4.578125,-5.64453125,-54.65625,-53.0,-5.79296875,-5.625,1.53125,-1.65625,1.06640625,-0.16796875
-51.6875,-54.71875,-4.015625,-5.76953125,-55.125,-53.625,-5.6015625,-5.24609375,3.03125,-1.5,1.75390625,-0.35546875
-50.9375,-53.03125,-3.111328125,-3.193359375,-51.15625,-49.65625,-2.107421875,-2.634765625,2.09375,-1.5,0.08203125,0.52734375
-55.09375,-55.53125,-3.26953125,-3.326171875,-53.9375,-53.34375,-2.90234375,-3.029296875,0.4375,-0.59375,0.056640625,0.126953125
-51.59375,-51.0625,-3.119140625,-3.072265625,-51.28125,-51.09375,-2.748046875,-2.85546875,-0.53125,-0.1875,-0.046875,0.107421875
-54.5,-56.0,-3.306640625,-3.28125,-54.3125,-53.09375,-3.216796875,-3.23046875,1.5,-1.21875,-0.025390625,0.013671875
-54.5,-53.375,-3.26171875,-3.208984375,-53.03125,-54.25,-1.740234375,-2.123046875,-1.125,1.21875,-0.052734375,0.3828125
-52.0,-52.6875,-3.322265625,-3.3125,-51.5,-49.53125,-3.041015625,-3.048828125,0.6875,-1.96875,-0.009765625,0.0078125
-53.09375,-52.3125,-3.654296875,-3.509765625,-52.65625,-52.5625,-2.70703125,-2.826171875,-0.78125,-0.09375,-0.14453125,0.119140625
-55.3125,-56.78125,-3.37890625,-3.408203125,-53.6875,-52.90625,-3.47265625,-3.591796875,1.46875,-0.78125,0.029296875,0.119140625
-54.34375,-56.25,-3.380859375,-3.4140625,-54.78125,-53.21875,-2.490234375,-2.669921875,1.90625,-1.5625,0.033203125,0.1796875
-51.1875,-52.78125,-3.150390625,-3.234375,-51.15625,-49.75,-2.310546875,-2.74609375,1.59375,-1.40625,0.083984375,0.435546875
-57.125,-57.71875,-3.4453125,-3.517578125,-55.59375,-55.59375,-2.197265625,-2.322265625,0.59375,0.0,0.072265625,0.125
-51.03125,-51.3125,-3.865234375,-4.23828125,-49.8125,-49.65625,-1.751953125,-1.734375,0.28125,-0.15625,0.373046875,-0.017578125
-55.8125,-55.75,-3.65234375,-3.5390625,-54.5625,-53.28125,-2.078125,-1.87890625,-0.0625,-1.28125,-0.11328125,-0.19921875
-56.53125,-57.5,-4.453125,-5.05078125,-54.34375,-53.8125,-2.19140625,-2.232421875,0.96875,-0.53125,0.59765625,0.041015625
-53.625,-53.71875,-4.30078125,-4.7265625,-50.46875,-51.0625,-2.40625,-2.61328125,0.09375,0.59375,0.42578125,0.20703125
-56.125,-57.9375,-3.2890625,-4.0390625,-56.875,-55.5625,-1.9619140625,-1.876953125,1.8125,-1.3125,0.75,-0.0849609375
-51.9375,-53.75,-3.3203125,-3.919921875,-52.5625,-51.40625,-2.65234375,-2.826171875,1.8125,-1.15625,0.599609375,0.173828125
-57.84375,-59.375,-3.775390625,-5.16796875,-56.46875,-55.84375,-2.89453125,-2.9140625,1.53125,-0.625,1.392578125,0.01953125
-52.40625,-54.625,-3.703125,-4.140625,-53.125,-51.375,-2.203125,-2.31640625,2.21875,-1.75,0.4375,0.11328125
-56.03125,-55.78125,-3.791015625,-3.765625,-53.875,-54.375,-2.703125,-2.658203125,-0.25,0.5,-0.025390625,-0.044921875
-51.4375,-54.65625,-5.69140625,-6.984375,-51.125,-48.96875,-3.580078125,-3.61328125,3.21875,-2.15625,1.29296875,0.033203125
-52.5625,-54.59375,-5.43359375,-6.46484375,-49.875,-49.5,-3.697265625,-3.587890625,2.03125,-0.375,1.03125,-0.109375
-50.0,-50.78125,-6.83984375,-7.55078125,-46.5,-46.21875,-3.8984375,-3.625,0.78125,-0.28125,0.7109375,-0.2734375
-53.375,-53.9375,-5.83984375,-6.2578125,-50.46875,-50.71875,-3.46484375,-3.396484375,0.5625,0.25,0.41796875,-0.068359375
-56.3125,-56.5625,-7.1953125,-7.65625,-52.25,-52.5,-3.09765625,-3.2109375,0.25,0.25,0.4609375,0.11328125
-49.8125,-50.4375,-5.96484375,-6.859375,-47.1875,-47.1875,-3.53515625,-3.455078125,0.625,0.0,0.89453125,-0.080078125
-51.625,-54.625,-6.609375,-7.35546875,-50.1875,-47.78125,-3.4609375,-3.486328125,3.0,-2.40625,0.74609375,0.025390625
-55.0625,-55.0,-6.28515625,-7.0390625,-51.21875,-52.25,-3.919921875,-4.10546875,-0.0625,1.03125,0.75390625,0.185546875
-53.6875,-54.625,-6.38671875,-7.25390625,-50.71875,-50.1875,-3.78125,-3.744140625,0.9375,-0.53125,0.8671875,-0.037109375
-51.84375,-53.875,-6.6796875,-7.20703125,-50.21875,-47.78125,-3.4375,-3.404296875,2.03125,-2.4375,0.52734375,-0.033203125
-62.5,-58.21875,-3.57421875,-3.578125,-56.59375,-59.65625,-4.875,-4.65625,-4.28125,3.0625,0.00390625,-0.21875
-59.625,-57.53125,-3.794921875,-3.701171875,-57.5,-60.15625,-4.87109375,-4.9140625,-2.09375,2.65625,-0.09375,0.04296875
-61.75,-58.75,-3.67578125,-3.9609375,-57.5625,-59.4375,-4.8828125,-4.78515625,-3.0,1.875,0.28515625,-0.09765625
-54.40625,-53.25,-2.583984375,-3.23046875,-54.28125,-56.0625,-3.990234375,-3.853515625,-1.15625,1.78125,0.646484375,-0.13671875
-57.15625,-57.625,-3.6171875,-4.734375,-56.5625,-57.875,-3.423828125,-3.439453125,0.46875,1.3125,1.1171875,0.015625
-59.28125,-60.28125,-4.453125,-4.96875,-59.625,-60.0,-4.21875,-4.11328125,1.0,0.375,0.515625,-0.10546875
-59.625,-62.15625,-3.890625,-4.59375,-61.65625,-60.09375,-4.91015625,-4.76953125,2.53125,-1.5625,0.703125,-0.140625
-61.21875,-62.03125,-2.83984375,-3.583984375,-62.5,-62.65625,-6.0,-6.00390625,0.8125,0.15625,0.744140625,0.00390625
-56.875,-60.46875,-3.375,-4.0234375,-59.34375,-57.625,-4.80078125,-4.12109375,3.59375,-1.71875,0.6484375,-0.6796875
-59.6875,-55.21875,-4.109375,-4.03515625,-53.75,-56.75,-3.734375,-3.435546875,-4.46875,3.0,-0.07421875,-0.298828125
-63.1875,-63.5,-6.8515625,-7.55078125,-58.1875,-58.9375,-5.36328125,-4.91015625,0.3125,0.75,0.69921875,-0.453125
-61.53125,-62.21875,-5.97265625,-6.49609375,-58.40625,-59.1875,-4.375,-4.10546875,0.6875,0.78125,0.5234375,-0.26953125
-67.3125,-61.40625,-6.5,-6.1953125,-58.46875,-66.1875,-3.798828125,-4.19921875,-5.90625,7.71875,-0.3046875,0.400390625
-55.96875,-57.40625,-5.18359375,-5.69140625,-55.5625,-54.4375,-3.86328125,-4.203125,1.4375,-1.125,0.5078125,0.33984375
-63.03125,-63.1875,-6.9296875,-6.953125,-60.0,-61.09375,-4.84375,-5.07421875,0.15625,1.09375,0.0234375,0.23046875
-60.0625,-60.9375,-6.41015625,-6.625,-57.9375,-57.3125,-3.98828125,-4.21875,0.875,-0.625,0.21484375,0.23046875
-57.96875,-57.15625,-5.82421875,-5.91796875,-53.8125,-55.90625,-3.533203125,-3.650390625,-0.8125,2.09375,0.09375,0.1171875
-58.40625,-59.625,-5.74609375,-6.57421875,-55.8125,-56.125,-3.48828125,-3.65234375,1.21875,0.3125,0.828125,0.1640625
-60.53125,-58.8125,-5.640625,-5.69921875,-56.0625,-59.03125,-4.39453125,-4.6953125,-1.71875,2.96875,0.05859375,0.30078125
-60.4375,-63.46875,-5.6875,-6.46875,-59.71875,-58.03125,-4.0078125,-3.78515625,3.03125,-1.6875,0.78125,-0.22265625
-57.40625,-57.03125,-6.1171875,-6.34375,-55.5625,-57.5625,-4.03515625,-4.12109375,-0.375,2.0,0.2265625,0.0859375
-62.0,-54.625,-5.99609375,-5.8125,-57.0,-64.6875,-4.25390625,-4.453125,-7.375,7.6875,-0.18359375,0.19921875
-55.5625,-56.375,-4.921875,-5.78515625,-55.15625,-55.375,-4.14453125,-4.08203125,0.8125,0.21875,0.86328125,-0.0625
-54.78125,-54.625,-4.98828125,-5.97265625,-55.1875,-56.53125,-4.20703125,-3.89453125,-0.15625,1.34375,0.984375,-0.3125
-49.6875,-53.65625,-3.212890625,-6.00390625,-53.59375,-53.65625,-4.609375,-4.75,3.96875,0.0625,2.791015625,0.140625
-54.125,-53.3125,-4.70703125,-5.375,-54.46875,-56.625,-4.08984375,-4.05859375,-0.8125,2.15625,0.66796875,-0.03125
-54.84375,-54.59375,-5.734375,-5.69921875,-55.03125,-55.96875,-4.05859375,-4.03125,-0.25,0.9375,-0.03515625,-0.02734375
-53.75,-53.96875,-5.33984375,-5.6015625,-54.9375,-55.125,-4.12109375,-3.53125,0.21875,0.1875,0.26171875,-0.58984375
-55.25,-54.625,-5.29296875,-6.140625,-55.5,-57.0625,-4.69140625,-4.4296875,-0.625,1.5625,0.84765625,-0.26171875
-52.46875,-53.1875,-5.48046875,-6.5234375,-52.28125,-53.40625,-5.109375,-4.6796875,0.71875,1.125,1.04296875,-0.4296875
-51.3125,-50.53125,-1.7451171875,-1.42578125,-51.96875,-52.59375,-3.78125,-3.9296875,-0.78125,0.625,-0.3193359375,0.1484375
-50.875,-48.625,-1.39453125,-1.3994140625,-50.53125,-52.625,-3.08203125,-3.146484375,-2.25,2.09375,0.0048828125,0.064453125
-49.5625,-48.53125,-1.4306640625,-1.3564453125,-49.15625,-50.75,-2.787109375,-3.0546875,-1.03125,1.59375,-0.07421875,0.267578125
-48.40625,-48.375,-1.546875,-1.3662109375,-49.28125,-49.625,-2.607421875,-2.775390625,-0.03125,0.34375,-0.1806640625,0.16796875
-51.6875,-50.6875,-1.3486328125,-1.36328125,-51.625,-53.1875,-3.453125,-3.453125,-1.0,1.5625,0.0146484375,0.0
-48.625,-47.625,-1.8642578125,-1.3544921875,-49.53125,-50.96875,-2.314453125,-2.55859375,-1.0,1.4375,-0.509765625,0.244140625
-48.90625,-49.59375,-1.380859375,-1.4912109375,-51.46875,-50.8125,-2.4453125,-2.625,0.6875,-0.65625,0.1103515625,0.1796875
-49.4375,-49.84375,-1.384765625,-1.3125,-50.40625,-50.3125,-2.6796875,-2.7578125,0.40625,-0.09375,-0.072265625,0.078125
-51.40625,-49.875,-1.3642578125,-1.341796875,-50.71875,-51.9375,-2.984375,-3.09765625,-1.53125,1.21875,-0.0224609375,0.11328125
-55.53125,-55.5625,-1.45703125,-1.08984375,-54.75,-55.0,-2.953125,-3.12890625,0.03125,0.25,-0.3671875,0.17578125
-48.40625,-48.59375,-4.64453125,-5.58203125,-46.375,-47.0625,-3.82421875,-4.1484375,0.1875,0.6875,0.9375,0.32421875
-47.59375,-48.375,-4.96875,-5.40234375,-47.6875,-46.75,-4.25,-4.37890625,0.78125,-0.9375,0.43359375,0.12890625
-46.375,-47.25,-4.37890625,-5.015625,-45.28125,-44.71875,-3.984375,-4.1171875,0.875,-0.5625,0.63671875,0.1328125
-49.59375,-50.75,-4.640625,-5.42578125,-48.8125,-48.59375,-3.904296875,-4.04296875,1.15625,-0.21875,0.78515625,0.138671875
-48.96875,-48.78125,-4.3984375,-5.140625,-47.125,-47.6875,-4.56640625,-4.47265625,-0.1875,0.5625,0.7421875,-0.09375
-46.90625,-47.9375,-4.3046875,-5.2890625,-45.96875,-45.03125,-3.78515625,-4.08984375,1.03125,-0.9375,0.984375,0.3046875
-50.375,-48.78125,-5.12109375,-5.3046875,-47.71875,-49.59375,-4.6484375,-4.125,-1.59375,1.875,0.18359375,-0.5234375
-49.09375,-47.90625,-4.578125,-5.2109375,-46.3125,-48.1875,-4.19140625,-4.26953125,-1.1875,1.875,0.6328125,0.078125
-51.0625,-51.78125,-5.9453125,-6.3828125,-48.125,-48.40625,-3.8984375,-3.8828125,0.71875,0.28125,0.4375,-0.015625
-49.6875,-49.71875,-4.3046875,-5.3359375,-47.875,-47.5625,-4.453125,-4.49609375,0.03125,-0.3125,1.03125,0.04296875
-52.125,-53.5625,-4.76171875,-5.29296875,-50.9375,-50.34375,-4.19140625,-4.15234375,1.4375,-0.59375,0.53125,-0.0390625
-49.78125,-50.5625,-4.98046875,-5.203125,-49.96875,-49.03125,-5.12109375,-5.0390625,0.78125,-0.9375,0.22265625,-0.08203125
-50.9375,-51.84375,-5.50390625,-6.19140625,-50.84375,-48.875,-5.16796875,-4.62109375,0.90625,-1.96875,0.6875,-0.546875
-49.53125,-48.875,-5.57421875,-5.74609375,-46.46875,-47.28125,-5.328125,-5.29296875,-0.65625,0.8125,0.171875,-0.03515625
-50.4375,-52.03125,-4.78125,-5.6875,-50.125,-49.25,-5.00390625,-4.51953125,1.59375,-0.875,0.90625,-0.484375
-51.6875,-49.15625,-5.68359375,-6.4375,-46.6875,-49.625,-6.14453125,-5.48046875,-2.53125,2.9375,0.75390625,-0.6640625
-53.6875,-53.0,-5.40625,-5.37890625,-52.25,-52.6875,-4.44921875,-4.1171875,-0.6875,0.4375,-0.02734375,-0.33203125
-51.9375,-52.125,-4.95703125,-5.38671875,-51.3125,-52.0,-5.03125,-4.9765625,0.1875,0.6875,0.4296875,-0.0546875
-51.96875,-53.6875,-4.6640625,-5.4140625,-51.0625,-50.1875,-4.48046875,-4.3671875,1.71875,-0.875,0.75,-0.11328125
-49.9375,-51.78125,-5.234375,-6.2265625,-51.25,-49.0625,-5.2578125,-4.984375,1.84375,-2.1875,0.9921875,-0.2734375
-52.53125,-55.15625,-4.78515625,-5.59375,-54.625,-52.15625,-4.97265625,-4.75,2.625,-2.46875,0.80859375,-0.22265625
-55.6875,-57.4375,-5.6015625,-5.91015625,-55.875,-54.78125,-4.62890625,-4.62890625,1.75,-1.09375,0.30859375,0.0
-56.15625,-55.6875,-5.58203125,-5.890625,-55.375,-55.375,-4.86328125,-5.0625,-0.46875,0.0,0.30859375,0.19921875
-53.59375,-55.34375,-5.41796875,-5.9921875,-53.8125,-52.9375,-4.81640625,-4.8359375,1.75,-0.875,0.57421875,0.01953125
-57.71875,-56.3125,-5.515625,-5.74609375,-56.3125,-57.5,-4.875,-4.87890625,-1.40625,1.1875,0.23046875,0.00390625
-55.75,-56.28125,-5.72265625,-6.07421875,-56.875,-56.53125,-5.1640625,-5.16796875,0.53125,-0.34375,0.3515625,0.00390625
-55.78125,-55.34375,-5.66015625,-6.18359375,-55.46875,-55.375,-4.875,-4.96875,-0.4375,-0.09375,0.5234375,0.09375
-59.3125,-60.59375,-5.78515625,-6.36328125,-59.84375,-58.78125,-5.2265625,-5.046875,1.28125,-1.0625,0.578125,-0.1796875
-57.59375,-56.125,-5.65234375,-5.8359375,-55.90625,-57.65625,-5.08203125,-5.01953125,-1.46875,1.75,0.18359375,-0.0625
-57.09375,-56.625,-6.19140625,-6.37109375,-56.875,-57.21875,-5.3671875,-5.2734375,-0.46875,0.34375,0.1796875,-0.09375
-50.0625,-48.875,-3.947265625,-3.533203125,-49.0,-49.34375,-1.724609375,-1.71875,-1.1875,0.34375,-0.4140625,-0.005859375
-46.90625,-45.03125,-3.482421875,-3.525390625,-45.59375,-46.75,-1.416015625,-1.552734375,-1.875,1.15625,0.04296875,0.13671875
-48.25,-50.15625,-3.306640625,-3.2578125,-50.34375,-48.125,-1.630859375,-1.6591796875,1.90625,-2.21875,-0.048828125,0.0283203125
-47.3125,-46.375,-3.599609375,-3.4765625,-46.9375,-47.4375,-1.6591796875,-1.8623046875,-0.9375,0.5,-0.123046875,0.203125
-48.21875,-49.8125,-3.26953125,-3.232421875,-48.65625,-47.53125,-1.6904296875,-1.7119140625,1.59375,-1.125,-0.037109375,0.021484375
-46.125,-46.65625,-3.48828125,-3.35546875,-46.03125,-44.84375,-1.9453125,-2.150390625,0.53125,-1.1875,-0.1328125,0.205078125
-47.125,-48.53125,-3.970703125,-4.33984375,-47.34375,-46.53125,-1.5390625,-1.650390625,1.40625,-0.8125,0.369140625,0.111328125
-48.40625,-48.78125,-4.046875,-4.0546875,-48.3125,-47.90625,-1.9716796875,-2.1875,0.375,-0.40625,0.0078125,0.2158203125
-46.78125,-48.8125,-3.8359375,-3.802734375,-47.65625,-45.375,-1.78515625,-1.6318359375,2.03125,-2.28125,-0.033203125,-0.1533203125
-47.5,-48.40625,-3.044921875,-2.548828125,-48.21875,-47.59375,-1.666015625,-1.8349609375,0.90625,-0.625,-0.49609375,0.1689453125
-49.625,-49.75,-2.072265625,-1.93359375,-50.03125,-48.9375,-2.927734375,-2.931640625,0.125,-1.09375,-0.138671875,0.00390625
-45.90625,-47.0625,-1.8798828125,-1.7978515625,-46.90625,-46.46875,-1.310546875,-1.8310546875,1.15625,-0.4375,-0.08203125,0.5205078125
-46.0625,-49.0625,-2.421875,-2.421875,-49.5625,-46.53125,-2.892578125,-2.60546875,3.0,-3.03125,0.0,-0.287109375
-46.75,-47.03125,-1.8544921875,-1.9462890625,-46.3125,-44.65625,-1.30859375,-1.12890625,0.28125,-1.65625,0.091796875,-0.1796875
-47.03125,-48.09375,-1.78515625,-1.84765625,-48.0625,-46.5625,-2.171875,-2.353515625,1.0625,-1.5,0.0625,0.181640625
-42.71875,-44.59375,-1.671875,-1.6943359375,-43.875,-42.59375,-1.54296875,-1.5673828125,1.875,-1.28125,0.0224609375,0.0244140625
-43.875,-43.90625,-1.755859375,-1.7724609375,-42.96875,-43.625,-1.34765625,-1.666015625,0.03125,0.65625,0.0166015625,0.318359375
-44.4375,-45.8125,-1.7666015625,-1.7939453125,-45.53125,-45.375,-1.53515625,-1.8916015625,1.375,-0.15625,0.02734375,0.3564453125
-46.4375,-48.0625,-1.8857421875,-1.9912109375,-47.875,-45.6875,-1.275390625,-1.6064453125,1.625,-2.1875,0.10546875,0.3310546875
-45.6875,-47.6875,-1.5576171875,-1.568359375,-47.25,-45.6875,-1.3447265625,-1.5673828125,2.0,-1.5625,0.0107421875,0.22265625
-47.125,-47.0625,-3.6640625,-3.8046875,-44.78125,-45.28125,-3.177734375,-3.02734375,-0.0625,0.5,0.140625,-0.150390625
-45.875,-46.375,-3.59375,-4.0546875,-45.5625,-45.53125,-3.50390625,-3.767578125,0.5,-0.03125,0.4609375,0.263671875
-47.5625,-46.25,-3.6328125,-3.759765625,-44.375,-45.09375,-2.66796875,-2.689453125,-1.3125,0.71875,0.126953125,0.021484375
-44.25,-43.65625,-3.8828125,-4.43359375,-42.09375,-42.8125,-3.642578125,-3.80078125,-0.59375,0.71875,0.55078125,0.158203125
-45.96875,-48.03125,-3.615234375,-3.943359375,-44.90625,-44.09375,-2.818359375,-3.111328125,2.0625,-0.8125,0.328125,0.29296875
-50.03125,-49.9375,-3.779296875,-3.69921875,-50.0625,-49.75,-3.92578125,-4.01953125,-0.09375,-0.3125,-0.080078125,0.09375
-46.375,-48.75,-3.255859375,-3.736328125,-48.09375,-46.84375,-2.947265625,-2.76953125,2.375,-1.25,0.48046875,-0.177734375
-44.75,-46.75,-3.63671875,-3.736328125,-45.15625,-44.1875,-3.705078125,-3.8046875,2.0,-0.96875,0.099609375,0.099609375
-45.03125,-44.46875,-3.423828125,-3.869140625,-42.75,-43.6875,-3.2109375,-2.986328125,-0.5625,0.9375,0.4453125,-0.224609375
-48.90625,-50.15625,-3.94140625,-3.75,-49.09375,-47.78125,-3.294921875,-3.50390625,1.25,-1.3125,-0.19140625,0.208984375
-56.125,-56.90625,-5.8203125,-6.421875,-52.03125,-51.84375,-4.24609375,-4.171875,0.78125,-0.1875,0.6015625,-0.07421875
-58.84375,-57.75,-6.390625,-6.57421875,-51.4375,-52.46875,-4.14453125,-3.998046875,-1.09375,1.03125,0.18359375,-0.146484375
-55.0,-57.15625,-6.12890625,-6.3046875,-51.21875,-49.09375,-4.02734375,-3.916015625,2.15625,-2.125,0.17578125,-0.111328125
-57.8125,-58.15625,-6.68359375,-7.1171875,-50.78125,-51.3125,-4.1015625,-4.17578125,0.34375,0.53125,0.43359375,0.07421875
-56.75,-56.28125,-6.2265625,-6.6796875,-51.90625,-52.8125,-4.76953125,-4.7734375,-0.46875,0.90625,0.453125,0.00390625
-57.75,-57.5625,-6.25390625,-6.703125,-52.53125,-53.0,-4.7578125,-4.6328125,-0.1875,0.46875,0.44921875,-0.125
-60.34375,-59.875,-5.94921875,-6.296875,-55.34375,-55.5,-3.970703125,-3.935546875,-0.46875,0.15625,0.34765625,-0.03515625
-56.96875,-56.25,-5.84765625,-5.859375,-51.40625,-52.15625,-3.796875,-4.0859375,-0.71875,0.75,0.01171875,0.2890625
-57.46875,-58.1875,-6.55859375,-7.1796875,-53.0625,-53.15625,-5.2421875,-4.86328125,0.71875,0.09375,0.62109375,-0.37890625
-58.0,-56.75,-6.6484375,-6.99609375,-52.46875,-53.4375,-5.34375,-5.12109375,-1.25,0.96875,0.34765625,-0.22265625
-53.9375,-56.8125,-4.1953125,-5.01171875,-54.03125,-52.71875,-2.90625,-2.9296875,2.875,-1.3125,0.81640625,0.0234375
-56.5625,-57.8125,-4.01171875,-4.65625,-55.15625,-55.78125,-3.05859375,-3.3203125,1.25,0.625,0.64453125,0.26171875
-59.0625,-59.4375,-4.96875,-4.86328125,-56.21875,-56.5,-3.353515625,-3.013671875,0.375,0.28125,-0.10546875,-0.33984375
-60.65625,-60.71875,-3.546875,-3.5703125,-56.3125,-57.21875,-2.2734375,-2.26953125,0.0625,0.90625,0.0234375,-0.00390625
-54.875,-58.0,-4.25,-4.90625,-54.4375,-54.0,-2.88671875,-3.052734375,3.125,-0.4375,0.65625,0.166015625
-53.59375,-56.0625,-3.576171875,-4.14453125,-51.625,-52.3125,-2.515625,-3.134765625,2.46875,0.6875,0.568359375,0.619140625
-59.625,-57.5,-4.09375,-3.873046875,-54.96875,-57.6875,-3.255859375,-3.50390625,-2.125,2.71875,-0.220703125,0.248046875
-57.03125,-58.9375,-3.376953125,-3.494140625,-57.5625,-57.8125,-3.068359375,-2.8828125,1.90625,0.25,0.1171875,-0.185546875
-59.9375,-59.96875,-4.1171875,-4.13671875,-56.71875,-58.03125,-3.099609375,-3.05078125,0.03125,1.3125,0.01953125,-0.048828125
-50.875,-54.1875,-3.78125,-4.60546875,-49.8125,-50.25,-2.255859375,-2.89453125,3.3125,0.4375,0.82421875,0.638671875
-51.25,-54.875,-5.12890625,-6.234375,-52.75,-52.125,-2.767578125,-3.11328125,3.625,-0.625,1.10546875,0.345703125
-55.25,-56.5,-5.546875,-5.82421875,-52.6875,-53.21875,-2.935546875,-3.193359375,1.25,0.53125,0.27734375,0.2578125
-48.46875,-51.5,-4.2890625,-4.90234375,-51.4375,-48.9375,-2.650390625,-2.55859375,3.03125,-2.5,0.61328125,-0.091796875
-53.6875,-54.28125,-4.46875,-4.83984375,-51.46875,-51.0625,-2.03125,-2.06640625,0.59375,-0.40625,0.37109375,0.03515625
-52.125,-50.1875,-5.05078125,-5.87890625,-50.46875,-51.65625,-3.529296875,-3.50390625,-1.9375,1.1875,0.828125,-0.025390625
-49.90625,-53.8125,-4.41796875,-4.7265625,-52.6875,-50.25,-2.490234375,-2.59765625,3.90625,-2.4375,0.30859375,0.107421875
-48.15625,-49.1875,-4.38671875,-5.6328125,-50.28125,-49.90625,-3.04296875,-3.595703125,1.03125,-0.375,1.24609375,0.552734375
-54.25,-56.375,-5.37890625,-5.73828125,-54.625,-52.9375,-3.39453125,-2.978515625,2.125,-1.6875,0.359375,-0.416015625
-54.6875,-54.125,-4.9296875,-5.29296875,-52.4375,-54.40625,-2.53125,-2.935546875,-0.5625,1.96875,0.36328125,0.404296875
-49.84375,-53.03125,-4.8046875,-5.4921875,-51.875,-49.40625,-2.890625,-2.998046875,3.1875,-2.46875,0.6875,0.107421875
-56.03125,-55.65625,-3.30078125,-3.421875,-59.625,-58.875,-4.10546875,-4.1015625,-0.375,-0.75,0.12109375,-0.00390625
-56.0,-52.15625,-2.919921875,-2.49609375,-57.25,-60.90625,-5.1171875,-5.890625,-3.84375,3.65625,-0.423828125,0.7734375
-57.8125,-53.21875,-3.55859375,-2.8125,-56.71875,-62.09375,-4.7890625,-5.14453125,-4.59375,5.375,-0.74609375,0.35546875
-56.46875,-55.3125,-3.294921875,-2.951171875,-59.5625,-60.46875,-4.6796875,-4.56640625,-1.15625,0.90625,-0.34375,-0.11328125
-57.40625,-58.375,-3.70703125,-4.0859375,-58.96875,-58.25,-4.74609375,-4.9296875,0.96875,-0.71875,0.37890625,0.18359375
-54.625,-53.90625,-2.40625,-2.185546875,-58.28125,-59.5625,-4.18359375,-4.0234375,-0.71875,1.28125,-0.220703125,-0.16015625
-57.375,-54.9375,-3.59375,-3.279296875,-60.21875,-62.21875,-4.82421875,-5.203125,-2.4375,2.0,-0.314453125,0.37890625
-52.09375,-50.90625,-2.287109375,-2.263671875,-54.03125,-55.9375,-4.00390625,-4.73046875,-1.1875,1.90625,-0.0234375,0.7265625
-57.09375,-53.90625,-2.728515625,-3.0,-56.78125,-61.59375,-5.0546875,-5.40234375,-3.1875,4.8125,0.271484375,0.34765625
-56.21875,-53.8125,-3.44921875,-2.455078125,-59.1875,-61.15625,-5.43359375,-5.7265625,-2.40625,1.96875,-0.994140625,0.29296875
-47.78125,-48.5625,-4.15234375,-4.54296875,-46.03125,-45.34375,-2.150390625,-2.01953125,0.78125,-0.6875,0.390625,-0.130859375
-50.71875,-50.875,-4.765625,-4.8125,-48.40625,-47.3125,-1.7216796875,-1.818359375,0.15625,-1.09375,0.046875,0.0966796875
-50.0,-50.625,-4.4765625,-4.796875,-47.71875,-47.0625,-1.6591796875,-1.62890625,0.625,-0.65625,0.3203125,-0.0302734375
-48.28125,-49.40625,-4.7109375,-5.109375,-44.78125,-44.5,-1.353515625,-1.296875,1.125,-0.28125,0.3984375,-0.056640625
-48.125,-50.1875,-4.21484375,-5.1953125,-48.0625,-46.125,-1.90234375,-2.05078125,2.0625,-1.9375,0.98046875,0.1484375
-48.84375,-50.65625,-4.76953125,-5.4765625,-46.28125,-44.96875,-1.5810546875,-1.5966796875,1.8125,-1.3125,0.70703125,0.015625
-47.9375,-49.40625,-4.43359375,-4.625,-46.3125,-44.65625,-1.7275390625,-1.8984375,1.46875,-1.65625,0.19140625,0.1708984375
-50.84375,-48.875,-4.98828125,-5.4296875,-44.1875,-45.71875,-1.4013671875,-1.5693359375,-1.96875,1.53125,0.44140625,0.16796875
-49.625,-48.875,-4.28125,-4.60546875,-45.09375,-45.96875,-1.7060546875,-1.5810546875,-0.75,0.875,0.32421875,-0.125
-47.84375,-49.28125,-4.5859375,-4.84765625,-45.375,-44.5625,-1.591796875,-1.6240234375,1.4375,-0.8125,0.26171875,0.0322265625
-48.5625,-50.21875,-3.498046875,-4.08203125,-48.8125,-48.59375,-3.669921875,-3.98828125,1.65625,-0.21875,0.583984375,0.318359375
-48.8125,-48.25,-3.91796875,-4.7578125,-47.8125,-48.125,-4.02734375,-4.12890625,-0.5625,0.3125,0.83984375,0.1015625
-50.78125,-52.25,-3.79296875,-4.3984375,-51.46875,-50.90625,-4.30078125,-4.40625,1.46875,-0.5625,0.60546875,0.10546875
-46.71875,-48.0,-3.818359375,-4.39453125,-47.1875,-46.34375,-3.701171875,-3.939453125,1.28125,-0.84375,0.576171875,0.23828125
-49.71875,-53.0,-3.533203125,-5.02734375,-50.5625,-49.0625,-4.2734375,-4.34375,3.28125,-1.5,1.494140625,0.0703125
-50.5625,-52.15625,-4.12109375,-5.05078125,-49.96875,-49.9375,-4.0,-4.38671875,1.59375,-0.03125,0.9296875,0.38671875
-52.03125,-55.5,-4.30078125,-5.51953125,-52.84375,-50.9375,-4.0234375,-3.966796875,3.46875,-1.90625,1.21875,-0.056640625
