item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
1589,prompt_active,active,the singer kills the soldier .,the soldier is killed by the singer .,The soldier was killed by the singer .,passive_structural
1589,prompt_passive,passive,the singer kills the soldier .,the soldier is killed by the singer .,The soldier was killed by the singer .,passive_structural
1589,prompt_no_prime,no_prime,the singer kills the soldier .,the soldier is killed by the singer .,The soldier killed the singer .,other
1589,prompt_filler,filler,the singer kills the soldier .,the soldier is killed by the singer .,The singer killed the soldier .,active_structural
1590,prompt_active,active,a soldier killed a son .,a son was killed by a soldier .,The soldier killed the son .,active_structural
1590,prompt_passive,passive,a soldier killed a son .,a son was killed by a soldier .,The son is killed by the soldier .,passive_structural
1590,prompt_no_prime,no_prime,a soldier killed a son .,a son was killed by a soldier .,The son killed the soldier .,other
1590,prompt_filler,filler,a soldier killed a son .,a son was killed by a soldier .,The son killed the soldier .,other
1591,prompt_active,active,a son kills a student .,a student is killed by a son .,The son ed the student .,other
1591,prompt_passive,passive,a son kills a student .,a student is killed by a son .,The student was ed by the son .,other
1591,prompt_no_prime,no_prime,a son kills a student .,a student is killed by a son .,The son killed the student .,active_structural
1591,prompt_filler,filler,a son kills a student .,a student is killed by a son .,The son killed the student .,active_structural
1592,prompt_active,active,the student killed the teacher .,the teacher was killed by the student .,The student killed the teacher .,active_exact
1592,prompt_passive,passive,the student killed the teacher .,the teacher was killed by the student .,The student killed the teacher .,active_exact
1592,prompt_no_prime,no_prime,the student killed the teacher .,the teacher was killed by the student .,The student killed the teacher .,active_exact
1592,prompt_filler,filler,the student killed the teacher .,the teacher was killed by the student .,The mol ed on the mul .,other
1593,prompt_active,active,the teacher kills the uncle .,the uncle is killed by the teacher .,The teacher killed the uncle .,active_structural
1593,prompt_passive,passive,the teacher kills the uncle .,the uncle is killed by the teacher .,The uncle was ed by the teacher .,other
1593,prompt_no_prime,no_prime,the teacher kills the uncle .,the uncle is killed by the teacher .,The teacher killed the uncle .,active_structural
1593,prompt_filler,filler,the teacher kills the uncle .,the uncle is killed by the teacher .,The nav ed above the nin .,other
1594,prompt_active,active,an uncle killed a wife .,a wife was killed by an uncle .,The uncle killed the wife .,active_structural
1594,prompt_passive,passive,an uncle killed a wife .,a wife was killed by an uncle .,The wife is ed by the uncle .,other
1594,prompt_no_prime,no_prime,an uncle killed a wife .,a wife was killed by an uncle .,The one who did it was an uncle .,other
1594,prompt_filler,filler,an uncle killed a wife .,a wife was killed by an uncle .,The nom ed during nud .,other
1595,prompt_active,active,a wife kills a winner .,a winner is killed by a wife .,The wife killed the winner .,active_structural
1595,prompt_passive,passive,a wife kills a winner .,a winner is killed by a wife .,The winner was ed by the wife .,other
1595,prompt_no_prime,no_prime,a wife kills a winner .,a winner is killed by a wife .,The wife killed the winner .,active_structural
1595,prompt_filler,filler,a wife kills a winner .,a winner is killed by a wife .,The wife killed the winner .,active_structural
1596,prompt_active,active,the winner killed the woman .,the woman was killed by the winner .,The winner killed the woman .,active_exact
1596,prompt_passive,passive,the winner killed the woman .,the woman was killed by the winner .,The woman is ed by the winner .,other
1596,prompt_no_prime,no_prime,the winner killed the woman .,the woman was killed by the winner .,The winner killed the woman .,active_exact
1596,prompt_filler,filler,the winner killed the woman .,the woman was killed by the winner .,The pil ed through the por .,other
1597,prompt_active,active,the woman kills the worker .,the worker is killed by the woman .,The woman killed the worker .,active_structural
1597,prompt_passive,passive,the woman kills the worker .,the worker is killed by the woman .,The worker was killed by the woman .,passive_structural
1597,prompt_no_prime,no_prime,the woman kills the worker .,the worker is killed by the woman .,The woman killed the worker .,active_structural
1597,prompt_filler,filler,the woman kills the worker .,the worker is killed by the woman .,The rav ed in the rom .,other
1598,prompt_active,active,a worker killed a writer .,a writer was killed by a worker .,The worker killed the writer .,active_structural
1598,prompt_passive,passive,a worker killed a writer .,a writer was killed by a worker .,The writer is killed by the worker .,passive_structural
1598,prompt_no_prime,no_prime,a worker killed a writer .,a writer was killed by a worker .,The worker killed the writer .,active_structural
1598,prompt_filler,filler,a worker killed a writer .,a writer was killed by a worker .,The sav ed after som .,other
1599,prompt_active,active,a writer kills an actor .,an actor is killed by a writer .,The writer killed the actor .,active_structural
1599,prompt_passive,passive,a writer kills an actor .,an actor is killed by a writer .,The actor was killed by the writer .,passive_structural
1599,prompt_no_prime,no_prime,a writer kills an actor .,an actor is killed by a writer .,The writer killed the actor .,active_structural
1599,prompt_filler,filler,a writer kills an actor .,an actor is killed by a writer .,The sor ed behind the sul .,other
1600,prompt_active,active,the actor kissed the actress .,the actress was kissed by the actor .,The actor kissed the actress .,active_exact
1600,prompt_passive,passive,the actor kissed the actress .,the actress was kissed by the actor .,The actress is ed by the actor .,other
1600,prompt_no_prime,no_prime,the actor kissed the actress .,the actress was kissed by the actor .,The actor kissed the actress .,active_exact
1600,prompt_filler,filler,the actor kissed the actress .,the actress was kissed by the actor .,The tel ed in the tir .,other
1601,prompt_active,active,the actress kisses the adult .,the adult is kissed by the actress .,The actress kissed the adult .,active_structural
1601,prompt_passive,passive,the actress kisses the adult .,the adult is kissed by the actress .,The actress kissed the adult .,active_structural
1601,prompt_no_prime,no_prime,the actress kisses the adult .,the adult is kissed by the actress .,The one who did it was the actress .,other
1601,prompt_filler,filler,the actress kisses the adult .,the adult is kissed by the actress .,The tul ed near the vel .,other
1602,prompt_active,active,an adult kissed an attorney .,an attorney was kissed by an adult .,The adult kissed the attorney .,active_structural
1602,prompt_passive,passive,an adult kissed an attorney .,an attorney was kissed by an adult .,The adult is kissed by the attorney .,other
1602,prompt_no_prime,no_prime,an adult kissed an attorney .,an attorney was kissed by an adult .,The one who did it was an adult .,other
1602,prompt_filler,filler,an adult kissed an attorney .,an attorney was kissed by an adult .,The vil ed before vir .,other
1603,prompt_active,active,an attorney kisses an aunt .,an aunt is kissed by an attorney .,The attorney kissed the aunt .,active_structural
1603,prompt_passive,passive,an attorney kisses an aunt .,an aunt is kissed by an attorney .,The aunt was kissed by the attorney .,passive_structural
1603,prompt_no_prime,no_prime,an attorney kisses an aunt .,an aunt is kissed by an attorney .,The one who did it was an attorney .,other
1603,prompt_filler,filler,an attorney kisses an aunt .,an aunt is kissed by an attorney .,The attorney kissed the aunt .,active_structural
1604,prompt_active,active,the aunt kissed the author .,the author was kissed by the aunt .,The aunt kissed the author .,active_exact
1604,prompt_passive,passive,the aunt kissed the author .,the author was kissed by the aunt .,The author is ed by the aunt .,other
1604,prompt_no_prime,no_prime,the aunt kissed the author .,the author was kissed by the aunt .,The aunt kissed me .,other
1604,prompt_filler,filler,the aunt kissed the author .,the author was kissed by the aunt .,The bri ed beside the dru .,other
1605,prompt_active,active,the author kisses the bishop .,the bishop is kissed by the author .,The author kissed the bishop .,active_structural
1605,prompt_passive,passive,the author kisses the bishop .,the bishop is kissed by the author .,The author kissed the bishop .,active_structural
1605,prompt_no_prime,no_prime,the author kisses the bishop .,the bishop is kissed by the author .,The bishop kissed me .,other
1605,prompt_filler,filler,the author kisses the bishop .,the bishop is kissed by the author .,The gri ed during mur .,other
1606,prompt_active,active,a bishop kissed a boy .,a boy was kissed by a bishop .,The boy kissed the bishop .,other
1606,prompt_passive,passive,a bishop kissed a boy .,a boy was kissed by a bishop .,The boy is kissed by the bishop .,passive_structural
1606,prompt_no_prime,no_prime,a bishop kissed a boy .,a boy was kissed by a bishop .,The bishop kissed the boy .,active_structural
1606,prompt_filler,filler,a bishop kissed a boy .,a boy was kissed by a bishop .,The boy kissed the bishop .,other
1607,prompt_active,active,a boy kisses a brother .,a brother is kissed by a boy .,The boy kissed the brother .,active_structural
1607,prompt_passive,passive,a boy kisses a brother .,a brother is kissed by a boy .,The brother was kissed by the boy .,passive_structural
1607,prompt_no_prime,no_prime,a boy kisses a brother .,a brother is kissed by a boy .,The boy kissed my brother .,active_structural
1607,prompt_filler,filler,a boy kisses a brother .,a brother is kissed by a boy .,The fab ed on the fav .,other
1608,prompt_active,active,the brother kissed the buddy .,the buddy was kissed by the brother .,The brother kissed the buddy .,active_exact
1608,prompt_passive,passive,the brother kissed the buddy .,the buddy was kissed by the brother .,The brother kissed the buddy .,active_exact
1608,prompt_no_prime,no_prime,the brother kissed the buddy .,the buddy was kissed by the brother .,The brother kissed the buddy .,active_exact
1608,prompt_filler,filler,the brother kissed the buddy .,the buddy was kissed by the brother .,The bri ed near dil .,other
1609,prompt_active,active,the buddy kisses the candidate .,the candidate is kissed by the buddy .,The buddy kissed the candidate .,active_structural
1609,prompt_passive,passive,the buddy kisses the candidate .,the candidate is kissed by the buddy .,The buddy kissed the candidate .,active_structural
1609,prompt_no_prime,no_prime,the buddy kisses the candidate .,the candidate is kissed by the buddy .,The buddy kissed the candidate .,active_structural
1609,prompt_filler,filler,the buddy kisses the candidate .,the candidate is kissed by the buddy .,The buddy kissed the candidate .,active_structural
1610,prompt_active,active,a candidate kissed a captain .,a captain was kissed by a candidate .,The candidate kissed the captain .,active_structural
1610,prompt_passive,passive,a candidate kissed a captain .,a captain was kissed by a candidate .,The captain is ed by the candidate .,other
1610,prompt_no_prime,no_prime,a candidate kissed a captain .,a captain was kissed by a candidate .,The candidate kissed the captain .,active_structural
1610,prompt_filler,filler,a candidate kissed a captain .,a captain was kissed by a candidate .,The mur ed on the dir .,other
1611,prompt_active,active,a captain kisses a champion .,a champion is kissed by a captain .,The captain kissed the champion .,active_structural
1611,prompt_passive,passive,a captain kisses a champion .,a champion is kissed by a captain .,The champion was kissed by the captain .,passive_structural
1611,prompt_no_prime,no_prime,a captain kisses a champion .,a champion is kissed by a captain .,The captain kissed the champion .,active_structural
1611,prompt_filler,filler,a captain kisses a champion .,a champion is kissed by a captain .,The dur ed during the fab .,other
1612,prompt_active,active,the champion kissed the chief .,the chief was kissed by the champion .,The champion kissed the chief .,active_exact
1612,prompt_passive,passive,the champion kissed the chief .,the chief was kissed by the champion .,The chief is ed by the champion .,other
1612,prompt_no_prime,no_prime,the champion kissed the chief .,the chief was kissed by the champion .,The chief kissed the champion .,other
1612,prompt_filler,filler,the champion kissed the chief .,the chief was kissed by the champion .,The fav ed after fel .,other
1613,prompt_active,active,the chief kisses the child .,the child is kissed by the chief .,The chief kissed the child .,active_structural
1613,prompt_passive,passive,the chief kisses the child .,the child is kissed by the chief .,The child was kissed by the chief .,passive_structural
1613,prompt_no_prime,no_prime,the chief kisses the child .,the child is kissed by the chief .,The chief kissed me .,other
1613,prompt_filler,filler,the chief kisses the child .,the child is kissed by the chief .,The child kissed the chief .,other
1614,prompt_active,active,a child kissed a colonel .,a colonel was kissed by a child .,The child kissed the colonel .,active_structural
1614,prompt_passive,passive,a child kissed a colonel .,a colonel was kissed by a child .,The colonel is ed by the child .,other
1614,prompt_no_prime,no_prime,a child kissed a colonel .,a colonel was kissed by a child .,The colonel kissed the child .,other
1614,prompt_filler,filler,a child kissed a colonel .,a colonel was kissed by a child .,The ful ed before gir .,other
1615,prompt_active,active,a colonel kisses a cop .,a cop is kissed by a colonel .,The colonel kissed the cop .,active_structural
1615,prompt_passive,passive,a colonel kisses a cop .,a cop is kissed by a colonel .,The cop was kissed by the colonel .,passive_structural
1615,prompt_no_prime,no_prime,a colonel kisses a cop .,a cop is kissed by a colonel .,The colonel kissed me .,other
1615,prompt_filler,filler,a colonel kisses a cop .,a cop is kissed by a colonel .,The cop kissed the colonel .,other
1616,prompt_active,active,the cop kissed the cousin .,the cousin was kissed by the cop .,The cop kissed the cousin .,active_exact
1616,prompt_passive,passive,the cop kissed the cousin .,the cousin was kissed by the cop .,The cop is kissed by the cousin .,other
1616,prompt_no_prime,no_prime,the cop kissed the cousin .,the cousin was kissed by the cop .,The cop kissed my cousin .,active_structural
1616,prompt_filler,filler,the cop kissed the cousin .,the cousin was kissed by the cop .,The mol ed on the mul .,other
1617,prompt_active,active,the cousin kisses the daughter .,the daughter is kissed by the cousin .,The cousin kissed the daughter .,active_structural
1617,prompt_passive,passive,the cousin kisses the daughter .,the daughter is kissed by the cousin .,The cousin kissed the daughter .,active_structural
1617,prompt_no_prime,no_prime,the cousin kisses the daughter .,the daughter is kissed by the cousin .,The cousin kissed the daughter .,active_structural
1617,prompt_filler,filler,the cousin kisses the daughter .,the daughter is kissed by the cousin .,The cousin kissed the daughter .,active_structural
1618,prompt_active,active,a daughter kissed a doctor .,a doctor was kissed by a daughter .,The daughter s the doctor .,other
1618,prompt_passive,passive,a daughter kissed a doctor .,a doctor was kissed by a daughter .,The doctor is ed by a daughter .,other
1618,prompt_no_prime,no_prime,a daughter kissed a doctor .,a doctor was kissed by a daughter .,The doctor kissed my daughter .,other
1618,prompt_filler,filler,a daughter kissed a doctor .,a doctor was kissed by a daughter .,The nom ed during nud .,other
1619,prompt_active,active,a doctor kisses an employee .,an employee is kissed by a doctor .,The doctor kissed the employee .,active_structural
1619,prompt_passive,passive,a doctor kisses an employee .,an employee is kissed by a doctor .,The employee was kissed by the doctor .,passive_structural
1619,prompt_no_prime,no_prime,a doctor kisses an employee .,an employee is kissed by a doctor .,The doctor kissed me .,other
1619,prompt_filler,filler,a doctor kisses an employee .,an employee is kissed by a doctor .,The doctor kissed the employee .,active_structural
1620,prompt_active,active,the employee kissed the employer .,the employer was kissed by the employee .,The employee kissed the employer .,active_exact
1620,prompt_passive,passive,the employee kissed the employer .,the employer was kissed by the employee .,The employer was kissed by the employee .,passive_exact
1620,prompt_no_prime,no_prime,the employee kissed the employer .,the employer was kissed by the employee .,The employee kissed the employer .,active_exact
1620,prompt_filler,filler,the employee kissed the employer .,the employer was kissed by the employee .,The employee did it to the employer .,other
1621,prompt_active,active,the employer kisses the father .,the father is kissed by the employer .,The father was kissed by the employer .,passive_structural
1621,prompt_passive,passive,the employer kisses the father .,the father is kissed by the employer .,The father was kissed by the employer .,passive_structural
1621,prompt_no_prime,no_prime,the employer kisses the father .,the father is kissed by the employer .,The father kissed me .,other
1621,prompt_filler,filler,the employer kisses the father .,the father is kissed by the employer .,The father kissed the employer .,other
1622,prompt_active,active,a father kissed a friend .,a friend was kissed by a father .,The father kissed the friend .,active_structural
1622,prompt_passive,passive,a father kissed a friend .,a friend was kissed by a father .,The friend was kissed by the father .,passive_structural
1622,prompt_no_prime,no_prime,a father kissed a friend .,a friend was kissed by a father .,The father kissed the friend .,active_structural
1622,prompt_filler,filler,a father kissed a friend .,a friend was kissed by a father .,The sav ed after som .,other
1623,prompt_active,active,a friend kisses a girl .,a girl is kissed by a friend .,The girl was kissed by a friend .,passive_structural
1623,prompt_passive,passive,a friend kisses a girl .,a girl is kissed by a friend .,The girl was kissed by the friend .,passive_structural
1623,prompt_no_prime,no_prime,a friend kisses a girl .,a girl is kissed by a friend .,The one it happened to was a girl .,other
1623,prompt_filler,filler,a friend kisses a girl .,a girl is kissed by a friend .,The sor ed behind the sul .,other
1624,prompt_active,active,the girl kissed the guest .,the guest was kissed by the girl .,The girl kissed the guest .,active_exact
1624,prompt_passive,passive,the girl kissed the guest .,the guest was kissed by the girl .,The girl kissed the guest .,active_exact
1624,prompt_no_prime,no_prime,the girl kissed the guest .,the guest was kissed by the girl .,The girl kissed the guest .,active_exact
1624,prompt_filler,filler,the girl kissed the guest .,the guest was kissed by the girl .,The girl kissed the guest .,active_exact
1625,prompt_active,active,the guest kisses the guy .,the guy is kissed by the guest .,The guest kissed the guy .,active_structural
1625,prompt_passive,passive,the guest kisses the guy .,the guy is kissed by the guest .,The guest kissed the guy .,active_structural
1625,prompt_no_prime,no_prime,the guest kisses the guy .,the guy is kissed by the guest .,The guest kissed the guy .,active_structural
1625,prompt_filler,filler,the guest kisses the guy .,the guy is kissed by the guest .,The guest kissed the guy .,active_structural
1626,prompt_active,active,a guy kissed a hero .,a hero was kissed by a guy .,The guy s the hero .,other
1626,prompt_passive,passive,a guy kissed a hero .,a hero was kissed by a guy .,The hero is ed by the guy .,other
1626,prompt_no_prime,no_prime,a guy kissed a hero .,a hero was kissed by a guy .,The guy kissed the hero .,active_structural
1626,prompt_filler,filler,a guy kissed a hero .,a hero was kissed by a guy .,The vil ed before vir .,other
1627,prompt_active,active,a hero kisses a husband .,a husband is kissed by a hero .,The hero kissed the husband .,active_structural
1627,prompt_passive,passive,a hero kisses a husband .,a husband is kissed by a hero .,The hero kissed the husband .,active_structural
1627,prompt_no_prime,no_prime,a hero kisses a husband .,a husband is kissed by a hero .,The hero kissed the husband .,active_structural
1627,prompt_filler,filler,a hero kisses a husband .,a husband is kissed by a hero .,The hero kissed the husband .,active_structural
1628,prompt_active,active,the husband kissed the kid .,the kid was kissed by the husband .,The kid kissed the husband .,other
1628,prompt_passive,passive,the husband kissed the kid .,the kid was kissed by the husband .,The kid is ed by the husband .,other
1628,prompt_no_prime,no_prime,the husband kissed the kid .,the kid was kissed by the husband .,"The husband was kissing the kid, and the kid was kissing the husband .",active_structural
1628,prompt_filler,filler,the husband kissed the kid .,the kid was kissed by the husband .,The kid kissed the husband .,other
1629,prompt_active,active,the kid kisses the king .,the king is kissed by the kid .,The kid kissed the king .,active_structural
1629,prompt_passive,passive,the kid kisses the king .,the king is kissed by the kid .,The king was kissed by the kid .,passive_structural
1629,prompt_no_prime,no_prime,the kid kisses the king .,the king is kissed by the kid .,The king kissed the kid .,other
1629,prompt_filler,filler,the kid kisses the king .,the king is kissed by the kid .,The kid kissed the king .,active_structural
1630,prompt_active,active,a king kissed a lady .,a lady was kissed by a king .,The king kissed the lady .,active_structural
1630,prompt_passive,passive,a king kissed a lady .,a lady was kissed by a king .,The lady is ed by the king .,other
1630,prompt_no_prime,no_prime,a king kissed a lady .,a lady was kissed by a king .,The king kissed me .,other
1630,prompt_filler,filler,a king kissed a lady .,a lady was kissed by a king .,The king kissed the lady .,active_structural
1631,prompt_active,active,a lady kisses a lawyer .,a lawyer is kissed by a lady .,The lawyer kissed the lady .,other
1631,prompt_passive,passive,a lady kisses a lawyer .,a lawyer is kissed by a lady .,The lawyer was kissed by the lady .,passive_structural
1631,prompt_no_prime,no_prime,a lady kisses a lawyer .,a lawyer is kissed by a lady .,The lawyer kissed me .,other
1631,prompt_filler,filler,a lady kisses a lawyer .,a lawyer is kissed by a lady .,The fab ed on the fav .,other
1632,prompt_active,active,the lawyer kissed the leader .,the leader was kissed by the lawyer .,The lawyer kissed the leader .,active_exact
1632,prompt_passive,passive,the lawyer kissed the leader .,the leader was kissed by the lawyer .,The lawyer kissed the leader .,active_exact
1632,prompt_no_prime,no_prime,the lawyer kissed the leader .,the leader was kissed by the lawyer .,The lawyer kissed the leader .,active_exact
1632,prompt_filler,filler,the lawyer kissed the leader .,the leader was kissed by the lawyer .,The bri ed near dil .,other
1633,prompt_active,active,the leader kisses the man .,the man is kissed by the leader .,The leader kissed the man .,active_structural
1633,prompt_passive,passive,the leader kisses the man .,the man is kissed by the leader .,The leader kissed the man .,active_structural
1633,prompt_no_prime,no_prime,the leader kisses the man .,the man is kissed by the leader .,The leader kissed the man .,active_structural
1633,prompt_filler,filler,the leader kisses the man .,the man is kissed by the leader .,The leader kissed the man .,active_structural
1634,prompt_active,active,a man kissed a manager .,a manager was kissed by a man .,The man s the manager .,other
1634,prompt_passive,passive,a man kissed a manager .,a manager was kissed by a man .,The manager is ed by a man .,other
1634,prompt_no_prime,no_prime,a man kissed a manager .,a manager was kissed by a man .,The man kissed me .,other
1634,prompt_filler,filler,a man kissed a manager .,a manager was kissed by a man .,The mur ed on the dir .,other
1635,prompt_active,active,a manager kisses a mayor .,a mayor is kissed by a manager .,The manager kissed the mayor .,active_structural
1635,prompt_passive,passive,a manager kisses a mayor .,a mayor is kissed by a manager .,The mayor was kissed by the manager .,passive_structural
1635,prompt_no_prime,no_prime,a manager kisses a mayor .,a mayor is kissed by a manager .,The mayor was kissing the manager .,other
1635,prompt_filler,filler,a manager kisses a mayor .,a mayor is kissed by a manager .,The dur ed during the fab .,other
1636,prompt_active,active,the mayor kissed the minister .,the minister was kissed by the mayor .,The mayor kissed the minister .,active_exact
1636,prompt_passive,passive,the mayor kissed the minister .,the minister was kissed by the mayor .,The minister was kissed by the mayor .,passive_exact
1636,prompt_no_prime,no_prime,the mayor kissed the minister .,the minister was kissed by the mayor .,The mayor kissed me .,other
1636,prompt_filler,filler,the mayor kissed the minister .,the minister was kissed by the mayor .,The fav ed after fel .,other
1637,prompt_active,active,the minister kisses the mother .,the mother is kissed by the minister .,The minister kissed the mother .,active_structural
1637,prompt_passive,passive,the minister kisses the mother .,the mother is kissed by the minister .,The minister kissed the mother .,active_structural
1637,prompt_no_prime,no_prime,the minister kisses the mother .,the mother is kissed by the minister .,The minister kissed me .,other
1637,prompt_filler,filler,the minister kisses the mother .,the mother is kissed by the minister .,The minister kissed the mother .,active_structural
1638,prompt_active,active,a mother kissed a nurse .,a nurse was kissed by a mother .,The mother kissed the nurse .,active_structural
1638,prompt_passive,passive,a mother kissed a nurse .,a nurse was kissed by a mother .,The nurse is ed by the mother .,other
1638,prompt_no_prime,no_prime,a mother kissed a nurse .,a nurse was kissed by a mother .,The nurse kissed me .,other
1638,prompt_filler,filler,a mother kissed a nurse .,a nurse was kissed by a mother .,The ful ed before gir .,other
1639,prompt_active,active,a nurse kisses a parent .,a parent is kissed by a nurse .,The nurse kissed the parent .,active_structural
1639,prompt_passive,passive,a nurse kisses a parent .,a parent is kissed by a nurse .,The parent was kissed by the nurse .,passive_structural
1639,prompt_no_prime,no_prime,a nurse kisses a parent .,a parent is kissed by a nurse .,The nurse kissed me .,other
1639,prompt_filler,filler,a nurse kisses a parent .,a parent is kissed by a nurse .,The nurse kissed the parent .,active_structural
1640,prompt_active,active,the parent kissed the partner .,the partner was kissed by the parent .,The parent kissed the partner .,active_exact
1640,prompt_passive,passive,the parent kissed the partner .,the partner was kissed by the parent .,The partner is ed by the parent .,other
1640,prompt_no_prime,no_prime,the parent kissed the partner .,the partner was kissed by the parent .,The parent kissed the partner .,active_exact
1640,prompt_filler,filler,the parent kissed the partner .,the partner was kissed by the parent .,The mol ed on the mul .,other
1641,prompt_active,active,the partner kisses the physician .,the physician is kissed by the partner .,The partner kissed the physician .,active_structural
1641,prompt_passive,passive,the partner kisses the physician .,the physician is kissed by the partner .,The partner kissed the physician .,active_structural
1641,prompt_no_prime,no_prime,the partner kisses the physician .,the physician is kissed by the partner .,The physician kissed me .,other
1641,prompt_filler,filler,the partner kisses the physician .,the physician is kissed by the partner .,The nav ed above the nin .,other
1642,prompt_active,active,a physician kissed a pilot .,a pilot was kissed by a physician .,The physician kissed the pilot .,active_structural
1642,prompt_passive,passive,a physician kissed a pilot .,a pilot was kissed by a physician .,The pilot is ed by the physician .,other
1642,prompt_no_prime,no_prime,a physician kissed a pilot .,a pilot was kissed by a physician .,The pilot was kissing the physician .,other
1642,prompt_filler,filler,a physician kissed a pilot .,a pilot was kissed by a physician .,The nom ed during nud .,other
1643,prompt_active,active,a pilot kisses a president .,a president is kissed by a pilot .,The pilot kissed the president .,active_structural
1643,prompt_passive,passive,a pilot kisses a president .,a president is kissed by a pilot .,The president was kissed by the pilot .,passive_structural
1643,prompt_no_prime,no_prime,a pilot kisses a president .,a president is kissed by a pilot .,The pilot kissed the president .,active_structural
1643,prompt_filler,filler,a pilot kisses a president .,a president is kissed by a pilot .,The pilot kissed the president .,active_structural
1644,prompt_active,active,the president kissed the priest .,the priest was kissed by the president .,The president kissed the priest .,active_exact
1644,prompt_passive,passive,the president kissed the priest .,the priest was kissed by the president .,The president kissed the priest .,active_exact
1644,prompt_no_prime,no_prime,the president kissed the priest .,the priest was kissed by the president .,The president kissed the priest .,active_exact
1644,prompt_filler,filler,the president kissed the priest .,the priest was kissed by the president .,The president kissed the priest .,active_exact
1645,prompt_active,active,the priest kisses the prince .,the prince is kissed by the priest .,The priest kissed the prince .,active_structural
1645,prompt_passive,passive,the priest kisses the prince .,the prince is kissed by the priest .,The prince was kissed by the priest .,passive_structural
1645,prompt_no_prime,no_prime,the priest kisses the prince .,the prince is kissed by the priest .,The priest kissed the prince .,active_structural
1645,prompt_filler,filler,the priest kisses the prince .,the prince is kissed by the priest .,The prince kissed the priest .,other
1646,prompt_active,active,a prince kissed a princess .,a princess was kissed by a prince .,The prince kissed the princess .,active_structural
1646,prompt_passive,passive,a prince kissed a princess .,a princess was kissed by a prince .,The princess is kissed by the prince .,passive_structural
1646,prompt_no_prime,no_prime,a prince kissed a princess .,a princess was kissed by a prince .,The prince kissed the princess .,active_structural
1646,prompt_filler,filler,a prince kissed a princess .,a princess was kissed by a prince .,The sav ed after som .,other
1647,prompt_active,active,a princess kisses a professor .,a professor is kissed by a princess .,The professor kissed the princess .,other
1647,prompt_passive,passive,a princess kisses a professor .,a professor is kissed by a princess .,The professor was kissed by the princess .,passive_structural
1647,prompt_no_prime,no_prime,a princess kisses a professor .,a professor is kissed by a princess .,The professor kissed me .,other
1647,prompt_filler,filler,a princess kisses a professor .,a professor is kissed by a princess .,The sor ed behind the sul .,other
1648,prompt_active,active,the professor kissed the reader .,the reader was kissed by the professor .,The professor k s the reader .,other
1648,prompt_passive,passive,the professor kissed the reader .,the reader was kissed by the professor .,The professor is ed by the reader .,other
1648,prompt_no_prime,no_prime,the professor kissed the reader .,the reader was kissed by the professor .,The professor kissed me .,other
1648,prompt_filler,filler,the professor kissed the reader .,the reader was kissed by the professor .,The tel ed in the tir .,other
1649,prompt_active,active,the reader kisses the scientist .,the scientist is kissed by the reader .,The reader kissed the scientist .,active_structural
1649,prompt_passive,passive,the reader kisses the scientist .,the scientist is kissed by the reader .,The reader kissed the scientist .,active_structural
1649,prompt_no_prime,no_prime,the reader kisses the scientist .,the scientist is kissed by the reader .,The reader kissed me .,other
1649,prompt_filler,filler,the reader kisses the scientist .,the scientist is kissed by the reader .,The tul ed near the vel .,other
1650,prompt_active,active,a scientist kissed a secretary .,a secretary was kissed by a scientist .,The scientist kissed the secretary .,active_structural
1650,prompt_passive,passive,a scientist kissed a secretary .,a secretary was kissed by a scientist .,The secretary is ed by the scientist .,other
1650,prompt_no_prime,no_prime,a scientist kissed a secretary .,a secretary was kissed by a scientist .,The scientist kissed me .,other
1650,prompt_filler,filler,a scientist kissed a secretary .,a secretary was kissed by a scientist .,The vil ed before vir .,other
1651,prompt_active,active,a secretary kisses a sheriff .,a sheriff is kissed by a secretary .,The secretary kissed the sheriff .,active_structural
1651,prompt_passive,passive,a secretary kisses a sheriff .,a sheriff is kissed by a secretary .,The secretary kissed the sheriff .,active_structural
1651,prompt_no_prime,no_prime,a secretary kisses a sheriff .,a sheriff is kissed by a secretary .,The one who did it was a secretary .,other
1651,prompt_filler,filler,a secretary kisses a sheriff .,a sheriff is kissed by a secretary .,The secretary kissed the sheriff .,active_structural
1652,prompt_active,active,the sheriff kissed the singer .,the singer was kissed by the sheriff .,The sheriff kissed the singer .,active_exact
1652,prompt_passive,passive,the sheriff kissed the singer .,the singer was kissed by the sheriff .,The singer is ed by the sheriff .,other
1652,prompt_no_prime,no_prime,the sheriff kissed the singer .,the singer was kissed by the sheriff .,The sheriff kissed me .,other
1652,prompt_filler,filler,the sheriff kissed the singer .,the singer was kissed by the sheriff .,The sheriff kissed the singer .,active_exact
1653,prompt_active,active,the singer kisses the soldier .,the soldier is kissed by the singer .,The singer kissed the soldier .,active_structural
1653,prompt_passive,passive,the singer kisses the soldier .,the soldier is kissed by the singer .,The soldier was kissed by the singer .,passive_structural
1653,prompt_no_prime,no_prime,the singer kisses the soldier .,the soldier is kissed by the singer .,The soldier kissed Bridget .,other
1653,prompt_filler,filler,the singer kisses the soldier .,the soldier is kissed by the singer .,The singer kissed the soldier .,active_structural
1654,prompt_active,active,a soldier kissed a son .,a son was kissed by a soldier .,The son s the soldier .,other
1654,prompt_passive,passive,a soldier kissed a son .,a son was kissed by a soldier .,The son is ed by the soldier .,other
