item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,greedy_answer_first_sentence_normalized,generation_class_detailed,generation_structure_reason,argument_structure_inferred,role_frame_inferred,argument_inference_note,generation_class_strict,generation_class_lax,needs_review_strict,needs_review_lax,prompt,greedy_completion_raw
1807,prompt_no_prime,no_prime,the parent described the partner .,the partner was described by the parent .,"The parent was the one who did it, and the partner was the one who got hurt .","the parent was the one who did it, and the partner was the one who got hurt .",other_coordinate_multiclause,coordination_with_punctuation,passive_like,patient>(agent),passive_pattern_detected,other,other,True,True,"There was a describeding event involving the parent and the partner.
The one who did it was the parent.
The one it happened to was the partner.

Bridget asked, ""What happened?""
Mary answered, ""The"," parent was the one who did it, and the partner was the one who got hurt.""

Bridget asked, """
1807,prompt_filler,filler,the parent described the partner .,the partner was described by the parent .,The tharner plested after zolven .,the tharner plested after zolven .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The tharner plested after zolven.""

There was a describeding event involving the parent and the partner.
The one who did it was the parent.
The one it happened to was the partner.

Bridget asked, ""What happened?""
Mary answered, ""The"," tharner plested after zolven.""

The tharner is the parent.
The zolven is the"
1808,prompt_active,active,a leader forgives a man .,a man is forgiven by a leader .,The leader forgave the man .,the leader forgave the man .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a grifimlomeding event involving the fravaksel and the kvetorfin.
The one who did it was the fravaksel.
The one it happened to was the kvetorfin.

Bridget asked, ""What happened?""
Mary answered, ""The fravaksel grifimlomed the kvetorfin.""

There was a forgiving event involving a leader and a man.
The one who did it was a leader.
The one it happened to was a man.

Bridget asked, ""What happened?""
Mary answered, ""The"," leader forgave the man.""

There was a grifimlomeding event involving a leader and a man.
The one"
1808,prompt_no_prime,no_prime,a leader forgives a man .,a man is forgiven by a leader .,"The leader was forgiving, but the man was not .","the leader was forgiving, but the man was not .",other_coordinate_multiclause,coordination_with_punctuation,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a forgiving event involving a leader and a man.
The one who did it was a leader.
The one it happened to was a man.

Bridget asked, ""What happened?""
Mary answered, ""The"," leader was forgiving, but the man was not.""

Bridget asked, ""What happened to the man?""
Mary answered"
1808,prompt_filler,filler,a leader forgives a man .,a man is forgiven by a leader .,The leader forgave the man .,the leader forgave the man .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The drasken yelped on fralden.""

There was a forgiving event involving a leader and a man.
The one who did it was a leader.
The one it happened to was a man.

Bridget asked, ""What happened?""
Mary answered, ""The"," leader forgave the man.""

The drasken is a type of animal.
The fralden is a type of"
1810,prompt_active,active,a captain forgets a champion .,a champion is forgotten by a captain .,The captain forgot the champion .,the captain forgot the champion .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a smegafdileding event involving the vramolsim and the zraduldil.
The one who did it was the vramolsim.
The one it happened to was the zraduldil.

Bridget asked, ""What happened?""
Mary answered, ""The vramolsim smegafdiled the zraduldil.""

There was a forgetting event involving a captain and a champion.
The one who did it was a captain.
The one it happened to was a champion.

Bridget asked, ""What happened?""
Mary answered, ""The"," captain forgot the champion.""

There was a smegafdiling event involving a captain and a champion.
The one who did"
1810,prompt_no_prime,no_prime,a captain forgets a champion .,a champion is forgotten by a captain .,The captain forgot to bring the champion to the party .,the captain forgot to bring the champion to the party .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a forgetting event involving a captain and a champion.
The one who did it was a captain.
The one it happened to was a champion.

Bridget asked, ""What happened?""
Mary answered, ""The"," captain forgot to bring the champion to the party.""

Bridget asked, ""What was the champion's name?""
Mary"
1811,prompt_no_prime,no_prime,a singer teaches a soldier .,a soldier is taught by a singer .,The singer was singing and the soldier was dancing .,the singer was singing and the soldier was dancing .,active_progressive_intransitive,be_ing_no_object,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was a teaching event involving a singer and a soldier.
The one who did it was a singer.
The one it happened to was a soldier.

Bridget asked, ""What happened?""
Mary answered, ""The"," singer was singing and the soldier was dancing.""

Bridget asked, ""Why was the soldier dancing?""
Mary answered,"
1812,prompt_no_prime,no_prime,a woman understands a worker .,a worker is understood by a woman .,The woman who was working at the time was the one who did it .,the woman who was working at the time was the one who did it .,other_relative_identity_clause,one_who_did_it_pattern,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a understanding event involving a woman and a worker.
The one who did it was a woman.
The one it happened to was a worker.

Bridget asked, ""What happened?""
Mary answered, ""The"," woman who was working at the time was the one who did it.""

Bridget asked, ""Who was the woman"
1812,prompt_filler,filler,a woman understands a worker .,a worker is understood by a woman .,The claven morged through selven .,the claven morged through selven .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The claven morged through selven.""

There was a understanding event involving a woman and a worker.
The one who did it was a woman.
The one it happened to was a worker.

Bridget asked, ""What happened?""
Mary answered, ""The"," claven morged through selven.""

The claven is a woman.
The morged is a worker.
"
1816,prompt_no_prime,no_prime,the adult surprised the attorney .,the attorney was surprised by the adult .,The adult did something to the attorney .,the adult did something to the attorney .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a surpriseding event involving the adult and the attorney.
The one who did it was the adult.
The one it happened to was the attorney.

Bridget asked, ""What happened?""
Mary answered, ""The"," adult did something to the attorney.""

Bridget asked, ""What did the adult do to the attorney?""
Mary answered"
1816,prompt_filler,filler,the adult surprised the attorney .,the attorney was surprised by the adult .,The glimmer farned in jasken .,the glimmer farned in jasken .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The glimmer farned in jasken.""

There was a surpriseding event involving the adult and the attorney.
The one who did it was the adult.
The one it happened to was the attorney.

Bridget asked, ""What happened?""
Mary answered, ""The"," glimmer farned in jasken.""

The adult was the one who did it.
The attorney was the one"
1818,prompt_filler,filler,a reader washes a scientist .,a scientist is washed by a reader .,The reader did it to the scientist .,the reader did it to the scientist .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The drimlet vorked before talven.""

There was a washing event involving a reader and a scientist.
The one who did it was a reader.
The one it happened to was a scientist.

Bridget asked, ""What happened?""
Mary answered, ""The"," reader did it to the scientist.""

The washing event was a reading.
The one who did it was a reader.
The"
1819,prompt_no_prime,no_prime,a hero washes a husband .,a husband is washed by a hero .,The washing machine broke down .,the washing machine broke down .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a washing event involving a hero and a husband.
The one who did it was a hero.
The one it happened to was a husband.

Bridget asked, ""What happened?""
Mary answered, ""The"," washing machine broke down. The hero fixed it. The husband was the one it happened to.""

Bridget asked,"
1820,prompt_no_prime,no_prime,the mayor asked the minister .,the minister was asked by the mayor .,"The mayor did it, and the minister was involved .","the mayor did it, and the minister was involved .",other_coordinate_multiclause,coordination_with_punctuation,passive_like,patient>(agent),passive_pattern_detected,other,other,True,True,"There was a askeding event involving the mayor and the minister.
The one who did it was the mayor.
The one it happened to was the minister.

Bridget asked, ""What happened?""
Mary answered, ""The"," mayor did it, and the minister was involved.""

Bridget asked, ""Why did the mayor do it?""
Mary"
1821,prompt_filler,filler,a secretary judges a sheriff .,a sheriff is judged by a secretary .,The sheriff was stoned .,the sheriff was stoned .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The vornel stonned during nalven.""

There was a judging event involving a secretary and a sheriff.
The one who did it was a secretary.
The one it happened to was a sheriff.

Bridget asked, ""What happened?""
Mary answered, ""The"," sheriff was stoned.""

Bridget asked, ""What happened?""
Mary answered, ""The secretary stoned the sheriff"
1823,prompt_no_prime,no_prime,the cop described the cousin .,the cousin was described by the cop .,The cop was involved in the describeding event .,the cop was involved in the describeding event .,copular_participial,be_participial_no_by,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a describeding event involving the cop and the cousin.
The one who did it was the cop.
The one it happened to was the cousin.

Bridget asked, ""What happened?""
Mary answered, ""The"," cop was involved in the describeding event.""
Bridget asked, ""What was the describeding event?""
Mary answered"
1824,prompt_filler,filler,the man hurt the manager .,the manager was hurt by the man .,The manager was hurt .,the manager was hurt .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The noster glimmed near varset.""

There was a hurting event involving the man and the manager.
The one who did it was the man.
The one it happened to was the manager.

Bridget asked, ""What happened?""
Mary answered, ""The"," manager was hurt.""

The manager was hurt by the man.
The manager was hurt by the man's action.
The manager"
1825,prompt_active,active,an author comforts a bishop .,a bishop is comforted by an author .,The author wrote a book about the bishop .,the author wrote a book about the bishop .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a gritafmureding event involving the skozebsel and the smekudlom.
The one who did it was the skozebsel.
The one it happened to was the smekudlom.

Bridget asked, ""What happened?""
Mary answered, ""The skozebsel gritafmured the smekudlom.""

There was a comforting event involving an author and a bishop.
The one who did it was an author.
The one it happened to was a bishop.

Bridget asked, ""What happened?""
Mary answered, ""The"," author wrote a book about the bishop.""

There was a comforting event involving a doctor and a patient.
The one who did"
1825,prompt_no_prime,no_prime,an author comforts a bishop .,a bishop is comforted by an author .,The bishop was a victim of an author's pen .,the bishop was a victim of an author's pen .,copular_nominal,be_det_nominal_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a comforting event involving an author and a bishop.
The one who did it was an author.
The one it happened to was a bishop.

Bridget asked, ""What happened?""
Mary answered, ""The"," bishop was a victim of an author's pen.""

Bridget asked, ""What did the author do?""
Mary replied"
1826,prompt_no_prime,no_prime,the student understood the teacher .,the teacher was understood by the student .,The student did it to the teacher .,the student did it to the teacher .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a understooding event involving the student and the teacher.
The one who did it was the student.
The one it happened to was the teacher.

Bridget asked, ""What happened?""
Mary answered, ""The"," student did it to the teacher.""
Bridget asked, ""Who did it?""
Mary replied, ""The student did"
1828,prompt_no_prime,no_prime,a lady strikes a lawyer .,a lawyer is struck by a lady .,The lady did it to the lawyer .,the lady did it to the lawyer .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a striking event involving a lady and a lawyer.
The one who did it was a lady.
The one it happened to was a lawyer.

Bridget asked, ""What happened?""
Mary answered, ""The"," lady did it to the lawyer.""

Bridget asked, ""Who did it?""
Mary answered, ""The lady.""

"
1828,prompt_filler,filler,a lady strikes a lawyer .,a lawyer is struck by a lady .,The lady lawyer was sued .,the lady lawyer was sued .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The slinter maved after bralken.""

There was a striking event involving a lady and a lawyer.
The one who did it was a lady.
The one it happened to was a lawyer.

Bridget asked, ""What happened?""
Mary answered, ""The"," lady lawyer was sued.""

Bridget asked, ""What happened?""
Mary answered, ""The lady lawyer was sued.""

"
1829,prompt_active,active,an actress forgets an adult .,an adult is forgotten by an actress .,The actress forgot an adult .,the actress forgot an adult .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a mninorkuleding event involving the vranorked and the kverukvol.
The one who did it was the vranorked.
The one it happened to was the kverukvol.

Bridget asked, ""What happened?""
Mary answered, ""The vranorked mninorkuled the kverukvol.""

There was a forgetting event involving an actress and an adult.
The one who did it was an actress.
The one it happened to was an adult.

Bridget asked, ""What happened?""
Mary answered, ""The"," actress forgot an adult.""

There was a forgetting event involving a man and a woman.
The one who did it was a"
1829,prompt_no_prime,no_prime,an actress forgets an adult .,an adult is forgotten by an actress .,The actress forgot to bring her purse .,the actress forgot to bring her purse .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a forgetting event involving an actress and an adult.
The one who did it was an actress.
The one it happened to was an adult.

Bridget asked, ""What happened?""
Mary answered, ""The"," actress forgot to bring her purse.""

Bridget asked, ""Why did she forget?""
Mary answered, ""She was"
1829,prompt_filler,filler,an actress forgets an adult .,an adult is forgotten by an actress .,The actress was forgotten .,the actress was forgotten .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The vornet drissed near malden.""

There was a forgetting event involving an actress and an adult.
The one who did it was an actress.
The one it happened to was an adult.

Bridget asked, ""What happened?""
Mary answered, ""The"," actress was forgotten.""

There was a forgetting event involving a man and a child.
The one who did it was a man"
1830,prompt_no_prime,no_prime,the prince described the princess .,the princess was described by the prince .,"The prince was the one who did it, and the princess was the one who was affected by it .","the prince was the one who did it, and the princess was the one who was affected by it .",other_coordinate_multiclause,coordination_with_punctuation,passive_like,patient>(agent),passive_pattern_detected,other,other,True,True,"There was a describeding event involving the prince and the princess.
The one who did it was the prince.
The one it happened to was the princess.

Bridget asked, ""What happened?""
Mary answered, ""The"," prince was the one who did it, and the princess was the one who was affected by it.""

Bridget asked"
1830,prompt_filler,filler,the prince described the princess .,the princess was described by the prince .,The prince did it to the princess .,the prince did it to the princess .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The krimble flened before narven.""

There was a describeding event involving the prince and the princess.
The one who did it was the prince.
The one it happened to was the princess.

Bridget asked, ""What happened?""
Mary answered, ""The"," prince did it to the princess.""

Bridget asked, ""What happened?""
Mary answered, ""The prince did it"
1833,prompt_no_prime,no_prime,the professor joined the reader .,the reader was joined by the professor .,The professor was the one who did it .,the professor was the one who did it .,copular_nominal,be_det_nominal_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a joineding event involving the professor and the reader.
The one who did it was the professor.
The one it happened to was the reader.

Bridget asked, ""What happened?""
Mary answered, ""The"," professor was the one who did it. The one it happened to was the who was the reader.""

Bridget asked"
1833,prompt_filler,filler,the professor joined the reader .,the reader was joined by the professor .,The glarnet shummed above torven .,the glarnet shummed above torven .,active_other,finite_verb_noncanonical_complement,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The glarnet shummed above torven.""

There was a joineding event involving the professor and the reader.
The one who did it was the professor.
The one it happened to was the reader.

Bridget asked, ""What happened?""
Mary answered, ""The"," glarnet shummed above torven.""

The glarnet shummed above torven is a sentence that"
1834,prompt_no_prime,no_prime,the cop selected the cousin .,the cousin was selected by the cop .,"The cop was involved in the selecting event, and the cousin was the one it happened to .","the cop was involved in the selecting event, and the cousin was the one it happened to .",active_target_ditransitive_like,target_active_structural_to_for,copular_like,theme>predicate,copular_pattern_detected,other,active,True,False,"There was a selecteding event involving the cop and the cousin.
The one who did it was the cop.
The one it happened to was the cousin.

Bridget asked, ""What happened?""
Mary answered, ""The"," cop was involved in the selecting event, and the cousin was the one it happened to.""

Bridget asked, """
1835,prompt_no_prime,no_prime,the bishop judged the boy .,the boy was judged by the bishop .,"The bishop was the one who did it, and the boy was the one who was judged .","the bishop was the one who did it, and the boy was the one who was judged .",other_coordinate_multiclause,coordination_with_punctuation,passive_like,patient>(agent),passive_pattern_detected,other,other,True,True,"There was a judgeding event involving the bishop and the boy.
The one who did it was the bishop.
The one it happened to was the boy.

Bridget asked, ""What happened?""
Mary answered, ""The"," bishop was the one who did it, and the boy was the one who was judged.""

Bridget asked, """
1838,prompt_no_prime,no_prime,a captain follows a champion .,a champion is followed by a captain .,The captain was a champion in the game of chess .,the captain was a champion in the game of chess .,copular_nominal,be_det_nominal_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a following event involving a captain and a champion.
The one who did it was a captain.
The one it happened to was a champion.

Bridget asked, ""What happened?""
Mary answered, ""The", captain was a champion in the game of chess. He was a champion in the game of chess. He was a champion
1839,prompt_no_prime,no_prime,the king described the lady .,the lady was described by the king .,The king did it to the lady .,the king did it to the lady .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a describeding event involving the king and the lady.
The one who did it was the king.
The one it happened to was the lady.

Bridget asked, ""What happened?""
Mary answered, ""The"," king did it to the lady.""

Bridget asked, ""Who did it?""
Mary answered, ""The king.""

"
1840,prompt_passive,passive,the actor hurt the actress .,the actress was hurt by the actor .,The actress is hurting because of the actor .,the actress is hurting because of the actor .,active_progressive_intransitive,be_ing_no_object,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was a grizebbaving event involving a vramolsim and a britorkul.
The one who did it was a vramolsim.
The one it happened to was a britorkul.

Bridget asked, ""What happened?""
Mary answered, ""A britorkul is grizebbaved by a vramolsim.""

There was a hurting event involving the actor and the actress.
The one who did it was the actor.
The one it happened to was the actress.

Bridget asked, ""What happened?""
Mary answered, ""The"," actress is hurting because of the actor.""

The actor and the actress were both hurt.
The one who did it was the"
1840,prompt_filler,filler,the actor hurt the actress .,the actress was hurt by the actor .,The glimmer farned in jasken .,the glimmer farned in jasken .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The glimmer farned in jasken.""

There was a hurting event involving the actor and the actress.
The one who did it was the actor.
The one it happened to was the actress.

Bridget asked, ""What happened?""
Mary answered, ""The"," glimmer farned in jasken.""

The glimmer farned in jasken is a metaphor for"
1843,prompt_no_prime,no_prime,a pilot hurries a president .,a president is hurried by a pilot .,The pilot was flying the plane and the president was in the back seat .,the pilot was flying the plane and the president was in the back seat .,copular_prepositional,be_prepositional_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a hurrying event involving a pilot and a president.
The one who did it was a pilot.
The one it happened to was a president.

Bridget asked, ""What happened?""
Mary answered, ""The", pilot was flying the plane and the president was in the back seat. The pilot was flying the plane and the president was
1844,prompt_no_prime,no_prime,the child hurried the colonel .,the colonel was hurried by the child .,The child did it to the colonel .,the child did it to the colonel .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a hurrieding event involving the child and the colonel.
The one who did it was the child.
The one it happened to was the colonel.

Bridget asked, ""What happened?""
Mary answered, ""The"," child did it to the colonel.""

Bridget asked, ""What did the child do to the colonel?""
"
1844,prompt_filler,filler,the child hurried the colonel .,the colonel was hurried by the child .,The child did it to the colonel .,the child did it to the colonel .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The clorven wepted beside prasken.""

There was a hurrieding event involving the child and the colonel.
The one who did it was the child.
The one it happened to was the colonel.

Bridget asked, ""What happened?""
Mary answered, ""The"," child did it to the colonel.""

The child was the one who did it.
The colonel was the one it"
1846,prompt_filler,filler,the sheriff caught the singer .,the singer was caught by the sheriff .,The sheriff sang a song .,the sheriff sang a song .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The frindle glemmed in yorsen.""

There was a caughting event involving the sheriff and the singer.
The one who did it was the sheriff.
The one it happened to was the singer.

Bridget asked, ""What happened?""
Mary answered, ""The"," sheriff sang a song.""

The singer was the one who was caught.
The singer was the one who sang.

Brid"
1848,prompt_no_prime,no_prime,the brother struck the buddy .,the buddy was struck by the brother .,The brother did it to the buddy .,the brother did it to the buddy .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a strucking event involving the brother and the buddy.
The one who did it was the brother.
The one it happened to was the buddy.

Bridget asked, ""What happened?""
Mary answered, ""The"," brother did it to the buddy.""

Bridget asked, ""Who did it?""
Mary answered, ""The brother.""

"
1848,prompt_filler,filler,the brother struck the buddy .,the buddy was struck by the brother .,The brother hit the buddy .,the brother hit the buddy .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The noster glimmed near varset.""

There was a strucking event involving the brother and the buddy.
The one who did it was the brother.
The one it happened to was the buddy.

Bridget asked, ""What happened?""
Mary answered, ""The"," brother hit the buddy.""

The brother and the buddy were in a fight.
The brother was the one who started it.
"
1849,prompt_no_prime,no_prime,the soldier taught the son .,the son was taught by the soldier .,The soldier did it .,the soldier did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a taughting event involving the soldier and the son.
The one who did it was the soldier.
The one it happened to was the son.

Bridget asked, ""What happened?""
Mary answered, ""The"," soldier did it.""

Bridget asked, ""Who did it?""
Mary answered, ""The soldier.""

Bridget"
1852,prompt_filler,filler,the student embraced the teacher .,the teacher was embraced by the student .,The student maved after the teacher .,the student maved after the teacher .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The slinter maved after bralken.""

There was a embraceding event involving the student and the teacher.
The one who did it was the student.
The one it happened to was the teacher.

Bridget asked, ""What happened?""
Mary answered, ""The"," student maved after the teacher.""

The student was the one who did it.
The teacher was the one who was m"
1855,prompt_no_prime,no_prime,the guy washed the hero .,the hero was washed by the guy .,The guy did it .,the guy did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a washeding event involving the guy and the hero.
The one who did it was the guy.
The one it happened to was the hero.

Bridget asked, ""What happened?""
Mary answered, ""The"," guy did it. The hero was the one it happened to.""

Bridget asked, ""What did the guy do"
1855,prompt_filler,filler,the guy washed the hero .,the hero was washed by the guy .,The tharner plested after zolven .,the tharner plested after zolven .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The tharner plested after zolven.""

There was a washeding event involving the guy and the hero.
The one who did it was the guy.
The one it happened to was the hero.

Bridget asked, ""What happened?""
Mary answered, ""The"," tharner plested after zolven.""

The tharner is the guy.
The zolven is the"
1856,prompt_no_prime,no_prime,the aunt forgot the author .,the author was forgotten by the aunt .,The aunt did it .,the aunt did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a forgoting event involving the aunt and the author.
The one who did it was the aunt.
The one it happened to was the author.

Bridget asked, ""What happened?""
Mary answered, ""The"," aunt did it.""
Bridget asked, ""Who did it?""
Mary answered, ""The aunt did it.""
B"
1856,prompt_filler,filler,the aunt forgot the author .,the author was forgotten by the aunt .,The drasken yelped on fralden .,the drasken yelped on fralden .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The drasken yelped on fralden.""

There was a forgoting event involving the aunt and the author.
The one who did it was the aunt.
The one it happened to was the author.

Bridget asked, ""What happened?""
Mary answered, ""The"," drasken yelped on fralden.""

The drasken is a type of animal, and the fr"
1857,prompt_no_prime,no_prime,the champion selected the chief .,the chief was selected by the champion .,The champion did it to the chief .,the champion did it to the chief .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a selecteding event involving the champion and the chief.
The one who did it was the champion.
The one it happened to was the chief.

Bridget asked, ""What happened?""
Mary answered, ""The"," champion did it to the chief.""

Bridget asked, ""Who did it?""
Mary answered, ""The champion.""

"
1857,prompt_filler,filler,the champion selected the chief .,the chief was selected by the champion .,The champion was crowned .,the champion was crowned .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The glarnet shummed above torven.""

There was a selecteding event involving the champion and the chief.
The one who did it was the champion.
The one it happened to was the chief.

Bridget asked, ""What happened?""
Mary answered, ""The"," champion was crowned.""

The chief was the one who was crowned.
The champion was the one who crowned.

Bridget"
1858,prompt_passive,passive,a colonel understands a cop .,a cop is understood by a colonel .,The cop was colonel-ed by the colonel .,the cop was colonel-ed by the colonel .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a grineldileding event involving the grivarbav and the smepemgor.
The one who did it was the grivarbav.
The one it happened to was the smepemgor.

Bridget asked, ""What happened?""
Mary answered, ""The smepemgor was grineldiled by the grivarbav.""

There was a understanding event involving a colonel and a cop.
The one who did it was a colonel.
The one it happened to was a cop.

Bridget asked, ""What happened?""
Mary answered, ""The"," cop was colonel-ed by the colonel.""

Bridget asked, ""What happened?""
Mary answered, ""The"
1858,prompt_no_prime,no_prime,a colonel understands a cop .,a cop is understood by a colonel .,"The colonel was involved in the event, but he was not the one who did it .","the colonel was involved in the event, but he was not the one who did it .",other_coordinate_multiclause,coordination_with_punctuation,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a understanding event involving a colonel and a cop.
The one who did it was a colonel.
The one it happened to was a cop.

Bridget asked, ""What happened?""
Mary answered, ""The"," colonel was involved in the event, but he was not the one who did it. The one who did it was"
1860,prompt_passive,passive,the prince forgave the princess .,the princess was forgiven by the prince .,The princess forgave the prince .,the princess forgave the prince .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a smenelmuring event involving a vrasilvol and a brikudtas.
The one who did it was a vrasilvol.
The one it happened to was a brikudtas.

Bridget asked, ""What happened?""
Mary answered, ""A brikudtas is smenelmured by a vrasilvol.""

There was a forgaving event involving the prince and the princess.
The one who did it was the prince.
The one it happened to was the princess.

Bridget asked, ""What happened?""
Mary answered, ""The"," princess forgave the prince.""

There was a forgiving event involving the princess and the prince.
The one who did it"
1862,prompt_no_prime,no_prime,a princess judges a professor .,a professor is judged by a princess .,"The princess was a judge, and the professor was the one who was judged .","the princess was a judge, and the professor was the one who was judged .",other_coordinate_multiclause,coordination_with_punctuation,passive_like,patient>(agent),passive_pattern_detected,other,other,True,True,"There was a judging event involving a princess and a professor.
The one who did it was a princess.
The one it happened to was a professor.

Bridget asked, ""What happened?""
Mary answered, ""The"," princess was a judge, and the professor was the one who was judged.""

Bridget asked, ""What was the"
1862,prompt_filler,filler,a princess judges a professor .,a professor is judged by a princess .,The princess was crowned .,the princess was crowned .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The snorbel gredded after folven.""

There was a judging event involving a princess and a professor.
The one who did it was a princess.
The one it happened to was a professor.

Bridget asked, ""What happened?""
Mary answered, ""The"," princess was crowned.""

The princess was a judge.
The professor was a witness.

Bridget asked, ""What happened"
