s_cong_DO,s_inc_DO,w_cong_DO,w_inc_DO,s_cong_PO,s_inc_PO,w_cong_PO,w_inc_PO,s_PE_DO,s_PE_PO
-78.5625,-80.75,-3.9296875,-5.22265625,-80.0,-80.875,-5.1171875,-5.81640625,2.1875,0.875
-72.875,-76.375,-2.625,-3.841796875,-77.3125,-76.3125,-5.31640625,-5.75390625,3.5,-1.0
-92.5,-93.25,-4.1328125,-4.140625,-93.1875,-91.875,-3.16015625,-3.333984375,0.75,-1.3125
-70.875,-72.9375,-4.65625,-4.71484375,-68.5,-66.75,-3.642578125,-4.18359375,2.0625,-1.75
-81.875,-83.875,-3.6015625,-4.734375,-87.75,-86.625,-4.84765625,-5.22265625,2.0,-1.125
-73.0625,-74.1875,-2.888671875,-3.537109375,-73.8125,-74.875,-7.95703125,-8.6953125,1.125,1.0625
-75.0,-78.5,-5.859375,-6.62890625,-80.1875,-78.1875,-5.5078125,-5.7578125,3.5,-2.0
-75.875,-77.0,-2.60546875,-3.158203125,-79.8125,-80.5625,-5.43359375,-6.1953125,1.125,0.75
-92.5,-93.3125,-4.1328125,-4.55859375,-94.125,-95.0625,-3.69140625,-4.00390625,0.8125,0.9375
-79.1875,-80.875,-3.744140625,-4.6171875,-79.75,-79.75,-3.677734375,-4.27734375,1.6875,0.0
-76.8125,-79.0625,-5.0703125,-5.640625,-79.8125,-79.125,-4.99609375,-5.85546875,2.25,-0.6875
-76.125,-78.3125,-3.04296875,-4.3671875,-79.1875,-80.0,-5.7265625,-6.55078125,2.1875,0.8125
-80.875,-81.3125,-4.21875,-5.078125,-83.0625,-84.0625,-5.44140625,-6.13671875,0.4375,1.0
-89.9375,-89.125,-5.1640625,-5.3984375,-87.8125,-88.875,-3.486328125,-3.6328125,-0.8125,1.0625
-72.3125,-74.25,-2.958984375,-3.32421875,-78.3125,-76.5625,-7.01953125,-7.33984375,1.9375,-1.75
-78.875,-77.625,-4.2890625,-4.578125,-77.625,-79.125,-6.12890625,-6.30078125,-1.25,1.5
-75.9375,-77.0625,-3.25390625,-4.5234375,-76.75,-78.0625,-2.87890625,-3.27734375,1.125,1.3125
-78.9375,-78.8125,-5.875,-5.8515625,-81.5,-79.9375,-5.8828125,-6.328125,-0.125,-1.5625
-78.125,-79.4375,-3.34375,-4.15625,-80.125,-81.125,-5.30859375,-5.7734375,1.3125,1.0
-73.4375,-74.0,-2.76953125,-3.11328125,-77.8125,-79.375,-4.14453125,-5.12890625,0.5625,1.5625
-71.8125,-72.75,-3.640625,-4.32421875,-75.6875,-76.375,-4.89453125,-5.46875,0.9375,0.6875
-77.6875,-79.6875,-3.826171875,-4.0703125,-79.1875,-80.8125,-3.990234375,-4.3984375,2.0,1.625
-87.875,-88.3125,-7.12890625,-7.27734375,-93.375,-91.4375,-6.28515625,-6.65234375,0.4375,-1.9375
-81.4375,-83.6875,-5.40625,-6.17578125,-85.6875,-83.4375,-3.8984375,-4.30859375,2.25,-2.25
-81.5,-84.75,-3.228515625,-3.853515625,-87.5625,-85.875,-4.08203125,-4.1796875,3.25,-1.6875
-90.3125,-92.125,-4.26171875,-5.171875,-91.0,-92.5,-3.720703125,-4.05078125,1.8125,1.5
-71.0,-71.5,-4.06640625,-4.2109375,-77.3125,-77.4375,-6.06640625,-6.40625,0.5,0.125
-81.8125,-83.375,-3.673828125,-4.046875,-89.125,-88.0,-4.78515625,-5.03125,1.5625,-1.125
-79.625,-81.9375,-4.57421875,-4.890625,-81.0625,-79.375,-5.8203125,-5.8984375,2.3125,-1.6875
-69.375,-70.8125,-2.623046875,-3.404296875,-74.375,-74.4375,-5.51953125,-6.36328125,1.4375,0.0625
-77.5625,-76.875,-1.458984375,-1.5146484375,-80.25,-81.75,-7.21875,-8.0,-0.6875,1.5
-72.0625,-73.3125,-3.24609375,-3.55078125,-77.375,-78.4375,-6.1171875,-6.7890625,1.25,1.0625
-75.6875,-79.625,-3.3046875,-5.22265625,-75.9375,-74.6875,-2.982421875,-3.392578125,3.9375,-1.25
-80.4375,-80.875,-2.26953125,-3.599609375,-88.5625,-89.6875,-5.87109375,-6.13671875,0.4375,1.125
-79.0625,-81.25,-5.03515625,-5.55078125,-82.875,-81.75,-5.3671875,-5.75390625,2.1875,-1.125
-81.9375,-83.125,-4.15625,-4.59765625,-88.625,-88.875,-5.68359375,-5.7109375,1.1875,0.25
-77.5625,-77.5,-2.62890625,-3.419921875,-81.8125,-83.875,-5.890625,-6.3203125,-0.0625,2.0625
-74.375,-79.3125,-5.07421875,-5.578125,-79.1875,-74.625,-3.7734375,-4.11328125,4.9375,-4.5625
-79.9375,-82.0625,-3.474609375,-4.58984375,-84.8125,-83.375,-4.59765625,-4.4765625,2.125,-1.4375
-78.25,-82.0625,-5.68359375,-5.72265625,-85.8125,-82.875,-5.6796875,-5.78515625,3.8125,-2.9375
-74.6875,-75.375,-4.51953125,-4.70703125,-75.625,-75.4375,-3.8359375,-4.07421875,0.6875,-0.1875
-77.9375,-79.25,-3.22265625,-3.525390625,-79.75,-81.4375,-6.44921875,-6.671875,1.3125,1.6875
-80.0625,-79.125,-3.279296875,-3.841796875,-81.125,-81.875,-5.20703125,-5.7265625,-0.9375,0.75
-64.0625,-67.375,-2.6484375,-4.25390625,-68.875,-67.8125,-4.4375,-5.0078125,3.3125,-1.0625
-78.5625,-80.5,-3.384765625,-3.76171875,-81.5,-81.0,-5.8125,-6.2265625,1.9375,-0.5
-68.4375,-68.8125,-4.30078125,-4.90625,-67.375,-69.1875,-3.72265625,-4.0078125,0.375,1.8125
-78.5625,-83.3125,-4.59375,-5.5390625,-83.875,-81.3125,-3.552734375,-4.03125,4.75,-2.5625
-85.0625,-86.9375,-3.8671875,-4.36328125,-88.75,-88.1875,-2.568359375,-3.01953125,1.875,-0.5625
-73.25,-73.3125,-4.3046875,-4.8671875,-73.75,-74.75,-5.75390625,-6.2421875,0.0625,1.0
-72.8125,-76.3125,-4.8359375,-6.05859375,-78.0,-76.375,-5.0,-5.29296875,3.5,-1.625
-73.1875,-75.1875,-5.48046875,-6.13671875,-75.5625,-76.75,-6.453125,-6.83984375,2.0,1.1875
-80.75,-81.5625,-2.98046875,-3.669921875,-85.5625,-85.875,-5.8515625,-5.90625,0.8125,0.3125
-77.1875,-76.125,-6.74609375,-7.375,-79.0625,-78.0,-6.25,-6.53515625,-1.0625,-1.0625
-77.625,-77.6875,-4.625,-4.73046875,-79.75,-80.4375,-6.1953125,-6.3203125,0.0625,0.6875
-71.4375,-71.4375,-3.833984375,-4.18359375,-73.625,-75.0625,-4.90234375,-5.5546875,0.0,1.4375
-69.1875,-71.875,-4.4765625,-4.828125,-74.5,-72.8125,-5.015625,-5.671875,2.6875,-1.6875
-81.4375,-82.1875,-7.20703125,-7.4375,-82.1875,-82.3125,-5.37109375,-5.75390625,0.75,0.125
-70.5625,-71.1875,-4.83984375,-5.515625,-72.75,-73.75,-5.34375,-5.78515625,0.625,1.0
-81.9375,-83.0625,-4.19140625,-4.87109375,-83.75,-83.9375,-5.07421875,-5.4765625,1.125,0.1875
-77.9375,-79.0,-3.404296875,-4.1171875,-80.5625,-81.1875,-5.34765625,-5.6015625,1.0625,0.625
-78.875,-78.25,-5.0546875,-5.36328125,-77.9375,-79.0625,-5.8046875,-6.13671875,-0.625,1.125
-73.125,-74.625,-3.15234375,-3.837890625,-79.3125,-78.75,-5.87890625,-6.2734375,1.5,-0.5625
-69.4375,-72.25,-3.587890625,-4.203125,-73.5625,-72.1875,-5.17578125,-5.84375,2.8125,-1.375
-87.8125,-89.6875,-5.25390625,-6.1484375,-88.5,-88.5625,-5.6015625,-5.9453125,1.875,0.0625
-81.125,-83.5,-3.205078125,-3.935546875,-83.875,-82.5,-5.17578125,-5.2109375,2.375,-1.375
-91.8125,-93.0,-4.6875,-5.30859375,-98.25,-97.4375,-5.18359375,-5.94140625,1.1875,-0.8125
-79.1875,-77.625,-3.63671875,-4.79296875,-77.75,-81.0625,-5.09375,-5.5078125,-1.5625,3.3125
-74.875,-73.375,-3.501953125,-4.078125,-76.875,-80.0,-4.6796875,-4.8828125,-1.5,3.125
-76.9375,-76.875,-6.91015625,-6.89453125,-81.9375,-82.8125,-5.046875,-5.2890625,-0.0625,0.875
-72.25,-74.75,-4.921875,-5.43359375,-76.6875,-75.5625,-5.515625,-5.8359375,2.5,-1.125
-84.75,-89.75,-3.828125,-4.33203125,-91.25,-86.5,-5.2578125,-5.60546875,5.0,-4.75
-79.5,-81.5,-4.84765625,-5.34765625,-81.75,-83.5,-4.89453125,-5.234375,2.0,1.75
-78.125,-80.375,-2.990234375,-3.95703125,-82.75,-82.6875,-8.0,-8.5078125,2.25,-0.0625
-76.0625,-77.3125,-2.541015625,-3.0,-78.625,-78.9375,-3.2421875,-4.765625,1.25,0.3125
-72.875,-75.0625,-2.96484375,-3.884765625,-78.3125,-78.5,-4.0703125,-4.546875,2.1875,0.1875
-70.4375,-70.3125,-4.2578125,-4.4921875,-71.4375,-72.0,-3.353515625,-3.87890625,-0.125,0.5625
-72.25,-77.3125,-4.75,-5.30859375,-75.75,-72.5625,-4.2109375,-4.62109375,5.0625,-3.1875
-72.3125,-74.6875,-2.443359375,-3.07421875,-77.1875,-77.3125,-4.22265625,-5.09375,2.375,0.125
-80.75,-83.25,-2.66796875,-3.322265625,-87.5,-84.6875,-4.140625,-4.24609375,2.5,-2.8125
-69.875,-76.4375,-4.7265625,-5.25390625,-79.25,-73.625,-5.921875,-6.0625,6.5625,-5.625
-69.125,-69.375,-2.755859375,-3.123046875,-74.9375,-74.9375,-5.125,-5.5625,0.25,0.0
-72.3125,-73.375,-3.4140625,-4.2265625,-75.4375,-76.625,-5.97265625,-6.6328125,1.0625,1.1875
-72.1875,-73.4375,-4.58984375,-5.04296875,-71.875,-72.625,-3.505859375,-4.08984375,1.25,0.75
-78.4375,-79.5625,-2.900390625,-3.44140625,-80.0,-80.0625,-3.490234375,-3.9140625,1.125,0.0625
-82.5,-84.6875,-3.248046875,-4.01171875,-85.0625,-84.375,-3.232421875,-3.564453125,2.1875,-0.6875
-77.125,-78.25,-4.71875,-5.3359375,-79.625,-77.5625,-2.802734375,-3.158203125,1.125,-2.0625
-80.0,-78.5625,-3.966796875,-4.1015625,-82.4375,-85.0,-5.9609375,-6.140625,-1.4375,2.5625
-78.875,-78.75,-2.69140625,-3.818359375,-81.0,-82.375,-4.37109375,-5.16015625,-0.125,1.375
-77.5625,-76.25,-3.03515625,-3.5078125,-77.8125,-80.4375,-4.796875,-5.328125,-1.3125,2.625
-74.6875,-76.1875,-3.533203125,-4.26953125,-78.375,-77.8125,-5.6484375,-6.0546875,1.5,-0.5625
-83.0625,-85.0,-3.482421875,-4.68359375,-84.6875,-84.5625,-6.07421875,-6.42578125,1.9375,-0.125
-86.8125,-87.375,-3.52734375,-4.03125,-87.8125,-86.375,-6.1171875,-6.5,0.5625,-1.4375
-73.1875,-76.0,-2.060546875,-2.90625,-79.5625,-78.0,-3.6875,-4.375,2.8125,-1.5625
-70.375,-70.625,-4.69140625,-4.65625,-72.5625,-72.5625,-5.50390625,-5.5625,0.25,0.0
-80.1875,-81.8125,-3.162109375,-3.62890625,-84.3125,-84.3125,-5.05859375,-5.875,1.625,0.0
-89.625,-88.625,-4.6484375,-4.80859375,-87.625,-89.375,-3.265625,-3.994140625,-1.0,1.75
-72.25,-75.3125,-1.802734375,-2.41796875,-81.0,-80.3125,-4.765625,-5.83203125,3.0625,-0.6875
-74.25,-75.25,-4.875,-5.20703125,-73.8125,-73.375,-2.494140625,-2.875,1.0,-0.4375
-84.9375,-85.75,-4.94140625,-4.92578125,-88.375,-86.8125,-5.3125,-5.6640625,0.8125,-1.5625
-75.1875,-80.8125,-4.19140625,-5.046875,-83.625,-79.5625,-5.08984375,-5.59765625,5.625,-4.0625
-80.0625,-81.9375,-4.96484375,-5.06640625,-85.375,-83.1875,-3.66796875,-4.109375,1.875,-2.1875
-67.875,-70.625,-4.2109375,-4.91796875,-73.25,-72.6875,-4.8359375,-5.4765625,2.75,-0.5625
-75.375,-78.4375,-3.8671875,-4.453125,-79.5625,-77.75,-3.794921875,-4.08203125,3.0625,-1.8125
-84.6875,-87.6875,-4.12890625,-5.13671875,-86.6875,-85.6875,-6.23828125,-6.58984375,3.0,-1.0
-67.4375,-69.375,-3.115234375,-4.32421875,-71.3125,-71.4375,-5.578125,-6.5,1.9375,0.125
-73.375,-73.5,-2.55859375,-3.3984375,-76.75,-77.0,-5.140625,-5.515625,0.125,0.25
-75.875,-77.0625,-3.509765625,-4.23046875,-79.4375,-79.875,-4.9140625,-5.0859375,1.1875,0.4375
-75.8125,-76.625,-3.958984375,-4.31640625,-80.5,-81.1875,-5.75,-6.38671875,0.8125,0.6875
-76.5625,-76.625,-2.59375,-2.966796875,-81.375,-81.9375,-5.75390625,-6.24609375,0.0625,0.5625
-87.5,-92.0,-4.40234375,-5.41015625,-90.125,-87.3125,-6.30859375,-5.94921875,4.5,-2.8125
-78.3125,-79.0625,-4.66015625,-4.94921875,-80.4375,-81.0625,-3.78515625,-4.02734375,0.75,0.625
-90.8125,-91.5625,-3.314453125,-3.828125,-97.4375,-97.375,-5.8359375,-5.64453125,0.75,-0.0625
-75.75,-76.375,-3.380859375,-4.27734375,-76.375,-78.3125,-4.40625,-4.90625,0.625,1.9375
-71.75,-72.75,-2.90234375,-3.70703125,-76.1875,-76.125,-5.765625,-6.25,1.0,-0.0625
-74.3125,-75.5,-3.099609375,-4.4921875,-76.875,-77.75,-5.171875,-5.9140625,1.1875,0.875
-67.125,-69.25,-3.93359375,-4.57421875,-70.125,-69.1875,-3.982421875,-4.41796875,2.125,-0.9375
-80.3125,-81.5,-4.37890625,-5.30859375,-81.5625,-81.8125,-4.9140625,-4.94921875,1.1875,0.25
-75.375,-78.6875,-5.76953125,-6.109375,-81.5625,-79.5,-5.51171875,-6.2734375,3.3125,-2.0625
-86.1875,-84.9375,-3.830078125,-4.1953125,-88.8125,-90.8125,-5.546875,-5.84375,-1.25,2.0
-81.1875,-80.4375,-3.986328125,-4.1328125,-84.125,-84.375,-5.234375,-5.46875,-0.75,0.25
-64.0625,-68.3125,-2.5546875,-4.3046875,-71.8125,-69.3125,-3.646484375,-4.7578125,4.25,-2.5
-80.125,-82.375,-3.91796875,-4.734375,-83.9375,-83.625,-4.26171875,-4.65234375,2.25,-0.3125
-80.375,-81.1875,-4.2265625,-5.19140625,-84.0625,-84.25,-4.58984375,-5.21484375,0.8125,0.1875
-69.5,-77.0,-2.822265625,-3.8515625,-80.75,-75.5625,-4.37109375,-5.125,7.5,-5.1875
-81.0,-84.6875,-3.0078125,-3.853515625,-89.9375,-88.6875,-5.4921875,-5.5390625,3.6875,-1.25
-93.625,-95.25,-4.234375,-5.34765625,-97.1875,-96.6875,-4.4296875,-4.69140625,1.625,-0.5
-70.375,-74.1875,-3.4453125,-4.00390625,-75.1875,-73.3125,-4.5390625,-4.74609375,3.8125,-1.875
-84.625,-86.9375,-3.1953125,-3.99609375,-88.0,-87.8125,-4.12890625,-4.39453125,2.3125,-0.1875
-73.625,-76.375,-2.6328125,-3.580078125,-78.8125,-78.5625,-5.1328125,-5.6953125,2.75,-0.25
-79.9375,-78.625,-3.712890625,-4.3671875,-82.0,-83.4375,-3.44140625,-4.74609375,-1.3125,1.4375
-85.4375,-86.9375,-3.6328125,-4.10546875,-90.3125,-91.375,-5.1640625,-5.796875,1.5,1.0625
-73.8125,-75.5625,-4.140625,-4.3125,-79.1875,-78.0625,-5.66796875,-6.2109375,1.75,-1.125
-73.4375,-75.625,-2.330078125,-4.671875,-75.4375,-77.4375,-4.328125,-5.38671875,2.1875,2.0
-80.8125,-81.5,-3.921875,-3.916015625,-81.8125,-81.5,-4.86328125,-5.23046875,0.6875,-0.3125
-84.0625,-84.75,-6.44921875,-6.62890625,-85.0,-83.0625,-7.30078125,-7.4140625,0.6875,-1.9375
-94.25,-91.8125,-7.3359375,-7.140625,-90.875,-93.1875,-4.04296875,-4.64453125,-2.4375,2.3125
-77.5625,-79.75,-2.41015625,-2.90625,-82.375,-82.125,-5.66796875,-6.65625,2.1875,-0.25
-75.0625,-76.875,-5.0,-5.25,-79.75,-78.5625,-4.59375,-5.2578125,1.8125,-1.1875
-77.9375,-79.5625,-3.30078125,-4.19921875,-80.0625,-81.25,-5.2109375,-5.5859375,1.625,1.1875
-73.0,-76.6875,-3.115234375,-3.66015625,-77.0,-75.125,-7.578125,-7.55859375,3.6875,-1.875
-70.5625,-70.375,-6.8359375,-7.01953125,-70.9375,-73.0625,-4.48828125,-4.93359375,-0.1875,2.125
-75.3125,-76.0625,-2.947265625,-3.896484375,-77.0,-78.1875,-6.02734375,-6.64453125,0.75,1.1875
-70.75,-73.5625,-3.189453125,-4.7578125,-74.3125,-73.625,-3.37890625,-4.19921875,2.8125,-0.6875
-81.75,-83.8125,-3.587890625,-4.14453125,-84.875,-84.25,-3.8046875,-4.2265625,2.0625,-0.625
-73.625,-74.125,-3.966796875,-4.5859375,-76.3125,-78.25,-3.0,-4.2421875,0.5,1.9375
-71.5,-72.0,-3.169921875,-3.4765625,-76.1875,-76.875,-5.671875,-6.09765625,0.5,0.6875
-75.0625,-78.5,-2.16015625,-2.779296875,-84.125,-81.5,-4.109375,-4.6171875,3.4375,-2.625
-76.4375,-81.5625,-2.095703125,-3.29296875,-86.875,-83.25,-6.48046875,-6.44140625,5.125,-3.625
-80.875,-85.1875,-6.00390625,-6.37890625,-86.8125,-84.9375,-5.546875,-5.8984375,4.3125,-1.875
-83.0625,-84.0,-4.10546875,-4.703125,-85.875,-86.75,-6.109375,-6.37890625,0.9375,0.875
-87.375,-89.625,-5.37890625,-5.81640625,-89.625,-89.4375,-6.0859375,-6.09375,2.25,-0.1875
-87.0,-88.875,-2.869140625,-4.265625,-89.625,-90.875,-3.8046875,-4.77734375,1.875,1.25
-75.8125,-76.875,-2.302734375,-2.765625,-80.6875,-80.5625,-3.7578125,-3.955078125,1.0625,-0.125
-70.125,-70.75,-3.404296875,-3.81640625,-73.3125,-74.3125,-4.37109375,-4.63671875,0.625,1.0
-73.1875,-74.5,-3.79296875,-4.19140625,-76.5,-76.375,-4.55078125,-4.77734375,1.3125,-0.125
-74.4375,-76.0,-3.134765625,-5.04296875,-77.8125,-78.5,-4.13671875,-4.49609375,1.5625,0.6875
-77.375,-78.0,-3.27734375,-3.6875,-83.0625,-83.0625,-7.125,-7.48046875,0.625,0.0
-68.0,-69.375,-4.7734375,-5.14453125,-71.125,-70.5,-4.87109375,-4.890625,1.375,-0.625
-71.5625,-75.5,-4.34765625,-5.51953125,-75.3125,-74.8125,-4.35546875,-5.12109375,3.9375,-0.5
-69.25,-71.25,-3.5,-4.046875,-74.0625,-73.6875,-5.88671875,-6.4296875,2.0,-0.375
-79.6875,-83.5,-4.16015625,-4.625,-81.6875,-80.75,-4.66796875,-6.09375,3.8125,-0.9375
-75.0625,-79.0625,-4.12890625,-5.20703125,-79.5,-77.5625,-5.08203125,-5.55859375,4.0,-1.9375
-88.25,-89.75,-2.8359375,-4.07421875,-89.875,-91.3125,-3.24609375,-4.13671875,1.5,1.4375
-72.75,-74.9375,-3.181640625,-3.7890625,-76.25,-76.25,-5.6953125,-6.1953125,2.1875,0.0
-72.25,-72.9375,-4.7890625,-5.1171875,-77.5,-75.625,-3.9296875,-4.6796875,0.6875,-1.875
-63.625,-64.5625,-2.259765625,-3.587890625,-68.625,-69.875,-5.4296875,-6.27734375,0.9375,1.25
-82.125,-83.0,-8.1796875,-8.2421875,-80.9375,-81.875,-5.50390625,-5.87890625,0.875,0.9375
-77.4375,-75.875,-3.935546875,-4.0234375,-74.1875,-76.1875,-3.759765625,-4.0703125,-1.5625,2.0
-70.0,-70.4375,-3.4453125,-3.564453125,-73.4375,-73.5,-6.125,-6.4375,0.4375,0.0625
-83.9375,-83.25,-5.4765625,-5.5390625,-81.25,-83.25,-4.57421875,-4.70703125,-0.6875,2.0
-79.375,-80.5,-4.4921875,-4.69921875,-85.25,-83.875,-4.80078125,-4.73046875,1.125,-1.375
-92.0,-96.5,-4.3671875,-5.15625,-93.8125,-91.0625,-4.328125,-4.67578125,4.5,-2.75
-70.0,-72.375,-3.978515625,-4.5546875,-71.1875,-71.125,-3.955078125,-4.61328125,2.375,-0.0625
-74.5625,-76.125,-4.8828125,-5.71875,-79.4375,-78.4375,-4.5390625,-4.75390625,1.5625,-1.0
-71.125,-71.8125,-4.60546875,-5.23828125,-71.5,-71.625,-3.623046875,-4.359375,0.6875,0.125
-77.0625,-78.5,-2.376953125,-2.8984375,-82.1875,-82.9375,-4.70703125,-5.6640625,1.4375,0.75
-77.375,-80.25,-5.41015625,-6.21875,-80.8125,-79.6875,-4.8828125,-5.28515625,2.875,-1.125
-75.8125,-75.0625,-6.61328125,-6.98828125,-75.375,-79.75,-5.37890625,-6.1953125,-0.75,4.375
-72.625,-75.3125,-2.28515625,-2.662109375,-82.4375,-80.0,-4.8828125,-5.0859375,2.6875,-2.4375
-82.375,-82.4375,-5.26171875,-5.34765625,-81.875,-83.75,-3.37109375,-3.830078125,0.0625,1.875
-80.8125,-82.5625,-4.05078125,-3.91796875,-85.3125,-83.375,-3.423828125,-3.857421875,1.75,-1.9375
-81.5,-83.0625,-3.16796875,-3.826171875,-84.5,-82.9375,-6.2578125,-7.1171875,1.5625,-1.5625
-75.0,-75.375,-3.517578125,-4.0390625,-77.125,-78.375,-5.83203125,-6.140625,0.375,1.25
-76.9375,-80.625,-3.875,-5.15625,-80.8125,-79.375,-4.234375,-4.41015625,3.6875,-1.4375
-70.25,-73.4375,-3.005859375,-5.03515625,-75.125,-75.3125,-5.8203125,-6.265625,3.1875,0.1875
-70.9375,-74.9375,-3.078125,-3.88671875,-74.75,-72.9375,-3.76171875,-4.16015625,4.0,-1.8125
-65.625,-67.3125,-3.62890625,-4.078125,-68.375,-68.1875,-5.171875,-5.48046875,1.6875,-0.1875
-80.125,-81.125,-4.87890625,-5.11328125,-82.0,-81.375,-4.7734375,-5.109375,1.0,-0.625
-71.5625,-71.5625,-2.9453125,-3.435546875,-74.3125,-75.0625,-5.2265625,-5.75,0.0,0.75
-69.6875,-73.125,-3.27734375,-4.3828125,-74.6875,-72.9375,-4.2265625,-4.75,3.4375,-1.75
-85.125,-86.3125,-3.234375,-4.1875,-85.9375,-86.875,-4.53125,-5.00390625,1.1875,0.9375
-69.625,-72.25,-3.02734375,-4.2109375,-72.0625,-72.375,-5.55078125,-6.33984375,2.625,0.3125
-77.5,-79.125,-3.64453125,-4.21484375,-84.0625,-83.3125,-5.171875,-5.54296875,1.625,-0.75
-68.0,-71.375,-3.1328125,-4.01953125,-74.375,-73.4375,-5.3671875,-6.08984375,3.375,-0.9375
-76.0625,-77.0625,-4.77734375,-5.8125,-79.8125,-80.875,-5.03125,-4.69140625,1.0,1.0625
-74.75,-77.375,-5.1484375,-5.96875,-80.9375,-80.6875,-6.37109375,-6.46484375,2.625,-0.25
-72.8125,-75.4375,-3.162109375,-4.09375,-76.25,-75.375,-3.083984375,-4.1796875,2.625,-0.875
-76.0625,-76.4375,-4.890625,-5.8125,-78.4375,-80.25,-5.41796875,-6.12109375,0.375,1.8125
-80.0,-83.3125,-3.923828125,-4.66015625,-82.875,-81.875,-3.5546875,-3.9296875,3.3125,-1.0
-89.3125,-89.375,-3.3984375,-3.1953125,-93.3125,-94.125,-6.34765625,-6.41015625,0.0625,0.8125
-84.5,-83.875,-3.294921875,-4.28125,-85.1875,-86.8125,-5.06640625,-5.44140625,-0.625,1.625
-75.5,-80.25,-2.255859375,-2.77734375,-85.5,-81.5,-5.75,-5.91796875,4.75,-4.0
-70.125,-72.125,-4.0234375,-5.125,-74.1875,-74.75,-4.578125,-5.25390625,2.0,0.5625
-75.75,-74.9375,-1.9208984375,-1.978515625,-81.625,-83.6875,-5.6328125,-6.37890625,-0.8125,2.0625
-77.3125,-77.8125,-2.994140625,-3.658203125,-79.625,-80.875,-5.11328125,-5.6953125,0.5,1.25
-86.25,-85.25,-4.2734375,-4.59375,-86.375,-87.8125,-4.26953125,-4.46875,-1.0,1.4375
-84.5625,-85.1875,-2.48828125,-2.896484375,-91.1875,-92.0,-6.0703125,-6.171875,0.625,0.8125
-76.125,-76.5625,-2.728515625,-3.482421875,-77.6875,-79.25,-5.5546875,-6.08984375,0.4375,1.5625
-68.75,-71.5625,-2.3828125,-3.0546875,-73.625,-71.8125,-3.6640625,-3.97265625,2.8125,-1.8125
-74.1875,-73.5625,-4.7265625,-5.0,-73.875,-74.3125,-5.21484375,-5.68359375,-0.625,0.4375
-64.6875,-64.0,-3.58203125,-3.9296875,-67.625,-68.1875,-5.17578125,-5.31640625,-0.6875,0.5625
-83.0,-83.0,-4.4375,-4.74609375,-85.125,-85.375,-4.3046875,-4.44140625,0.0,0.25
-69.375,-71.5,-2.29296875,-2.53515625,-75.625,-76.375,-5.49609375,-5.85546875,2.125,0.75
-77.1875,-77.9375,-3.953125,-4.55078125,-78.9375,-79.8125,-3.7421875,-3.826171875,0.75,0.875
-80.5,-81.9375,-3.470703125,-4.08203125,-80.75,-80.25,-5.44921875,-5.8359375,1.4375,-0.5
-82.0,-86.375,-4.45703125,-5.0546875,-83.625,-82.4375,-3.203125,-3.37109375,4.375,-1.1875
-76.5625,-77.0625,-3.1484375,-3.8203125,-78.4375,-79.75,-5.046875,-5.359375,0.5,1.3125
-75.0,-75.75,-5.60546875,-5.90625,-78.0625,-79.125,-5.41796875,-5.55078125,0.75,1.0625
-82.4375,-85.1875,-5.328125,-5.875,-83.6875,-82.3125,-3.2421875,-3.7265625,2.75,-1.375
-86.625,-87.1875,-3.45703125,-4.3671875,-91.375,-92.625,-6.76953125,-6.76953125,0.5625,1.25
-76.125,-77.875,-2.90625,-3.552734375,-80.625,-81.0,-4.09375,-4.55078125,1.75,0.375
-76.625,-78.5625,-3.2890625,-3.955078125,-83.3125,-83.1875,-5.21484375,-5.3046875,1.9375,-0.125
-76.25,-78.5,-3.826171875,-4.56640625,-79.0,-78.5625,-5.10546875,-5.46484375,2.25,-0.4375
-74.6875,-77.8125,-3.54296875,-3.560546875,-79.9375,-76.375,-5.64453125,-6.140625,3.125,-3.5625
-83.5625,-86.375,-3.265625,-4.015625,-88.0625,-86.4375,-5.33984375,-5.80078125,2.8125,-1.625
-85.6875,-86.625,-4.05078125,-4.35546875,-88.5625,-88.5625,-5.21875,-5.84765625,0.9375,0.0
-78.5625,-81.375,-3.34375,-5.08203125,-78.8125,-78.75,-4.82421875,-5.5234375,2.8125,-0.0625
-77.75,-78.6875,-4.4453125,-4.9609375,-79.375,-79.4375,-4.37109375,-4.765625,0.9375,0.0625
-87.5625,-88.875,-2.119140625,-2.71484375,-95.125,-95.5,-5.1953125,-5.59765625,1.3125,0.375
-81.0,-82.1875,-5.35546875,-5.9296875,-80.625,-81.0,-4.5625,-4.95703125,1.1875,0.375
-80.0,-81.6875,-4.734375,-5.48828125,-79.125,-77.625,-3.154296875,-3.140625,1.6875,-1.5
-75.1875,-77.5,-3.890625,-5.1796875,-79.0,-78.25,-3.572265625,-4.33984375,2.3125,-0.75
-74.125,-73.875,-2.501953125,-3.244140625,-75.5,-77.4375,-6.39453125,-7.1171875,-0.25,1.9375
-74.8125,-75.875,-6.54296875,-6.76953125,-75.9375,-74.6875,-4.9453125,-5.4140625,1.0625,-1.25
-72.0625,-73.0,-2.66796875,-3.6171875,-78.75,-79.625,-6.9375,-7.17578125,0.9375,0.875
-87.875,-90.125,-3.52734375,-4.23828125,-90.1875,-89.8125,-4.3125,-4.96875,2.25,-0.375
-74.9375,-76.75,-2.6875,-4.09375,-78.625,-80.5625,-3.94921875,-4.5859375,1.8125,1.9375
