item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator
1694,processing_teacher_forced,passive,passive,a sheriff is killed by a secretary .,a hero chases a husband .,a husband is chased by a hero .,a sheriff is killed by a secretary . ,full_sentence_processing,-6.226525987897601,-5.069304943084717,1.157221044812884,-43.5856819152832,-40.554439544677734,3.0312423706054688,7,8,passive,1.0
1694,processing_teacher_forced,no_prime_eos,no_prime_eos,,a hero chases a husband .,a husband is chased by a hero .,<|endoftext|> ,full_sentence_processing,-7.3306443350655695,-6.420780181884766,0.9098641531808038,-51.314510345458984,-51.366241455078125,-0.051731109619140625,7,8,passive,1.0
1694,processing_teacher_forced,no_prime_empty,no_prime_empty,,a hero chases a husband .,a husband is chased by a hero .,,full_sentence_processing,-5.929669516427176,-5.272123336791992,0.657546179635184,-41.507686614990234,-42.17698669433594,-0.6693000793457031,7,8,passive,1.0
1694,processing_teacher_forced,filler,filler,The package arrived before noon .,a hero chases a husband .,a husband is chased by a hero .,The package arrived before noon . ,full_sentence_processing,-7.836100987025669,-6.724047660827637,1.1120533261980325,-54.85270690917969,-53.792381286621094,1.0603256225585938,7,8,passive,1.0
1695,processing_teacher_forced,active,active,a daughter discovers a doctor .,an adult kisses an attorney .,an attorney is kissed by an adult .,a daughter discovers a doctor . ,full_sentence_processing,-7.12407112121582,-5.622377395629883,1.5016937255859375,-42.74442672729492,-44.97901916503906,-2.2345924377441406,6,8,passive,1.0
1695,processing_teacher_forced,passive,passive,a doctor is discovered by a daughter .,an adult kisses an attorney .,an attorney is kissed by an adult .,a doctor is discovered by a daughter . ,full_sentence_processing,-7.4908599853515625,-5.3098602294921875,2.180999755859375,-44.945159912109375,-42.4788818359375,2.466278076171875,6,8,passive,1.0
1695,processing_teacher_forced,no_prime_eos,no_prime_eos,,an adult kisses an attorney .,an attorney is kissed by an adult .,<|endoftext|> ,full_sentence_processing,-8.511531829833984,-7.1600542068481445,1.3514776229858398,-51.069190979003906,-57.280433654785156,-6.21124267578125,6,8,passive,1.0
1695,processing_teacher_forced,no_prime_empty,no_prime_empty,,an adult kisses an attorney .,an attorney is kissed by an adult .,,full_sentence_processing,-7.034624099731445,-5.453658103942871,1.5809659957885742,-42.20774459838867,-43.62926483154297,-1.4215202331542969,6,8,passive,1.0
1695,processing_teacher_forced,filler,filler,The radio crackled in the attic .,an adult kisses an attorney .,an attorney is kissed by an adult .,The radio crackled in the attic . ,full_sentence_processing,-8.725697835286459,-6.914819717407227,1.8108781178792324,-52.35418701171875,-55.31855773925781,-2.9643707275390625,6,8,passive,1.0
1696,processing_teacher_forced,active,active,an actress asks an adult .,a pilot teaches a president .,a president is taught by a pilot .,an actress asks an adult . ,full_sentence_processing,-7.633714040120442,-6.251952648162842,1.3817613919576006,-45.802284240722656,-50.015621185302734,-4.213336944580078,6,8,passive,1.0
1696,processing_teacher_forced,passive,passive,an adult is asked by an actress .,a pilot teaches a president .,a president is taught by a pilot .,an adult is asked by an actress . ,full_sentence_processing,-7.5458024342854815,-5.582798957824707,1.9630034764607744,-45.27481460571289,-44.662391662597656,0.6124229431152344,6,8,passive,1.0
1696,processing_teacher_forced,no_prime_eos,no_prime_eos,,a pilot teaches a president .,a president is taught by a pilot .,<|endoftext|> ,full_sentence_processing,-8.383314768473307,-7.166399955749512,1.216914812723795,-50.299888610839844,-57.331199645996094,-7.03131103515625,6,8,passive,1.0
1696,processing_teacher_forced,no_prime_empty,no_prime_empty,,a pilot teaches a president .,a president is taught by a pilot .,,full_sentence_processing,-6.839881896972656,-5.6949567794799805,1.1449251174926758,-41.03929138183594,-45.559654235839844,-4.520362854003906,6,8,passive,1.0
1696,processing_teacher_forced,filler,filler,The baker laughed during breakfast .,a pilot teaches a president .,a president is taught by a pilot .,The baker laughed during breakfast . ,full_sentence_processing,-8.356851577758789,-7.000805377960205,1.356046199798584,-50.141109466552734,-56.00644302368164,-5.865333557128906,6,8,passive,1.0
1697,processing_teacher_forced,active,active,a mayor grabs a minister .,a lawyer drags a leader .,a leader is dragged by a lawyer .,a mayor grabs a minister . ,full_sentence_processing,-5.399147578648159,-5.267409801483154,0.13173777716500457,-37.79403305053711,-42.139278411865234,-4.345245361328125,7,8,passive,1.0
1697,processing_teacher_forced,passive,passive,a minister is grabbed by a mayor .,a lawyer drags a leader .,a leader is dragged by a lawyer .,a minister is grabbed by a mayor . ,full_sentence_processing,-5.665673392159598,-4.450547218322754,1.2151261738368442,-39.65971374511719,-35.60437774658203,4.055335998535156,7,8,passive,1.0
1697,processing_teacher_forced,no_prime_eos,no_prime_eos,,a lawyer drags a leader .,a leader is dragged by a lawyer .,<|endoftext|> ,full_sentence_processing,-7.2791748046875,-7.072975158691406,0.20619964599609375,-50.9542236328125,-56.58380126953125,-5.62957763671875,7,8,passive,1.0
1697,processing_teacher_forced,no_prime_empty,no_prime_empty,,a lawyer drags a leader .,a leader is dragged by a lawyer .,,full_sentence_processing,-6.047615051269531,-5.774495601654053,0.2731194496154785,-42.33330535888672,-46.19596481323242,-3.862659454345703,7,8,passive,1.0
1697,processing_teacher_forced,filler,filler,The notebook stayed on the shelf .,a lawyer drags a leader .,a leader is dragged by a lawyer .,The notebook stayed on the shelf . ,full_sentence_processing,-7.47803715297154,-7.2750349044799805,0.20300224849155946,-52.34626007080078,-58.200279235839844,-5.8540191650390625,7,8,passive,1.0
1698,processing_teacher_forced,active,active,a winner protects a woman .,a reader forgets a scientist .,a scientist is forgotten by a reader .,a winner protects a woman . ,full_sentence_processing,-6.924370356968471,-6.235789775848389,0.6885805811200827,-48.4705924987793,-49.88631820678711,-1.4157257080078125,7,8,passive,1.0
1698,processing_teacher_forced,passive,passive,a woman is protected by a winner .,a reader forgets a scientist .,a scientist is forgotten by a reader .,a woman is protected by a winner . ,full_sentence_processing,-7.1706341334751675,-5.677098274230957,1.4935358592442105,-50.19443893432617,-45.416786193847656,4.777652740478516,7,8,passive,1.0
1698,processing_teacher_forced,no_prime_eos,no_prime_eos,,a reader forgets a scientist .,a scientist is forgotten by a reader .,<|endoftext|> ,full_sentence_processing,-7.579221997942243,-6.818740367889404,0.7604816300528388,-53.0545539855957,-54.549922943115234,-1.4953689575195312,7,8,passive,1.0
1698,processing_teacher_forced,no_prime_empty,no_prime_empty,,a reader forgets a scientist .,a scientist is forgotten by a reader .,,full_sentence_processing,-6.435790470668247,-5.556596279144287,0.8791941915239603,-45.050533294677734,-44.4527702331543,0.5977630615234375,7,8,passive,1.0
1698,processing_teacher_forced,filler,filler,The engine cooled before dawn .,a reader forgets a scientist .,a scientist is forgotten by a reader .,The engine cooled before dawn . ,full_sentence_processing,-7.468020847865513,-6.692042350769043,0.77597849709647,-52.276145935058594,-53.536338806152344,-1.26019287109375,7,8,passive,1.0
1699,processing_teacher_forced,active,active,a buddy selects a candidate .,an opponent catches a parent .,a parent is caught by an opponent .,a buddy selects a candidate . ,full_sentence_processing,-7.126627604166667,-5.902991771697998,1.223635832468669,-42.759765625,-47.223934173583984,-4.464168548583984,6,8,passive,1.0
1699,processing_teacher_forced,passive,passive,a candidate is selected by a buddy .,an opponent catches a parent .,a parent is caught by an opponent .,a candidate is selected by a buddy . ,full_sentence_processing,-7.43362299601237,-5.255141258239746,2.178481737772624,-44.60173797607422,-42.04113006591797,2.56060791015625,6,8,passive,1.0
1699,processing_teacher_forced,no_prime_eos,no_prime_eos,,an opponent catches a parent .,a parent is caught by an opponent .,<|endoftext|> ,full_sentence_processing,-8.390599568684896,-6.176829814910889,2.2137697537740078,-50.343597412109375,-49.41463851928711,0.9289588928222656,6,8,passive,1.0
1699,processing_teacher_forced,no_prime_empty,no_prime_empty,,an opponent catches a parent .,a parent is caught by an opponent .,,full_sentence_processing,-6.668422698974609,-5.120937824249268,1.5474848747253418,-40.010536193847656,-40.96750259399414,-0.9569664001464844,6,8,passive,1.0
1699,processing_teacher_forced,filler,filler,The lantern glowed near sunset .,an opponent catches a parent .,a parent is caught by an opponent .,The lantern glowed near sunset . ,full_sentence_processing,-7.990671157836914,-6.517817974090576,1.472853183746338,-47.944026947021484,-52.14254379272461,-4.198516845703125,6,8,passive,1.0
1700,processing_teacher_forced,active,active,a brother grabs a buddy .,a colonel surprises a cop .,a cop is surprised by a colonel .,a brother grabs a buddy . ,full_sentence_processing,-7.718929926554362,-6.0744452476501465,1.6444846789042158,-46.31357955932617,-48.59556198120117,-2.281982421875,6,8,passive,1.0
1700,processing_teacher_forced,passive,passive,a buddy is grabbed by a brother .,a colonel surprises a cop .,a cop is surprised by a colonel .,a buddy is grabbed by a brother . ,full_sentence_processing,-8.045401255289713,-5.816008567810059,2.2293926874796544,-48.27240753173828,-46.52806854248047,1.7443389892578125,6,8,passive,1.0
1700,processing_teacher_forced,no_prime_eos,no_prime_eos,,a colonel surprises a cop .,a cop is surprised by a colonel .,<|endoftext|> ,full_sentence_processing,-9.633336385091146,-6.474391460418701,3.1589449246724453,-57.800018310546875,-51.79513168334961,6.004886627197266,6,8,passive,1.0
1700,processing_teacher_forced,no_prime_empty,no_prime_empty,,a colonel surprises a cop .,a cop is surprised by a colonel .,,full_sentence_processing,-7.608207702636719,-5.525878429412842,2.082329273223877,-45.64924621582031,-44.207027435302734,1.4422187805175781,6,8,passive,1.0
1700,processing_teacher_forced,filler,filler,The market opened after sunrise .,a colonel surprises a cop .,a cop is surprised by a colonel .,The market opened after sunrise . ,full_sentence_processing,-9.176101048787435,-6.8765411376953125,2.299559911092123,-55.05660629272461,-55.0123291015625,0.044277191162109375,6,8,passive,1.0
1701,processing_teacher_forced,active,active,a nurse chases an opponent .,an aunt helps an author .,an author is helped by an aunt .,a nurse chases an opponent . ,full_sentence_processing,-6.902331034342448,-5.819088459014893,1.0832425753275556,-41.41398620605469,-46.55270767211914,-5.138721466064453,6,8,passive,1.0
1701,processing_teacher_forced,passive,passive,an opponent is chased by a nurse .,an aunt helps an author .,an author is helped by an aunt .,an opponent is chased by a nurse . ,full_sentence_processing,-7.059801737467448,-5.2397379875183105,1.8200637499491377,-42.35881042480469,-41.917903900146484,0.4409065246582031,6,8,passive,1.0
1701,processing_teacher_forced,no_prime_eos,no_prime_eos,,an aunt helps an author .,an author is helped by an aunt .,<|endoftext|> ,full_sentence_processing,-8.575113932291666,-6.364564418792725,2.2105495134989415,-51.45068359375,-50.9165153503418,0.5341682434082031,6,8,passive,1.0
1701,processing_teacher_forced,no_prime_empty,no_prime_empty,,an aunt helps an author .,an author is helped by an aunt .,,full_sentence_processing,-6.93502934773763,-5.5061516761779785,1.4288776715596514,-41.61017608642578,-44.04921340942383,-2.439037322998047,6,8,passive,1.0
1701,processing_teacher_forced,filler,filler,The garden brightened after rain .,an aunt helps an author .,an author is helped by an aunt .,The garden brightened after rain . ,full_sentence_processing,-8.048967361450195,-6.259291648864746,1.7896757125854492,-48.29380416870117,-50.07433319091797,-1.7805290222167969,6,8,passive,1.0
1702,processing_teacher_forced,active,active,an actor punches an actress .,a boy discovers a brother .,a brother is discovered by a boy .,an actor punches an actress . ,full_sentence_processing,-6.506753285725911,-5.476015090942383,1.0307381947835283,-39.04051971435547,-43.80812072753906,-4.767601013183594,6,8,passive,1.0
1702,processing_teacher_forced,passive,passive,an actress is punched by an actor .,a boy discovers a brother .,a brother is discovered by a boy .,an actress is punched by an actor . ,full_sentence_processing,-6.679484049479167,-5.373658657073975,1.3058253924051924,-40.076904296875,-42.9892692565918,-2.912364959716797,6,8,passive,1.0
1702,processing_teacher_forced,no_prime_eos,no_prime_eos,,a boy discovers a brother .,a brother is discovered by a boy .,<|endoftext|> ,full_sentence_processing,-7.42025883992513,-6.299404144287109,1.1208546956380205,-44.52155303955078,-50.395233154296875,-5.873680114746094,6,8,passive,1.0
1702,processing_teacher_forced,no_prime_empty,no_prime_empty,,a boy discovers a brother .,a brother is discovered by a boy .,,full_sentence_processing,-5.9459889729817705,-5.147819995880127,0.7981689771016436,-35.675933837890625,-41.182559967041016,-5.506626129150391,6,8,passive,1.0
1702,processing_teacher_forced,filler,filler,The package arrived before noon .,a boy discovers a brother .,a brother is discovered by a boy .,The package arrived before noon . ,full_sentence_processing,-8.14277203877767,-6.892520904541016,1.2502511342366542,-48.856632232666016,-55.140167236328125,-6.283535003662109,6,8,passive,1.0
1703,processing_teacher_forced,active,active,a champion grabs a chief .,a soldier kisses a son .,a son is kissed by a soldier .,a champion grabs a chief . ,full_sentence_processing,-6.193867365519206,-5.304612159729004,0.8892552057902021,-37.163204193115234,-42.43689727783203,-5.273693084716797,6,8,passive,1.0
1703,processing_teacher_forced,passive,passive,a chief is grabbed by a champion .,a soldier kisses a son .,a son is kissed by a soldier .,a chief is grabbed by a champion . ,full_sentence_processing,-6.327053070068359,-4.867493152618408,1.4595599174499512,-37.962318420410156,-38.939945220947266,-0.9776268005371094,6,8,passive,1.0
1703,processing_teacher_forced,no_prime_eos,no_prime_eos,,a soldier kisses a son .,a son is kissed by a soldier .,<|endoftext|> ,full_sentence_processing,-7.660051981608073,-6.120048999786377,1.5400029818216963,-45.96031188964844,-48.960391998291016,-3.000080108642578,6,8,passive,1.0
1703,processing_teacher_forced,no_prime_empty,no_prime_empty,,a soldier kisses a son .,a son is kissed by a soldier .,,full_sentence_processing,-6.030853271484375,-4.814207077026367,1.2166461944580078,-36.18511962890625,-38.51365661621094,-2.3285369873046875,6,8,passive,1.0
1703,processing_teacher_forced,filler,filler,The garden brightened after rain .,a soldier kisses a son .,a son is kissed by a soldier .,The garden brightened after rain . ,full_sentence_processing,-7.194177627563477,-5.961822509765625,1.2323551177978516,-43.16506576538086,-47.694580078125,-4.529514312744141,6,8,passive,1.0
1704,processing_teacher_forced,active,active,a mother hurries a nurse .,a champion embraces a chief .,a chief is embraced by a champion .,a mother hurries a nurse . ,full_sentence_processing,-7.25883674621582,-5.874980926513672,1.3838558197021484,-43.55302047729492,-46.999847412109375,-3.446826934814453,6,8,passive,1.0
1704,processing_teacher_forced,passive,passive,a nurse is hurried by a mother .,a champion embraces a chief .,a chief is embraced by a champion .,a nurse is hurried by a mother . ,full_sentence_processing,-7.290180206298828,-5.457196235656738,1.8329839706420898,-43.74108123779297,-43.657569885253906,0.0835113525390625,6,8,passive,1.0
1704,processing_teacher_forced,no_prime_eos,no_prime_eos,,a champion embraces a chief .,a chief is embraced by a champion .,<|endoftext|> ,full_sentence_processing,-8.335859934488932,-6.581948757171631,1.7539111773173008,-50.015159606933594,-52.65559005737305,-2.640430450439453,6,8,passive,1.0
1704,processing_teacher_forced,no_prime_empty,no_prime_empty,,a champion embraces a chief .,a chief is embraced by a champion .,,full_sentence_processing,-7.0544179280598955,-5.620660305023193,1.4337576230367022,-42.326507568359375,-44.96528244018555,-2.638774871826172,6,8,passive,1.0
1704,processing_teacher_forced,filler,filler,The jacket hung behind the chair .,a champion embraces a chief .,a chief is embraced by a champion .,The jacket hung behind the chair . ,full_sentence_processing,-8.1841189066569,-6.561205863952637,1.6229130427042637,-49.104713439941406,-52.489646911621094,-3.3849334716796875,6,8,passive,1.0
1705,processing_teacher_forced,active,active,a champion hurries a chief .,a mother selects a nurse .,a nurse is selected by a mother .,a champion hurries a chief . ,full_sentence_processing,-6.713677724202474,-5.827542304992676,0.8861354192097979,-40.282066345214844,-46.620338439941406,-6.3382720947265625,6,8,passive,1.0
1705,processing_teacher_forced,passive,passive,a chief is hurried by a champion .,a mother selects a nurse .,a nurse is selected by a mother .,a chief is hurried by a champion . ,full_sentence_processing,-6.704795201619466,-5.279572010040283,1.4252231915791826,-40.2287712097168,-42.236576080322266,-2.0078048706054688,6,8,passive,1.0
1705,processing_teacher_forced,no_prime_eos,no_prime_eos,,a mother selects a nurse .,a nurse is selected by a mother .,<|endoftext|> ,full_sentence_processing,-7.757753372192383,-6.420720100402832,1.3370332717895508,-46.5465202331543,-51.365760803222656,-4.819240570068359,6,8,passive,1.0
1705,processing_teacher_forced,no_prime_empty,no_prime_empty,,a mother selects a nurse .,a nurse is selected by a mother .,,full_sentence_processing,-6.193761825561523,-5.2879486083984375,0.9058132171630859,-37.16257095336914,-42.3035888671875,-5.141017913818359,6,8,passive,1.0
1705,processing_teacher_forced,filler,filler,The lantern glowed near sunset .,a mother selects a nurse .,a nurse is selected by a mother .,The lantern glowed near sunset . ,full_sentence_processing,-7.798723220825195,-6.660085678100586,1.1386375427246094,-46.79233932495117,-53.28068542480469,-6.488346099853516,6,8,passive,1.0
1706,processing_teacher_forced,active,active,a princess selects a professor .,a friend carries a girl .,a girl is carried by a friend .,a princess selects a professor . ,full_sentence_processing,-6.294253031412761,-4.847720146179199,1.4465328852335615,-37.76551818847656,-38.781761169433594,-1.0162429809570312,6,8,passive,1.0
1706,processing_teacher_forced,passive,passive,a professor is selected by a princess .,a friend carries a girl .,a girl is carried by a friend .,a professor is selected by a princess . ,full_sentence_processing,-6.698089599609375,-4.796709060668945,1.9013805389404297,-40.18853759765625,-38.37367248535156,1.8148651123046875,6,8,passive,1.0
1706,processing_teacher_forced,no_prime_eos,no_prime_eos,,a friend carries a girl .,a girl is carried by a friend .,<|endoftext|> ,full_sentence_processing,-7.4160512288411455,-5.449573516845703,1.9664777119954424,-44.496307373046875,-43.596588134765625,0.89971923828125,6,8,passive,1.0
1706,processing_teacher_forced,no_prime_empty,no_prime_empty,,a friend carries a girl .,a girl is carried by a friend .,,full_sentence_processing,-5.8287099202473955,-4.391942024230957,1.4367678960164385,-34.972259521484375,-35.135536193847656,-0.16327667236328125,6,8,passive,1.0
1706,processing_teacher_forced,filler,filler,The market opened after sunrise .,a friend carries a girl .,a girl is carried by a friend .,The market opened after sunrise . ,full_sentence_processing,-7.614428838094075,-5.612357139587402,2.002071698506673,-45.68657302856445,-44.89885711669922,0.7877159118652344,6,8,passive,1.0
1707,processing_teacher_forced,active,active,an employee bothers an employer .,an actor comforts an actress .,an actress is comforted by an actor .,an employee bothers an employer . ,full_sentence_processing,-5.030830928257534,-4.764501783582899,0.26632914467463475,-35.215816497802734,-42.880516052246094,-7.664699554443359,7,9,passive,1.0
1707,processing_teacher_forced,passive,passive,an employer is bothered by an employee .,an actor comforts an actress .,an actress is comforted by an actor .,an employer is bothered by an employee . ,full_sentence_processing,-5.6435040065220425,-4.509049309624566,1.1344546968974765,-39.5045280456543,-40.581443786621094,-1.0769157409667969,7,9,passive,1.0
1707,processing_teacher_forced,no_prime_eos,no_prime_eos,,an actor comforts an actress .,an actress is comforted by an actor .,<|endoftext|> ,full_sentence_processing,-5.907491411481585,-5.117035335964626,0.7904560755169587,-41.352439880371094,-46.05331802368164,-4.700878143310547,7,9,passive,1.0
1707,processing_teacher_forced,no_prime_empty,no_prime_empty,,an actor comforts an actress .,an actress is comforted by an actor .,,full_sentence_processing,-5.096127646309989,-4.193258497450087,0.9028691488599021,-35.67289352416992,-37.73932647705078,-2.0664329528808594,7,9,passive,1.0
1707,processing_teacher_forced,filler,filler,The sculpture stood in the hallway .,an actor comforts an actress .,an actress is comforted by an actor .,The sculpture stood in the hallway . ,full_sentence_processing,-6.268265315464565,-5.1659291585286455,1.1023361569359196,-43.87785720825195,-46.49336242675781,-2.6155052185058594,7,9,passive,1.0
1708,processing_teacher_forced,active,active,a buddy forgets a candidate .,a captain punches a champion .,a champion is punched by a captain .,a buddy forgets a candidate . ,full_sentence_processing,-7.427132288614909,-6.177591323852539,1.24954096476237,-44.56279373168945,-49.42073059082031,-4.857936859130859,6,8,passive,1.0
1708,processing_teacher_forced,passive,passive,a candidate is forgotten by a buddy .,a captain punches a champion .,a champion is punched by a captain .,a candidate is forgotten by a buddy . ,full_sentence_processing,-7.606963475545247,-5.586728096008301,2.0202353795369463,-45.641780853271484,-44.693824768066406,0.9479560852050781,6,8,passive,1.0
1708,processing_teacher_forced,no_prime_eos,no_prime_eos,,a captain punches a champion .,a champion is punched by a captain .,<|endoftext|> ,full_sentence_processing,-8.101428349812826,-6.646188735961914,1.455239613850912,-48.60857009887695,-53.16950988769531,-4.560939788818359,6,8,passive,1.0
1708,processing_teacher_forced,no_prime_empty,no_prime_empty,,a captain punches a champion .,a champion is punched by a captain .,,full_sentence_processing,-6.579562505086263,-5.61652946472168,0.963033040364583,-39.47737503051758,-44.93223571777344,-5.454860687255859,6,8,passive,1.0
1708,processing_teacher_forced,filler,filler,The radio crackled in the attic .,a captain punches a champion .,a champion is punched by a captain .,The radio crackled in the attic . ,full_sentence_processing,-8.500483194986979,-6.9384918212890625,1.561991373697916,-51.002899169921875,-55.5079345703125,-4.505035400390625,6,8,passive,1.0
1709,processing_teacher_forced,active,active,a professor drags a reader .,a guy understands a hero .,a hero is understood by a guy .,a professor drags a reader . ,full_sentence_processing,-7.304222742716472,-6.173116683959961,1.1311060587565107,-43.82533645629883,-49.38493347167969,-5.559597015380859,6,8,passive,1.0
1709,processing_teacher_forced,passive,passive,a reader is dragged by a professor .,a guy understands a hero .,a hero is understood by a guy .,a reader is dragged by a professor . ,full_sentence_processing,-7.443959554036458,-5.818661689758301,1.6252978642781573,-44.66375732421875,-46.549293518066406,-1.8855361938476562,6,8,passive,1.0
1709,processing_teacher_forced,no_prime_eos,no_prime_eos,,a guy understands a hero .,a hero is understood by a guy .,<|endoftext|> ,full_sentence_processing,-7.938816070556641,-6.799798965454102,1.139017105102539,-47.632896423339844,-54.39839172363281,-6.765495300292969,6,8,passive,1.0
1709,processing_teacher_forced,no_prime_empty,no_prime_empty,,a guy understands a hero .,a hero is understood by a guy .,,full_sentence_processing,-6.395849863688151,-5.499917030334473,0.8959328333536787,-38.375099182128906,-43.99933624267578,-5.624237060546875,6,8,passive,1.0
1709,processing_teacher_forced,filler,filler,The planet shimmered above the valley .,a guy understands a hero .,a hero is understood by a guy .,The planet shimmered above the valley . ,full_sentence_processing,-8.60761578877767,-7.280923843383789,1.3266919453938808,-51.645694732666016,-58.24739074707031,-6.601696014404297,6,8,passive,1.0
1710,processing_teacher_forced,active,active,an adult hurts an attorney .,a priest carries a prince .,a prince is carried by a priest .,an adult hurts an attorney . ,full_sentence_processing,-7.70188840230306,-5.649079322814941,2.052809079488118,-46.21133041381836,-45.19263458251953,1.0186958312988281,6,8,passive,1.0
1710,processing_teacher_forced,passive,passive,an attorney is hurt by an adult .,a priest carries a prince .,a prince is carried by a priest .,an attorney is hurt by an adult . ,full_sentence_processing,-8.116732915242514,-5.491388320922852,2.625344594319662,-48.70039749145508,-43.93110656738281,4.769290924072266,6,8,passive,1.0
1710,processing_teacher_forced,no_prime_eos,no_prime_eos,,a priest carries a prince .,a prince is carried by a priest .,<|endoftext|> ,full_sentence_processing,-8.190484364827475,-6.099218368530273,2.091265996297201,-49.142906188964844,-48.79374694824219,0.34915924072265625,6,8,passive,1.0
1710,processing_teacher_forced,no_prime_empty,no_prime_empty,,a priest carries a prince .,a prince is carried by a priest .,,full_sentence_processing,-6.610232671101888,-4.801797866821289,1.8084348042805987,-39.66139602661133,-38.41438293457031,1.2470130920410156,6,8,passive,1.0
1710,processing_teacher_forced,filler,filler,The radio crackled in the attic .,a priest carries a prince .,a prince is carried by a priest .,The radio crackled in the attic . ,full_sentence_processing,-8.590565999348959,-6.359335899353027,2.2312300999959316,-51.54339599609375,-50.87468719482422,0.6687088012695312,6,8,passive,1.0
1711,processing_teacher_forced,active,active,an author protects a bishop .,a cousin raises a daughter .,a daughter is raised by a cousin .,an author protects a bishop . ,full_sentence_processing,-6.974501291910808,-5.294111728668213,1.6803895632425947,-41.847007751464844,-42.3528938293457,-0.5058860778808594,6,8,passive,1.0
1711,processing_teacher_forced,passive,passive,a bishop is protected by an author .,a cousin raises a daughter .,a daughter is raised by a cousin .,a bishop is protected by an author . ,full_sentence_processing,-7.512317657470703,-5.233358860015869,2.278958797454834,-45.07390594482422,-41.86687088012695,3.2070350646972656,6,8,passive,1.0
1711,processing_teacher_forced,no_prime_eos,no_prime_eos,,a cousin raises a daughter .,a daughter is raised by a cousin .,<|endoftext|> ,full_sentence_processing,-7.545482635498047,-5.6755146980285645,1.8699679374694824,-45.27289581298828,-45.404117584228516,-0.13122177124023438,6,8,passive,1.0
1711,processing_teacher_forced,no_prime_empty,no_prime_empty,,a cousin raises a daughter .,a daughter is raised by a cousin .,,full_sentence_processing,-5.942925771077474,-4.625241279602051,1.3176844914754229,-35.657554626464844,-37.001930236816406,-1.3443756103515625,6,8,passive,1.0
1711,processing_teacher_forced,filler,filler,The singer smiled after rehearsal .,a cousin raises a daughter .,a daughter is raised by a cousin .,The singer smiled after rehearsal . ,full_sentence_processing,-7.946921666463216,-5.743854522705078,2.2030671437581377,-47.6815299987793,-45.950836181640625,1.7306938171386719,6,8,passive,1.0
1712,processing_teacher_forced,active,active,a mother surprises a nurse .,a daughter joins a doctor .,a doctor is joined by a daughter .,a mother surprises a nurse . ,full_sentence_processing,-6.108543395996094,-5.096330165863037,1.0122132301330566,-36.65126037597656,-40.7706413269043,-4.119380950927734,6,8,passive,1.0
1712,processing_teacher_forced,passive,passive,a nurse is surprised by a mother .,a daughter joins a doctor .,a doctor is joined by a daughter .,a nurse is surprised by a mother . ,full_sentence_processing,-6.361642201741536,-4.739922523498535,1.621719678243001,-38.16985321044922,-37.91938018798828,0.2504730224609375,6,8,passive,1.0
1712,processing_teacher_forced,no_prime_eos,no_prime_eos,,a daughter joins a doctor .,a doctor is joined by a daughter .,<|endoftext|> ,full_sentence_processing,-8.279640197753906,-6.511169910430908,1.768470287322998,-49.67784118652344,-52.089359283447266,-2.411518096923828,6,8,passive,1.0
1712,processing_teacher_forced,no_prime_empty,no_prime_empty,,a daughter joins a doctor .,a doctor is joined by a daughter .,,full_sentence_processing,-6.595187505086263,-5.129497051239014,1.465690453847249,-39.57112503051758,-41.03597640991211,-1.4648513793945312,6,8,passive,1.0
1712,processing_teacher_forced,filler,filler,The teacher listened during assembly .,a daughter joins a doctor .,a doctor is joined by a daughter .,The teacher listened during assembly . ,full_sentence_processing,-7.566051483154297,-6.047667026519775,1.5183844566345215,-45.39630889892578,-48.3813362121582,-2.985027313232422,6,8,passive,1.0
1713,processing_teacher_forced,active,active,a manager forgets a mayor .,a sheriff describes a singer .,a singer is described by a sheriff .,a manager forgets a mayor . ,full_sentence_processing,-7.091830571492513,-6.029766082763672,1.0620644887288408,-42.55098342895508,-48.238128662109375,-5.687145233154297,6,8,passive,1.0
1713,processing_teacher_forced,passive,passive,a mayor is forgotten by a manager .,a sheriff describes a singer .,a singer is described by a sheriff .,a mayor is forgotten by a manager . ,full_sentence_processing,-7.384051005045573,-5.822567939758301,1.5614830652872724,-44.30430603027344,-46.580543518066406,-2.2762374877929688,6,8,passive,1.0
1713,processing_teacher_forced,no_prime_eos,no_prime_eos,,a sheriff describes a singer .,a singer is described by a sheriff .,<|endoftext|> ,full_sentence_processing,-8.428749084472656,-6.2265167236328125,2.2022323608398438,-50.57249450683594,-49.8121337890625,0.7603607177734375,6,8,passive,1.0
1713,processing_teacher_forced,no_prime_empty,no_prime_empty,,a sheriff describes a singer .,a singer is described by a sheriff .,,full_sentence_processing,-7.2411753336588545,-5.664653778076172,1.5765215555826826,-43.447052001953125,-45.317230224609375,-1.87017822265625,6,8,passive,1.0
1713,processing_teacher_forced,filler,filler,The singer smiled after rehearsal .,a sheriff describes a singer .,a singer is described by a sheriff .,The singer smiled after rehearsal . ,full_sentence_processing,-8.175559361775717,-6.348348617553711,1.8272107442220058,-49.0533561706543,-50.78678894042969,-1.7334327697753906,6,8,passive,1.0
