s_PE_DO,s_PE_PO,w_PE_DO,w_PE_PO
0.6875,-0.5,0.0625,0.39453125
1.8125,1.6875,1.892578125,0.87109375
0.125,-0.375,-0.03125,0.6171875
2.875,-0.4375,1.26171875,0.34375
1.125,1.0,0.4453125,0.3359375
-1.8125,2.0,0.30859375,0.484375
1.0,1.8125,0.9921875,0.59375
1.875,-0.0625,1.359375,0.3828125
3.75,-0.6875,1.033203125,0.525390625
-0.1875,1.9375,0.375,0.1875
0.8125,1.1875,0.591796875,0.046875
-0.5625,1.5625,-0.0078125,0.6015625
1.0,0.6875,0.51171875,0.837890625
2.8125,-0.4375,1.353515625,0.64453125
1.375,-0.625,0.42578125,-0.22265625
1.375,-0.75,0.29296875,0.3828125
0.6875,-0.25,0.22265625,0.49609375
-0.4375,1.4375,0.6328125,0.443359375
0.0625,1.5,0.619140625,0.515625
3.875,-2.75,0.6171875,0.33203125
3.5625,-0.9375,0.796875,0.02734375
-1.125,2.1875,-0.046875,0.18359375
3.375,0.0625,0.34375,0.87109375
6.3125,-5.5625,1.0078125,0.546875
-0.4375,1.9375,0.384765625,0.86328125
1.625,-1.9375,0.46875,0.265625
5.125,-4.0625,1.3359375,0.46875
1.5625,-0.1875,0.76953125,0.484375
4.5,-1.4375,0.83203125,0.23046875
5.5625,-1.875,2.212890625,0.609375
-0.0625,2.0625,0.826171875,0.58984375
1.5625,-0.1875,0.87890625,0.53125
0.875,-0.1875,0.4765625,0.171875
-0.0625,1.875,0.474609375,0.30078125
-0.75,0.875,-0.09375,0.359375
1.5,0.6875,1.130859375,0.48046875
2.25,0.75,1.255859375,0.83203125
2.9375,-0.6875,1.12890625,0.439453125
6.625,-4.875,0.70703125,0.7421875
1.375,1.0,1.0,0.375
1.25,0.5625,0.705078125,0.265625
1.4375,0.9375,0.701171875,1.01953125
1.625,0.9375,1.46875,0.7265625
2.5,-0.75,0.734375,0.416015625
0.8125,0.9375,1.078125,0.8984375
2.5,0.1875,1.27734375,0.6875
3.25,-4.875,0.4609375,0.328125
0.3125,0.625,0.435546875,0.46484375
-0.25,1.3125,0.693359375,0.625
0.625,1.0625,0.63671875,0.34375
2.75,-1.75,0.359375,0.35546875
1.5625,-1.1875,0.6318359375,-0.01953125
0.5625,0.125,-0.08203125,0.171875
1.9375,-0.9375,0.7265625,0.60546875
0.6875,0.6875,0.51171875,0.64453125
0.5625,-0.5,0.380859375,0.23828125
1.3125,-1.8125,0.421875,0.01953125
2.3125,-0.375,1.42578125,0.60546875
1.6875,0.375,0.96875,0.41796875
1.375,0.375,0.45703125,0.27734375
-0.5,1.75,0.3984375,0.49609375
3.25,0.625,2.404296875,0.4921875
1.875,0.75,1.75,1.015625
1.4375,0.6875,0.587890625,0.23046875
-0.25,1.0,0.16796875,0.3828125
0.875,-0.5,0.806640625,0.47265625
-0.0625,1.625,0.61328125,0.48046875
2.1875,-0.8125,1.037109375,0.50390625
-1.0625,2.25,1.103515625,0.48828125
4.8125,-0.875,1.607421875,0.80859375
-0.5,1.0,0.29296875,0.55078125
0.8125,1.8125,0.875,0.48828125
-0.25,2.1875,0.7109375,0.40625
0.0625,-0.125,0.46875,0.3984375
2.4375,-0.75,1.044921875,0.37109375
2.3125,-1.0,0.771484375,0.50390625
0.25,1.0625,0.34765625,0.609375
0.3125,-0.875,0.408203125,0.4453125
1.25,0.375,0.646484375,0.5625
2.625,-2.1875,0.34765625,0.296875
2.0,0.75,1.2958984375,1.28515625
-0.0625,2.1875,0.53515625,0.1953125
0.875,0.0,0.5859375,0.3203125
2.75,-2.25,0.19921875,0.0703125
6.1875,-1.75,2.01953125,0.6015625
3.1875,-1.0625,1.22265625,0.59375
1.4375,0.6875,1.197265625,0.39453125
0.8125,-0.3125,1.421875,0.1484375
1.625,-0.375,0.783203125,0.3984375
0.0,1.3125,0.49609375,0.369140625
4.9375,-2.875,0.76953125,-0.0859375
2.0625,-2.125,0.0703125,0.29296875
2.3125,0.75,0.83203125,0.37890625
1.5,1.9375,1.62109375,1.201171875
-0.1875,0.5,0.798828125,0.20703125
-3.75,2.9375,0.046875,0.0
1.8125,1.1875,1.7578125,0.41796875
2.3125,-1.0,0.765625,0.1328125
1.1875,-0.125,0.4921875,0.82421875
2.5,-0.3125,0.42578125,0.7578125
2.25,-0.4375,1.263671875,0.75390625
2.375,-1.375,0.73828125,0.140625
1.875,2.1875,1.478515625,0.96484375
-0.875,1.5625,0.146484375,0.828125
1.0,-0.625,1.220703125,0.35546875
-0.5,2.3125,0.515625,1.28515625
0.375,-0.75,0.48046875,0.53125
1.1875,-0.0625,0.986328125,0.8203125
3.0,-1.375,0.4453125,1.58984375
0.0625,1.1875,0.0546875,0.55859375
1.375,1.0625,1.1015625,0.642578125
2.25,-1.8125,0.20703125,0.421875
2.75,-2.375,1.359375,0.32421875
1.625,-0.5,0.6640625,0.43359375
2.625,-1.75,0.69921875,0.57421875
1.5625,0.0625,0.6171875,0.1796875
0.6875,-0.5625,1.123046875,0.421875
0.875,-0.1875,0.125,1.17578125
3.375,-2.75,0.6875,0.48046875
0.9375,-0.3125,1.04296875,0.2578125
2.8125,-1.1875,0.22265625,0.33203125
4.25,-0.875,0.53515625,0.0078125
-0.5,2.375,0.978515625,0.33203125
2.25,-0.4375,1.189453125,0.740234375
2.25,1.3125,0.9765625,1.21875
0.125,1.1875,0.90234375,0.734375
1.5625,0.6875,1.28125,0.3359375
1.9375,0.0,0.76171875,1.07421875
1.125,0.625,0.6015625,0.4296875
0.375,2.0625,0.5078125,0.890625
2.3125,0.0,1.169921875,0.92578125
0.125,0.5,0.515625,0.341796875
0.4375,0.125,0.41015625,0.1796875
1.0,1.0,0.841796875,0.55078125
2.375,0.0,0.873046875,0.595703125
0.625,1.5,0.796875,0.375
1.125,0.3125,1.298828125,0.587890625
-1.3125,2.5625,0.12109375,0.18359375
2.75,-0.8125,0.58984375,0.83984375
0.3125,0.4375,0.240234375,0.1640625
3.1875,0.8125,1.03515625,0.4921875
0.375,0.6875,0.5546875,0.23828125
5.375,-3.0625,0.93359375,0.390625
2.375,-0.1875,0.5703125,0.58203125
1.0,-0.25,0.587890625,0.341796875
3.625,-0.875,0.798828125,0.5078125
0.625,1.1875,0.109375,0.44140625
1.8125,-1.0,0.18359375,0.34375
1.125,-1.3125,0.537109375,-0.0390625
1.0,1.1875,1.03125,0.7109375
2.5625,-2.125,0.83203125,0.6875
0.125,1.125,0.748046875,0.0703125
2.6875,-0.3125,1.224609375,1.216796875
1.75,-1.0625,0.53515625,0.044921875
3.5,-1.5,1.056640625,0.58203125
1.0,-0.0625,0.26171875,0.2109375
2.8125,-0.1875,0.80859375,0.69921875
2.25,-1.3125,0.974609375,0.54296875
2.75,-1.0,0.6953125,0.7890625
1.0625,0.6875,1.431640625,0.44921875
1.125,-0.5,0.6484375,0.37109375
1.0,0.6875,0.70703125,0.640625
2.75,-1.3125,1.55078125,0.53125
1.25,0.1875,0.6015625,0.1875
2.0,-1.5625,0.72265625,0.16015625
2.1875,-0.4375,0.20703125,0.275390625
1.6875,0.5625,1.298828125,0.703125
1.5,1.1875,0.97265625,0.658203125
2.8125,-2.4375,0.466796875,0.44921875
3.375,0.3125,1.37890625,0.1796875
0.875,0.875,0.56640625,0.5625
2.0625,-0.25,1.103515625,0.07421875
1.625,0.0,0.802734375,0.4453125
4.0,-3.5,-0.2109375,0.2890625
-1.4375,2.375,0.6484375,0.6171875
0.5,1.125,0.765625,0.421875
3.125,-1.0625,0.85546875,0.5234375
0.625,-0.125,0.84765625,-0.015625
2.375,1.5,1.951171875,-0.203125
1.4375,0.5,0.6015625,0.796875
1.5625,-0.4375,0.646484375,0.38671875
-0.375,2.875,0.63671875,0.27734375
3.75,-2.6875,1.0234375,0.20703125
0.8125,1.0,0.10546875,0.546875
-0.6875,1.5,0.55078125,0.509765625
0.3125,0.6875,0.21875,0.44921875
-0.8125,0.9375,0.642578125,0.224609375
4.75,-2.4375,1.458984375,0.80859375
-1.0625,1.6875,0.91015625,0.3359375
2.375,0.0,1.0390625,0.375
2.0,-2.1875,0.1640625,0.296875
2.75,-0.4375,1.740234375,0.40234375
4.0625,-2.375,1.189453125,0.94140625
-1.625,2.9375,0.32421875,0.43359375
1.6875,-0.75,0.15625,0.48046875
1.75,0.4375,0.90234375,0.39453125
2.75,-3.875,0.09765625,-0.05859375
-1.25,2.0,0.76171875,0.0
0.25,1.1875,0.58203125,0.4765625
3.25,-4.5,0.453125,0.82421875
0.25,0.3125,0.4609375,0.3515625
3.0625,0.125,0.826171875,0.52734375
1.3125,0.375,0.52734375,0.556640625
0.3125,1.1875,0.2578125,0.96484375
0.25,0.625,0.89453125,0.91796875
2.0625,0.625,1.09765625,0.625
1.8125,-0.3125,0.73828125,0.2265625
2.25,0.25,1.2421875,0.5859375
0.8125,1.125,1.234375,0.35546875
1.3125,0.375,0.53515625,0.2578125
1.5,0.1875,0.78515625,0.71484375
-1.4375,2.6875,0.16796875,0.65234375
1.875,-0.3125,0.609375,0.3671875
2.375,-0.1875,0.6875,0.396484375
1.625,-1.875,0.3828125,0.6015625
1.25,1.25,0.34765625,0.53125
1.375,0.8125,0.810546875,0.63671875
1.875,-0.0625,1.599609375,0.7109375
0.5,1.0,0.9140625,0.6875
1.3125,-0.375,0.98828125,0.6328125
2.5,0.5,1.37890625,0.9609375
1.125,0.75,0.94921875,0.625
-0.1875,1.5,0.23828125,0.2578125
-0.1875,2.1875,0.28515625,0.65625
3.0625,-2.25,0.8515625,0.296875
3.1875,-1.625,0.69140625,0.38671875
-0.75,2.6875,0.52734375,0.26171875
2.6875,-2.5,0.1953125,0.359375
1.0,-1.3125,0.39453125,0.265625
-2.3125,3.5625,0.490234375,0.3046875
2.125,0.0,0.6875,0.3984375
1.25,-1.25,0.0625,0.40234375
1.1875,1.375,1.109375,0.501953125
-0.125,-1.875,-0.046875,0.4140625
1.3125,0.75,0.88671875,0.01171875
-0.0625,1.375,0.18359375,0.34375
3.25,-2.375,1.634765625,0.1328125
1.875,-0.8125,1.1015625,-0.34375
-0.4375,0.8125,0.587890625,-0.07421875
3.75,-3.25,0.48046875,0.234375
2.125,-1.25,0.537109375,-0.11328125
3.625,-0.8125,0.86328125,1.537109375
0.3125,0.1875,-0.2265625,0.8515625
1.8125,-0.125,0.765625,0.30078125
2.75,-1.0625,0.60546875,0.41015625
4.5625,-3.6875,0.6484375,0.3515625
2.3125,-1.375,1.072265625,0.31640625
0.3125,0.375,0.01171875,0.294921875
0.25,1.75,0.3203125,0.9140625
0.625,0.4375,0.50390625,0.73046875
1.5625,0.6875,1.677734375,0.23828125
1.4375,-0.1875,0.806640625,0.98828125
2.25,-2.0,1.18359375,0.38671875
2.6875,-1.5,0.607421875,0.734375
0.8125,1.8125,0.65234375,0.37890625
3.3125,-2.0,1.00390625,-0.1484375
-1.4375,2.6875,0.0625,0.82421875
5.0625,-5.125,1.01953125,0.185546875
0.375,0.9375,0.470703125,0.63671875
-1.4375,2.1875,-0.51171875,0.3828125
3.5625,-0.8125,1.4140625,0.9453125
-0.5,1.0,0.45703125,0.23828125
1.5625,-0.5,0.21875,0.20703125
3.75,-1.125,0.625,0.88671875
1.9375,-0.3125,0.484375,0.453125
3.8125,-3.6875,1.12109375,0.13671875
2.375,-0.875,1.0546875,1.068359375
-0.4375,0.1875,1.111328125,0.265625
0.375,1.375,0.95703125,0.5
2.6875,-1.375,1.41015625,0.40625
-0.5625,0.875,0.8671875,0.33984375
0.1875,0.0625,0.03515625,0.4609375
0.4375,2.3125,1.546875,0.6953125
1.875,-0.125,0.646484375,0.4453125
2.375,0.3125,1.03125,0.73046875
0.875,0.625,0.18359375,0.4453125
0.75,-2.25,0.1171875,1.322265625
3.96875,-3.125,1.62109375,0.22265625
3.5625,-0.75,0.984375,0.79296875
1.6875,-2.125,0.37890625,0.17578125
1.1875,1.25,0.2734375,0.33203125
3.875,-1.25,1.23828125,0.62109375
1.1875,0.0625,0.76953125,0.07421875
1.75,-0.6875,0.369140625,0.23046875
0.5625,0.0625,0.37109375,0.5625
1.4375,-0.3125,1.0078125,0.54296875
1.625,0.8125,0.9453125,0.609375
-0.375,1.5,0.5390625,0.484375
-1.6875,1.75,0.28515625,0.30078125
2.0625,-1.25,1.07421875,0.65625
1.25,0.375,0.390625,0.896484375
0.25,1.0,0.4921875,0.41015625
3.9375,1.1875,1.876953125,0.8828125
4.1875,-1.125,0.22265625,0.8125
0.25,2.0,1.05078125,0.43359375
7.5625,-4.375,0.8984375,0.56640625
2.875,-1.125,1.103515625,0.724609375
1.25,1.9375,1.5546875,0.59765625
5.3125,-3.4375,1.591796875,-0.0703125
1.4375,-1.75,0.26171875,0.30078125
-1.1875,2.625,0.34375,1.515625
3.25,-0.5,1.029296875,1.02734375
2.25,-0.875,0.12109375,0.41796875
2.375,0.375,1.263671875,-0.06640625
1.5,-0.0625,0.97265625,0.69921875
1.625,-0.125,1.029296875,0.572265625
2.375,-0.5,0.7734375,0.33984375
0.375,2.6875,1.06640625,0.984375
3.9375,-3.25,1.55859375,-0.00390625
2.4375,-0.625,0.70703125,0.0078125
0.0,0.9375,0.78515625,0.5859375
2.4375,-1.3125,1.234375,0.69921875
5.0,-3.4375,2.22265625,-0.6484375
3.1875,-2.5,0.5546875,0.18359375
2.375,-0.5625,0.994140625,0.6484375
0.8125,1.75,1.158203125,0.47265625
2.5625,-1.1875,0.451171875,0.359375
3.5625,-2.6875,0.60546875,-0.03125
0.6875,0.6875,0.8203125,0.20703125
3.1875,-1.0,0.8125,0.4140625
1.125,0.375,0.9921875,0.734375
1.5,1.9375,1.23828125,0.7421875
0.5,0.75,0.96875,0.953125
3.125,-3.0625,1.1953125,0.00390625
0.875,0.3125,0.54296875,0.16015625
3.25,-0.8125,1.00390625,0.36328125
0.25,3.3125,0.5703125,0.578125
1.25,0.625,0.1328125,0.47265625
3.5,-1.9375,1.02734375,0.330078125
1.4375,2.0,1.673828125,1.12890625
-0.5625,3.4375,1.07421875,0.82421875
-0.3125,0.9375,0.0078125,0.48046875
-1.0625,2.125,0.326171875,0.30859375
0.125,1.125,0.421875,0.3203125
5.125,-1.5625,0.779296875,0.13671875
0.625,0.6875,1.044921875,0.609375
1.625,0.125,0.55078125,0.65625
2.0,-0.0625,0.951171875,0.515625
2.0625,-0.9375,0.6953125,0.142578125
1.1875,0.125,1.138671875,0.787109375
2.1875,-1.8125,0.6796875,0.345703125
2.125,-2.1875,0.3984375,0.228515625
3.125,-0.6875,0.359375,0.3984375
2.0625,-0.625,0.2734375,0.3515625
-0.625,2.3125,1.212890625,0.41015625
2.125,-0.625,0.763671875,0.4609375
0.125,1.3125,1.00390625,0.6328125
3.75,-0.4375,0.876953125,0.2890625
0.125,0.5625,-0.009765625,0.296875
1.4375,-0.0625,0.36328125,0.765625
1.75,1.75,0.99609375,0.35546875
-0.25,1.5,1.20703125,0.60546875
2.5,-0.1875,1.689453125,0.55859375
0.625,0.0625,0.44140625,0.263671875
-0.25,2.125,0.5625,0.8046875
2.1875,-0.0625,0.501953125,0.77734375
1.3125,-0.5,0.48828125,0.09765625
2.1875,0.6875,1.34375,0.328125
-0.9375,1.3125,0.126953125,0.0625
1.1875,0.625,0.265625,0.390625
0.1875,1.25,0.197265625,0.21484375
-0.3125,1.6875,0.353515625,0.53515625
3.75,-3.75,0.53515625,0.283203125
1.0,1.3125,0.73046875,0.9375
6.0625,-3.25,1.134765625,0.67578125
1.875,0.375,0.0859375,0.71875
1.6875,0.1875,0.8359375,0.79296875
-0.375,0.6875,0.63671875,0.41015625
1.5,-0.0625,0.55859375,0.54296875
0.125,-0.5,0.017578125,0.70703125
1.1875,0.9375,1.21875,0.1796875
2.0625,-1.875,0.505859375,0.52734375
1.8125,-0.625,0.78125,0.771484375
3.0,-2.4375,0.904296875,0.47265625
1.1875,0.0,0.572265625,0.57421875
0.4375,2.5625,1.15234375,0.689453125
0.75,2.375,0.654296875,1.3359375
1.4375,-0.5,0.63671875,0.33203125
4.0,-1.375,1.89453125,0.126953125
2.25,-1.0625,0.828125,0.29296875
-0.375,1.5,0.49609375,0.30859375
2.25,-0.375,0.51171875,0.2890625
2.6875,-1.4375,0.197265625,0.16015625
3.375,-1.375,1.380859375,0.23828125
2.1875,-1.0625,0.556640625,0.79296875
2.5625,-0.5,0.86328125,0.3828125
1.8125,-0.8125,0.875,0.35546875
3.4375,-3.25,0.2890625,-0.078125
1.9375,-1.1875,0.0390625,0.47265625
5.75,-5.0625,0.59765625,0.53515625
2.125,-1.0,0.40625,0.46875
1.6875,-0.4375,0.8125,0.75
-0.5,0.6875,0.65234375,0.171875
1.9375,0.0625,0.548828125,0.01171875
2.4375,-1.0625,0.490234375,0.4921875
2.5625,0.1875,1.1484375,0.90234375
1.5,0.875,0.9375,0.4921875
-0.5,1.9375,0.1640625,0.484375
3.4375,-0.0625,1.2421875,0.806640625
0.1875,0.5,1.15625,0.16015625
2.0,-1.3125,0.828125,0.2421875
0.75,0.25,0.2578125,0.44140625
6.6875,-3.9375,2.11328125,0.724609375
-0.875,1.75,0.666015625,0.5859375
1.125,2.6875,0.2421875,0.00390625
2.625,-2.625,0.55078125,0.333984375
1.25,-0.0625,0.375,0.3828125
2.75,-1.6875,0.626953125,0.41796875
1.5,-0.9375,0.80859375,0.423828125
0.375,0.25,0.40234375,0.177734375
1.0625,-0.625,0.927734375,0.51953125
2.25,0.0625,1.38671875,0.345703125
2.3125,-0.6875,0.32421875,0.22265625
0.625,0.0625,0.5234375,0.109375
2.75,-3.5,0.16015625,-0.04296875
1.25,-0.1875,0.1328125,0.3125
5.6875,-1.75,1.140625,1.86328125
-0.75,0.9375,0.15625,0.3125
2.6875,-1.6875,0.57421875,0.38671875
2.5,0.125,0.8203125,0.6640625
2.5625,-0.8125,1.5830078125,0.69921875
3.5,0.25,1.99609375,1.16796875
1.5625,-0.625,0.19140625,0.38671875
0.5,2.75,0.99609375,0.8046875
1.5625,-1.125,0.6640625,0.0546875
5.125,-3.75,1.591796875,0.53515625
0.6875,-0.5,0.302734375,0.53125
1.5,1.625,0.822265625,0.623046875
0.625,0.6875,0.216796875,0.4375
3.0625,-1.25,1.533203125,0.822265625
-0.25,1.625,1.0390625,-0.126953125
-0.375,0.9375,0.73828125,0.109375
3.5,-1.25,1.02734375,0.53515625
0.0,-0.375,0.28515625,0.66015625
3.25,-1.0,0.99609375,0.45703125
0.875,0.75,0.693359375,0.466796875
4.0625,-2.3125,0.9140625,0.66015625
2.625,0.0625,1.119140625,0.671875
2.875,-1.8125,0.431640625,0.3671875
2.5625,-2.75,1.39453125,0.1640625
5.0,-5.4375,0.5625,0.3125
1.5,-0.0625,0.80859375,0.826171875
0.25,1.25,1.09765625,0.2265625
2.1875,-1.375,0.9921875,-0.296875
2.8125,-2.25,0.8671875,0.357421875
0.5,2.0625,0.251953125,0.40234375
-0.75,3.4375,1.115234375,0.8203125
2.5,-2.0625,0.3046875,0.44140625
1.875,-0.625,0.578125,0.4609375
0.9375,0.5625,0.19921875,0.59765625
0.3125,1.375,0.11328125,0.53515625
-1.1875,1.8125,-0.3984375,0.375
2.0,0.5,1.314453125,0.71875
0.875,0.8125,-0.0078125,0.15625
1.5,0.0,0.4365234375,0.52734375
0.75,-0.4375,0.486328125,0.27734375
2.375,0.8125,1.37890625,0.625
4.5625,0.0625,2.171875,0.40625
-2.375,1.5625,0.58984375,0.4140625
-0.375,-0.0625,0.15234375,0.3046875
1.1875,1.75,0.88671875,1.03515625
3.4375,-2.125,0.810546875,0.80859375
1.4375,0.125,0.72265625,0.40234375
0.6875,0.625,1.013671875,0.958984375
1.375,-1.25,0.7890625,0.12109375
2.8125,0.5,1.25,-0.1875
3.5625,-2.5625,1.13671875,1.15625
2.71875,-3.1875,0.341796875,-0.03515625
0.5625,1.3125,1.037109375,0.890625
2.75,-1.3125,0.55078125,0.439453125
2.625,-0.75,0.65625,0.296875
1.125,-0.375,0.91796875,0.65625
0.5625,1.375,0.744140625,0.5546875
1.8125,1.0625,0.896484375,0.78515625
-0.125,1.4375,0.38671875,0.453125
3.875,-1.6875,1.236328125,0.3828125
0.8125,-0.5,0.0390625,0.3984375
1.625,0.6875,0.431640625,0.845703125
2.0,-2.8125,1.41796875,0.990234375
1.25,1.3125,1.486328125,0.41796875
1.0,1.25,0.302734375,0.771484375
0.75,0.4375,1.115234375,0.4296875
2.96875,-0.46875,1.671875,0.580078125
1.625,-0.5625,0.666015625,0.6953125
1.875,0.25,0.908203125,0.40234375
0.625,0.1875,0.3125,0.90625
1.4375,0.25,1.2421875,-0.203125
3.25,-0.4375,0.796875,0.5546875
0.3125,0.1875,0.548828125,0.0390625
0.3125,1.875,0.623046875,0.828125
0.6875,-0.125,1.033203125,0.640625
1.9375,-2.125,0.1484375,0.23046875
1.0,-0.6875,0.47265625,0.453125
0.5,0.5,0.2421875,0.3046875
2.125,-0.3125,0.6875,0.2578125
2.75,-0.5,0.4921875,0.634765625
1.9375,-0.5,0.388671875,0.41015625
1.625,-1.3125,0.09375,0.23046875
3.625,-0.1875,1.06640625,0.71875
1.125,0.1875,0.609375,0.31640625
0.625,1.8125,0.2509765625,0.83203125
1.25,1.4375,0.654296875,1.01953125
0.8125,-0.375,0.296875,0.142578125
0.4375,0.6875,0.556640625,0.41796875
0.625,0.625,0.748046875,0.58984375
1.75,0.5625,0.5234375,0.35546875
1.5,-1.0625,0.861328125,-0.1328125
2.875,-0.25,0.703125,0.4609375
1.5625,1.125,1.267578125,0.60546875
1.5625,-0.25,0.447265625,0.5078125
2.25,-0.8125,0.71484375,0.26953125
1.3125,0.375,0.78125,0.63671875
1.8125,-1.0,0.24609375,0.28515625
0.75,0.9375,0.74609375,0.5546875
3.9375,-3.0,1.60546875,0.1953125
1.125,0.875,0.447265625,0.60546875
2.75,-1.1875,0.76953125,0.4765625
5.3125,-0.0625,1.244140625,0.72265625
1.375,0.9375,0.154296875,0.37890625
-0.5,3.0,1.08984375,0.29296875
2.875,-0.875,0.267578125,0.27734375
1.625,-0.3125,0.5234375,-0.0078125
2.375,0.0,1.330078125,0.958984375
0.8125,0.5,0.5390625,0.75390625
0.8125,0.5625,0.1484375,0.390625
1.375,0.25,1.138671875,0.97265625
0.375,2.0,0.591796875,0.546875
1.5625,1.0,0.51953125,0.640625
3.125,-0.3125,0.966796875,0.41796875
1.8125,-0.125,0.50390625,0.5234375
1.0625,0.625,0.32421875,0.24609375
1.125,0.8125,0.796875,0.59765625
5.0625,-1.3125,0.796875,0.7421875
3.1875,-0.0625,2.525390625,0.48828125
5.75,-4.6875,1.052734375,0.765625
0.1875,-0.1875,0.57421875,0.46484375
0.9375,-1.5625,0.4375,0.59765625
1.4375,-1.375,0.15234375,0.44140625
1.5625,-1.0625,0.67578125,0.00390625
2.625,-0.6875,1.197265625,0.79296875
2.25,-0.75,0.8203125,0.30859375
2.25,-0.9375,1.23046875,0.296875
0.4375,0.25,0.234375,0.21484375
1.9375,0.125,0.2109375,0.81640625
1.1875,1.3125,1.134765625,0.1171875
3.0625,-0.5,0.814453125,0.61328125
3.8125,-0.375,1.984375,0.84765625
-0.375,1.875,0.46484375,0.41796875
3.25,-0.6875,1.0390625,0.171875
-0.75,2.1875,0.3359375,0.390625
1.625,-1.4375,0.08203125,0.30859375
0.3125,-0.3125,1.408203125,-0.1640625
-0.375,1.8125,0.560546875,0.375
0.25,0.8125,0.78515625,0.72265625
-0.5,1.25,0.6181640625,0.015625
0.0625,1.4375,0.623046875,0.4453125
1.3125,-0.1875,0.23828125,0.25390625
1.5625,0.5625,0.55078125,0.67578125
1.4375,0.8125,0.734375,0.546875
1.8125,-0.4375,0.908203125,0.52734375
-0.5625,2.25,0.3671875,0.57421875
0.3125,0.4375,0.6796875,0.462890625
1.9375,0.8125,0.9140625,0.79296875
1.4375,-2.6875,0.34375,0.68359375
0.4375,0.6875,1.04296875,-0.01953125
2.6875,-1.5625,1.255859375,0.1171875
1.5625,0.625,1.541015625,0.62890625
1.375,-0.875,0.4453125,0.2734375
2.0625,-0.25,0.228515625,0.62109375
2.8125,-0.375,1.705078125,0.2109375
1.6875,-0.125,0.76171875,0.66796875
0.5,-0.8125,-0.12890625,0.421875
0.6875,1.875,0.12890625,0.1875
4.8125,-4.25,0.87890625,0.318359375
1.5625,-0.875,1.18359375,0.78125
0.75,0.625,0.423828125,0.30078125
2.3125,-0.0625,0.982421875,0.38671875
1.125,0.6875,1.26953125,0.515625
0.5,1.25,1.68359375,0.03515625
1.1875,-0.125,0.41015625,0.4921875
1.25,0.5,0.666015625,0.998046875
5.25,-4.9375,0.7265625,0.3125
3.625,-0.6875,0.95703125,0.46484375
2.3125,-2.5625,-0.25,0.1484375
3.3125,0.1875,1.076171875,0.984375
0.625,-0.1875,0.078125,0.578125
3.5,-2.0625,1.046875,0.05078125
-0.0625,1.5,0.37890625,0.46875
2.6875,-0.1875,1.208984375,0.69921875
8.875,-2.0,3.91015625,1.0703125
1.125,0.6875,0.3955078125,0.76171875
-2.875,2.6875,0.125,0.328125
4.125,-0.9375,1.6171875,0.625
2.6875,-0.75,0.59765625,0.19140625
2.1875,0.5,1.1015625,0.6875
2.4375,-0.875,1.279296875,0.1328125
2.0625,-1.75,0.501953125,0.14453125
2.875,-2.6875,0.7109375,0.0390625
0.375,1.0,0.751953125,0.69140625
1.375,-0.75,0.72265625,0.4296875
1.8125,-1.4375,-0.25,0.60546875
0.625,1.6875,0.3984375,0.6015625
2.1875,-0.4375,0.72265625,0.5625
0.75,0.0,0.3291015625,0.6640625
2.0625,-1.3125,0.81640625,0.03515625
0.75,0.375,-0.234375,0.48828125
-0.0625,1.375,0.6015625,0.7109375
-0.8125,0.0625,-0.125,0.2734375
-0.75,1.5,0.224609375,0.43359375
6.0,-2.25,1.19140625,0.63671875
0.625,2.0,0.884765625,0.7421875
0.8125,1.8125,0.892578125,0.234375
2.0625,-0.6875,0.546875,0.2265625
0.3125,2.1875,0.734375,0.451171875
3.25,-0.8125,0.953125,0.732421875
0.3125,1.3125,0.8515625,0.615234375
1.5,-0.25,0.53125,0.640625
0.1875,-0.375,-0.4921875,0.421875
1.375,0.4375,0.3046875,1.328125
3.125,-1.6875,0.484375,0.58984375
0.8125,0.875,0.21875,0.615234375
1.875,-0.875,0.390625,0.53125
1.625,-1.25,1.158203125,-0.00390625
2.125,-0.875,0.68359375,0.71484375
-0.1875,1.8125,-0.0234375,0.46875
3.5,-0.6875,1.51171875,0.625
2.1875,-1.8125,0.796875,0.474609375
0.1875,0.0,0.15625,0.66015625
0.0,-0.4375,0.25390625,0.45703125
2.25,0.1875,0.95703125,0.234375
0.9375,0.5625,0.265625,0.37890625
1.875,-0.4375,0.9375,0.330078125
-1.0,2.0625,-0.25390625,0.7265625
-0.875,2.0625,0.380859375,0.296875
-0.3125,1.1875,0.26171875,-0.033203125
-0.25,1.4375,0.396484375,0.74609375
3.1875,-2.4375,0.646484375,0.1015625
-0.25,1.4375,0.38671875,1.0859375
1.375,0.5625,0.98828125,1.41796875
0.4375,0.9375,0.59765625,0.23828125
1.0625,0.125,0.53125,0.66015625
2.5,-0.1875,1.017578125,0.55859375
4.125,-0.6875,1.017578125,1.09375
-0.75,3.1875,0.29296875,1.015625
4.125,-1.9375,1.208984375,0.24609375
0.6875,1.1875,0.830078125,0.474609375
-2.125,2.3125,0.892578125,0.53515625
0.875,0.3125,0.8203125,0.33203125
2.5,-0.75,0.89453125,0.12109375
1.25,0.25,0.46875,0.109375
2.1875,1.0,1.646484375,0.8125
1.5,-0.8125,0.70703125,0.24609375
1.5,0.3125,0.5,0.45703125
1.0,0.5625,0.72265625,0.7421875
3.75,-0.0625,0.4921875,0.25
0.75,1.125,0.705078125,0.0859375
5.3125,-3.1875,1.6796875,0.5
