pa,pp,ta,tp
a friend judges a girl .,a girl is judged by a friend .,the champion killed the chief .,the chief was killed by the champion .
a guy comforted a hero .,a hero was comforted by a guy .,the chief kills the child .,the child is killed by the chief .
the reader chases the scientist .,the scientist is chased by the reader .,a child killed a colonel .,a colonel was killed by a child .
the girl forgot the guest .,the guest was forgotten by the girl .,a colonel kills a cop .,a cop is killed by a colonel .
a lady chases a lawyer .,a lawyer is chased by a lady .,the cop killed the cousin .,the cousin was killed by the cop .
a scientist understood a secretary .,a secretary was understood by a scientist .,the cousin kills the daughter .,the daughter is killed by the cousin .
the leader understands the man .,the man is understood by the leader .,a daughter killed a doctor .,a doctor was killed by a daughter .
the cop joined the cousin .,the cousin was joined by the cop .,a doctor kills an employee .,an employee is killed by a doctor .
a writer forgives an actor .,an actor is forgiven by a writer .,the employee killed the employer .,the employer was killed by the employee .
a scientist struck a secretary .,a secretary was struck by a scientist .,the employer kills the father .,the father is killed by the employer .
the kid punches the king .,the king is punched by the kid .,a father killed a friend .,a friend was killed by a father .
the president dragged the priest .,the priest was dragged by the president .,a friend kills a girl .,a girl is killed by a friend .
a manager forgets a mayor .,a mayor is forgotten by a manager .,the girl killed the guest .,the guest was killed by the girl .
a mother understood a nurse .,a nurse was understood by a mother .,the guest kills the guy .,the guy is killed by the guest .
the priest judges the prince .,the prince is judged by the priest .,a guy killed a hero .,a hero was killed by a guy .
the cop raised the cousin .,the cousin was raised by the cop .,a hero kills a husband .,a husband is killed by a hero .
a nurse embraces a parent .,a parent is embraced by a nurse .,the husband killed the kid .,the kid was killed by the husband .
a soldier described a son .,a son was described by a soldier .,the kid kills the king .,the king is killed by the kid .
the actress discovers the adult .,the adult is discovered by the actress .,a king killed a lady .,a lady was killed by a king .
the student raised the teacher .,the teacher was raised by the student .,a lady kills a lawyer .,a lawyer is killed by a lady .
a writer discovers an actor .,an actor is discovered by a writer .,the lawyer killed the leader .,the leader was killed by the lawyer .
a daughter forgave a doctor .,a doctor was forgiven by a daughter .,the leader kills the man .,the man is killed by the leader .
the reader carries the scientist .,the scientist is carried by the reader .,a man killed a manager .,a manager was killed by a man .
the actor washed the actress .,the actress was washed by the actor .,a manager kills a mayor .,a mayor is killed by a manager .
a princess chases a professor .,a professor is chased by a princess .,the mayor killed the minister .,the minister was killed by the mayor .
a worker comforted a writer .,a writer was comforted by a worker .,the minister kills the mother .,the mother is killed by the minister .
the leader forgives the man .,the man is forgiven by the leader .,a mother killed a nurse .,a nurse was killed by a mother .
the husband bothered the kid .,the kid was bothered by the husband .,a nurse kills a parent .,a parent is killed by a nurse .
a secretary punches a sheriff .,a sheriff is punched by a secretary .,the parent killed the partner .,the partner was killed by the parent .
a candidate carried a captain .,a captain was carried by a candidate .,the partner kills the physician .,the physician is killed by the partner .
the reader drags the scientist .,the scientist is dragged by the reader .,a physician killed a pilot .,a pilot was killed by a physician .
the student surprised the teacher .,the teacher was surprised by the student .,a pilot kills a president .,a president is killed by a pilot .
a captain forgives a champion .,a champion is forgiven by a captain .,the president killed the priest .,the priest was killed by the president .
an adult understood an attorney .,an attorney was understood by an adult .,the priest kills the prince .,the prince is killed by the priest .
the woman hurries the worker .,the worker is hurried by the woman .,a prince killed a princess .,a princess was killed by a prince .
the brother carried the buddy .,the buddy was carried by the brother .,a princess kills a professor .,a professor is killed by a princess .
a lady bothers a lawyer .,a lawyer is bothered by a lady .,the professor killed the reader .,the reader was killed by the professor .
a guy taught a hero .,a hero was taught by a guy .,the reader kills the scientist .,the scientist is killed by the reader .
the kid catches the king .,the king is caught by the kid .,a scientist killed a secretary .,a secretary was killed by a scientist .
the actor described the actress .,the actress was described by the actor .,a secretary kills a sheriff .,a sheriff is killed by a secretary .
a son teaches a student .,a student is taught by a son .,the sheriff killed the singer .,the singer was killed by the sheriff .
a physician taught a pilot .,a pilot was taught by a physician .,the singer kills the soldier .,the soldier is killed by the singer .
the kid strikes the king .,the king is struck by the kid .,a soldier killed a son .,a son was killed by a soldier .
the sheriff hurried the singer .,the singer was hurried by the sheriff .,a son kills a student .,a student is killed by a son .
a writer bothers an actor .,an actor is bothered by a writer .,the student killed the teacher .,the teacher was killed by the student .
a bishop surprised a boy .,a boy was surprised by a bishop .,the teacher kills the uncle .,the uncle is killed by the teacher .
the singer raises the soldier .,the soldier is raised by the singer .,an uncle killed a wife .,a wife was killed by an uncle .
the girl kissed the guest .,the guest was kissed by the girl .,a wife kills a winner .,a winner is killed by a wife .
a writer punches an actor .,an actor is punched by a writer .,the winner killed the woman .,the woman was killed by the winner .
a child forgot a colonel .,a colonel was forgotten by a child .,the woman kills the worker .,the worker is killed by the woman .
the cousin follows the daughter .,the daughter is followed by the cousin .,a worker killed a writer .,a writer was killed by a worker .
the girl grabbed the guest .,the guest was grabbed by the girl .,a writer kills an actor .,an actor is killed by a writer .
a wife beats a winner .,a winner is beaten by a wife .,the actor kissed the actress .,the actress was kissed by the actor .
an uncle hurt a wife .,a wife was hurt by an uncle .,the actress kisses the adult .,the adult is kissed by the actress .
the leader punches the man .,the man is punched by the leader .,an adult kissed an attorney .,an attorney was kissed by an adult .
the employee hurried the employer .,the employer was hurried by the employee .,an attorney kisses an aunt .,an aunt is kissed by an attorney .
a secretary carries a sheriff .,a sheriff is carried by a secretary .,the aunt kissed the author .,the author was kissed by the aunt .
a man beat a manager .,a manager was beaten by a man .,the author kisses the bishop .,the bishop is kissed by the author .
the employer raises the father .,the father is raised by the employer .,a bishop kissed a boy .,a boy was kissed by a bishop .
the actor discovered the actress .,the actress was discovered by the actor .,a boy kisses a brother .,a brother is kissed by a boy .
a hero judges a husband .,a husband is judged by a hero .,the brother kissed the buddy .,the buddy was kissed by the brother .
a soldier protected a son .,a son was protected by a soldier .,the buddy kisses the candidate .,the candidate is kissed by the buddy .
the reader teaches the scientist .,the scientist is taught by the reader .,a candidate kissed a captain .,a captain was kissed by a candidate .
the cop protected the cousin .,the cousin was protected by the cop .,a captain kisses a champion .,a champion is kissed by a captain .
a friend beats a girl .,a girl is beaten by a friend .,the champion kissed the chief .,the chief was kissed by the champion .
a king killed a lady .,a lady was killed by a king .,the chief kisses the child .,the child is kissed by the chief .
the priest surprises the prince .,the prince is surprised by the priest .,a child kissed a colonel .,a colonel was kissed by a child .
the professor judged the reader .,the reader was judged by the professor .,a colonel kisses a cop .,a cop is kissed by a colonel .
a doctor catches an employee .,an employee is caught by a doctor .,the cop kissed the cousin .,the cousin was kissed by the cop .
a candidate beat a captain .,a captain was beaten by a candidate .,the cousin kisses the daughter .,the daughter is kissed by the cousin .
the teacher bothers the uncle .,the uncle is bothered by the teacher .,a daughter kissed a doctor .,a doctor was kissed by a daughter .
the student punched the teacher .,the teacher was punched by the student .,a doctor kisses an employee .,an employee is kissed by a doctor .
a colonel forgets a cop .,a cop is forgotten by a colonel .,the employee kissed the employer .,the employer was kissed by the employee .
a child surprised a colonel .,a colonel was surprised by a child .,the employer kisses the father .,the father is kissed by the employer .
the kid asks the king .,the king is asked by the kid .,a father kissed a friend .,a friend was kissed by a father .
the lawyer taught the leader .,the leader was taught by the lawyer .,a friend kisses a girl .,a girl is kissed by a friend .
a writer selects an actor .,an actor is selected by a writer .,the girl kissed the guest .,the guest was kissed by the girl .
a worker caught a writer .,a writer was caught by a worker .,the guest kisses the guy .,the guy is kissed by the guest .
the woman raises the worker .,the worker is raised by the woman .,a guy kissed a hero .,a hero was kissed by a guy .
the student caught the teacher .,the teacher was caught by the student .,a hero kisses a husband .,a husband is kissed by a hero .
a son beats a student .,a student is beaten by a son .,the husband kissed the kid .,the kid was kissed by the husband .
a man hurried a manager .,a manager was hurried by a man .,the kid kisses the king .,the king is kissed by the kid .
the buddy hurries the candidate .,the candidate is hurried by the buddy .,a king kissed a lady .,a lady was kissed by a king .
the student described the teacher .,the teacher was described by the student .,a lady kisses a lawyer .,a lawyer is kissed by a lady .
a son asks a student .,a student is asked by a son .,the lawyer kissed the leader .,the leader was kissed by the lawyer .
a prince asked a princess .,a princess was asked by a prince .,the leader kisses the man .,the man is kissed by the leader .
the kid surprises the king .,the king is surprised by the kid .,a man kissed a manager .,a manager was kissed by a man .
the winner discovered the woman .,the woman was discovered by the winner .,a manager kisses a mayor .,a mayor is kissed by a manager .
a writer kills an actor .,an actor is killed by a writer .,the mayor kissed the minister .,the minister was kissed by the mayor .
a guy killed a hero .,a hero was killed by a guy .,the minister kisses the mother .,the mother is kissed by the minister .
the partner carries the physician .,the physician is carried by the partner .,a mother kissed a nurse .,a nurse was kissed by a mother .
the sheriff carried the singer .,the singer was carried by the sheriff .,a nurse kisses a parent .,a parent is kissed by a nurse .
a captain follows a champion .,a champion is followed by a captain .,the parent kissed the partner .,the partner was kissed by the parent .
an uncle described a wife .,a wife was described by an uncle .,the partner kisses the physician .,the physician is kissed by the partner .
the kid raises the king .,the king is raised by the kid .,a physician kissed a pilot .,a pilot was kissed by a physician .
the girl helped the guest .,the guest was helped by the girl .,a pilot kisses a president .,a president is kissed by a pilot .
a wife washes a winner .,a winner is washed by a wife .,the president kissed the priest .,the priest was kissed by the president .
a child forgave a colonel .,a colonel was forgiven by a child .,the priest kisses the prince .,the prince is kissed by the priest .
the cousin catches the daughter .,the daughter is caught by the cousin .,a prince kissed a princess .,a princess was kissed by a prince .
the husband forgave the kid .,the kid was forgiven by the husband .,a princess kisses a professor .,a professor is kissed by a princess .
a boy chases a brother .,a brother is chased by a boy .,the professor kissed the reader .,the reader was kissed by the professor .
an adult taught an attorney .,an attorney was taught by an adult .,the reader kisses the scientist .,the scientist is kissed by the reader .
the minister hurries the mother .,the mother is hurried by the minister .,a scientist kissed a secretary .,a secretary was kissed by a scientist .
the parent caught the partner .,the partner was caught by the parent .,a secretary kisses a sheriff .,a sheriff is kissed by a secretary .
a nurse punches a parent .,a parent is punched by a nurse .,the sheriff kissed the singer .,the singer was kissed by the sheriff .
an adult joined an attorney .,an attorney was joined by an adult .,the singer kisses the soldier .,the soldier is kissed by the singer .
the partner beats the physician .,the physician is beaten by the partner .,a soldier kissed a son .,a son was kissed by a soldier .
the president destroyed the priest .,the priest was destroyed by the president .,a son kisses a student .,a student is kissed by a son .
a captain hurries a champion .,a champion is hurried by a captain .,the student kissed the teacher .,the teacher was kissed by the student .
a scientist selected a secretary .,a secretary was selected by a scientist .,the teacher kisses the uncle .,the uncle is kissed by the teacher .
the buddy strikes the candidate .,the candidate is struck by the buddy .,an uncle kissed a wife .,a wife was kissed by an uncle .
the mayor washed the minister .,the minister was washed by the mayor .,a wife kisses a winner .,a winner is kissed by a wife .
a princess surprises a professor .,a professor is surprised by a princess .,the winner kissed the woman .,the woman was kissed by the winner .
a child carried a colonel .,a colonel was carried by a child .,the woman kisses the worker .,the worker is kissed by the woman .
the cousin forgives the daughter .,the daughter is forgiven by the cousin .,a worker kissed a writer .,a writer was kissed by a worker .
the president helped the priest .,the priest was helped by the president .,a writer kisses an actor .,an actor is kissed by a writer .
a son embraces a student .,a student is embraced by a son .,the actor protected the actress .,the actress was protected by the actor .
a guy kissed a hero .,a hero was kissed by a guy .,the actress protects the adult .,the adult is protected by the actress .
the cousin kisses the daughter .,the daughter is kissed by the cousin .,an adult protected an attorney .,an attorney was protected by an adult .
the champion destroyed the chief .,the chief was destroyed by the champion .,an attorney protects an aunt .,an aunt is protected by an attorney .
a pilot embraces a president .,a president is embraced by a pilot .,the aunt protected the author .,the author was protected by the aunt .
a soldier chased a son .,a son was chased by a soldier .,the author protects the bishop .,the bishop is protected by the author .
the cousin joins the daughter .,the daughter is joined by the cousin .,a bishop protected a boy .,a boy was protected by a bishop .
the aunt taught the author .,the author was taught by the aunt .,a boy protects a brother .,a brother is protected by a boy .
a colonel hurries a cop .,a cop is hurried by a colonel .,the brother protected the buddy .,the buddy was protected by the brother .
a bishop bothered a boy .,a boy was bothered by a bishop .,the buddy protects the candidate .,the candidate is protected by the buddy .
the guest comforts the guy .,the guy is comforted by the guest .,a candidate protected a captain .,a captain was protected by a candidate .
the cop embraced the cousin .,the cousin was embraced by the cop .,a captain protects a champion .,a champion is protected by a captain .
a pilot catches a president .,a president is caught by a pilot .,the champion protected the chief .,the chief was protected by the champion .
a physician carried a pilot .,a pilot was carried by a physician .,the chief protects the child .,the child is protected by the chief .
the teacher understands the uncle .,the uncle is understood by the teacher .,a child protected a colonel .,a colonel was protected by a child .
the aunt washed the author .,the author was washed by the aunt .,a colonel protects a cop .,a cop is protected by a colonel .
a princess bothers a professor .,a professor is bothered by a princess .,the cop protected the cousin .,the cousin was protected by the cop .
a prince bothered a princess .,a princess was bothered by a prince .,the cousin protects the daughter .,the daughter is protected by the cousin .
the leader judges the man .,the man is judged by the leader .,a daughter protected a doctor .,a doctor was protected by a daughter .
the winner surprised the woman .,the woman was surprised by the winner .,a doctor protects an employee .,an employee is protected by a doctor .
a pilot follows a president .,a president is followed by a pilot .,the employee protected the employer .,the employer was protected by the employee .
a physician comforted a pilot .,a pilot was comforted by a physician .,the employer protects the father .,the father is protected by the employer .
the chief beats the child .,the child is beaten by the chief .,a father protected a friend .,a friend was protected by a father .
the lawyer carried the leader .,the leader was carried by the lawyer .,a friend protects a girl .,a girl is protected by a friend .
a manager surprises a mayor .,a mayor is surprised by a manager .,the girl protected the guest .,the guest was protected by the girl .
a king punched a lady .,a lady was punched by a king .,the guest protects the guy .,the guy is protected by the guest .
the cousin asks the daughter .,the daughter is asked by the cousin .,a guy protected a hero .,a hero was protected by a guy .
the president joined the priest .,the priest was joined by the president .,a hero protects a husband .,a husband is protected by a hero .
an attorney comforts an aunt .,an aunt is comforted by an attorney .,the husband protected the kid .,the kid was protected by the husband .
a candidate bothered a captain .,a captain was bothered by a candidate .,the kid protects the king .,the king is protected by the kid .
the reader judges the scientist .,the scientist is judged by the reader .,a king protected a lady .,a lady was protected by a king .
the sheriff embraced the singer .,the singer was embraced by the sheriff .,a lady protects a lawyer .,a lawyer is protected by a lady .
a boy drags a brother .,a brother is dragged by a boy .,the lawyer protected the leader .,the leader was protected by the lawyer .
a daughter selected a doctor .,a doctor was selected by a daughter .,the leader protects the man .,the man is protected by the leader .
the reader grabs the scientist .,the scientist is grabbed by the reader .,a man protected a manager .,a manager was protected by a man .
the actor forgot the actress .,the actress was forgotten by the actor .,a manager protects a mayor .,a mayor is protected by a manager .
a son forgives a student .,a student is forgiven by a son .,the mayor protected the minister .,the minister was protected by the mayor .
a bishop followed a boy .,a boy was followed by a bishop .,the minister protects the mother .,the mother is protected by the minister .
the singer catches the soldier .,the soldier is caught by the singer .,a mother protected a nurse .,a nurse was protected by a mother .
the sheriff judged the singer .,the singer was judged by the sheriff .,a nurse protects a parent .,a parent is protected by a nurse .
a pilot judges a president .,a president is judged by a pilot .,the parent protected the partner .,the partner was protected by the parent .
a king washed a lady .,a lady was washed by a king .,the partner protects the physician .,the physician is protected by the partner .
the teacher describes the uncle .,the uncle is described by the teacher .,a physician protected a pilot .,a pilot was protected by a physician .
the girl hurried the guest .,the guest was hurried by the girl .,a pilot protects a president .,a president is protected by a pilot .
a boy follows a brother .,a brother is followed by a boy .,the president protected the priest .,the priest was protected by the president .
a daughter surprised a doctor .,a doctor was surprised by a daughter .,the priest protects the prince .,the prince is protected by the priest .
the woman washes the worker .,the worker is washed by the woman .,a prince protected a princess .,a princess was protected by a prince .
the lawyer surprised the leader .,the leader was surprised by the lawyer .,a princess protects a professor .,a professor is protected by a princess .
a pilot bothers a president .,a president is bothered by a pilot .,the professor protected the reader .,the reader was protected by the professor .
a bishop carried a boy .,a boy was carried by a bishop .,the reader protects the scientist .,the scientist is protected by the reader .
the guest hurries the guy .,the guy is hurried by the guest .,a scientist protected a secretary .,a secretary was protected by a scientist .
the lawyer dragged the leader .,the leader was dragged by the lawyer .,a secretary protects a sheriff .,a sheriff is protected by a secretary .
a doctor punches an employee .,an employee is punched by a doctor .,the sheriff protected the singer .,the singer was protected by the sheriff .
a guy selected a hero .,a hero was selected by a guy .,the singer protects the soldier .,the soldier is protected by the singer .
the author chases the bishop .,the bishop is chased by the author .,a soldier protected a son .,a son was protected by a soldier .
the employee followed the employer .,the employer was followed by the employee .,a son protects a student .,a student is protected by a son .
a secretary destroys a sheriff .,a sheriff is destroyed by a secretary .,the student protected the teacher .,the teacher was protected by the student .
a physician beat a pilot .,a pilot was beaten by a physician .,the teacher protects the uncle .,the uncle is protected by the teacher .
the author grabs the bishop .,the bishop is grabbed by the author .,an uncle protected a wife .,a wife was protected by an uncle .
the student asked the teacher .,the teacher was asked by the student .,a wife protects a winner .,a winner is protected by a wife .
a manager beats a mayor .,a mayor is beaten by a manager .,the winner protected the woman .,the woman was protected by the winner .
a prince raised a princess .,a princess was raised by a prince .,the woman protects the worker .,the worker is protected by the woman .
the priest destroys the prince .,the prince is destroyed by the priest .,a worker protected a writer .,a writer was protected by a worker .
the winner bothered the woman .,the woman was bothered by the winner .,a writer protects an actor .,an actor is protected by a writer .
a boy kills a brother .,a brother is killed by a boy .,the actor punched the actress .,the actress was punched by the actor .
a king protected a lady .,a lady was protected by a king .,the actress punches the adult .,the adult is punched by the actress .
the author kills the bishop .,the bishop is killed by the author .,an adult punched an attorney .,an attorney was punched by an adult .
the parent embraced the partner .,the partner was embraced by the parent .,an attorney punches an aunt .,an aunt is punched by an attorney .
a doctor hurts an employee .,an employee is hurt by a doctor .,the aunt punched the author .,the author was punched by the aunt .
a physician helped a pilot .,a pilot was helped by a physician .,the author punches the bishop .,the bishop is punched by the author .
the minister kills the mother .,the mother is killed by the minister .,a bishop punched a boy .,a boy was punched by a bishop .
the professor hurt the reader .,the reader was hurt by the professor .,a boy punches a brother .,a brother is punched by a boy .
a nurse raises a parent .,a parent is raised by a nurse .,the brother punched the buddy .,the buddy was punched by the brother .
a man protected a manager .,a manager was protected by a man .,the buddy punches the candidate .,the candidate is punched by the buddy .
the priest teaches the prince .,the prince is taught by the priest .,a candidate punched a captain .,a captain was punched by a candidate .
the brother hurt the buddy .,the buddy was hurt by the brother .,a captain punches a champion .,a champion is punched by a captain .
a nurse destroys a parent .,a parent is destroyed by a nurse .,the champion punched the chief .,the chief was punched by the champion .
a physician destroyed a pilot .,a pilot was destroyed by a physician .,the chief punches the child .,the child is punched by the chief .
the teacher surprises the uncle .,the uncle is surprised by the teacher .,a child punched a colonel .,a colonel was punched by a child .
the aunt killed the author .,the author was killed by the aunt .,a colonel punches a cop .,a cop is punched by a colonel .
a son raises a student .,a student is raised by a son .,the cop punched the cousin .,the cousin was punched by the cop .
a man embraced a manager .,a manager was embraced by a man .,the cousin punches the daughter .,the daughter is punched by the cousin .
the leader describes the man .,the man is described by the leader .,a daughter punched a doctor .,a doctor was punched by a daughter .
the president asked the priest .,the priest was asked by the president .,a doctor punches an employee .,an employee is punched by a doctor .
a friend grabs a girl .,a girl is grabbed by a friend .,the employee punched the employer .,the employer was punched by the employee .
a child raised a colonel .,a colonel was raised by a child .,the employer punches the father .,the father is punched by the employer .
the singer grabs the soldier .,the soldier is grabbed by the singer .,a father punched a friend .,a friend was punched by a father .
the champion killed the chief .,the chief was killed by the champion .,a friend punches a girl .,a girl is punched by a friend .
a nurse asks a parent .,a parent is asked by a nurse .,the girl punched the guest .,the guest was punched by the girl .
a mother helped a nurse .,a nurse was helped by a mother .,the guest punches the guy .,the guy is punched by the guest .
the woman chases the worker .,the worker is chased by the woman .,a guy punched a hero .,a hero was punched by a guy .
the brother selected the buddy .,the buddy was selected by the brother .,a hero punches a husband .,a husband is punched by a hero .
a son selects a student .,a student is selected by a son .,the husband punched the kid .,the kid was punched by the husband .
a worker embraced a writer .,a writer was embraced by a worker .,the kid punches the king .,the king is punched by the kid .
the partner surprises the physician .,the physician is surprised by the partner .,a king punched a lady .,a lady was punched by a king .
the president caught the priest .,the priest was caught by the president .,a lady punches a lawyer .,a lawyer is punched by a lady .
a friend raises a girl .,a girl is raised by a friend .,the lawyer punched the leader .,the leader was punched by the lawyer .
a mother kissed a nurse .,a nurse was kissed by a mother .,the leader punches the man .,the man is punched by the leader .
the author describes the bishop .,the bishop is described by the author .,a man punched a manager .,a manager was punched by a man .
the husband hurried the kid .,the kid was hurried by the husband .,a manager punches a mayor .,a mayor is punched by a manager .
a friend hurts a girl .,a girl is hurt by a friend .,the mayor punched the minister .,the minister was punched by the mayor .
a guy discovered a hero .,a hero was discovered by a guy .,the minister punches the mother .,the mother is punched by the minister .
the leader chases the man .,the man is chased by the leader .,a mother punched a nurse .,a nurse was punched by a mother .
the husband understood the kid .,the kid was understood by the husband .,a nurse punches a parent .,a parent is punched by a nurse .
a colonel joins a cop .,a cop is joined by a colonel .,the parent punched the partner .,the partner was punched by the parent .
a child dragged a colonel .,a colonel was dragged by a child .,the partner punches the physician .,the physician is punched by the partner .
the employer forgets the father .,the father is forgotten by the employer .,a physician punched a pilot .,a pilot was punched by a physician .
the aunt hurt the author .,the author was hurt by the aunt .,a pilot punches a president .,a president is punched by a pilot .
a colonel washes a cop .,a cop is washed by a colonel .,the president punched the priest .,the priest was punched by the president .
a physician judged a pilot .,a pilot was judged by a physician .,the priest punches the prince .,the prince is punched by the priest .
the minister kisses the mother .,the mother is kissed by the minister .,a prince punched a princess .,a princess was punched by a prince .
the husband destroyed the kid .,the kid was destroyed by the husband .,a princess punches a professor .,a professor is punched by a princess .
a captain forgets a champion .,a champion is forgotten by a captain .,the professor punched the reader .,the reader was punched by the professor .
a king forgave a lady .,a lady was forgiven by a king .,the reader punches the scientist .,the scientist is punched by the reader .
the teacher embraces the uncle .,the uncle is embraced by the teacher .,a scientist punched a secretary .,a secretary was punched by a scientist .
the student killed the teacher .,the teacher was killed by the student .,a secretary punches a sheriff .,a sheriff is punched by a secretary .
an attorney kills an aunt .,an aunt is killed by an attorney .,the sheriff punched the singer .,the singer was punched by the sheriff .
a king chased a lady .,a lady was chased by a king .,the singer punches the soldier .,the soldier is punched by the singer .
the author helps the bishop .,the bishop is helped by the author .,a soldier punched a son .,a son was punched by a soldier .
the champion caught the chief .,the chief was caught by the champion .,a son punches a student .,a student is punched by a son .
a pilot beats a president .,a president is beaten by a pilot .,the student punched the teacher .,the teacher was punched by the student .
a candidate washed a captain .,a captain was washed by a candidate .,the teacher punches the uncle .,the uncle is punched by the teacher .
the reader bothers the scientist .,the scientist is bothered by the reader .,an uncle punched a wife .,a wife was punched by an uncle .
the professor taught the reader .,the reader was taught by the professor .,a wife punches a winner .,a winner is punched by a wife .
a nurse carries a parent .,a parent is carried by a nurse .,the winner punched the woman .,the woman was punched by the winner .
a father carried a friend .,a friend was carried by a father .,the woman punches the worker .,the worker is punched by the woman .
the minister drags the mother .,the mother is dragged by the minister .,a worker punched a writer .,a writer was punched by a worker .
the lawyer judged the leader .,the leader was judged by the lawyer .,a writer punches an actor .,an actor is punched by a writer .
a son describes a student .,a student is described by a son .,the actor struck the actress .,the actress was struck by the actor .
an uncle joined a wife .,a wife was joined by an uncle .,the actress strikes the adult .,the adult is struck by the actress .
the author destroys the bishop .,the bishop is destroyed by the author .,an adult struck an attorney .,an attorney was struck by an adult .
the champion chased the chief .,the chief was chased by the champion .,an attorney strikes an aunt .,an aunt is struck by an attorney .
a colonel carries a cop .,a cop is carried by a colonel .,the aunt struck the author .,the author was struck by the aunt .
an uncle chased a wife .,a wife was chased by an uncle .,the author strikes the bishop .,the bishop is struck by the author .
the employer chases the father .,the father is chased by the employer .,a bishop struck a boy .,a boy was struck by a bishop .
the president described the priest .,the priest was described by the president .,a boy strikes a brother .,a brother is struck by a boy .
a pilot teaches a president .,a president is taught by a pilot .,the brother struck the buddy .,the buddy was struck by the brother .
a soldier dragged a son .,a son was dragged by a soldier .,the buddy strikes the candidate .,the candidate is struck by the buddy .
the cousin grabs the daughter .,the daughter is grabbed by the cousin .,a candidate struck a captain .,a captain was struck by a candidate .
the professor embraced the reader .,the reader was embraced by the professor .,a captain strikes a champion .,a champion is struck by a captain .
a secretary hurries a sheriff .,a sheriff is hurried by a secretary .,the champion struck the chief .,the chief was struck by the champion .
a father forgot a friend .,a friend was forgotten by a father .,the chief strikes the child .,the child is struck by the chief .
the employer understands the father .,the father is understood by the employer .,a child struck a colonel .,a colonel was struck by a child .
the actor dragged the actress .,the actress was dragged by the actor .,a colonel strikes a cop .,a cop is struck by a colonel .
a captain judges a champion .,a champion is judged by a captain .,the cop struck the cousin .,the cousin was struck by the cop .
a candidate protected a captain .,a captain was protected by a candidate .,the cousin strikes the daughter .,the daughter is struck by the cousin .
the actress kisses the adult .,the adult is kissed by the actress .,a daughter struck a doctor .,a doctor was struck by a daughter .
the winner asked the woman .,the woman was asked by the winner .,a doctor strikes an employee .,an employee is struck by a doctor .
a captain washes a champion .,a champion is washed by a captain .,the employee struck the employer .,the employer was struck by the employee .
a guy dragged a hero .,a hero was dragged by a guy .,the employer strikes the father .,the father is struck by the employer .
the author protects the bishop .,the bishop is protected by the author .,a father struck a friend .,a friend was struck by a father .
the president forgave the priest .,the priest was forgiven by the president .,a friend strikes a girl .,a girl is struck by a friend .
a pilot grabs a president .,a president is grabbed by a pilot .,the girl struck the guest .,the guest was struck by the girl .
an adult judged an attorney .,an attorney was judged by an adult .,the guest strikes the guy .,the guy is struck by the guest .
the employer carries the father .,the father is carried by the employer .,a guy struck a hero .,a hero was struck by a guy .
the girl destroyed the guest .,the guest was destroyed by the girl .,a hero strikes a husband .,a husband is struck by a hero .
a son hurries a student .,a student is hurried by a son .,the husband struck the kid .,the kid was struck by the husband .
a man kissed a manager .,a manager was kissed by a man .,the kid strikes the king .,the king is struck by the kid .
the guest surprises the guy .,the guy is surprised by the guest .,a king struck a lady .,a lady was struck by a king .
the cop described the cousin .,the cousin was described by the cop .,a lady strikes a lawyer .,a lawyer is struck by a lady .
a son bothers a student .,a student is bothered by a son .,the lawyer struck the leader .,the leader was struck by the lawyer .
a daughter embraced a doctor .,a doctor was embraced by a daughter .,the leader strikes the man .,the man is struck by the leader .
the minister grabs the mother .,the mother is grabbed by the minister .,a man struck a manager .,a manager was struck by a man .
the girl joined the guest .,the guest was joined by the girl .,a manager strikes a mayor .,a mayor is struck by a manager .
a colonel teaches a cop .,a cop is taught by a colonel .,the mayor struck the minister .,the minister was struck by the mayor .
a bishop grabbed a boy .,a boy was grabbed by a bishop .,the minister strikes the mother .,the mother is struck by the minister .
the teacher chases the uncle .,the uncle is chased by the teacher .,a mother struck a nurse .,a nurse was struck by a mother .
the champion described the chief .,the chief was described by the champion .,a nurse strikes a parent .,a parent is struck by a nurse .
a lady discovers a lawyer .,a lawyer is discovered by a lady .,the parent struck the partner .,the partner was struck by the parent .
a child taught a colonel .,a colonel was taught by a child .,the partner strikes the physician .,the physician is struck by the partner .
the guest helps the guy .,the guy is helped by the guest .,a physician struck a pilot .,a pilot was struck by a physician .
the sheriff killed the singer .,the singer was killed by the sheriff .,a pilot strikes a president .,a president is struck by a pilot .
a princess forgives a professor .,a professor is forgiven by a princess .,the president struck the priest .,the priest was struck by the president .
a daughter judged a doctor .,a doctor was judged by a daughter .,the priest strikes the prince .,the prince is struck by the priest .
the cousin embraces the daughter .,the daughter is embraced by the cousin .,a prince struck a princess .,a princess was struck by a prince .
the husband protected the kid .,the kid was protected by the husband .,a princess strikes a professor .,a professor is struck by a princess .
a pilot destroys a president .,a president is destroyed by a pilot .,the professor struck the reader .,the reader was struck by the professor .
a king comforted a lady .,a lady was comforted by a king .,the reader strikes the scientist .,the scientist is struck by the reader .
the teacher protects the uncle .,the uncle is protected by the teacher .,a scientist struck a secretary .,a secretary was struck by a scientist .
the mayor surprised the minister .,the minister was surprised by the mayor .,a secretary strikes a sheriff .,a sheriff is struck by a secretary .
a doctor describes an employee .,an employee is described by a doctor .,the sheriff struck the singer .,the singer was struck by the sheriff .
